x	C2	CA42	CANS	CE42	CENS	CEO	CL42	CLNS	CR-2	CR13	CR24	CR3	CapeElizabeth	ChaBa	DBO1.1	DBO1.10	DBO1.2	DBO1.3	DBO1.4	DBO1.5	DBO1.6	DBO1.7	DBO1.8	DBO1.9	DBO2.1	DBO2.2	DBO2.3	DBO2.4	DBO2.5	DBO3.1	DBO3.2	DBO3.3	DBO3.4	DBO3.5	DBO3.6	DBO3.7	DBO3.8	DBO4.1	DBO4.2	DBO4.3	DBO4.4	DBO4.5	DBO4.6	HH20	M8	MB42	NH10	PR1	Sokul	TH42	THNS	TeahwhiteHead
ASV_13632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61284052606234e-05
ASV_13661	0	0	0	0	0	0	0	0	0	0	0	0	0.0062566058824244	0.00836316535609746	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119878203744995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000511319347501131
ASV_1367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0417590952373353	0	0	0	0	0
ASV_13675	0	0	0.0164473538440399	0	0.00515517063614806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00320753385551984	0.0101011376406268	0	0	0	0	0	0	0	0.0329218967193069	0.00195313668552829
ASV_13684	0	0	0	0	0	0	0	0	0	0	0.000236148326338095	0	0	0.00257184771426795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34891449223085e-05
ASV_13690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18974953425852e-05
ASV_13698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98261340565202e-05
ASV_13701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98261340565202e-05
ASV_13705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061517464798894
ASV_13714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44389210672542e-05
ASV_13728	0	0	0	0	0	0	0	0	0	0	0	0	0.130303323844122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000450371195939694
ASV_13731	0	0	0.00278954033954285	0	0.00164792155893379	0	0.0506955547767917	0.00444365446142908	0	0.00676013573135301	0.000806286826611317	0	0.221516929362443	0.00228603109769784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100598785834889	0	0	0.102600943784344	0	0.00161951775180728	0	0.0623875579555436	0.0187885673067259
ASV_13738	0	0	0	0	0	0	0	0	0	0	0	0	0.137474281124268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13739	0	0	0	0	0	0	0	0	0	0	0	0	0.00019314141943492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13740	0	0	0	0	0	0	0	0	0	0	0	0	0.000178821139519829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13742	0	0	0	0	0	0	0	0	0	0	0	0	0.000178821139519829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13746	0	0	0	0	0	0	0	0	0	0	0	0	0.000178821139519829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13747	0	0	0	0	0	0	0	0	0	0	0	0	0.000178821139519829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13751	0	0	0	0	0	0	0	0	0	0	0	0	0.000249102401015009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13755	0	0	0	0	0	0	0	0	0	0	0	0	0.000267180603400675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1376	0.269796409271097	0.757685278032691	0.0639996209941576	0.306952489427967	0.0211228929914241	0.00200948476810546	0.00744084857740319	0.00346587995575037	0	0.0316255534471853	0.000344903108094359	0.00345450417995006	0.0327664364181201	0.000476597044810398	0	0	0	0.000846034425140759	0.143456467555719	0.148909108602005	0.136712570659092	0.108501957002415	0	0	0.00289807821188574	0	0	0.00934973250114407	0	0.0243267410056806	0.0369852953985823	0.0834667234080637	0.0803786712145399	0	0.000433965621243485	0.000450992860783014	0	0.115380844303196	0.00181972858748118	0.00742183876055293	0.0610579780623548	0	0	0.000387845842137434	0.07255646102796	0.509319113371102	0.000732137313817481	0	0	0.148965811763294	0.0032483246513186	0.00131062121885994
ASV_13761	0	0	0	0	0	0	0	0	0	0	0	0	0.00795962706777686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13766	0	0	0	0	0	0	0	0	0	0	0	0	0.0753654974052055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66688556512727e-05
