x	MP_E611_1B_WCOA21	MP_E614_WCOA21	MP_E619_WCOA21	MP_E624_WCOA21	MP_E645_WCOA21	MP_E668_WCOA21	MP_E671_WCOA21	MP_E678_WCOA21	MP_E697_WCOA21	MP_E731_WCOA21	MP_E754_WCOA21	MP_E777_WCOA21	MP_E782_WCOA21	MP_E786_WCOA21	MP_E790_WCOA21	MP_E806_1B_WCOA21	MP_E815_WCOA21	MP_E820_WCOA21	MP_E828_WCOA21	MP_E834_WCOA21	MP_E882_1B_WCOA21	MP_E888_WCOA21	MP_E893_WCOA21	MP_E897_WCOA21	MP_E902_1B_WCOA21	MP_E969_1T_NA128	MP_E970_1T_NA128	MP_E971_1T_NA128	MP_E972_1T_NA128	MP_E973_1T_NA128	MP_E977_2T_NA128	MP_E978_2T_NA128	MP_E979_1T_NA128	MP_E980_1T_NA128	MP_E985_1T_NA128	MP_E991_1T_NA128	MP_E994_2T_NA128	MP_E995_1T_NA128	MP_E996_1T_NA128	MP_E1005_1T_NA128	MP_E1011_2T_NA128	MP_E1012_1T_NA128	MP_E1013_1T_NA128	MP_E1014_1T_NA128	MP_E1015_1T_NA128	MP_E1020_1T_NA128	MP_E1021_1T_NA128	MP_E1022_1T_NA128	MP_E1024_1T_NA128	MP_E1025_1T_NA128	MP_E1623_1B_Chaba22	MP_E1624_1B_Chaba22	MP_E1625_1B_Chaba22	MP_E1626_1B_Chaba22	MP_E1627_1B_Chaba22	MP_E1631_Chaba22	MP_E1632_Chaba22	MP_E1634_Chaba22	MP_E1635_Chaba22	MP_E1637_Chaba22	MP_E2084_SKQ23_12S	MP_E2090_SKQ23_12S	MP_E2097_SKQ23_12S	MP_E2138_1T_QiavacTest	MP_E2138_2T_QiavacTest	MP_E2139_1T_QiavacTest	MP_E2139_2T_QiavacTest	MP_E2139_3T_QiavacTest	MP_E2139_4T_QiavacTest	MP_E2140_Kotzebue23	MP_E2141_Kotzebue23
ASV_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0753522172752203	0	0	0	0.64332065339002	0.88104216660953	0.0988229242109396	0	0	0	0	0	0	0	0	0.644781806731688	6.0544185937974	3.65254254643757	2.41684972688779	3.85818254993041	4.29868077026315	7.89157249011264	4.3128103871238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_26	0	0	0.16803614787181	0.501972032986734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114543163682181	0.717722085477736	0.780339389784025	0.108299095025687	0	0.255547357244408	13.4596548715118	0	0	0	0	0	0.0853528717884783	1.16852962453037	0.494583137070184	0.324732914000355	0.139184679623698	0.674527035759377	0.729457298800364	0.195057739484234	12.28768145144	23.8903286660134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_27	0	2.41231345141025	0.0699480615542942	18.3273574757978	0	0	6.34059187813167	0.0864200012058605	0	0	0.195644089446537	0	0	0	0	0	0.959080634598728	1.13324218124484	0.909355920125674	0.0499165189252457	0	0	0	0	0	0.0376761086376102	0.136716876139307	0	0.16704211370318	0.320541508167375	0	0	0	0	1.43536409452745	0	0.00975461057765585	0.599575420276551	0.0477600973571215	1.31471335731183	0.0310083466797094	0.373952815438826	0.323066210653505	0.165550113019789	0.073365418476347	0.231138593683206	0.249415212918863	0.372165380242925	0	0	0.350760266866381	0.723223778756616	2.88303207655466	0.649200579868479	1.93393485577714	0.377838453963141	1.80799716871182	1.14661382904966	0.258933916166664	1.83003046005607	0	0	0	0	0	0	0	0	0	0	0
ASV_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3168043365289	0	0	0	0.481778576022718	0	0	0	0	0	0	0	0	0	0	0
ASV_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68706592362266	2.88559521121776	0	17.5689910394016	0	0	0	0	0	0	0	0	0	0	0	0
ASV_30	0	0.0617265513773981	0.0868320764122272	1.00573682323413	0	0.0191711665654855	0.60047554439086	0.255240468677774	0.0533852531089059	0	0.501236923375426	0.278850278850279	0	0	0	0.225861095426313	0.114075670194562	0.314105169801559	0.250214585323983	0	0.00811257301315712	0.363316506042527	0.00302828417418691	0.836450540315877	0.0102873602633564	0.0862203255360694	0.727957401899645	0.561389604385443	0.534534763850178	0.0380398299395838	0.0497086047308879	0.0287669471161982	0.00125624984296877	0.0548886929292566	0.0195893362776699	0.00410275646623724	0.00884011583600061	0.921357125098017	0.715482996946109	0.758488475372209	0.0143853154699683	0.228105383520407	0.184316697044789	0.085503904526704	0.0524038703402478	0.152104106810884	0.0897143232909656	0.191467719739125	0	0.0100733523200762	4.27714527177909	3.7054995384921	0.00313645787266608	0.323969998109125	6.42013748040301	0.310654412756929	1.12458278161859	0.478635606969779	1.27982032399222	3.50594031770688	0	0.281026573542175	0.390235565556727	0	0	0	0	0	0	0.00355461668537072	0
ASV_31	0	0	0.00402000353760311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184757840434435	0.0107934375899453	0	0	0.0201387334974267	0.00771340418237916	0.00541495475128436	0	0	0.172742328993999	0.00761940486586917	0	0	0	0	0	0.0834247310573355	0.00255995412562207	0.00454808002801617	0.0025153857763319	0.0198828897792005	0	0	0.0068593574496909	0	0.178987364385294	0	13.8763169202493	0.00126058365023006	0	0.0353146883263422	0	0.0316744151671177	0	0.342220550222686	0	0	0	0	0	0	0	0	0	0	0
ASV_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.1762523191095	0	3.29625660544695	8.40445689669134	3.22047610031499	0	0	0	0	0	0	0	17.4532725711644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10072075909881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00715135850270985	0	0	0	0
ASV_33	0	2.22215584958633	0	0	0	0	0	49.4865044114396	0	0	0	0	45.2702702702703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.944699881912515	0	0	0	0	0	0	0	0	0	0	0	0.164757768349739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_34	0	0	0	0	0	0.0287567498482283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0350927708891968	0	0	0	0	0	0	0	0	0	0	0.000419230962721983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226468506723284	8.51927908497482	6.08989257637906	1.55181286938044	1.78537682364502	0	0
ASV_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149367474470355	0.0401629468127833	0	5.05043398731895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988237050563169	0	0	0.960097262632309	8.76667111634285	0	0	0	0.663366636085935	0.806794055201699	1.39215528812509	0.623700623700624	0.448236934723421	0.385044221029556	0.508817988391637	0.71228917193406
ASV_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391707623517239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00304831580551745	0.395413773978236	0.14098413354458	3.30129360759104	0.0115082523759746	0.209436912234849	0	0	0	0	0	0	0	0	0.537649184765805	0	0	8.49675399710066	0	0	0	0	0.053828556048984	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37	0	26.1332297920213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.846841230257689	0	0	0	0	0	0	0	0	1.05273736840783	0.53988878291072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.0816272346451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_39	0	0	0	0	0	0	0	0	0	0	0	2.11200211200211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103031503863681	0	5.35802192884314	4.52005485087419	1.20753490953641	0	0	0	0	0	0	0	0	0.022057483720618	0	0.14847733928608	0	0.0419230962721983	0.425990913519371	0.499300134336631	0.94776521270867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47916435706983	0	0	0	0	0	0	0	0	2.07593782979948	13.2329436629021	4.93967393379405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00810851861805	0	0	3.20458706544023	0	0	0.173505407526545	0.210209792156808	0	0	0	0	0	0	0	0	0.000415034198817983	0	0	0
ASV_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28450666513665	0	2.1752130363283	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46210895644684	0	0	2.96858124393622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_42	0	0	0	0	0	0	0	0.00401953493980746	0	0	0	0	0	0	0	9.73017665564249	0.285189175486406	0	0	0	0	0	2.22730301011447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147369565147897	2.25421790773108	1.09617235659137	0.897790997530393	0.805761910351651	1.81630198132997	1.33162359439732	1.56883862861246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_43	0	0	0	0	0	0	0	0	0	23.9058951150886	0	0	0	5.64395931965632	24.8575016906579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_44	0	0	0	0	22.5322878228782	0	1.66574871374646	0	0	0	0	0	0	0	0	0	0.291526712719437	1.42887057635219	0.13360973002737	0.005163777819853	0	0	0	0	0	0	0	0.0132091671620104	0	0	0	0	0	0	0	0	0.0207285474775187	2.00480042840477	2.16573672246332	0.208859145392347	0	0	0	0	0	0	0	0	0	0	1.1089658584179	0.587692343642291	0.520965652649836	0.200012605836502	2.37137250172673	0.0301466851566336	0.104952923732175	0	1.0227425649307	0.177178015363518	0	0	0	0	0	0	0	0	0	0	0
