x	MP_E611_1B_WCOA21	MP_E614_WCOA21	MP_E619_WCOA21	MP_E624_WCOA21	MP_E645_WCOA21	MP_E668_WCOA21	MP_E671_WCOA21	MP_E678_WCOA21	MP_E697_WCOA21	MP_E731_WCOA21	MP_E754_WCOA21	MP_E777_WCOA21	MP_E782_WCOA21	MP_E786_WCOA21	MP_E790_WCOA21	MP_E806_1B_WCOA21	MP_E815_WCOA21	MP_E820_WCOA21	MP_E828_WCOA21	MP_E834_WCOA21	MP_E882_1B_WCOA21	MP_E888_WCOA21	MP_E893_WCOA21	MP_E897_WCOA21	MP_E902_1B_WCOA21	MP_E969_1T_NA128	MP_E970_1T_NA128	MP_E971_1T_NA128	MP_E972_1T_NA128	MP_E973_1T_NA128	MP_E977_2T_NA128	MP_E978_2T_NA128	MP_E979_1T_NA128	MP_E980_1T_NA128	MP_E985_1T_NA128	MP_E991_1T_NA128	MP_E994_2T_NA128	MP_E995_1T_NA128	MP_E996_1T_NA128	MP_E1005_1T_NA128	MP_E1011_2T_NA128	MP_E1012_1T_NA128	MP_E1013_1T_NA128	MP_E1014_1T_NA128	MP_E1015_1T_NA128	MP_E1020_1T_NA128	MP_E1021_1T_NA128	MP_E1022_1T_NA128	MP_E1024_1T_NA128	MP_E1025_1T_NA128	MP_E1623_1B_Chaba22	MP_E1624_1B_Chaba22	MP_E1625_1B_Chaba22	MP_E1626_1B_Chaba22	MP_E1627_1B_Chaba22	MP_E1631_Chaba22	MP_E1632_Chaba22	MP_E1634_Chaba22	MP_E1635_Chaba22	MP_E1637_Chaba22	MP_E2084_SKQ23_12S	MP_E2090_SKQ23_12S	MP_E2097_SKQ23_12S	MP_E2138_1T_QiavacTest	MP_E2138_2T_QiavacTest	MP_E2139_1T_QiavacTest	MP_E2139_2T_QiavacTest	MP_E2139_3T_QiavacTest	MP_E2139_4T_QiavacTest	MP_E2140_Kotzebue23	MP_E2141_Kotzebue23
ASV_1014	0	0.258853279969734	0.0289440254707424	0	0	0	0.00671672868446152	0	0	0.298315197125326	0	0	0.238711765657873	0.0986322987901105	0	0	0	0.319032309720015	0	0.278844002272062	0.00958758628827659	0	0	0	0	0.0220984867970598	0.0491701045764175	0	0	0	0	0	0	0	0	0	0.321597317482091	0	3.50256021675736	0	0	0	0	0	0	0	0	0	0	0	0.137761867789832	0	0	0.424396495577452	0	0	1.24173953369172	0.173153469580244	1.91741028960691	0	0	0	0	0	0	0.0189291819151743	0.140473113446086	0.0024902051929079	0.0330712827878146	0	0.176285614458597
ASV_1015	0	0	0	0	0	0.00958558328274275	0	0.0060293024097112	0	0	0	0.156750156750157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00476447606644856
ASV_1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000313645787266608	0	0	0.00516800316970861	0	0.0172449593687641	0.0106729033545399	0.0109219324539155	0	0	0	0	0	0	0	0	0	0	0
ASV_1018	0	0	0.249240219331393	0.869487271423449	0	0	1.83366693085799	0	0	0	2.76650443837211	0	0	0	0	0.919577317092845	0.0190126116990937	1.89941243856472	2.59526778628921	0	0	0	0	0	0	0	1.16449198887077	0	0	1.09644215708212	0.156410695920466	0.140111954189483	0.408909323886334	0	0	0	0.445663770766651	26.8226327767896	18.6489403228399	59.1590231547844	0.0335657360965926	1.24845401722166	0.4152245591759	0.460265698835237	0.406654033840323	0.980723538359065	0.622363761049892	0.63902351462933	0	0	1.40201043005064	0	0	0.467676534235351	0	0	5.77119042243552	0.00527906919451962	3.41532907345278	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327813828597002	0.165838189921152	0	0	0	0	0	0	0	0	0	0	0.0548386344013255	0	0.0181923201120647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97734647753555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.926222395463552	0	0	0	0	0	0	0	0	0	0	0	0.520916049931709
ASV_1020	0	0	0	0	0	0	0.124931153530984	0	0	0	0	0	0	0	0	0.270226667742196	0	0	0.168429235428442	0	0	0	0	0	0	0	0	0	0	0	0.0347103188207062	0	0	0	0	0	0.513641213229691	11.5717099852736	46.7153452274345	0.186873972193153	0	0.0548386344013255	0	0	0	0	0	0	0	0	0.106155653733312	0.0479033520662702	0	21.5358110805303	0.174317257408483	0	6.30083657243277	0	0.109049229926821	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302446794568056	0	0.000573611573187101	0.00459730189459919	0	0	0	0.0619381888638313
ASV_1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0477334240606925	0
ASV_1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120413207427594	0	0.391921874746951	0	0.199864298778689	0.959920452807098	0	0.483167082294264	0	0.0387629194636951	0	0	0.186132640983544	0.18124860147684	0	0	0	0	0	0	0	0	0	0	0.0188607469495139	0.0758406645975778	0	0.0113702000700404	0	0	0.0136215464682618	0.0993238796146712	0	0	0	0.400168245919452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108032954748283	0.0825704541374978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149860639150853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.0445258040453	53.9263180065752	0	0	0	0.0121856419522239	0	0	0.0561376103683726	0.022875966509585	0.0348029457213259	0	0	0	0	0	0	0	0	0	0	0	0
ASV_103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5026307361486	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0722612203411365
ASV_1031	0	0	0	0	0	0.287567498482283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4108301633475	56.1197291738087	79.0140044267255	0.174618728172659	0.601076178307269	0	0	0	0.122879492034349	0	0	0.0412379043472423	1.57223531608055	0.626676769952282	0.311088673916306	0.0398269414585884	0.037280418336001	0.147488468656352	0	0	0	0	0	0	0	0	0	0	0	0	0	98.5730813729271	0	1.37294556641126	0	0	0	0	0	0	0	0
ASV_1033	0	33.47371145824	0	0	0	0	0	0	0	0	0	0	0	0	0.325250378385341	0	0	0	0	0	0	0	0	0.846841230257689	0	0	0	0	0	0	0	0	2.15258410592699	0.894415750355427	0	0.244993171841024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1034	0.65826899634295	0	0	0	0	1.55925488065949	0	0	0.381547544278357	0	0.13743593060294	2.4964524964525	0.752548956141771	0	0	0	0	0	0.546585259202876	0	0	0	0	0	0	0	0.296219898301832	0	0	0	0	0	0	0	0	0.220376633043601	0	0	0	0	0	0	0	0	0	0.198828897792005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1035	0	0	0	0	0.622693726937269	0	0	0	0	0	0	0	0	0	0	0	1.06681876756026	0.104701723267186	0	0	0	0	0	0	0	0	0	0.117561587741893	0.203314115535871	0	0	0	0	0	0	0	0	0	0	0	0.00607379986509771	0	0	0	0	0	0	0.0287201579608688	0	0	0.0728317106519812	0.718550280994053	0	0	0.255446043875325	0	0.0628497159558954	0	0.0584689488118274	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1036	0.121901665989435	0.00597353723007079	0.000804000707520623	0.00358551452133381	0	0.0255615554206473	0.0295536062116307	0.00200976746990373	0.0172716995352343	0	0.00970135980726632	0	0	0	0	0	0	0.0357217644088048	0.0048585356373589	0	0	0	0	0	0	0	0.0119927084332726	0.0092464170134073	0	0.00503468337435668	0.00042852245457662	0.00135373868782109	0.0169593728800784	0.00179962927636907	0.00890424376257724	0.00351664839963192	0	0.0019125212767992	0	0	0	0.00350033836604205	0.00614388990149296	0.00181923201120647	0.000419230962721983	0	0.000469708498905579	0.0071800394902172	0	0	0.00515318707443263	0.0753601514213275	0.000940937361799825	0.00546252915099691	0.0866104612281144	0.0175137885195681	0.00854267983866539	0.0700356513139603	0.00696058914426517	0.111646420640025	0	0	0	0	0	0	0	0	0	0	0
ASV_1038	0	0	0	0	0	0	0	0	0	0	0	0.607200607200607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322589510859483	0.360443514937667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.539915156189742	0.363681448113402	1.24761443586749	0	0	0	0	0	0	0	0
ASV_1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0231872738478061	0	0.0227379245379329	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1046	0	18.6294714415141	19.8556014729293	0	0	0	9.80508053357693	0	0	0	26.0562355490161	17.034617034617	0	0	0	5.78567395337582	4.83765342121385	0	0	0	27.2169449525046	0	0	0	0	0	0	0.0488739184994386	6.1080142033523	0.121951219512195	3.54216660953034	0	0	0.0638868393111019	0	0	0.156988263984149	0	0.973571215356708	8.86002479927537	0.757946288428772	11.7984738524724	0.1090540457515	1.95840326006376	11.1775359280935	0.621837377844496	5.68816992174656	1.23975348531084	0	0.0192309453383273	0.106842745343237	0	0	0	0	0	0	0	0	3.03265657803721	0	0	0	0.0630097488683449	0	0.00803056202461941	0	0.0340328043030746	0	0	0
ASV_1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0504052937280576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58117999038342	1.47699232784541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286878191519881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313224772208164	0	0.00970838440348046	0	0	0	0	0	0	0	0	0	0	0
ASV_1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00453670191852083	0	0.0028680578659355	0.0255405660811066	0.00622551298226974	0.00330712827878146	0	0
ASV_1056	0	0.478878567944008	0.0265320233481805	0.64897812836142	0	0	0	0	0	0	0.44464565783304	1.55925155925156	0	0	0	0	0.0676003971523333	0	0	0.256467631719366	0	0	0	0	0	0	0	0.895581533584307	0	0	0	0	0	0	0	0.875059343441744	0	0	0	0	0	0	0	0.144174136888113	0.0553384870793017	0	0	0	0	0	0	0	0	0.0210097275038343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133639318130286	0	0	0	0	0	0	0	0	0.0570367583704477	0	0	0	0	0	0	0	0	0	0	0
ASV_1059	0	0	0	0	0	1.93948301754162	0	0.0623027915670157	0.0753674161537495	0	0	0	0	0	4.36672785238141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149493731313284	0	2.63565615372286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292013934217849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204320435303963	0	0	0	0	0	0	2.02381849702269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45429909187514	0	0	0	0	0	0.00471809389006841	0	0	0	0	0	0
ASV_1061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105856378098819	0	0.0137666777564904	0.0112378490756869	0.0070555813799057	0.000472446896968781	0	0
ASV_1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782613560080555	0	0.0284285124442429	0	0	0	0.280745763903949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665483584738243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224248766631784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014849256841099	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0412569962918411	0	0.0370968706994555	0	0	0	0	0	0	0	0.000861333861618102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029305403330266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40889798469619	0.0896437839112998	1.96748769603176	1.89357756925324	0.502191380569759	0.596227983974601	0	2.09239907251533
ASV_1071	0	0	0	21.0236643958408	0	0	0	0	0	0	0	5.51265551265551	0	0	0	14.2998306041784	0	0	0	0	0	0	0	0	0	1.63709937435923	9.48743164156193	0	2.8731243556947	0	0	0.208475757924448	0	0	0	0	0	0	0	0	0.248386447114785	0	5.29244915931107	1.70734924251727	2.16029715090638	9.86241040272793	0.822459581583669	8.87811882965356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47916435706983	0	0	0	0	0	0	0	0	2.07593782979948	13.8471699359355	4.93967393379405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00810851861805	0	0	3.2440551237214	0	0	0.173505407526545	0.267750662416067	0	0	0	0	0	0	0	0	0.000415034198817983	0	0	0
ASV_1073	0	0	0.16803614787181	0.501972032986734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114543163682181	0.730029089281719	0.780339389784025	0.108299095025687	0	0.255547357244408	13.7730842519545	0	0	0	0	0	0.0907873242993552	1.16852962453037	0.551926109484118	0.388860842395383	0.139184679623698	0.674527035759377	0.787231444165751	0.195057739484234	12.327980176457	24.1586461414482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00845004964404166	0.00123178497961396	0.00647804751647853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00175832419981596	0	0.0014343909575994	0.00183692682142775	0.00307792424788722	0	0	0	0	0	0	0	0	0	0	0.00961928253894092	0.00292093610160184	0	0	0.0186376941883284	0.000287111287206034	0.00183057425114258	0.000351937946301308	0	0.00121354805043506	0	0.00413274372856139	0	0	0	0	0	0	0	0	0
