ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1024	Eukaryota	Mollusca	Bivalvia	Adapedonta	Hiatellidae	zzOther	zzOther
ASV_1025	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	NA	NA	NA
ASV_1027	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1028	Eukaryota	Nemertea	Pilidiophora	zzOther	zzOther	zzOther	zzOther
ASV_1029	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Cladorhizidae	Lycopodina	Lycopodina hypogea
ASV_103	Eukaryota	Chordata	Mammalia	Artiodactyla	zzOther	zzOther	zzOther
ASV_1030	Eukaryota	Arthropoda	Insecta	Diptera	zzOther	zzOther	zzOther
ASV_1031	Eukaryota	Mollusca	zzOther	zzOther	NA	NA	NA
ASV_1032	Eukaryota	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula	NA
ASV_1033	Eukaryota	Echinodermata	Holothuroidea	Elasipodida	Elpidiidae	NA	NA
ASV_1034	Eukaryota	Nemertea	Pilidiophora	zzOther	zzOther	NA	NA
ASV_1035	Bacteria	zzOther	NA	NA	NA	NA	NA
ASV_1036	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_1037	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	zzOther	NA	NA
ASV_1038	Eukaryota	Nemertea	NA	NA	NA	NA	NA
ASV_1039	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	zzOther	NA
ASV_1040	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1041	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1042	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	NA	NA	NA
ASV_1043	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	zzOther	NA	NA
ASV_1044	Eukaryota	Echinodermata	Asteroidea	Velatida	NA	NA	NA
ASV_1045	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1046	Eukaryota	Chordata	Actinopteri	Perciformes	NA	NA	NA
ASV_1047	Eukaryota	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula	NA
ASV_1048	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	zzOther	NA	NA
ASV_1049	Eukaryota	Echinodermata	Asteroidea	Paxillosida	Ctenodiscidae	Ctenodiscus	Ctenodiscus crispatus
ASV_105	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1050	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	zzOther	zzOther
ASV_1051	Eukaryota	Arthropoda	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_1052	Eukaryota	Nemertea	Pilidiophora	zzOther	zzOther	NA	NA
ASV_1053	Bacteria	zzOther	NA	NA	NA	NA	NA
ASV_1055	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1056	Eukaryota	Mollusca	zzOther	NA	NA	NA	NA
ASV_1057	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Cladorhizidae	Lycopodina	Lycopodina hypogea
ASV_1058	Eukaryota	Mollusca	Bivalvia	zzOther	zzOther	zzOther	NA
ASV_1059	Eukaryota	Hemichordata	Enteropneusta	Harrimaniidae__o	Harrimaniidae	NA	NA
ASV_106	Eukaryota	Chordata	Mammalia	Artiodactyla	zzOther	zzOther	zzOther
ASV_1060	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1061	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	zzOther	zzOther	zzOther
ASV_1062	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA
ASV_1064	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	NA	NA
ASV_1065	Eukaryota	Echinodermata	Asteroidea	Forcipulatida	Zoroasteridae	Myxoderma	Myxoderma platyacanthum
ASV_1066	Eukaryota	zzOther	zzOther	zzOther	zzOther	NA	NA
ASV_1067	Bacteria	zzOther	zzOther	zzOther	NA	NA	NA
ASV_1068	Bacteria	zzOther	NA	NA	NA	NA	NA
ASV_1069	Eukaryota	Nemertea	Pilidiophora	zzOther	zzOther	NA	NA
ASV_107	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus	NA
ASV_1070	Eukaryota	Echinodermata	Holothuroidea	Elasipodida	Elpidiidae	NA	NA
ASV_1071	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Stenobrachius	Stenobrachius leucopsarus
ASV_1072	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphipholis	Amphipholis torelli
ASV_1073	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax sp_ NY_2022
ASV_1074	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus	NA
ASV_1075	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1076	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_1078	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f	NA	NA
ASV_1079	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	NA	NA
ASV_1080	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1081	Eukaryota	Porifera	Demospongiae	zzOther	zzOther	zzOther	zzOther
ASV_1083	Eukaryota	Echinodermata	Holothuroidea	Elasipodida	Pelagothuriidae	Enypniastes	NA
ASV_1084	Bacteria	zzOther	zzOther	zzOther	zzOther	NA	NA
ASV_1085	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1086	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f	NA	NA
ASV_1087	Eukaryota	Echinodermata	Asteroidea	Velatida	zzOther	NA	NA
ASV_1088	Eukaryota	Nemertea	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_109	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1090	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1091	Eukaryota	Mollusca	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_1092	Eukaryota	Mollusca	Bivalvia	Cardiida	zzOther	NA	NA
ASV_1093	Eukaryota	Echinodermata	Echinoidea	Spatangoida	NA	NA	NA
ASV_1094	Eukaryota	Echinodermata	Echinoidea	Spatangoida	NA	NA	NA
ASV_1095	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1096	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	NA	NA
ASV_1097	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1098	Eukaryota	Echinodermata	Echinoidea	Spatangoida	NA	NA	NA
ASV_11	Eukaryota	Echinodermata	Holothuroidea	Aspidochirotida	Stichopodidae	NA	NA
ASV_110	Eukaryota	Annelida	Polychaeta	Spionida	Magelonidae	zzOther	NA
ASV_1100	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	NA	NA	NA
ASV_1101	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	NA
ASV_1102	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	NA	NA
ASV_1103	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Saxidomus	Saxidomus nuttalli
ASV_1104	Eukaryota	Arthropoda	zzOther	zzOther	zzOther	NA	NA
ASV_1105	Eukaryota	Arthropoda	zzOther	zzOther	zzOther	NA	NA
ASV_1106	Eukaryota	zzOther	zzOther	zzOther	zzOther	NA	NA
ASV_1107	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	NA	NA
ASV_1108	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1109	Eukaryota	Echinodermata	Asteroidea	Forcipulatida	Zoroasteridae	Myxoderma	Myxoderma platyacanthum
ASV_111	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	zzOther
ASV_1110	Eukaryota	Mollusca	Bivalvia	Pectinida	Pectinidae	Cyclopecten	NA
ASV_1111	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	zzOther	zzOther
ASV_1112	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1113	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_1114	Eukaryota	Porifera	Demospongiae	zzOther	zzOther	zzOther	zzOther
ASV_1115	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_1116	Eukaryota	Chordata	Actinopteri	zzOther	NA	NA	NA
ASV_1117	Eukaryota	Arthropoda	zzOther	zzOther	NA	NA	NA
ASV_1119	Eukaryota	Nemertea	Palaeonemertea	Tubulaniformes	zzOther	NA	NA
ASV_112	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1120	Eukaryota	Hemichordata	Enteropneusta	Harrimaniidae__o	Harrimaniidae	Meioglossus	Meioglossus psammophilus
ASV_1121	Eukaryota	Chordata	zzOther	zzOther	zzOther	zzOther	NA
ASV_1122	Eukaryota	Chordata	Actinopteri	Perciformes	NA	NA	NA
ASV_1124	Eukaryota	Arthropoda	Malacostraca	zzOther	zzOther	zzOther	NA
ASV_1125	Eukaryota	Chordata	Mammalia	Carnivora	Otariidae	NA	NA
ASV_1126	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Chydoridae	zzOther	zzOther
ASV_1127	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	zzOther	zzOther
ASV_1129	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_113	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Bosminidae	NA	NA
ASV_1130	Eukaryota	Mollusca	Bivalvia	zzOther	NA	NA	NA
ASV_1131	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	NA	NA
ASV_1132	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1133	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	NA	NA
ASV_1134	Eukaryota	Arthropoda	zzOther	zzOther	zzOther	NA	NA
ASV_1135	Eukaryota	Chordata	NA	NA	NA	NA	NA
ASV_1136	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1137	Eukaryota	Echinodermata	Crinoidea	Comatulida	Antedonidae	Trichometra	Trichometra cubensis
ASV_1139	Eukaryota	zzOther	zzOther	zzOther	zzOther	zzOther	NA
ASV_114	Eukaryota	Chordata	Mammalia	Rodentia	zzOther	zzOther	zzOther
ASV_1140	Eukaryota	Mollusca	Bivalvia	Cardiida	NA	NA	NA
ASV_1141	Eukaryota	Chordata	Mammalia	NA	NA	NA	NA
ASV_1142	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1143	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1144	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	zzOther	zzOther
ASV_1145	Eukaryota	Arthropoda	zzOther	zzOther	zzOther	zzOther	NA
ASV_1146	Eukaryota	Chordata	Actinopteri	Perciformes	NA	NA	NA
ASV_1147	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1148	Eukaryota	Echinodermata	Asteroidea	zzOther	zzOther	zzOther	zzOther
ASV_1149	Eukaryota	Chordata	Mammalia	Artiodactyla	NA	NA	NA
ASV_115	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_1150	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f	NA	NA
ASV_1151	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1152	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	NA	NA	NA
ASV_1154	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis
ASV_1155	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Chydoridae	NA	NA
ASV_1157	Eukaryota	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula	NA
ASV_1158	Eukaryota	Echinodermata	Echinoidea	Spatangoida	NA	NA	NA
ASV_1159	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	zzOther	NA
ASV_116	Eukaryota	Arthropoda	Insecta	Diptera	zzOther	zzOther	NA
ASV_1160	Eukaryota	Arthropoda	Insecta	zzOther	zzOther	zzOther	NA
ASV_1161	Eukaryota	Chordata	Aves	zzOther	NA	NA	NA
ASV_1162	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1163	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Modiolus	NA
ASV_1165	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	zzOther	zzOther	zzOther
ASV_1166	Eukaryota	Mollusca	zzOther	NA	NA	NA	NA
ASV_1167	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphiura	Amphiura koreae
ASV_1169	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	NA	NA
ASV_117	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1170	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1171	Eukaryota	Nemertea	Pilidiophora	Hubrechtidae__o	Hubrechtidae	NA	NA
ASV_1172	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1173	Bacteria	zzOther	zzOther	zzOther	NA	NA	NA
ASV_1175	Eukaryota	Echinodermata	Ophiuroidea	NA	NA	NA	NA
ASV_1176	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	zzOther	zzOther	zzOther
ASV_1177	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Chydoridae	zzOther	zzOther
ASV_1178	Eukaryota	zzOther	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_1179	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_118	Eukaryota	Porifera	Demospongiae	zzOther	NA	NA	NA
ASV_1181	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1182	Eukaryota	Echinodermata	Asteroidea	Forcipulatida	Zoroasteridae	Myxoderma	Myxoderma platyacanthum
ASV_1183	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	zzOther	NA	NA
ASV_1184	Eukaryota	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera	NA
ASV_1185	Eukaryota	Echinodermata	Echinoidea	zzOther	zzOther	zzOther	NA
ASV_1186	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	NA	NA
ASV_1187	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	zzOther	zzOther
ASV_1188	Eukaryota	Arthropoda	Insecta	zzOther	NA	NA	NA
ASV_1189	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_119	Eukaryota	Chordata	Mammalia	NA	NA	NA	NA
ASV_1190	Eukaryota	Chordata	Actinopteri	Perciformes	NA	NA	NA
ASV_1191	Eukaryota	Chordata	Actinopteri	Perciformes	NA	NA	NA
ASV_1192	Eukaryota	Hemichordata	Enteropneusta	zzOther	zzOther	zzOther	NA
ASV_1193	Bacteria	zzOther	NA	NA	NA	NA	NA
ASV_1194	Eukaryota	Echinodermata	Echinoidea	zzOther	zzOther	zzOther	NA
ASV_1195	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1196	Eukaryota	Echinodermata	Echinoidea	Spatangoida	NA	NA	NA
ASV_1197	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax sp_ NY_2022
ASV_1198	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1199	Eukaryota	Nemertea	zzOther	zzOther	zzOther	NA	NA
ASV_12	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	NA	NA
ASV_120	Eukaryota	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	zzOther	zzOther
ASV_1200	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	zzOther	NA	NA
ASV_1202	Eukaryota	Nemertea	Pilidiophora	zzOther	zzOther	zzOther	zzOther
ASV_1203	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Chydoridae	zzOther	zzOther
ASV_1204	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1205	Eukaryota	Arthropoda	Insecta	Diptera	zzOther	NA	NA
ASV_1206	Eukaryota	Chordata	Actinopteri	zzOther	zzOther	zzOther	zzOther
ASV_1207	Eukaryota	Echinodermata	Echinoidea	Spatangoida	NA	NA	NA
ASV_1208	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax sp_ NY_2022
ASV_1209	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax sp_ NY_2022
ASV_121	Eukaryota	Echinodermata	Asteroidea	Paxillosida	Ctenodiscidae	Ctenodiscus	Ctenodiscus crispatus
ASV_1210	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	zzOther	NA	NA
ASV_1211	Eukaryota	Nemertea	Pilidiophora	Hubrechtidae__o	Hubrechtidae	zzOther	NA
ASV_1212	Eukaryota	Nemertea	Pilidiophora	zzOther	NA	NA	NA
ASV_1213	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_1214	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	NA	NA	NA
ASV_1215	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	zzOther	zzOther	zzOther
ASV_1216	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	zzOther	NA	NA
ASV_1217	Eukaryota	Arthropoda	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_1218	Eukaryota	Arthropoda	Insecta	Diptera	zzOther	zzOther	zzOther
ASV_1219	Eukaryota	Arthropoda	zzOther	zzOther	NA	NA	NA
ASV_122	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1220	Eukaryota	Echinodermata	Holothuroidea	Apodida	Chiridotidae	Chiridota	NA
ASV_1221	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1222	Eukaryota	Arthropoda	Insecta	zzOther	NA	NA	NA
ASV_1223	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA
ASV_1224	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1225	Eukaryota	Arthropoda	Malacostraca	zzOther	NA	NA	NA
ASV_1226	Eukaryota	Mollusca	Bivalvia	Venerida	zzOther	NA	NA
ASV_1227	Eukaryota	Arthropoda	Insecta	zzOther	zzOther	zzOther	zzOther
ASV_1228	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	zzOther	NA	NA
ASV_1229	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_123	Eukaryota	Hemichordata	Enteropneusta	Harrimaniidae__o	Harrimaniidae	Meioglossus	Meioglossus psammophilus
ASV_1230	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	NA	NA
ASV_1231	Eukaryota	Annelida	Polychaeta	Spionida	Magelonidae	NA	NA
ASV_1232	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	zzOther	NA	NA
ASV_1233	Eukaryota	Arthropoda	Insecta	Diptera	zzOther	NA	NA
ASV_1234	Eukaryota	Arthropoda	zzOther	NA	NA	NA	NA
ASV_1235	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1236	Eukaryota	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula	NA
ASV_1237	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA
ASV_1238	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_1239	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	zzOther	NA
ASV_124	Eukaryota	Chordata	Chondrichthyes	Torpediniformes	Torpedinidae	Tetronarce	NA
ASV_1240	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	NA	NA
ASV_1241	Eukaryota	Nemertea	Pilidiophora	zzOther	zzOther	NA	NA
ASV_1242	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1243	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	NA	NA
ASV_1245	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_1246	Eukaryota	zzOther	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_1247	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_1248	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Ophiocomidae	Breviturma	NA
ASV_1249	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
ASV_125	Eukaryota	Echinodermata	Holothuroidea	Apodida	Chiridotidae	Chiridota	Chiridota sp_ 2 AKM_2016
ASV_1250	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	zzOther	zzOther
ASV_1251	Eukaryota	Porifera	Demospongiae	zzOther	NA	NA	NA
ASV_1252	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1253	Eukaryota	Echinodermata	Echinoidea	Spatangoida	NA	NA	NA
ASV_1254	Eukaryota	Mollusca	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_1255	Eukaryota	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula	NA
ASV_1256	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	NA	NA
ASV_1257	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_1258	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1259	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_126	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Tarletonbeania	NA
ASV_1260	Eukaryota	Hemichordata	Enteropneusta	Harrimaniidae__o	Harrimaniidae	NA	NA
ASV_1261	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1262	Eukaryota	Porifera	Demospongiae	Poecilosclerida	zzOther	zzOther	NA
ASV_1263	Eukaryota	Nemertea	Pilidiophora	zzOther	zzOther	zzOther	NA
ASV_1264	Eukaryota	Arthropoda	Malacostraca	zzOther	zzOther	zzOther	zzOther
ASV_1265	Eukaryota	Porifera	Demospongiae	zzOther	NA	NA	NA
ASV_1266	Eukaryota	Nemertea	Pilidiophora	zzOther	zzOther	NA	NA
ASV_1267	Eukaryota	Chordata	NA	NA	NA	NA	NA
ASV_1268	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1269	Eukaryota	Chordata	Mammalia	NA	NA	NA	NA
ASV_127	Eukaryota	Chordata	Mammalia	Artiodactyla	NA	NA	NA
ASV_1270	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1271	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1272	Eukaryota	Chordata	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_1273	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax sp_ NY_2022
ASV_1274	Eukaryota	Annelida	Polychaeta	Spionida	Magelonidae	NA	NA
ASV_1275	Eukaryota	Mollusca	Bivalvia	zzOther	zzOther	zzOther	NA
ASV_1276	Eukaryota	Nemertea	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_1277	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	zzOther	NA
ASV_1278	Eukaryota	Chordata	Actinopteri	zzOther	zzOther	zzOther	zzOther
ASV_1279	Eukaryota	Arthropoda	Hexanauplia	Calanoida	zzOther	zzOther	zzOther
ASV_128	Eukaryota	Nemertea	Pilidiophora	Hubrechtidae__o	Hubrechtidae	zzOther	NA
ASV_1280	Eukaryota	Annelida	Polychaeta	zzOther	zzOther	NA	NA
ASV_1281	Bacteria	zzOther	zzOther	zzOther	NA	NA	NA
ASV_1282	Eukaryota	Echinodermata	Echinoidea	Spatangoida	NA	NA	NA
ASV_1283	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	zzOther	NA	NA
ASV_1284	Eukaryota	Mollusca	Bivalvia	Cardiida	zzOther	NA	NA
ASV_1285	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	NA	NA	NA
ASV_1287	Eukaryota	Arthropoda	zzOther	zzOther	zzOther	NA	NA
ASV_1288	Eukaryota	Arthropoda	zzOther	zzOther	zzOther	NA	NA
ASV_1289	Eukaryota	Chordata	Actinopteri	Gadiformes	NA	NA	NA
ASV_129	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1290	Bacteria	zzOther	NA	NA	NA	NA	NA
ASV_1291	Eukaryota	Echinodermata	Holothuroidea	Elasipodida	NA	NA	NA
ASV_1292	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	NA
ASV_1293	Eukaryota	Mollusca	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_1294	Eukaryota	Arthropoda	Insecta	zzOther	NA	NA	NA
ASV_1295	Eukaryota	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula	NA
ASV_1296	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_1297	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_1298	Eukaryota	Echinodermata	Asteroidea	Velatida	zzOther	NA	NA
ASV_1299	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_13	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Chydoridae	NA	NA
