x	C2	CA42	CANS	CE42	CENS	CEO	CL42	CLNS	CR13	CR24	CR3	CapeElizabeth	ChaBa	DBO1.1	DBO1.10	DBO1.2	DBO1.3	DBO1.4	DBO1.5	DBO1.6	DBO1.7	DBO1.8	DBO1.9	DBO2.1	DBO2.2	DBO2.3	DBO2.4	DBO2.5	DBO3.1	DBO3.2	DBO3.3	DBO3.4	DBO3.5	DBO3.6	DBO3.7	DBO3.8	DBO4.1	DBO4.2	DBO4.3	DBO4.4	DBO4.5	DBO4.6	HH20	M8	MB42	NH10	Sokul	TH42	THNS	TeahwhiteHead
ASV_1	5.10037162867142	0.101197248852408	0.168196799010807	1.6409657287749	0.883440432181458	6.33034621062463	0.5300149793701	0.280921836769161	26.1885652719871	4.32714652818451	1.18422488521765	0.139924973825352	2.92602866750992	8.89527896476478	20.0992432898383	8.26997422732396	9.43086174132447	6.80984038295827	6.24498237314594	5.40987941121464	7.48441776594404	8.26030183250471	14.297078691069	7.71410213114344	7.91128039835895	11.6329295835115	6.77757253830812	6.90294414497428	9.37912320385686	15.5834012187996	14.8063041739187	15.6025354455834	7.13152452582813	10.1382119516336	10.824300477027	11.9727357691485	11.7056103648504	6.22966611405686	9.97234432797084	6.1308210439733	4.04442597892646	7.9257960677859	4.39497730863912	9.51097866189271	0.131594618294112	5.16839615330684	1.23549537981316	0.244873205894551	0.453612352382497	2.4440620301509
ASV_2	2.93702856429243	0.0628105140458386	0.0931301790664702	0.0493221333618123	0.00875007446155516	13.1348769569489	0.0639106018174014	0.0149857776788292	2.43274009423866	2.05652340643319	1.95727976214956	0.0638050056174421	0.583812732238924	2.56461740920146	0.707285958019216	3.41770234302278	1.06618224366943	1.63128828318019	1.12196107311418	0.882469548481195	2.38413341541522	0.822993034045835	1.77128699327208	2.60300678610246	2.22244061251196	0.579171405805285	5.92339560203555	1.76504969281175	2.68339264835517	3.72359824765308	5.3181627502765	3.51488332096734	3.6107074149313	3.688558322933	2.76652773741538	3.652017020617	4.28650945392894	3.9541204382653	5.11264951298822	6.76803894917367	10.0602173362804	10.9622654576992	5.62131107047996	0.864397853405308	0.0368951956562538	6.83041914866533	0.177165042422976	0.0134967016748397	0.0130447086613217	3.866210393108
ASV_3	0.000182793635125625	26.8675871987547	31.0121070913065	1.65310109997153	33.2994196799308	0.001060688044642	4.77458833189938	31.3065969142544	0	0.0558569887101463	0.0141289061589158	0.00032146643521038	0.022607275262347	0.00135405058990707	0	0	0	0.000244187721752975	0	0	0	0	0.00835765583728209	0.00544422720307926	0.0106568594168422	0	0.00496853954213955	0.00123280023528873	0.00382881643495642	0.00449909879405759	0.000192161723306335	0	0	0.00498987000358962	0.00294356630772452	0.0020895181007338	0.00281511259836731	0.000450751966968896	0.00261371850929393	0.00250882767953292	0.00254775518298415	0.00748512312643263	0.0161492717224963	0.00015765286415841	12.6433468078398	0.0204607856899189	0.00272962301200075	16.4621987966915	22.1290629997505	0.00692868743131033
ASV_4	10.3715954582624	0.291522788223946	0.904269372682253	0.211534763821533	0.149200913535723	0.166553953251216	0.502953641685551	0.0212738276534968	0.000396611352603357	7.63102316133793	0.823690263532326	0.346453850201235	4.77884492707035	16.0106483596846	5.77700653160729	14.6422085590217	6.47214248077558	9.77542349919336	6.99446328899097	9.57068956832435	17.0081087309847	14.6757681764134	5.18393206669765	17.8608910470527	2.32946400802947	10.9076938431807	8.58925316780706	11.9278817686033	3.19023603604929	0.12002735151352	0.917308078635673	0.759210789908533	0.0130834808369808	0.272551085644579	0.418458197224079	1.04283934686225	7.09604625729114	2.04506620560881	0.279114934565384	0.00254321205443958	0.00272588261154412	0.000967636431898716	0.287205811217181	8.47328993642232	0.230248263753556	1.74945599665199	0.164263722976024	0.245714884339318	0.0034242090793996	1.27388135984116
ASV_5	0.000209175263770008	0.000918859920562313	0.000458011715676737	0	0.000616941205503116	0.00376008163927661	0.000404312668680077	0.000670263143214463	0.000793222705206714	3.54825844379062e-05	0	0.0168211878971844	1.81029265897324	0.00141028038478049	0.0536255975002562	0	0.00125167476864277	0.00170931405227082	0	0.0015223778672356	0.00155445707255761	0.000799673733116888	0.00209566704303992	0.000561516994311833	0.0693135952595398	0.00130906802925687	0.00270973932905342	0.00071992706711084	0	0.0880503723413073	0.00219814409003598	0.0254511029604152	0.00154529512498911	0	0.000484855537292664	0.000503730121550078	0.00204350270277838	0.0027453191504372	0.558047305733218	0.673189276516758	0.865949245951046	0.00154821829103794	0.000811646935097808	0.000472958592475229	0.000350837217804445	0.00033118037826375	4.9486920388787	0.000278238933046438	0	5.87487156249719
ASV_6	0.907531222910474	0.0855430702683678	0.0549109542099838	0.000468177297884263	0.000137119664331062	2.14104024488714	0.241324746843201	0.00200610062166833	0.117443700108079	1.29803874728775	0.550479607362521	0.359107145561782	6.54604366920011	0.431205171634063	0.384802600652006	0.332447904100724	0.408821947210033	2.31273626272604	5.78408308670231	1.51751154062659	1.0552750455138	0.986398393005925	0.110542232239407	0.820629126900607	2.36070018926133	0.643208206326129	1.84848217312447	5.55784548771888	2.28770347351503	2.532355062422	1.96076134836953	0.785453847420028	4.49866210460295	0.467796099447408	3.28445266571613	0.727345436544533	0.242534622686478	2.069977703465	2.61268505167393	3.14681040088839	1.62755858782472	2.40107016684542	4.39563417199436	0.164105215778309	0.0125804003983932	3.42171154859614	1.08361135780487	0.00498084279202182	0.0014644172683372	3.04487983752044
ASV_7	1.11518434900184	0.000540487504428778	0	0.000550363200064209	9.81537283693721e-05	3.15273346745604	0.641748957224974	0.0001602801697367	2.44485709391199	5.80742030081499	1.85385584455173	0.0700451749044013	4.09262170089672	0.0020618751400322	1.16140915158491	0.000931116035680366	0.0399114497967177	0.203164184498475	2.18985891747569	2.271597574657	1.2285598697084	0.447189610980236	0.00965609806733197	2.39765632376945	0.000668914218440627	0.223108919221584	6.85240066780773	2.91544225478051	0.0168232558973987	0.0809026750867143	0.286335790684559	4.8018490632052	0.930232508282465	8.52380444738826	1.16121060237611	0.774449109240718	1.90313561728539	0.00620783329236163	0.0318965384245291	0.401472299055188	0.286339386813232	1.08085388081871	0.385060900300292	0.056524465497628	0.000339803869282269	3.39330033333473	0.408691742809288	8.19198741710733e-05	0.000465215417830186	2.77873777668732
ASV_8	0.000879014624605817	7.70124807429859	3.80624448600603	10.8982031786189	5.0849577591269	0.000181108237527076	4.83424383145555	5.69147087048708	0	9.73960486243155	0.052598207590074	0.170018795975125	1.60865347228421	0	0	0.00147755479780812	0	0.000326557269981223	0	0	0.000222065296079659	0	0.000874179835099809	0.000374344662874555	0.0011705998822711	0.000320736925159246	0.000181196841376661	0	0.00182724050139479	0.00013945425970009	0.000361249730232179	0	0.000187313272081893	0.000206380458247169	0.000718473303091815	0	0.000801502456397752	0.000150428646427997	0.000498782093792353	0.000371687797117933	0.000844983447967125	0.00125289732506421	0.0117397142701852	0.000562805239278321	6.20398450451671	0.0404174635661268	1.30310004295571	5.37928010945378	0.800704966325198	1.69356631481865
ASV_9	0.0418194533646673	0.114621337679345	0.256083267834827	4.31412161729708	0.00734885549171676	0.0449365765258757	1.03283382895414	0.173063598210117	0.00660497694728384	0.0315162719062386	3.46016508381307	0.153227167289338	1.78537291410763	0.00674560951654826	0.00470287887769544	0.00316012356599228	0.00101959374451562	0.0159878881813818	0.0173899889889902	0.163216258612357	0.0367611803169434	0.0266744507723712	0.0154497569077312	0.0164671908173658	0.000618946314322203	1.0115997120277	0.0244328243818635	0.00716029169309804	0.0171425062412205	0.025171678630186	0.011002704657427	0.0101428999688935	0.0355008166480573	1.31031380310793	0.0403783450871536	0.0156022892322674	0.177598787980188	0.0213272180141731	0.0806189075392872	0.0183561935578055	0.0155657178468016	1.90290469955948	0.0181525196640805	13.6414694559091	1.27538705810727	6.81617602569645	0.00177889980918236	1.27055882279057	2.71376283205307	2.65390682315079
ASV_10	2.27923094104391	3.57555385188629	1.88638749065729	6.34455000291415	3.05389353089187	2.2807575992917	5.83566724857975	1.63535740123418	1.77464382262757	0.918940745946628	1.01025571099578	0.146358835342155	1.20457990034585	2.53309360061814	1.28850181549472	2.62440582621703	1.58872037531507	1.14318575489953	1.22148323331663	1.44478305947248	1.37161838876575	1.17374594340771	1.95197637834251	1.69392230619485	1.19495737446995	0.420376490148671	1.27393526493856	1.09235942988248	0.974723172366767	1.87568232921977	1.78817724685582	1.257982019026	1.33043409211416	2.07183229052428	1.70225699977778	1.75894693760207	3.55152196058928	3.98551670369194	3.76249800772167	2.0174980621999	1.21389808875749	1.32689864565871	1.1126956468966	1.07724414860891	8.33523372190292	1.88404840574557	0.435849675734877	7.78222114447394	3.78663163930493	1.21738412066923
