ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_10047	Eukaryota	Cercozoa	Thecofilosea	zzOther	NA	NA	NA
ASV_10048	Eukaryota	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	NA	NA
ASV_10049	Eukaryota	Polycystinea__p	Polycystinea	zzOther	zzOther	zzOther	NA
ASV_1005	Eukaryota	Dinophyceae__p	Dinophyceae	Prorocentrales	NA	NA	NA
ASV_10050	Eukaryota	Annelida	Polychaeta	Terebellida	NA	NA	NA
ASV_10051	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	NA	NA	NA
ASV_10052	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	NA	NA	NA
ASV_10053	Eukaryota	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	NA	NA
ASV_10054	Eukaryota	zzOther	zzOther	zzOther	zzOther	NA	NA
ASV_10055	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10056	Eukaryota	Dinophyceae__p	Dinophyceae	Prorocentrales	NA	NA	NA
ASV_10057	Eukaryota	Cercozoa	zzOther	zzOther	NA	NA	NA
ASV_10058	zzOther	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10059	Eukaryota	Cryptophyceae__p	Cryptophyceae	Pyrenomonadales	NA	NA	NA
ASV_1006	Eukaryota	zzOther	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_10060	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	Chromulinaceae	NA	NA
ASV_10061	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10063	Eukaryota	Chrysophyceae__p	Chrysophyceae	NA	NA	NA	NA
ASV_10064	Eukaryota	Chrysophyceae__p	Chrysophyceae	zzOther	zzOther	zzOther	zzOther
ASV_10065	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	zzOther	zzOther	zzOther
ASV_10067	Eukaryota	Acantharea__p	Acantharea	Chaunacanthida	NA	NA	NA
ASV_10068	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	NA	NA	NA
ASV_10069	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_1007	Eukaryota	Mollusca	zzOther	zzOther	zzOther	NA	NA
ASV_10070	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10071	Eukaryota	Euglenozoa	Diplonemea	Eupelagonemidae__o	Eupelagonemidae	NA	NA
ASV_10072	Eukaryota	Bacillariophyta	Bacillariophyceae	zzOther	NA	NA	NA
ASV_10073	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	NA
ASV_10074	Eukaryota	Cercozoa	NA	NA	NA	NA	NA
ASV_10075	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10076	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	NA	NA	NA
ASV_10077	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Kareniaceae	zzOther	zzOther
ASV_10078	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10079	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_1008	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10080	Eukaryota	Euglenozoa	zzOther	zzOther	NA	NA	NA
ASV_10081	Eukaryota	Polycystinea__p	Polycystinea	Nassellaria	NA	NA	NA
ASV_10082	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10083	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	zzOther	NA	NA
ASV_10084	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10085	Eukaryota	Foraminifera	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_10086	Eukaryota	Annelida	Polychaeta	zzOther	zzOther	zzOther	zzOther
ASV_10087	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10088	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10089	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Kareniaceae	NA	NA
ASV_1009	Eukaryota	Polycystinea__p	Polycystinea	zzOther	NA	NA	NA
ASV_10090	Eukaryota	Ciliophora	Spirotrichea	Strombidiidae__o	Strombidiidae	zzOther	NA
ASV_10091	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10092	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10093	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10094	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Kareniaceae	zzOther	zzOther
ASV_10095	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10096	Eukaryota	Polycystinea__p	Polycystinea	NA	NA	NA	NA
ASV_10097	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10098	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10099	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_101	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_1010	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	NA	NA	NA
ASV_10100	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10101	Eukaryota	Mollusca	zzOther	zzOther	NA	NA	NA
ASV_10102	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA
ASV_10103	Eukaryota	Euglenozoa	Diplonemea	Eupelagonemidae__o	Eupelagonemidae	NA	NA
ASV_10104	Eukaryota	Euglenozoa	Diplonemea	zzOther	NA	NA	NA
ASV_10105	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Kareniaceae	NA	NA
ASV_10106	Eukaryota	Choanoflagellata__p	Choanoflagellata	zzOther	zzOther	zzOther	zzOther
ASV_10107	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	NA	NA	NA
ASV_10108	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10109	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	NA	NA	NA
ASV_1011	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10110	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10111	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	NA	NA	NA
ASV_10112	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10113	Eukaryota	Cryptophyceae__p	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Plagioselmis	zzOther
ASV_10114	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10115	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10116	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Mitrocomidae	NA	NA
ASV_10117	Eukaryota	Euglenozoa	Diplonemea	zzOther	NA	NA	NA
ASV_10118	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	zzOther	NA	NA
ASV_10119	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	NA	NA	NA
ASV_1012	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	NA	NA	NA
ASV_10120	Eukaryota	Chordata	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_10121	Eukaryota	Chordata	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_10122	Eukaryota	Ciliophora	NA	NA	NA	NA	NA
ASV_10123	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10125	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10126	Eukaryota	Annelida	Polychaeta	zzOther	zzOther	NA	NA
ASV_10127	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10128	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10129	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	zzOther	zzOther	zzOther
ASV_1013	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10130	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	zzOther	NA	NA
ASV_10131	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	zzOther	NA
ASV_10132	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV_10133	Eukaryota	Telonemida__c__p	Telonemida__c	Telonemida	Telonema__f	NA	NA
ASV_10134	Eukaryota	Telonemida__c__p	Telonemida__c	Telonemida	Telonema__f	Telonema	NA
ASV_10135	Eukaryota	Euglenozoa	zzOther	NA	NA	NA	NA
ASV_10136	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	zzOther	NA	NA
ASV_10137	Eukaryota	zzOther	zzOther	zzOther	zzOther	NA	NA
ASV_10138	Eukaryota	Euglenozoa	zzOther	zzOther	NA	NA	NA
ASV_10139	Eukaryota	Ciliophora	Spirotrichea	NA	NA	NA	NA
ASV_1014	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus acuspes
ASV_10140	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	zzOther	zzOther	NA
ASV_10141	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	NA	NA	NA
ASV_10142	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10143	Eukaryota	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	zzOther	NA
ASV_10144	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10145	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_10146	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10147	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10148	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	zzOther	zzOther	NA
ASV_1015	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10150	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10151	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	zzOther	zzOther	zzOther
ASV_10152	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10153	Eukaryota	Polycystinea__p	Polycystinea	Collodaria	zzOther	zzOther	zzOther
ASV_10154	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10155	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10156	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10157	Eukaryota	Ciliophora	Spirotrichea	Strombidiidae__o	NA	NA	NA
ASV_10158	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10159	Eukaryota	Euglenozoa	zzOther	zzOther	NA	NA	NA
ASV_1016	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	zzOther	zzOther
ASV_10160	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10161	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10162	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10163	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	NA	NA	NA
ASV_10164	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10165	Eukaryota	Euglenozoa	Diplonemea	Eupelagonemidae__o	Eupelagonemidae	NA	NA
ASV_10166	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10167	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	zzOther	NA	NA
ASV_10168	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10169	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_1017	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	NA	NA	NA
ASV_10170	Eukaryota	Euglenozoa	Diplonemea	Eupelagonemidae__o	Eupelagonemidae	NA	NA
ASV_10171	Eukaryota	Euglenozoa	zzOther	zzOther	NA	NA	NA
ASV_10172	Eukaryota	Cryptophyceae__p	Cryptophyceae	Pyrenomonadales	NA	NA	NA
ASV_10173	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10174	Eukaryota	zzOther	zzOther	NA	NA	NA	NA
ASV_10175	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	NA	NA	NA
ASV_10176	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10177	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10178	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	zzOther	NA	NA
ASV_10179	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_1018	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10180	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	NA	NA	NA
ASV_10182	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10183	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10184	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_10185	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	zzOther
ASV_10186	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	NA	NA	NA
ASV_10187	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Kareniaceae	NA	NA
ASV_10189	Eukaryota	Cercozoa	zzOther	zzOther	zzOther	NA	NA
ASV_1019	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10190	Eukaryota	Ascomycota	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_10191	Eukaryota	Annelida	Polychaeta	Phyllodocida	zzOther	zzOther	NA
ASV_10192	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10193	Eukaryota	Annelida	Polychaeta	Terebellida	zzOther	zzOther	zzOther
ASV_10194	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10195	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Pyrostephidae	Bargmannia	Bargmannia elongata
ASV_10196	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10197	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10198	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	NA	NA	NA
ASV_10199	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	NA	NA	NA
ASV_102	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	NA	NA	NA
ASV_1020	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Rhogostomidae	NA	NA
ASV_10200	Eukaryota	Cercozoa	zzOther	zzOther	NA	NA	NA
ASV_10201	Eukaryota	zzOther	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_10202	Eukaryota	zzOther	NA	NA	NA	NA	NA
ASV_10203	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	zzOther	NA	NA
ASV_10204	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10205	Eukaryota	Ciliophora	Spirotrichea	zzOther	zzOther	NA	NA
ASV_10206	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10207	Eukaryota	Dinophyceae__p	Dinophyceae	Prorocentrales	NA	NA	NA
ASV_10208	Eukaryota	zzOther	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_10209	Eukaryota	Ciliophora	zzOther	zzOther	zzOther	NA	NA
ASV_1021	Eukaryota	Polycystinea__p	Polycystinea	Collodaria	zzOther	NA	NA
ASV_10210	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10211	Eukaryota	Choanoflagellata__p	Choanoflagellata	zzOther	zzOther	zzOther	zzOther
ASV_10212	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10213	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10214	Eukaryota	Ciliophora	Spirotrichea	zzOther	zzOther	zzOther	zzOther
ASV_10215	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10216	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	NA	NA	NA
ASV_10217	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10218	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	zzOther	zzOther	NA
ASV_10219	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Ellobiopsidae	zzOther	NA
ASV_1022	Eukaryota	Mollusca	Bivalvia	zzOther	zzOther	zzOther	NA
ASV_10220	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10221	Eukaryota	Ciliophora	Oligohymenophorea	zzOther	zzOther	NA	NA
ASV_10222	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10223	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10224	Eukaryota	Cryptophyceae__p	Cryptophyceae	Pyrenomonadales	NA	NA	NA
ASV_10225	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	zzOther	NA	NA
ASV_10226	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	NA	NA	NA
ASV_10227	Eukaryota	Arthropoda	Hexanauplia	Harpacticoida	NA	NA	NA
ASV_10228	Eukaryota	zzOther	zzOther	zzOther	zzOther	zzOther	zzOther
ASV_10229	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_1023	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Kareniaceae	NA	NA
ASV_10230	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	Chromulinaceae	zzOther	NA
ASV_10231	Eukaryota	zzOther	zzOther	zzOther	zzOther	zzOther	NA
ASV_10232	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10233	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10234	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10235	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Ellobiopsidae	NA	NA
ASV_10236	Eukaryota	zzOther	zzOther	NA	NA	NA	NA
ASV_10237	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10238	Eukaryota	Euglenozoa	Diplonemea	Eupelagonemidae__o	Eupelagonemidae	NA	NA
ASV_10239	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_1024	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10240	Eukaryota	zzOther	zzOther	zzOther	zzOther	zzOther	NA
ASV_10241	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10242	Eukaryota	zzOther	zzOther	zzOther	zzOther	NA	NA
ASV_10243	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10244	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10245	Eukaryota	Euglenozoa	Diplonemea	Eupelagonemidae__o	Eupelagonemidae	NA	NA
ASV_10246	Eukaryota	Mollusca	Bivalvia	zzOther	zzOther	zzOther	zzOther
ASV_10247	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10248	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10249	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_1025	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10250	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10251	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10252	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10253	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10254	Eukaryota	Annelida	Polychaeta	zzOther	zzOther	zzOther	zzOther
ASV_10255	Eukaryota	Euglenozoa	Diplonemea	Eupelagonemidae__o	Eupelagonemidae	NA	NA
ASV_10256	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10257	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Warnowiaceae	Warnowia	Warnowia sp_
ASV_10258	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	NA	NA	NA
ASV_10259	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_1026	Eukaryota	Rotifera	Eurotatoria	Ploima	zzOther	NA	NA
ASV_10260	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	zzOther	zzOther	zzOther
ASV_10261	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10262	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA
ASV_10263	Eukaryota	Annelida	Polychaeta	Phyllodocida	zzOther	NA	NA
ASV_10264	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	zzOther	zzOther	zzOther
ASV_10265	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10266	Eukaryota	Dinophyceae__p	Dinophyceae	zzOther	NA	NA	NA
ASV_10267	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10268	Eukaryota	Bacillariophyta	NA	NA	NA	NA	NA
ASV_10269	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	zzOther	zzOther	zzOther
ASV_1027	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10270	Eukaryota	zzOther	zzOther	zzOther	NA	NA	NA
ASV_10271	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10272	Eukaryota	Euglenozoa	Diplonemea	NA	NA	NA	NA
ASV_10273	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10274	Eukaryota	Bacillariophyta	Bacillariophyceae	zzOther	zzOther	NA	NA
