x	MP_E611_1B_WCOA21	MP_E614_WCOA21	MP_E619_WCOA21	MP_E624_WCOA21	MP_E645_WCOA21	MP_E668_WCOA21	MP_E671_WCOA21	MP_E678_WCOA21	MP_E697_WCOA21	MP_E731_WCOA21	MP_E754_WCOA21	MP_E777_WCOA21	MP_E782_WCOA21	MP_E786_WCOA21	MP_E790_WCOA21	MP_E806_1B_WCOA21	MP_E815_WCOA21	MP_E820_WCOA21	MP_E828_WCOA21	MP_E834_WCOA21	MP_E882_1B_WCOA21	MP_E888_WCOA21	MP_E893_WCOA21	MP_E897_WCOA21	MP_E902_1B_WCOA21	MP_E969_1T_NA128	MP_E970_1T_NA128	MP_E971_1T_NA128	MP_E972_1T_NA128	MP_E973_1T_NA128	MP_E977_2T_NA128	MP_E978_2T_NA128	MP_E979_1T_NA128	MP_E980_1T_NA128	MP_E985_1T_NA128	MP_E991_1T_NA128	MP_E994_2T_NA128	MP_E995_1T_NA128	MP_E996_1T_NA128	MP_E1005_1T_NA128	MP_E1011_2T_NA128	MP_E1012_1T_NA128	MP_E1013_1T_NA128	MP_E1014_1T_NA128	MP_E1015_1T_NA128	MP_E1020_1T_NA128	MP_E1021_1T_NA128	MP_E1022_1T_NA128	MP_E1024_1T_NA128	MP_E1025_1T_NA128	MP_E1623_1B_Chaba22	MP_E1624_1B_Chaba22	MP_E1625_1B_Chaba22	MP_E1626_1B_Chaba22	MP_E1627_1B_Chaba22	MP_E1631_Chaba22	MP_E1632_Chaba22	MP_E1634_Chaba22	MP_E1635_Chaba22	MP_E1637_Chaba22	MP_E2084_SKQ23_12S	MP_E2090_SKQ23_12S	MP_E2097_SKQ23_12S	MP_E2138_1T_QiavacTest	MP_E2138_2T_QiavacTest	MP_E2139_1T_QiavacTest	MP_E2139_2T_QiavacTest	MP_E2139_3T_QiavacTest	MP_E2139_4T_QiavacTest	MP_E2140_Kotzebue23	MP_E2141_Kotzebue23
ASV_1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00959215884615049	0	0	0.0103012197856134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00353744384307899	0	0.284493066340485	0.170775396198919	0.26697177726926	0.359547342787566	0.289596273291925	0.231828719487249	0	0
ASV_11593	0	0.0778866331088997	0	0	0	0	0	0	0	0	0	0	0	0.0774088793648696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00791113814083309	0.0469029590627118	0	0.118053879408201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11594	0	0	0	0	0	0.011438521126313	0.00381805078962063	0.123645916633748	0.318649456161783	0	0.0454743543589063	0	0	0	0	0	0	0	0.00426039536468984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217467672594055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260609826995169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11609	0	0	0	0	0	0	0.00787472975359255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00330863802672828	0	0.00476955118523347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00381974444090764	0	0.00148187225668398	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1161	0	0	0.0185741189637052	0	0	0	0	0.00802895562556805	0	0	0.0252635301993924	0.0108770673844213	0	0	0	0.00238474444908145	0.00812238814456226	0.0113839242330428	0.0115977429372112	0.0940194665066843	0.0752880090864839	0	0	0	0	0.0181386582124747	0.0100552122563896	0	0.00934626232955589	0	0.00920890264085017	0	0	0	0	0	0.0055143967112138	0.00837438048617085	0.00993656496923639	0.0159905492590502	0.00972008999659797	0.0154672279701281	0.00851621007361199	0.0252884187762149	0.0120409128325481	0.000557187909765275	0.0078774033654691	0	0	0	0.0216506625503679	0.0074836668969973	0.000359941401539829	0.00481763822370845	0.0103678777681779	0.00311540664444343	0.0192643393368918	0.000884951053357239	0.00679121759740304	0.00330684185579965	0	0	0	0.00343590659831503	0	0	0	0.0015527950310559	0	0.600777693824521	0.0182847800717409
ASV_11612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00628946999779869	0	0.00745168381441049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11618	0	0	0	0	0	0	0	0.103734106682339	0	0	0	0	0	0	0	0.00187372778142114	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166894756166761	0.0165760247535303	0.00285825349278577	0	0	0	0	0	0	0	0	0.314473499889934	0.889701852368671	0.301527062918825	1.56439390636309	0.11406028337741	0.131124888098095	0.24450248138206	0.0982992053055358	0.00693659051496645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1162	0	0.0190961717539726	0	0.269953745238875	0	0	0.0911559626021925	0.121397809058589	0	0	0	0	0	0	0	0.00357711667362217	0.0263977614698274	0	0.00378701810194653	0.00537254094323911	0.0266104170047055	0	0	0.00721780942920876	0	0.00814925224038717	0.0131022462734774	0.042324597102393	0	0.0118217118951456	0.0363093875553521	0.0800310977980015	0	0.0350165927249013	0	0.0179231598291803	0.0170946298047628	0	0	0.00913745671945724	0.0014294249994997	0.0561527624132911	0.122420519808172	0.0885094657167523	0.0019703311907806	0.00408604467161202	0.0409019020899357	0.0131065607074048	0	0.0423195510829958	0	0	0	0.541275823957831	0	0	0	0.000884951053357239	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00805881141485866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00297166885208147	0	0	0	0	0.00140328368382014	0	0	0	0	0.0055118732940153	0	0.0150441679070731	0.000905495679653738	0.00275570154649971	0	0	0	0	0	0	0	0	0	0	0
ASV_11627	0	0	0.388645805658288	0	0	0	0	0.0696913348299307	0.156013128651958	0	0.430743189899641	0	0	0	0	0	0	0	0.320713095508597	0	0	0	0	0	0	0.478702849346614	0	0	0	0.14144330585133	0	0.116045091807102	0	0	0	0	0	0	0.0449132736609485	0	0.320762969887733	0	0	0	0.000437851375729023	0	0	0	0	0.533666027293362	0	0	0	0.0246549720860374	0	0	0	0	0.00339560879870152	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00876197469875497	0.0507805202766881	0	0.00469723827111965	0.266318856595809	0	0.0255703746896306	0.00496295704009242	0.0468203999908643	0.00993656496923639	0.0101164699393991	0	0.0131135193659782	0.0122420519808172	0	0.00328388531796767	0	0.0112101509431676	0	0	13.7769374934734	0.0022051600745745	0.00349237788526541	0	0	0	0.00359469997435781	0	0.00265485316007172	0	0.000275570154649971	0	0	0	0	0	0	0	0	0	0	0
