x	C2	CA42	CANS	CE42	CENS	CEO	CL42	CLNS	CR13	CR24	CR3	CapeElizabeth	ChaBa	DBO1.1	DBO1.10	DBO1.2	DBO1.3	DBO1.4	DBO1.5	DBO1.6	DBO1.7	DBO1.8	DBO1.9	DBO2.1	DBO2.2	DBO2.3	DBO2.4	DBO2.5	DBO3.1	DBO3.2	DBO3.3	DBO3.4	DBO3.5	DBO3.6	DBO3.7	DBO3.8	DBO4.1	DBO4.2	DBO4.3	DBO4.4	DBO4.5	DBO4.6	HH20	M8	MB42	NH10	Sokul	TH42	THNS	TeahwhiteHead
ASV_1	1.05409978670244	0.0119569558702206	0.0211606178446099	0.00462363910706065	0.00555918104961615	20.9588106984625	0.04000851447095	0.013084035152583	0.00140526411939124	0.129138250811933	4.18749566408463	0.0344559423348539	0.64490004412916	1.11502765269951	0.257309803931689	1.52256626965551	0.263708286898573	0.519449375782719	0.266808234880494	0.295300979841976	1.48448458025833	0.280294789487669	0.830108388405401	2.98317985818784	2.52254117626812	0.307378380353965	7.25915984030141	1.96623611117367	1.61881023807241	3.08608053010283	4.37110017672406	3.57680029848503	2.56752559969505	1.9239470027147	1.21746659634545	0.805343638594961	5.92940396447787	5.03881179361856	6.34002022069183	9.45715745183982	14.1208867675086	17.0949248609532	5.75302553571179	0.167145297106758	0	14.2851754516522	0.0854080082711243	0.0139470013947001	0.00833416462592223	4.77081057379138
ASV_10	12.2324283245647	0.28247312404106	0.0766952743583122	0.298945032149785	0.077111838800422	5.76901222053127	0.261163339873271	0.0477349011627374	4.8691144384585	6.05280792833924	2.1847764258928	0.80582887106082	5.79984370103172	9.37394137785551	6.42400691721125	10.7065809477681	10.807698329723	11.694789209382	13.2269538021756	12.3306073978436	12.6749081799535	3.47253773600517	9.77849525524695	7.15004668895668	6.79271978344684	5.35490198583681	10.3087980290296	4.33342439565263	16.464714409032	9.96341714203537	8.37720860043538	7.80284983321066	10.8424702268718	7.30229766833502	10.2401032606912	4.21086045760733	11.929643621212	11.3999407845876	12.3523762539577	4.84982328423813	2.03093625400086	4.24703983411359	5.04247771735386	11.488145599361	0.0257311390079151	2.76262818425815	1.69995832514261	0.0713656148214033	0.066174438036557	5.10635626583169
ASV_100	0.46911446311177	0	0.00239996814116621	0	0.000784067743453034	4.37409717903698	0.0118484980128809	0.00479592798900027	0.287286944486385	0.203424508554846	0	0.0609938280300193	0.118584277649102	1.4963042868074	0.970883164847995	1.57450170532146	1.68368410162407	0.896054976952004	2.02294934105102	1.59932895834952	1.03612842281764	0.778848617533047	0.225674994554567	2.72790907738253	4.66654788375263	2.37067723350097	3.21156123380694	13.9268242551527	2.78775325967156	3.81804246465445	3.0186783990945	5.25019640471541	1.61605501152695	1.57715401095287	1.31668197090478	0.612300320807991	1.35323390254751	2.28138646716329	5.58580719369716	6.5760155302728	7.97454120408604	15.9735848266089	0.31472744061021	0.928427278258954	0	0.660146093315583	0.102787601409643	0	0	0.419625591903573
ASV_1000	0.00296428042092782	0.659104563579585	0.039219136867547	0.318223329636023	0.0840473589316072	0.000838890986116354	0.438025966954556	0.0526748192587032	0.483981223375705	0.193876384432653	0.0403166520011792	0.50190220298048	0.129686949414232	0.0158492980057984	0.0132728093228213	0.00871321460921287	0.00605400169512047	0.00711295151729938	0.00246198692192547	0.0543122283102613	0.0129163309256312	0	0.00956812505035855	0.0220812749506406	0.000745658378255831	0.00282969481741394	0.0278262437088055	0.00573536769537582	0.014484845325359	0.013244109856406	0.0196576156166936	0.0166122289077002	0.000851970181043664	0	0.000431639149670875	0.00249418854070017	0.0142105229796043	0.0028697463144258	0	0	0	0	0.204252214912922	0.00224543185074283	0.676583519093646	0.0844674135190146	0.0438519752519558	0.619122804261749	0.123547010311477	0.15037017520025
ASV_10000	0.017568464740219	0.000759157335357753	0.00437287348447204	0.0052272869792295	0.00155376009944065	0.00880835535422172	0.00697224316867605	0.00253042840152838	0.116459316642419	0.0129173180903458	0.0128068783260914	0	0.0202770053721706	0.0228686269851989	0.00824484049112744	0.023230477092016	0.0193747600393368	0.0297661694491472	0.0267932494758806	0.0454971940865023	0.0381641004973891	0.0356059363280717	0.0311016869264191	0.0184323036357093	0.0225325523283809	0.0227108156952286	0.0412008226852046	0.0275321648492454	0.00681895546886448	0.0107568869578786	0.0159300496571569	0.00769426204200071	0.0418110244745335	0.0654571206592866	0.0629333628071177	0.105084214390505	0.0157613783257458	0.00535993066632916	0.00528947812407422	0.00551641346505298	0.00472476156179836	0.00802246289610911	0.0218791256319205	0.0458607553178873	0.000417069254349685	0.0151957519214557	0.0290675179883921	0	0.00289274281080364	0.0158683690352549
ASV_10002	11.5487160675764	8.26346079649426	4.96098470105074	15.1489038108659	5.86911566029146	8.34195707305025	22.9694569418584	2.72441183079755	32.571136193396	10.1358805098337	8.95656172845175	0.369400340942525	6.16748208436361	17.342638460777	30.0659424297433	16.1014238416523	19.9792736743775	13.3840426211169	12.2724054257738	13.2019504781126	13.5795417874289	13.8211549444616	25.9380805728157	15.4680848852297	13.1828060863875	18.4919090592949	12.8195299392256	12.3391864948457	13.5464363699292	23.5229873251332	23.1686012342363	23.0175476580057	11.1609920239203	19.2005117572778	15.5218977890529	18.6816206310304	16.6220696832263	13.2666830319266	18.8742853724743	7.65548263193284	4.7309161125003	6.67395953711472	5.85219883586234	20.0995377288677	15.1996065938347	10.1772242835313	4.01211926984856	15.5122402370013	5.57449006853718	5.48085881300961
ASV_10003	4.22821640545117	0.109304974677415	0.0728020707226247	0.0762271143411848	0.0495992119913027	4.99629466230799	0.463636692317286	0.0742786228096941	4.51173980713049	3.29131431366498	1.46241099458727	0.052388079299119	2.89554256389608	1.26329017372295	1.73542623040993	1.04063793471375	2.37737056528657	2.55210825201813	3.97371314109433	5.40401248187753	5.01320699905504	1.2546763502742	2.85271850607817	2.23866567318288	1.57213083687082	0.896959062453921	3.3283993995728	1.59068357367173	3.937971350421	3.53102859917584	3.20716657901347	2.55859839877093	3.93157894091924	4.56979583194136	4.1326770040424	8.5996238146853	6.15110344346588	3.87467629228935	2.75242818855938	3.86970406667179	2.23595224037657	4.97286098060036	5.02286707787083	2.8640566029249	0.0189377619251728	2.41545788627643	1.26001468349342	0.0157570203262455	0.111048819045245	2.35990835993795
ASV_10004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222207408394996	0	0	0	0	0	0	0	0	0	0.00567051856892313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10005	0.0125809245884621	0	0	0.00314861616123816	0.00389105058365759	0.000838890986116354	0.0135172095106506	0.0058938812105291	0	0.036257810914007	0.000711632342266691	0	0.0349231498852149	0.214507655454623	0.0190485002479885	0.242178652724788	0.0972868291032608	0.506746184463128	0.751504334113017	0.554046077838924	0.513282439760409	0.073025529453829	0.212483587828127	0.156130665434157	0.135035547079513	0.0215240115280061	0.510840268735268	0.102733932360861	0.418420049028477	0.283000155836837	0.269074919962794	0.179465596531472	0.111501565175372	0.102907632310416	0.17451851834857	0.455011705803331	0.10469598426303	0.0377661646844173	0.00373832836523866	0	0	0	0.0326026534380964	0.178689399628324	0	0.00137695719703139	0.000930323187078065	0.000885896527285613	0.00600633458157594	0.00760837175933767
ASV_10006	0.0199476601521483	0	0	0.0326824839135502	0.00845233590292703	0.0169130828905535	0.0182654674916725	0.000506085680305676	0.0160829307306128	0.00197605202036014	0.0367584902898458	0.00808171166460124	0.0328539180394	0.00650557012042822	0.0119455283905391	0.0113536844471398	0	0.00139072387177526	0.00295438430631056	0.0190769715641004	0.00315771346597744	0.0647717387193162	0.00469292735894324	0.0171921836176528	0.00323290675410251	0.00411305012045361	0.0281192740142751	0.0117147165144787	0	0.0239640993186212	0.0175886519595017	0.0192585713724363	0.00551226861668856	0.00987234627039927	0.0113537780578007	0.00716571919935031	0.0106640327490761	0.0137593249950679	0.0216786658354978	0.021123413776976	0.00562075009530452	0.00882103420415082	0.0258445392157139	0.00460806134251259	0	0.140355449397243	0.102013176490238	0.00199242877067145	0.00342867456397088	0.0771095212552561
