ASV	Multi_taxID_entry	USED
ASV_10002	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_10021	39450, 1806893, 1695222, 71861, 1652117, 1886619, 447210, 1655529, 2820087, 143670, 2591690, 1918384, 1691973, 1239451, 631048, 160611, 262427, 858356, 107757, 237470, 284798;284799;284802	FALSE
ASV_1003	1311521, 516040;1131439	FALSE
ASV_10113	447208, 447208;497816	FALSE
ASV_10195	1864535, 500023, 316177, 499908, 499907, 2837385, 316211, 338256, 168785, 316213, 316177;316209;316211, 316184;316205, 645392	FALSE
ASV_10217	1169001, 1050084, 1169003;1967941, 1169003, 1169000	FALSE
ASV_1044	2812598, 1764240, 464278, 156122;284971, 2302894, 2302891, 2302889, 2302888, 2302887, 1907930;2302880, 1764223, 464277, 464279, 2302898, 2302895;2302896, 2302882, 2302881, 2661830, 2302890, 2302897, 2661826, 2302893, 2661831, 2302879, 2661827	FALSE
ASV_1055	2737752, 2152835, 265543, 1155433, 2316504, 2811639, 1400981, 2590921, 216823, 420264, 2592178, 2592175;2592176, 2592173, 1764895, 2737750, 1764892, 2737749, 265543;420264	FALSE
ASV_10673	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_10688	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_10692	1905723, 1905723;2315413, 89963, 3019568, 2968077, 2902008, 1519424, 1918384, 262427, 107757	FALSE
ASV_10719	1905723, 1905723;2315413, 633638, 1034652, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_10723	2066654;2066655, 2066647	FALSE
ASV_10751	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_10786	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_10789	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_1080	1010556, 1010533, 1010473;1010490;1010542	FALSE
ASV_10853	1010556, 1010533, 1010473;1010490;1010542	FALSE
ASV_10864	1766654;1884248	TRUE
ASV_1087	5002, 5002;198839, 1075435	FALSE
ASV_10897	2039256, 1641631, 2666230, 137994, 1784808, 31252, 1784805, 1888177, 1888178, 983673, 2993662;2993663, 2772589, 82852	FALSE
ASV_11044	1905723, 1905723;2315413, 89963, 2968077, 142110, 1918384, 2699462, 262427, 1003175, 107757	FALSE
ASV_11114	2926, 2932, 2925, 1126604, 1126602, 1126601, 1041877, 1041877;1126601;1126602;1126603;1126604, 1126608, 1126610, 1126608;1126610, 1126605;1126607;1126608;1126609;1126610	FALSE
ASV_11218	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_1124	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_11337	1979133, 2058389, 2053927, 2053926, 2072350, 933798, 1622187, 1675616, 1675619, 1236749, 2934619, 2934453, 2934438, 1522371, 2814109, 2871756, 2841288, 2871758, 2871757, 2841290, 2841878, 2811312, 2811311, 2870511, 2841288;2870510, 2866818, 1675621, 1675622, 1131995, 1131993, 1137987, 378370, 378366, 378374, 1210002, 1209999, 382717, 1209997, 1209996, 378375, 2589650, 715985, 717731, 115846, 378381, 378372, 378357, 378364	FALSE
ASV_11392	1715253, 1491472, 2032995, 51453, 1491466, 337941, 5544, 2034170, 5547, 63585, 588779, 5548, 431241, 97093, 317029, 1853274, 78397, 1709941, 1779631, 858349, 1676166, 1676165, 101201, 1627885, 1627884, 1627882, 1627881, 1627880, 1629048, 29875, 173216, 2963699, 1565524, 1513586, 1331945, 63577, 1488207, 1479617, 398679, 1491479, 40695, 860960, 1164574, 1164579, 760190, 97093;337941, 1490982, 29861, 63577;78397, 1491022, 1124870, 1117368, 1117367, 1117366, 1117365, 264951, 698796, 658241, 622347, 520540, 520539, 453569, 422284, 378184, 348368, 235376, 5547;317029, 284294, 284290, 284288, 1491480, 214562, 214571, 214567, 214565, 214559, 214555, 5011, 1862912, 1398677	FALSE
ASV_11411	2580215, 1906474, 1906473, 1906471, 1906470, 183498, 399305, 183498;399286, 244496	FALSE
ASV_11415	48142, 290144, 673885, 102976, 150493, 290141;2060205, 290140, 209422, 290137, 6819, 290143, 290139	FALSE
ASV_11465	2594217, 2558024, 2558023, 2558022, 643629, 2491349, 2506143, 1132301, 1104407, 2040519, 2040458, 1431835, 2040457, 2040456, 1431828, 2772652, 2962111, 2859677, 670428, 1431828;2729988;2729990;2729991;2729992;2729993, 706576;1805947, 44432;1132301;1431824, 1132302, 1339087, 1238239, 1431824, 44432, 2729989, 2729993, 2040456;2040457, 2758938, 44430	FALSE
ASV_11498	1695222, 71861, 1652117, 1655529, 143670, 1691973, 1239451, 439559, 631048, 160611, 858356, 284798;284799;284802	FALSE
ASV_11518	39450, 1905723, 1905723;2315413, 2968077, 2820087, 1918384, 237470	FALSE
ASV_11577	1905723, 1905723;2315413, 2968077	FALSE
ASV_11581	1191119;1285930	TRUE
ASV_11594	1010556, 1010533, 1010473;1010490;1010542	FALSE
ASV_11631	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_11647	1766654;1884248	TRUE
ASV_11650	1905723, 1905723;2315413, 633638, 225107, 1034652, 89963, 1286876, 2968077, 1874130, 1918384, 262427, 156230, 107757	FALSE
ASV_11678	1905723, 1905723;2315413, 407301, 89963, 1886619, 2968077, 298604, 1918384, 387435, 200894, 60595	FALSE
ASV_1168	2735543, 2735541;2735546;2735549;2735714;2735715;2735716, 1918590, 1817548, 869566, 869566;1576524, 270263, 639604, 328237, 86521, 89609, 89608, 2934524, 2934523, 1562872;1576528;1576529, 1150263, 1460411, 859418;1576522, 859418, 1460410, 1460408	FALSE
ASV_11748	2984355;2984366, 1918384, 106539, 427755, 160603	FALSE
ASV_11803	1905723, 1905723;2315413, 2968077, 60595	FALSE
ASV_11931	1335122, 555720, 265616, 216777, 216777;1244697, 1244698	FALSE
ASV_11979	1764241, 1764237;1764239, 2812598	FALSE
ASV_12135	1695222, 71861, 1652117, 1655529, 143670, 1691973, 1239451, 439559, 631048, 160611, 858356, 284798;284799;284802	FALSE
ASV_12171	1521551, 1922289, 1922288, 1922287, 1922287;1922290, 1390100, 2841609, 2841618, 2841610, 557396, 557399, 557398, 338254, 168779, 316229, 316192;316193, 645353	FALSE
ASV_12181	2528238, 2528237, 2528234;2528236, 2528233, 2528232;2528235, 2528231, 2528230, 2302167, 2302166, 2302164, 2302163, 2302162, 2302158, 2302157, 2302154, 37318, 44445, 44447	FALSE
ASV_12197	260685, 2364126, 2303287, 1290334, 257771, 257771;260685	FALSE
ASV_12205	1695222, 71861, 1652117, 1655529, 143670, 1918384, 1691973, 1239451, 631048, 160611, 858356, 284798;284799;284802, 284797	FALSE
ASV_12230	1905723, 1905723;2315413, 89963, 2219862, 447210, 2968077, 1918384, 262427, 107757	FALSE
ASV_12295	559844, 614669, 89963, 1679438, 1695222, 71861, 1652117, 699226, 699233, 699229, 699227, 1678892, 1918384, 2984886, 60595, 1655529, 143670, 2959, 2864110, 1691973, 1239451, 1186237, 631048, 160611, 904677, 858356, 284798;284799;284802, 244960, 244961	FALSE
ASV_12303	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757, 2945	FALSE
ASV_12322	2926, 2932, 2925, 1126604, 1126602, 1126601, 1041877, 1041877;1126601;1126602;1126603;1126604, 1126608, 1126610, 1126608;1126610, 1126605;1126607;1126608;1126609;1126610	FALSE
ASV_12390	1905723, 1905723;2315413, 2968077	FALSE
ASV_1270	1498201, 1498201;1498202, 5537, 2012262, 1449715	FALSE
ASV_12870	1864535, 500023, 316177, 499908, 499907, 2837385, 316211, 338256, 168785, 316213, 316177;316209;316211, 316184;316205, 645392	FALSE
ASV_12896	2661866, 2528240, 89963, 1806893, 1695222, 71861, 1652117, 1764948, 1764946, 1764947, 1764957, 60595, 1655529, 143670, 2591690, 1691973, 1239451, 631048, 160611, 858356, 427755, 284798;284799;284802, 244961	FALSE
ASV_13035	1162089;1193138, 1162089	FALSE
ASV_13090	407301, 89963, 1695222, 71861, 1652117, 1886619, 268827, 1655529, 298604, 143670, 1918384, 1691973, 1239451, 2684371, 2684370, 2684369, 631048, 160611, 387435, 858356, 200894, 160612, 284798;284799;284802, 66473, 60595	FALSE
ASV_13110	1606541, 1411661, 722754;1714387	FALSE
ASV_13122	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_13134	2598532, 3016982, 3020457, 1683870, 2927305, 2927306, 1519773, 2836782, 2836781, 2836778, 2836777, 2836776, 2836774;2836775, 2836773, 2836769, 2836768, 2836762, 2836761, 2836760, 2836758, 2836757, 1196008, 2836748, 1196007, 2778049, 2183544, 2836747, 324891, 1809752, 1809752;2836770, 307678	FALSE
ASV_13195	2302266, 1766654;1884248, 1181720	FALSE
ASV_13213	1905723, 1905723;2315413, 89963, 2968077, 1918384, 262427, 107757	FALSE
ASV_13217	1010554, 1010507, 1010474;1010503;1010513;1010526	FALSE
ASV_13237	1311521, 516040;1131439	FALSE
ASV_1324	1905723, 1905723;2315413, 2968077, 60595	FALSE
ASV_13255	407301, 89963, 1695222, 71861, 1652117, 1886619, 1655529, 298604, 143670, 1918384, 1691973, 1239451, 2684371, 2684370, 2684369, 631048, 160611, 387435, 858356, 200894, 160612, 284798;284799;284802, 66473, 60595	FALSE
ASV_13278	1905723, 1905723;2315413, 2968077	FALSE
ASV_13296	260685, 2364126, 2303287, 1290334, 257771, 1124241, 257771;260685	FALSE
ASV_13384	90936, 299905, 415975, 90936;859642;859643, 162275, 859643, 859642;859643, 859642	FALSE
