,Sample_Name,Biological_Replicate,Technical_Replicate,Negative_control,Cruise_ID_short,Cruise_ID_long,Collection_Date_UTC,Collection_Date_local,Collection_Time_UTC,Collection_Time_local,Field_Sample_Name,Cast,Rosette_position,Field_collection_method,Preservation,Area.within.region,Station,Depth_m,Lat,Lon,Sample_volume_ml,Personnel_responsible_for_Collecting_Sample,Field_Notes,Lat_dec,Lon_dec,local_timezone,local_date_combined,utc_date_combined,btl_bottle,btl_oxy_concM_ch1.ml/l,btl_oxy_percentsat_ch1.percent,btl_oxy_conc_ch1.micromole/kg,btl_salinity_ch1.PSU,btl_salinity_ch2.PSU,btl_sigma_t_ch1,btl_sigma_t_ch2,btl_chlor_fluorescence.ugrams/l,btl_temperature_ch1.degree_C,btl_temperature_ch2.degree_C,btl_turbidity,btl_pressure.decibar,btl_latitude.degrees_north,btl_longitude.degrees_east,btl_time.UTC,btl_profile_id,btl_pressure_rounded,ctd_pressure,ctd_latitude (degrees_north),ctd_longitude (degrees_east),ctd_BTLID,ctd_salinity_ch1 (PSU),ctd_salinity_ch2 (PSU),ctd_sigma_t_ch1 (kg m-3),ctd_sigma_t_ch2 (kg m-3),ctd_chlor_fluorescence (ugrams/l),ctd_par (umol m-2 s-1),ctd_temperature_ch1 (degree_C),ctd_oxy_percentsat_ch1 (percent),ctd_oxy_percentsat_ch2 (percent),ctd_oxy_conc_ch1 (umol/kg),ctd_oxy_conc_ch2 (umol/kg),ctd_temperature_ch2 (degree_C),ctd_Water_Depth (dbar),ctd_air_pressure_at_sealevel (mbar),ctd_wind_direction (degrees),ctd_wind_speed (m s-1),ctd_air_temperature (degree_C),ctd_Station_Name,ctd_profile_id,ctd_SI (uM/l),ctd_PO4 (uM/l),ctd_NO2 (uM/l),ctd_NO3 (uM/l),ctd_NH4 (uM/l),ctd_PO4_WOCE_FLAG,ctd_SI_WOCE_FLAG,ctd_NO3_WOCE_FLAG,ctd_NO2_WOCE_FLAG,ctd_NH4_WOCE_FLAG,ctd_time (UTC),ctd_pressure_rounded,nutr_EXPOCODE.n.a.,nutr_Cruise.n.a.,nutr_Station.n.a.,nutr_Section_ID.n.a.,nutr_Station_ID.n.a.,nutr_Cast_number.n.a.,nutr_Rosette_position.n.a.,nutr_Niskin_ID.n.a.,nutr_Niskin_flag.n.a.,nutr_Sample_ID.n.a.,nutr_Date and Time (UTC).n.a.,nutr_Year_UTC.n.a.,nutr_Month_UTC.n.a.,nutr_Day_UTC.n.a.,nutr_Time_UTC.hh:mm:ss,nutr_Latitude.decimal degrees,nutr_Longitude.decimal degrees,nutr_CTDPRES.dbar,nutr_CTDTEMP_ITS90.deg_C,nutr_CTDTEMP_flag.n.a.,nutr_CTDSAL_PSS78.n.a.,nutr_CTDSAL_flag.n.a.,nutr_CTDOXY.umol/kg,nutr_CTDOXY_flag.n.a.,nutr_DIC.umol/kg,nutr_DIC_flag.n.a.,nutr_TA.umol/kg,nutr_TA_flag.n.a.,nutr_Silicate.umol/kg,nutr_Silicate_flag.n.a.,nutr_Phosphate.umol/kg,nutr_Phosphate_flag.n.a.,nutr_Nitrate.umol/kg,nutr_Nitrate_flag.n.a.,nutr_Nitrite.umol/kg,nutr_Nitrite_flag.n.a.,nutr_Ammonium.umol/kg,nutr_Ammonium_flag.n.a.
0,E1087.SKQ2021,1.0,1.0,False,SKQ2021,SKQ21 EcoFOCI DBO,2021-11-12,11/11/21,5:26,20:26,,13,16,Niskin; Sterivex 0.22µm filter,95% EtOH,Chukchi Sea,DBO3.3,9.6,68˚ 11.431' N,167˚ 17.47' W,1000.0,Matt Galaska,,68.19051666666667,-167.29116666666667,Etc/GMT+11,2021-11-11T20:26:00,2021-11-12T07:26:00Z,16,8.3808,96.604,365.538,29.7753,29.7697,23.9315,23.927,0.2625,-1.6097,-1.6105,,9.651,68.1905,-167.29133333333334,2021-11-12T05:25:50Z,13,10.0,10.0,68.1905,-167.29134,13.0,29.7024,29.7055,23.872551,23.875069,0.2746,,-1.6208,96.598,,365.834,,-1.6209,46.0,,,,,,13,11.2,0.829,0.15,0.7,1.5,,,,,,2021-11-12T05:25:50Z,10.0,33BI20211108,SKQ202115s,DBO3-3,DBO3,3,13,13,13,2,31313,2021-11-12T05:35,2021,11,12,5:35:53,68.1916,-167.28992,9.648,-1.6097,2,29.7754,2,365.94,2,1939.3,2,2057.99,2,10.94,2,0.81,2,0.68,2,0.15,2,1.46,2
1,E1105.SKQ2021,1.0,1.0,False,SKQ2021,SKQ21 EcoFOCI DBO,2021-11-14,11/14/21,12:06,3:06,,19,18,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,DBO1.1,9.8,62˚ 0.00' N,175˚ 04' W,1000.0,Matt Galaska,,62.0,-175.06666666666666,Etc/GMT+12,2021-11-14T03:06:00,2021-11-14T15:06:00Z,18,6.9167,89.506,301.044,32.6553,32.6522,26.0909,26.0885,0.2923,2.0344,2.0333,,9.516,62.0115,-175.06016666666667,2021-11-14T12:08:40Z,19,10.0,10.0,62.0115,-175.06017,,32.6578,32.6531,26.092958,26.089321,0.3168,,2.0337,89.614,,301.411,,2.032,79.0,,,,,,19,,,,,,,,,,,2021-11-14T12:08:40Z,10.0,33BI20211108,SKQ202115s,DBO1-1,DBO1,1,19,16,16,2,11916,2021-11-14T12:28,2021,11,14,12:28:12,62.01364,-175.0583,10.695,2.0344,2,32.6553,2,301.06,2,2100.41,2,2211.22,2,32.35,2,1.63,2,16.47,2,0.08,2,0.14,2
2,E1117.SKQ2021,1.0,1.0,False,SKQ2021,SKQ21 EcoFOCI DBO,2021-11-14,11/14/21,22:19,13:19,,23,18,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,DBO1.5,9.8,62˚ 28.1' N,174˚ 5.07' W,1000.0,Matt Galaska,,62.468333333333334,-174.0845,Etc/GMT+12,2021-11-14T13:19:00,2021-11-15T01:19:00Z,18,7.3993,92.555,322.217,31.8985,32.1447,25.5571,25.7551,0.8402,0.9095,0.9091,,9.903,62.468333333333334,-174.08483333333334,2021-11-14T22:16:55Z,23,10.0,10.0,62.468334,-174.08484,16.0,32.1408,32.1347,25.754272,25.749453,0.8054,,0.8683,93.056,,323.7,,0.8668,67.0,,,,,,23,25.7,1.599,0.16,8.2,3.77,,,,,,2021-11-14T22:16:55Z,10.0,33BI20211108,SKQ202115s,DBO1-5,DBO1,5,23,16,16,2,52316,2021-11-14T22:31,2021,11,14,22:31:59,62.469,-174.08402,10.134,0.9119,2,31.8955,2,322.38,2,2080.12,2,2175,2,25.06,2,1.56,2,8,2,0.16,2,3.68,2
3,E1084.SKQ2021,1.0,1.0,False,SKQ2021,SKQ21 EcoFOCI DBO,2021-11-12,11/11/21,3:15,18:15,,11,11,Niskin; Sterivex 0.22µm filter,95% EtOH,Arctic Ocean,DBO3.2,9.9,68˚ 15.04' N,167˚ 7.305' W,1000.0,Matt Galaska,,68.25066666666666,-167.12175,America/Anchorage,2021-11-11T18:15:00,2021-11-12T03:15:00Z,11,8.4031,96.745,366.54,29.6759,29.6651,23.8512,23.8424,0.3634,-1.6278,-1.6288,,9.924,68.24933333333334,-167.12333333333333,2021-11-12T03:14:11Z,11,10.0,10.0,68.24934,-167.12334,10.0,29.7071,29.6879,23.876392,23.860825,0.3094,,-1.6227,96.503,,365.481,,-1.6242,43.0,,,,,,11,10.2,0.748,0.14,0.6,1.47,,,,,,2021-11-12T03:14:11Z,10.0,33BI20211108,SKQ202115s,DBO3-2,DBO3,2,11,10,10,2,21110,2021-11-12T03:23,2021,11,12,3:23:39,68.25122,-167.12066,9.921,-1.6277,2,29.6781,2,366.61,2,1942.38,2,2051.13,2,9.96,2,0.73,2,0.59,2,0.14,2,1.44,2
4,E1111.SKQ2021,1.0,1.0,False,SKQ2021,SKQ21 EcoFOCI DBO,2021-11-14,11/14/21,17:01,8:01,,21,18,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,DBO1.3,9.9,62˚ 13.2' N,174˚ 52.67' W,1000.0,Matt Galaska,,62.22,-174.87783333333334,Etc/GMT+12,2021-11-14T08:01:00,2021-11-14T20:01:00Z,18,7.1709,91.967,312.132,32.5381,32.5347,26.0201,26.0175,0.4556,1.7116,1.7094,,10.258,62.220166666666664,-174.878,2021-11-14T17:01:40Z,21,10.0,10.0,62.220165,-174.878,16.0,32.5418,32.536,26.022879,26.018396,0.4169,,1.7142,92.081,,312.492,,1.7118,75.0,,,,,,21,27.2,1.507,0.08,11.6,0.67,,,,,,2021-11-14T17:01:40Z,10.0,33BI20211108,SKQ202115s,DBO1-3,DBO1,3,21,16,16,2,32116,2021-11-14T17:17,2021,11,14,17:17:23,62.22062,-174.87708,10.412,1.7129,2,32.5385,2,311.7,2,2088.09,2,2206.08,2,26.51,2,1.47,2,11.31,2,0.08,2,0.65,2
5,E1081.SKQ2021,1.0,1.0,False,SKQ2021,SKQ21 EcoFOCI DBO,2021-11-12,11/11/21,1:21,16:21,,10,6,Niskin; Sterivex 0.22µm filter,95% EtOH,Chukchi Sea,DBO3.1,10.0,68˚ 18.240' N,166˚ 55.762' W,1000.0,Matt Galaska,,68.304,-166.92936666666668,America/Anchorage,2021-11-11T16:21:00,2021-11-12T01:21:00Z,6,8.3482,96.307,364.122,29.7578,29.743,23.9169,23.9051,0.4551,-1.575,-1.5887,,10.204,68.304,-166.92883333333333,2021-11-12T01:18:18Z,10,10.0,10.0,68.304,-166.92883,5.0,29.7205,29.7064,23.886913,23.875523,0.3925,,-1.5965,96.419,,364.861,,-1.6005,33.0,,,,,,10,15.9,1.019,0.21,2.2,2.1,,,,,,2021-11-12T01:18:18Z,10.0,33BI20211108,SKQ202115s,DBO3-1,DBO3,1,10,5,5,2,11005,2021-11-12T01:25,2021,11,12,1:25:40,68.30438,-166.93262,10.258,-1.5808,2,29.723,2,363.13,2,1982.32,2,2084.42,2,15.53,2,1,2,2.15,2,0.21,2,2.05,2
6,E1070.SKQ2021,1.0,1.0,False,SKQ2021,SKQ21 EcoFOCI DBO,2021-11-10,11/10/21,12:18,3:18,,6,14,Niskin; Sterivex 0.22µm filter,95% EtOH,Chukchi Sea,CEO,10.0,71˚ 35.45' N,161˚ 31.49' W,1000.0,Matt Galaska,,71.59083333333334,-161.52483333333333,Etc/GMT+11,2021-11-10T03:18:00,2021-11-10T14:18:00Z,14,7.9022,91.498,344.434,30.615,30.6103,24.6142,24.6104,0.1215,-1.6639,-1.6649,,10.203,71.59116666666667,-161.523,2021-11-10T12:13:45Z,6,10.0,10.0,71.59116,-161.523,13.0,30.6217,30.6095,24.619558,24.609682,0.144,,-1.6587,94.754,,356.619,,-1.6607,46.0,,,,,,6,6.2,0.851,0.11,1.6,1.59,,,,,,2021-11-10T12:13:45Z,10.0,33BI20211108,SKQ202115s,CEO,CEO,,6,13,13,2,613,2021-11-10T12:26,2021,11,10,12:26:08,71.59002,-161.5297,10.192,-1.6639,2,30.6167,2,347.63,2,2005.81,2,2113.08,2,6.05,2,0.83,2,1.56,2,0.11,2,1.55,2
7,E1090.SKQ2021,1.0,1.0,False,SKQ2021,SKQ21 EcoFOCI DBO,2021-11-12,11/11/21,,,,14,20,Niskin; Sterivex 0.22µm filter,95% EtOH,Chukchi Sea,DBO3.4,10.0,68˚ 7.00' N,167˚ 29' W,1000.0,Matt Galaska,,68.11666666666666,-167.48333333333332,Etc/GMT+11,,,20,8.4023,96.912,366.495,29.7175,29.7089,23.8841,23.8773,0.1892,-1.5721,-1.581,,9.936,68.1325,-167.48783333333333,2021-11-12T07:05:36Z,14,10.0,10.0,68.1325,-167.48784,17.0,29.7225,29.7054,23.88888,23.875015,0.1906,,-1.6217,96.955,,367.137,,-1.623,49.0,,,,,,14,12.2,0.864,0.16,1.3,1.65,,,,,,2021-11-12T07:05:36Z,10.0,33BI20211108,SKQ202115s,DBO3-4,DBO3,4,14,17,17,2,41417,2021-11-12T07:17,2021,11,12,7:17:54,68.13266,-167.48838,9.933,-1.6187,2,29.7144,2,366.9,2,1950.45,2,2057.87,2,11.91,2,0.84,2,1.27,2,0.16,2,1.61,2
8,E1067.SKQ2021,1.0,1.0,False,SKQ2021,SKQ21 EcoFOCI DBO,2021-11-10,11/10/21,10:26,1:26,,5,11,Niskin; Sterivex 0.22µm filter,95% EtOH,Chukchi Sea,DBO4.4,10.0,71˚ 35.34' N,161˚ 24.35' W,1000.0,Matt Galaska,,71.589,-161.40583333333333,Etc/GMT+11,2021-11-10T01:26:00,2021-11-10T12:26:00Z,11,8.2295,95.335,358.677,30.6967,30.6906,24.6806,24.6757,0.0831,-1.667,-1.6681,,10.315,71.589,-161.4065,2021-11-10T10:27:49Z,5,10.0,10.0,71.589,-161.4065,10.0,30.6949,30.6866,24.679108,24.672386,0.0768,,-1.665,95.22,,358.224,,-1.6662,48.0,,,,,,5,6.5,0.853,0.12,1.6,1.85,,,,,,2021-11-10T10:27:49Z,10.0,33BI20211108,SKQ202115s,DBO4-4,DBO4,4,5,10,10,2,40510,2021-11-10T10:39,2021,11,10,10:39:04,71.58884,-161.41152,10.33,-1.6667,2,30.6918,2,357.89,2,2002.78,2,2122.75,2,6.34,2,0.83,2,1.56,2,0.12,2,1.81,2
9,E1102.SKQ2021,1.0,1.0,False,SKQ2021,SKQ21 EcoFOCI DBO,2021-11-14,11/14/21,9:51,0:51,,18,17,Niskin; Sterivex 0.22µm filter,95% EtOH,Bering Sea,M8,10.0,62˚ 12.08' N,174˚ 40.80' W,1000.0,Matt Galaska,,62.20133333333333,-174.68,Etc/GMT+12,2021-11-14T00:51:00,2021-11-14T12:51:00Z,17,7.2551,92.324,315.821,32.4203,32.4168,25.9441,25.9413,0.5766,1.4375,1.4362,,10.142,62.20133333333333,-174.68,2021-11-14T09:53:49Z,18,10.0,10.0,62.201332,-174.68,16.0,32.4281,32.4205,25.948563,25.942537,0.5306,,1.4641,92.0,,314.483,,1.463,73.0,,,,,,18,27.9,1.51,0.09,10.9,1.57,,,,,,2021-11-14T09:53:49Z,10.0,33BI20211108,SKQ202115s,M8,M8,,18,16,16,2,1816,2021-11-14T10:11,2021,11,14,10:11:45,62.20178,-174.67922,10.127,1.4392,2,32.4206,2,315.45,2,2085.85,2,2202.91,2,27.19,2,1.47,2,10.62,2,0.09,2,1.53,2
