Percent	Sample	TerminalTaxa
0.00120982620846515	MP_E293_2B_NO20	zzOther
0.00220963548379969	MP_E2139_2T_QiavacTest	zzOther
0.00134523417163843	MP_E2139_3T_QiavacTest	zzOther
0.00217254339655435	MP_E2139_4T_QiavacTest	zzOther
0.00217254339655435	MP_E2139_4T_QiavacTest	zzOther
0.0124316260566882	MP_E26_1B_DY20	zzOther
0.0258115584158586	MP_E26_2B_DY20	zzOther
0.00131760985572172	MP_E27_2B_DY20	zzOther
0.0087142714869037	MP_E30_1B_DY20	zzOther
0.0491047368105875	MP_E30_2B_DY20	zzOther
0.0381719687802026	MP_E32_1B_DY20	zzOther
0.00187497656279296	MP_E32_2B_DY20	zzOther
0.104065184660349	MP_E34_1B_DY20	zzOther
0.0292372516983404	MP_E34_2B_DY20	zzOther
0.10719117494016	MP_E36_1B_DY20	zzOther
0.053245478294148	MP_E36_2B_DY20	zzOther
0.0215687087809532	MP_E38_1B_DY20	zzOther
0.0643291530436974	MP_E38_2B_DY20	zzOther
0.0112944152881205	MP_E39_1B_DY20	zzOther
0.00725742071267871	MP_E39_2B_DY20	zzOther
0.000799411633038084	MP_E40_2B_DY20	zzOther
0.00929274468958361	MP_E43_1B_DY20	zzOther
0.0124698644941392	MP_E43_2B_DY20	zzOther
0.00163371998039536	MP_E44_DY20	zzOther
0.0108668653750621	MP_E47_1B_DY20	zzOther
0.0292697204741695	MP_E47_2B_DY20	zzOther
0.00513836893488953	MP_E48_1B_DY20	zzOther
0.00784028624172315	MP_E48_2B_DY20	zzOther
0.025721046675126	MP_E49_1B_DY20	zzOther
0.0192914766748509	MP_E49_2B_DY20	zzOther
0.0281196773467879	MP_E51_1B_DY20	zzOther
0.0442272861294806	MP_E51_2B_DY20	zzOther
0.0102471265349342	MP_E52_1B_DY20	zzOther
0.00519176141631251	MP_E52_2B_DY20	zzOther
0.1049595956508	MP_E53_1B_DY20	zzOther
0.0368216322368669	MP_E54_1B_DY20	zzOther
0.0123107226394189	MP_E54_2B_DY20	zzOther
0.0203207553068434	MP_E60_1B_DY20	zzOther
0.00808482132544871	MP_E60_2B_DY20	zzOther
0.0241329648515044	MP_E62_1B_DY20	zzOther
0.00381234131129292	MP_E62_2B_DY20	zzOther
0.0124241842393576	MP_E64_1B_DY20	zzOther
0.0474938512424731	MP_E66_1B_DY20	zzOther
0.0126931530460227	MP_E66_2B_DY20	zzOther
0.131089391398223	MP_E68_1B_DY20	zzOther
0.275178416866722	MP_E68_2B_DY20	zzOther
0.00341163024751377	MP_E69_2B_DY20	zzOther
0.0100364898093784	MP_E71_1B_DY20	zzOther
0.00977157074241388	MP_E71_2B_DY20	zzOther
0.0163554324087704	MP_E72_1B_DY20	zzOther
0.0250643317849146	MP_E72_2B_DY20	zzOther
0.00469208211143695	MP_E233_1B_NO20	zzOther
0.0137100029705006	MP_E235_3B_NO20	zzOther
0.0228096615209156	MP_E239_1B_NO20	zzOther
0.0154191602339858	MP_E239_2B_NO20	zzOther
0.0673777056359919	MP_E241_2B_NO20	zzOther
0.00248288875830733	MP_E243_1B_NO20	zzOther
0.0256513613543919	MP_E243_2B_NO20	zzOther
0.0579970593040353	MP_E245_2B_NO20	zzOther
0.0312885822044075	MP_E249_1B_NO20	zzOther
0.00137940547623974	MP_E250_1B_NO20	zzOther
0.00455821755460745	MP_E250_2B_NO20	zzOther
0.159426358981141	MP_E251_1B_NO20	zzOther
0.1118620806347	MP_E251_2B_NO20	zzOther
0.0383729854182655	MP_E252_2B_NO20	zzOther
0.049970669389706	MP_E255_2B_NO20	zzOther
0.00152692736406529	MP_E256_1B_NO20	zzOther
0.135481685779262	MP_E257_1B_NO20	zzOther
0.166701099229898	MP_E257_2B_NO20	zzOther
0.111932668194978	MP_E259_2B_NO20	zzOther
0.136180411809565	MP_E261_1B_NO20	zzOther
0.0502374316711123	MP_E261_2B_NO20	zzOther
0.00210104632106789	MP_E262_2B_NO20	zzOther
0.157784406392523	MP_E263_2B_NO20	zzOther
0.00223842176342867	MP_E264_2B_NO20	zzOther
0.0939711879165122	MP_E265_1B_NO20	zzOther
0.105295336435583	MP_E265_2B_NO20	zzOther
0.00553731756516236	MP_E266_1B_NO20	zzOther
0.0014140671399078	MP_E266_2B_NO20	zzOther
0.00611920205605189	MP_E268_2B_NO20	zzOther
0.0167705262414603	MP_E270_2B_NO20	zzOther
0.0987075039161129	MP_E271_1B_NO20	zzOther
0.00644726850724243	MP_E271_2B_NO20	zzOther
0.0124353362514922	MP_E272_1B_NO20	zzOther
0.134979131515851	MP_E273_1B_NO20	zzOther
0.158185184519423	MP_E273_2B_NO20	zzOther
0.0136825422163438	MP_E274_1B_NO20	zzOther
0.0259061988352573	MP_E274_2B_NO20	zzOther
0.017740647856204	MP_E275_2B_NO20	zzOther
0.00613717462015273	MP_E277_1B_NO20	zzOther
0.0028533112677262	MP_E277_2B_NO20	zzOther
0.00461201429724432	MP_E279_1B_NO20	zzOther
