ASV	Multi_taxID_entry	USED
ASV_10002	1888124, 1741748, 2334960, 2334969, 1888124;2334962;2334966	FALSE
ASV_10053	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_10076	1894415;1894418	TRUE
ASV_10082	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_10118	1878655, 1878656;1878722;1878774	FALSE
ASV_10127	1562015;1889984;2061634;2061637, 1562015	FALSE
ASV_10139	1049592, 1704120, 1704119;1704127, 1704127	FALSE
ASV_10160	78482, 2761512, 78482;2761512	FALSE
ASV_10219	2065307, 3375943, 565288, 1477121, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_10220	2329880;2329881;2329887	TRUE
ASV_10341	2872752, 2872750;2872751, 168771	FALSE
ASV_10373	382370, 29208;29209;382370, 29208	FALSE
ASV_10396	2475333;2475343	TRUE
ASV_10466	1888113;2334001;2334009;2334013	TRUE
ASV_1047	61755, 61755;309591	FALSE
ASV_10562	2854622, 2854611, 2854427, 2854425;2854426;2854428;2854429;2854442, 2854417;2854630;2854631;2854632	FALSE
ASV_1058	2065307, 3297565, 3375943, 747252, 565288, 1477121, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_10583	1732091, 587149;1732091	FALSE
ASV_10595	324887, 947585;994278	FALSE
ASV_10656	2667392;2679452	TRUE
ASV_10670	862912, 862912;2472071;2516998	FALSE
ASV_10750	112081;112083	TRUE
ASV_1079	1577959, 1704126, 1704123;1704128	FALSE
ASV_10828	297730, 283591;297730, 283613	FALSE
ASV_1089	2514814, 2514798, 2505112;2514802;2514803;2514811	FALSE
ASV_10966	2016324, 1604062, 1604063;1604112	FALSE
ASV_11004	443219;457354;708009	TRUE
ASV_11047	382370, 29208;29209;382370	FALSE
ASV_11053	1894415;1894418	TRUE
ASV_1123	1072375, 940420;1072375	FALSE
ASV_11275	443219;457354	TRUE
ASV_11281	89336;3044185	TRUE
ASV_11290	2872752, 2872750;2872751, 168771	FALSE
ASV_11367	47934, 1527696, 83649, 493464, 1091503, 673126, 673127;673134, 673131, 1486439	FALSE
ASV_11398	2872752, 2872750;2872751, 168771	FALSE
ASV_11405	61755, 61755;309591	FALSE
ASV_11455	1608261, 632839;1608261	FALSE
ASV_11474	2176022, 1732519;3126461	FALSE
ASV_11488	603484;822777, 603484	FALSE
ASV_11506	2554787;2554789	TRUE
ASV_11519	764688, 2328299, 2328297;2328298	FALSE
ASV_11556	163341;1609944	TRUE
ASV_11560	875844, 875844;2333602	FALSE
ASV_11563	382370, 29208;29209;382370	FALSE
ASV_11577	4768;112030	TRUE
ASV_11707	1132395, 1132395;2411485, 2333971	FALSE
ASV_11723	713106;1972065;1972066;1972067	TRUE
ASV_11867	112081;112083	TRUE
ASV_11876	1344033, 1156569;1344033	FALSE
ASV_11878	367843, 999745, 2329393, 367843;999745;2329390;2329391;2329392;2456537;2456539;2456548	FALSE
ASV_1188	1072375, 940420;1072375	FALSE
ASV_11924	168789, 3123061;3373387	FALSE
ASV_11932	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_11935	2381693, 1881780, 1888125, 1743633, 2334968;2660971	FALSE
ASV_11939	2065307, 3375943, 565288, 1477121, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_12021	1933878, 3047333, 3047333;3241044	FALSE
ASV_12036	90936, 90936;859642, 358089	FALSE
ASV_1205	2304799, 2304783, 136139, 113644;136139	FALSE
ASV_12144	611546;879761;1790284, 879761	FALSE
ASV_12154	2689685;2689687	TRUE
ASV_12158	2554784;2554785;2554788	TRUE
ASV_12203	3373387, 3123061, 3123061;3373387	FALSE
ASV_12306	2176022, 1732519;3126461	FALSE
ASV_1238	2872752, 2872750;2872751, 168771	FALSE
ASV_12390	382370, 29208;29209;382370	FALSE
ASV_12400	862912, 862912;2472071;2516998	FALSE
ASV_12507	1109492;2981718	TRUE
ASV_12597	2000395, 2000350, 1988522, 1988805;1991555;1991659;1994702;1997205;2000432;2000462;2000479	FALSE
ASV_12648	2215009, 1886968;2214954	FALSE
ASV_12691	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391, 2137132	FALSE
ASV_1276	2115156;2115157, 2085728, 2985489	FALSE
ASV_12787	1894221;1894316	TRUE
ASV_12965	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_12967	862912, 862912;2472071;2516998	FALSE
ASV_13001	2872752, 2872750;2872751, 168771	FALSE
ASV_13021	1991574, 1988808;1997131;2000244, 689480, 519490	FALSE
ASV_13028	3367338, 1316372, 1316368;1316369;1316370	FALSE
ASV_13043	1722102;1887095, 1722102	FALSE
ASV_13144	2872752, 2872750;2872751, 168771	FALSE
ASV_13228	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_13237	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_13289	2115077, 2085682;2115132;2334093	FALSE
ASV_13290	1109492;2981718	TRUE
ASV_13436	2973326, 2973319, 2973860, 2973318, 2973859, 2973318;2973319;2973326;2973859;2973860	FALSE
ASV_13453	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_13551	2184139;2184140	TRUE
ASV_13651	1001449;1209680	TRUE
ASV_13732	2065307, 3375943, 459883, 565288, 1477121, 1286608, 2866776, 1861856, 1861855, 1861854, 1861850, 981404, 708009, 457354;565288;708009, 544909;565288;747254;864826;864827	FALSE
ASV_13828	2065307, 3297565, 3375943, 747252, 565288, 1477121, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_13908	189646, 902892, 189646;902892	FALSE
ASV_13913	2872752, 2872750;2872751, 168771	FALSE
ASV_13932	1123329, 1123329;2724185	FALSE
ASV_13946	1562015;1889984;2061634;2061637, 1562015	FALSE
ASV_14022	1001449;1209680	TRUE
ASV_14039	2184139;2184140	TRUE
ASV_14081	296696, 296695;296696, 296695	FALSE
ASV_14176	2514814, 2514798, 2505112;2514802;2514803;2514811	FALSE
ASV_14179	933002;933021	TRUE
ASV_14197	1642465, 2065307, 3375943, 565288, 1477121, 3073787, 3073772, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_14213	2176022, 1732519;3126461	FALSE
ASV_14222	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_14224	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_14248	2109010;2109015;2109094	TRUE
ASV_14253	254362, 254362;842173	FALSE
ASV_14325	2362586;2362587;2362589;2362590	TRUE
