All percentages range 0-100% of the total count for either Eukaryotes or Prokaryotes, with exception of the first three data rows (% Known, % Eukaryote, % Prokaryote), which represent %s of total reads.
Taxonomy String (K->S)	Terminal Taxa	MP_E25_2B_DY20	MP_E26_1B_DY20	MP_E26_2B_DY20	MP_E27_1B_DY20	MP_E27_2B_DY20	MP_E28_1B_DY20	MP_E28_2B_DY20	MP_E29_1B_DY20	MP_E29_2B_DY20	MP_E30_1B_DY20	MP_E30_2B_DY20	MP_E31_1B_DY20	MP_E31_2B_DY20	MP_E32_1B_DY20	MP_E32_2B_DY20	MP_E33_1B_DY20	MP_E33_2B_DY20	MP_E34_1B_DY20	MP_E34_2B_DY20	MP_E35_1B_DY20	MP_E35_2B_DY20	MP_E36_1B_DY20	MP_E36_2B_DY20	MP_E37_1B_DY20	MP_E37_2B_DY20	MP_E38_1B_DY20	MP_E38_2B_DY20	MP_E39_1B_DY20	MP_E39_2B_DY20	MP_E40_1B_DY20	MP_E40_2B_DY20	MP_E42_1B_DY20	MP_E42_2B_DY20	MP_E43_1B_DY20	MP_E43_2B_DY20	MP_E44_DY20	MP_E45_1B_DY20	MP_E45_2B_DY20	MP_E46_1B_DY20	MP_E46_2B_DY20	MP_E47_1B_DY20	MP_E47_2B_DY20	MP_E48_1B_DY20	MP_E48_2B_DY20	MP_E49_1B_DY20	MP_E49_2B_DY20	MP_E50_1B_DY20	MP_E50_2B_DY20	MP_E51_1B_DY20	MP_E51_2B_DY20	MP_E52_1B_DY20	MP_E52_2B_DY20	MP_E53_1B_DY20	MP_E53_2B_DY20	MP_E54_1B_DY20	MP_E54_2B_DY20	MP_E55_1B_DY20	MP_E55_2B_DY20	MP_E57_1B_DY20	MP_E57_2B_DY20	MP_E58_1B_DY20	MP_E58_2B_DY20	MP_E59_1B_DY20	MP_E59_2B_DY20	MP_E60_1B_DY20	MP_E60_2B_DY20	MP_E61_1B_DY20	MP_E61_2B_DY20	MP_E62_1B_DY20	MP_E62_2B_DY20	MP_E63_1B_DY20	MP_E63_2B_DY20	MP_E64_1B_DY20	MP_E64_2B_DY20	MP_E65_1B_DY20	MP_E65_2B_DY20	MP_E66_1B_DY20	MP_E66_2B_DY20	MP_E67_1B_DY20	MP_E67_2B_DY20	MP_E68_1B_DY20	MP_E68_2B_DY20	MP_E69_2B_DY20	MP_E70_1B_DY20	MP_E70_2B_DY20	MP_E71_1B_DY20	MP_E71_2B_DY20	MP_E72_1B_DY20	MP_E72_2B_DY20	MP_E233_1B_NO20	MP_E233_2B_NO20	MP_E234_1B_NO20	MP_E234_2B_NO20	MP_E234_3B_NO20	MP_E235_1B_NO20	MP_E235_2B_NO20	MP_E235_3B_NO20	MP_E236_1B_NO20	MP_E236_2B_NO20	MP_E236_3B_NO20	MP_E237_1B_NO20	MP_E237_2B_NO20	MP_E238_1B_NO20	MP_E238_2B_NO20	MP_E239_1B_NO20	MP_E239_2B_NO20	MP_E240_1B_NO20	MP_E240_2B_NO20	MP_E241_1B_NO20	MP_E241_2B_NO20	MP_E242_1B_NO20	MP_E242_2B_NO20	MP_E243_1B_NO20	MP_E243_2B_NO20	MP_E244_1B_NO20	MP_E244_2B_NO20	MP_E245_1B_NO20	MP_E245_2B_NO20	MP_E246_1B_NO20	MP_E246_2B_NO20	MP_E247_1B_NO20	MP_E247_2B_NO20	MP_E248_1B_NO20	MP_E248_2B_NO20	MP_E249_1B_NO20	MP_E249_2B_NO20	MP_E250_1B_NO20	MP_E250_2B_NO20	MP_E251_1B_NO20	MP_E251_2B_NO20	MP_E252_1B_NO20	MP_E252_2B_NO20	MP_E253_NO20	MP_E254_NO20	MP_E255_1B_NO20	MP_E255_2B_NO20	MP_E256_1B_NO20	MP_E256_2B_NO20	MP_E257_1B_NO20	MP_E257_2B_NO20	MP_E258_1B_NO20	MP_E258_2B_NO20	MP_E259_1B_NO20	MP_E259_2B_NO20	MP_E260_1B_NO20	MP_E260_2B_NO20	MP_E261_1B_NO20	MP_E261_2B_NO20	MP_E262_1B_NO20	MP_E262_2B_NO20	MP_E263_2B_NO20	MP_E264_1B_NO20	MP_E264_2B_NO20	MP_E265_1B_NO20	MP_E265_2B_NO20	MP_E266_1B_NO20	MP_E266_2B_NO20	MP_E267_1B_NO20	MP_E267_2B_NO20	MP_E268_1B_NO20	MP_E268_2B_NO20	MP_E269_1B_NO20	MP_E269_2B_NO20	MP_E270_1B_NO20	MP_E270_2B_NO20	MP_E271_1B_NO20	MP_E271_2B_NO20	MP_E272_1B_NO20	MP_E272_2B_NO20	MP_E273_1B_NO20	MP_E273_2B_NO20	MP_E274_1B_NO20	MP_E274_2B_NO20	MP_E275_1B_NO20	MP_E275_2B_NO20	MP_E276_1B_NO20	MP_E276_2B_NO20	MP_E277_1B_NO20	MP_E277_2B_NO20	MP_E277_3B_NO20	MP_E278_1B_NO20	MP_E278_2B_NO20	MP_E278_3B_NO20	MP_E279_1B_NO20	MP_E279_2B_NO20	MP_E280_1B_NO20	MP_E280_2B_NO20	MP_E280_3B_NO20	MP_E281_1B_NO20	MP_E281_2B_NO20	MP_E281_3B_NO20	MP_E282_1B_NO20	MP_E282_2B_NO20	MP_E282_3B_NO20	MP_E283_1B_NO20	MP_E283_2B_NO20	MP_E283_3B_NO20	MP_E284_1B_NO20	MP_E284_2B_NO20	MP_E284_3B_NO20	MP_E285_1B_NO20	MP_E285_2B_NO20	MP_E285_3B_NO20	MP_E286_1B_NO20	MP_E286_2B_NO20	MP_E286_3B_NO20	MP_E287_1B_NO20	MP_E287_2B_NO20	MP_E287_3B_NO20	MP_E288_1B_NO20	MP_E288_2B_NO20	MP_E289_1B_NO20	MP_E289_2B_NO20	MP_E289_3B_NO20	MP_E290_1B_NO20	MP_E290_2B_NO20	MP_E290_3B_NO20	MP_E291_1B_NO20	MP_E291_2B_NO20	MP_E291_3B_NO20	MP_E292_1B_NO20	MP_E292_2B_NO20	MP_E292_3B_NO20	MP_E293_1B_NO20	MP_E293_2B_NO20	MP_E293_3B_NO20	MP_E294_1B_NO20	MP_E294_2B_NO20	MP_E294_3B_NO20	MP_E295_1B_NO20	MP_E295_2B_NO20	MP_E295_3B_NO20	MP_E296_1B_NO20	MP_E296_2B_NO20	MP_E296_3B_NO20	MP_E297_1B_NO20	MP_E297_2B_NO20	MP_E297_3B_NO20	MP_E298_1B_NO20	MP_E298_2B_NO20	MP_E298_3B_NO20	MP_E299_1B_NO20	MP_E299_2B_NO20	MP_E299_3B_NO20	MP_E300_1B_NO20	MP_E300_2B_NO20	MP_E300_3B_NO20	MP_E611_1B_WCOA21	MP_E614_WCOA21	MP_E619_WCOA21	MP_E624_WCOA21	MP_E645_WCOA21	MP_E668_WCOA21	MP_E671_WCOA21	MP_E678_WCOA21	MP_E697_WCOA21	MP_E731_WCOA21	MP_E754_WCOA21	MP_E777_WCOA21	MP_E782_WCOA21	MP_E786_WCOA21	MP_E790_WCOA21	MP_E806_1B_WCOA21	MP_E815_WCOA21	MP_E820_WCOA21	MP_E828_WCOA21	MP_E834_WCOA21	MP_E882_1B_WCOA21	MP_E888_WCOA21	MP_E893_WCOA21	MP_E897_WCOA21	MP_E902_1B_WCOA21	MP_E969_1T_NA128	MP_E970_1T_NA128	MP_E971_1T_NA128	MP_E972_1T_NA128	MP_E973_1T_NA128	MP_E977_2T_NA128	MP_E978_2T_NA128	MP_E979_1T_NA128	MP_E980_1T_NA128	MP_E985_1T_NA128	MP_E991_1T_NA128	MP_E994_2T_NA128	MP_E995_1T_NA128	MP_E996_1T_NA128	MP_E1005_1T_NA128	MP_E1011_2T_NA128	MP_E1012_1T_NA128	MP_E1013_1T_NA128	MP_E1014_1T_NA128	MP_E1015_1T_NA128	MP_E1020_1T_NA128	MP_E1021_1T_NA128	MP_E1022_1T_NA128	MP_E1024_1T_NA128	MP_E1025_1T_NA128	MP_E1623_1B_Chaba22	MP_E1624_1B_Chaba22	MP_E1625_1B_Chaba22	MP_E1626_1B_Chaba22	MP_E1627_1B_Chaba22	MP_E1631_Chaba22	MP_E1632_Chaba22	MP_E1634_Chaba22	MP_E1635_Chaba22	MP_E1637_Chaba22	MP_E2084_SKQ23_12S	MP_E2090_SKQ23_12S	MP_E2097_SKQ23_12S	MP_E2138_1T_QiavacTest	MP_E2138_2T_QiavacTest	MP_E2139_1T_QiavacTest	MP_E2139_2T_QiavacTest	MP_E2139_3T_QiavacTest	MP_E2139_4T_QiavacTest	MP_E2140_Kotzebue23	MP_E2141_Kotzebue23	MP_E24_NC_DY20	MP_E41_NC_DY20	MP_E56_NC_DY20	MP_E73_NC_DY20	MP_E232_NC_NO20	MP_E301_NC_NO20	MP_E309_NC_RC56	MP_Mid_NC_SKQ21	MP_Blank1C_QiavacTest	MP_Blank3Q_QiavacTest	MP_POSITIVE
	% Known	99.8910126188111	98.4168936594838	97.1672654426251	97.0753212000618	94.7059116489865	99.8773953319408	99.8774462125044	99.7442287513117	99.8299454871982	98.9143916786403	96.8076056467559	99.897692917821	99.8768323094702	96.1363318465101	95.6671994856362	99.8889505830094	99.7276562110707	94.5487023439853	95.6012782052954	99.9317816362662	99.9180510399501	96.3681423680229	97.1100637024644	99.7339912045479	99.4448895974623	97.5229084707037	97.1109727846192	99.5713621989419	99.6594557075513	99.3095615061609	99.637072704843	98.7377842554702	98.9536087996857	92.0164327772675	98.8701354194057	99.1185865038612	99.7478632478633	99.6713555679951	99.6829995983705	99.6927190589656	99.5559940799211	99.0888203242959	99.7250276069357	99.6912463002789	91.6363977955912	98.9310607899573	96.9318344821338	97.8506493049941	99.2739647422615	97.8218839983546	99.7648942876127	99.8400698953791	97.5877868665083	98.7867589768705	93.0988118672666	94.4814886605931	99.56744078745	99.1215949467035	99.252404891408	99.5536722653391	97.4538493094489	98.8330540768968	99.4932670980819	99.4631791571091	92.6556441266775	93.1830369591797	99.4303767172467	99.1733002823812	95.3104087305673	98.5361377015422	99.2941398372096	99.0309868502925	96.8692191869219	99.2552487812048	89.7099688934973	91.9681364548681	93.1527683651437	94.1905192895124	98.3020820151704	98.1408484738647	96.4386846838537	95.9921105752192	94.6248771607623	94.8094540124588	93.8556524035922	99.8547125383795	99.8206984508046	99.2144300804637	99.1827169898813	99.8657288503423	98.725904892935	99.7998769429649	99.7588377836265	99.7318097014925	98.6869677649472	98.7105955409893	99.0058237835807	99.0843075256964	98.8804013548561	98.3071767328436	96.8363136176066	99.7191945808547	97.1601972605673	99.7091362004542	96.9065621939275	98.2406901618038	99.5918431545255	99.4938267604265	96.046338202016	96.5012390525844	98.9604189126752	98.8100478915703	94.3538693870003	92.9569108722921	98.8283955245217	98.7908267389428	94.9736840308829	92.1535005615874	98.6144692046749	97.8325732851028	93.9413095226337	93.7815078716873	98.6917333265723	98.2627853925793	92.8023204273817	92.9855280367917	98.4465175649434	98.4093661687525	95.9402650998496	96.4507295173962	99.0209651898734	98.0533497039428	96.5488988529343	98.5089865970861	95.4345788918824	98.6178618075927	98.8264998492614	97.6239532101555	96.5115627974691	96.0936270922112	98.8391508308818	97.1678608853267	92.3090770892507	92.5744837318387	98.9919073244875	98.557989517538	98.0896203773826	99.0386548262366	98.8988857680793	98.6378581493659	95.4101117191063	98.6249818199447	98.3006468836636	98.4290665062405	98.1073122634973	99.0628354712073	98.5355896306927	99.4268756375777	98.6622350492052	99.1145389997301	99.4132286587216	98.1144459267609	98.409261723679	98.8611480507534	99.5302567344502	98.5949749027128	97.6804303779781	99.3828684275488	99.3679690052747	97.8483055406132	98.2042896056842	97.9374309407681	98.4385676841644	97.1726156708798	96.3650556873778	99.0018425290525	98.9910468848381	94.8046625243864	95.4278438716805	92.5870174859782	99.6870861634414	98.3508543642776	98.6684908566217	96.4484942771419	96.5462552756442	98.8079682736171	98.842698231603	99.4156912429325	97.044059747357	96.6120585566598	96.3087111147447	99.0890449263655	99.3826769157619	99.1352098083233	96.0086092587966	93.4608410442388	94.5863438919836	98.1801506814013	99.120761098688	99.1342998165232	95.9494171112428	95.4325811695575	95.4446383444001	98.4042691431393	98.7610600183062	98.6215843056335	98.2291251990446	98.6638806566548	98.6471512445216	98.4847187740776	98.4337832722177	98.4025156011918	98.3183043117745	98.2867421119688	98.2464681806179	97.870716323169	97.7399313468685	99.0382027655675	98.7891265883867	98.8242964707862	98.9192501073802	99.2987562847314	99.0977913057051	97.919846865838	97.57516401567	97.6003269508781	99.4653637236463	98.7403596580179	98.704459798995	99.0710382513661	98.773609744606	99.2032896427654	99.3633706302405	98.8871348693724	99.0942357614237	98.3314479638009	98.5271665173089	98.3696418725718	98.3525112500378	97.817262863312	99.5093586567575	99.0690186792501	98.9127673985438	98.9099751726014	98.718703764885	98.9549973157593	98.5798168962702	93.5457867583835	97.7341742583508	95.9523531472615	92.8573359891125	82.3834196891192	95.1704365025359	97.181772377735	89.5177892623756	97.3856561464032	96.4253943678231	98.4903612107642	95.6348702987252	97.0208124907746	92.338177014531	86.0828247382869	98.2605324799578	90.0404431756389	96.0969130713566	98.4097221681929	91.4938453719428	81.0657452844941	82.1949454707128	88.1891626332836	99.7517146655632	96.2882115288132	98.2817070426761	97.4630827553459	91.2998136364075	90.5151342510062	94.0985352028873	98.3919834491955	93.5884123794512	97.5333347601824	86.990183545983	96.1519781820899	94.8962683601628	98.0323609628033	94.6380460227022	97.0262239805031	95.9220721352598	99.7361388600862	93.8493466006924	91.77634305608	98.5924242811067	98.432907006171	99.2530969152295	97.1265485603146	91.6722638277866	89.6888369693843	87.2946921624576	97.5654954641548	98.1392216361834	99.7662009902829	97.0349405303413	98.5811220578307	96.7608097601818	97.5709464277226	94.5312893002666	98.6701293395875	98.2104863557309	93.6662357983536	98.2257988293513	96.0730222231992	99.7919916796672	85.7142857142857	99.7808642969933	99.7987456364395	99.7859345628717	99.8837326862805	99.1847887281653	99.2216915877732	99.9979666117652	100	100	99.9426225890453	99.5388258756076	97.4823536135799	100	100	100	100	99.0248957769037
	% Eukaryote	99.8591319562864	97.2626014725316	95.6275558351683	96.3239960889926	94.443199362518	99.8705839614931	99.8706376687546	99.7216392678093	99.8140525420766	98.584042540127	95.7649330942199	99.8850482222708	99.8654278936804	95.3235006138974	95.0751453345597	99.8723760431601	99.7156284096669	93.5724745298009	94.6083865918873	99.9204119089772	99.9100342938583	95.4594314833984	96.5397979537996	99.673924702349	99.3812831971716	96.7425321201297	96.5456167258119	99.4529622469014	99.5777539983226	99.050733117643	99.4977913963946	98.6761216062186	98.8893253812364	91.8263308912005	98.7246910333947	98.8800388145393	97.257264957265	97.4963433792593	96.1199724596936	97.5277361480986	99.2676985693143	98.546576511521	99.5875414104036	99.5443221259289	91.1573146292585	98.8079550577383	96.6487237367599	97.6643300592706	99.1209474321783	97.4784039489922	99.7418948157487	99.8252615523586	97.1196565056205	98.4684223414439	93.0539932508436	94.459197518899	99.4232543832667	98.8590604026846	98.4491215757474	98.4785103134233	96.988012215689	98.662534659925	98.604407745537	98.7832517374782	92.0790509275943	92.718634033334	97.0537552055909	97.0081647777366	94.2330602579753	97.7482485133814	96.9436907853692	95.7199153772763	94.9075069907507	98.9000220485558	89.4919271219079	91.80284605074	92.8446468817476	94.0371585523752	97.208596035462	95.6813616661381	95.4166858829498	93.9419387645037	94.3872537173973	93.0450714547453	91.7896526677232	99.7996035012131	99.7539292546607	99.0657056782214	99.0841793219946	99.8196707234248	98.5744185706131	99.732133423658	99.6440538441025	99.6396921641791	98.1705232808715	97.868960857878	98.5256434341537	98.742977595993	98.601918907045	98.111189240137	96.0639693908204	99.6486605182257	96.2876471257369	99.6358707597626	95.8926542605289	97.5814198798245	99.509268070181	99.3337438024563	95.2125334293355	95.716628306285	98.811307281968	98.5512466482571	92.4438314790273	92.0364782859274	98.6733676004346	98.6956416523486	94.2917215627112	90.9599400973418	98.509716986303	97.5850357676978	92.1476052665369	92.0395978257808	98.6169390109403	98.1574996587962	91.3053959268101	91.7717958454636	98.3290558248802	98.3268290494774	94.8406952750673	95.2852974186307	98.8521888185654	97.9662158148009	95.9159418724002	98.3371959224025	94.7039358088321	98.4529901719376	98.631293337353	97.4145952412601	96.2698546017881	95.7434147075521	98.7159099944343	96.7213269515799	91.6169940392847	91.9116331763163	98.9130345479193	98.470635667249	97.5797591492357	98.6981045063794	98.8194080064199	98.4872765451883	94.3684450524396	98.2607747127551	97.8239185601338	98.1333514095188	97.9380962532644	98.9155219834037	98.3419140442667	99.2098673838449	98.2328728236185	98.7470674943426	99.1400764826093	97.8590435967497	98.2403276631248	98.6531750872387	99.4371861061356	98.3545767300209	97.2193111157689	99.1952604295236	99.2624749101433	97.496052334762	97.9266024313055	97.7130930723127	98.2437710987139	96.9343529465157	95.6864503064545	98.8429788036618	98.8006204217025	93.1816318835353	94.2246803465327	92.1436819531508	99.6742705796916	98.0926617128377	98.3746766548543	96.1484609401045	95.800456130233	98.7495128716503	98.7143468339989	99.3829144841758	96.6416118866162	96.1390899283403	95.9081061194457	99.0635680109364	99.3604881527855	99.1096529096875	95.8625593327825	93.2421802085278	94.3424083993695	98.144526808859	99.1111431708705	99.0516060676538	95.3234179375258	95.020208498009	95.0253799755252	98.1270520561711	98.4853768033823	98.3917219196164	97.629503383758	98.1927008757617	98.0914578681882	98.0241417686842	97.9874228050648	97.9279288022749	97.9024150082919	97.881286067601	97.6927647214154	97.2150576513599	97.1063556156559	98.9959118811754	98.6295640984398	98.730352360521	98.8352409105839	99.2553879627179	99.0330133458206	97.706622083303	97.3674894982773	97.2294572981414	99.3930267120855	98.5794159511029	98.5125279173646	99.0005925340707	98.5879190166706	99.159710815371	99.3198355845287	98.7612069796587	99.0147937322116	97.8175500969619	98.072455109695	98.0510071933221	98.1010842318263	97.5687722028214	99.4357280484448	98.6814646985171	98.6086809279223	98.5307621671258	98.4407544134335	98.7541420611266	98.371349651686	93.5126468902264	97.3555633418983	95.6222507688116	92.5923589267528	81.879347085357	94.5326038632879	96.9934500161065	89.255541793021	97.1951953570691	96.3194600063832	98.4420188450415	95.5777890530856	96.7124792941138	92.0961297045382	85.8318152435799	98.2498102998911	89.3870649809679	95.9256205917377	98.2805704460402	90.587695702297	80.9637280234714	81.8401346014698	87.8052330870847	99.7446711099763	96.2169156155654	98.1699542488562	97.3906883694138	90.9859889340582	89.9527686398471	93.7814626050058	98.3811979723303	93.5099763197801	97.5226333925476	86.9371216323774	95.8418948705496	94.2881992607199	97.6208775139598	94.0850669140056	96.4494967199159	95.5458003614189	99.7310808190654	92.9902307287985	91.6612173848974	98.5183861386981	98.4134400124589	99.225771192616	96.3773201978775	91.5606004634449	89.5780865976879	87.1995798021095	97.2075784741363	97.8501539928414	95.7019414925985	96.7040668486135	98.3911754946048	96.4004844207882	97.3865094832913	94.3118366114996	98.4315842458109	97.8361628307334	92.3396149397918	97.5371819366337	95.1476051260634	99.4837474658407	85.7142857142857	99.3828751893268	99.3530587004091	99.4554710443049	99.7205251527362	99.0451669081273	99.0707214088946	99.9979666117652	100	100	99.9426225890453	99.5263617100835	97.4823536135799	100	100	100	99.9062133645955	99.0248957769037
	% Prokaryote	0.00741410756387254	0.361390544513067	0.58525521100644	0.75132511106918	0.0522934409084118	0	0	0.0131164742917104	0.00397323628041512	0.0638593130211595	0.219570515473399	0.00804662444104698	0	0.356682156567148	0.17859853727798	0.0116021778945362	0.0042956433585058	0.236787171951106	0.189122212077736	0.00243637013335066	0.00801674609183628	0.179154391273191	0.138343735924329	0.0353963316529014	0.034694400158603	0.237330951978697	0.217543364285668	0.0696911110111955	0.0477195823813518	0.183795690782681	0.0620796689084325	0.0476484107853579	0.0455340880682833	0.115342717388983	0.119971075466737	0.113209072898557	0.188034188034188	0.0839668466386175	0.0172126914911928	0.145554129963665	0.0416255550074001	0.137858596468194	0.0387594064691643	0.038328045482614	0.147169338677355	0.0580850990047508	0.249137455929094	0.176475964817302	0.0757116898849182	0.180995475113122	0.0127774843688775	0.00444250290613732	0.415453271446036	0.227065292402217	0.0246062992125984	0.0125993409575499	0.144186404183328	0.238847216739045	0.0305140860649797	0.0280084205961276	0.191439901545193	0.0711733218665204	0.080578838501732	0.0431373891608751	0.138382367779972	0.142645702396019	0.0494630861774608	0.0325824463667378	0.231648306393493	0.105947220377679	0.0442522815315642	0.0414817272991247	0.314046031404603	0.0146990372130625	0.0562879573396534	0.0138899499267305	0.0724991725637914	0.0452539880076932	0.0409405914798907	0.0521045716098047	0.276714476779043	0.41219162673159	0.0547742174536433	0.746610480029315	1.01360274696249	0.0343536855063232	0.0540155294647211	0.0276474850322236	0.0264975241375884	0.00546452353258027	0.0958681556723212	0.049720014170204	0.0626094215585108	0.0600513059701493	0.139700090656442	0.12577802693806	0.133759158369341	0.209826047438092	0.184946358469976	0.0875211322391945	0.251387373713418	0.0485753450180328	0.216130133090661	0.0652062422155469	0.291478942213516	0.147864906101076	0.0731379318480304	0.149065102563272	0.25200576013166	0.324286165996279	0.119009282724052	0.24479395952562	0.651832218695103	0.478014713360681	0.155027924087146	0.0951850865942292	0.443719323635222	0.706102583302134	0.0907446542872281	0.237223454179774	0.414843495352765	0.622412482045794	0.0709912148371639	0.0948871427921517	0.651648172196863	0.632884688409772	0.114745861680314	0.0825371192751088	0.36652327492743	0.230751964085297	0.168776371308017	0.0871338891419292	0.292618803234113	0.142618673322205	0.453906524540237	0.0995653384150911	0.0889357853482062	0.191911471487439	0.166116057263378	0.271551399823526	0.118271447881053	0.435205377288132	0.610073208785054	0.423349830063801	0.0747648194552849	0.0873538502889397	0.328529829015157	0.159632962433043	0.0787061329053366	0.138839002016965	0.459558823529412	0.362389101662869	0.472327754389568	0.14997585134597	0.13057613388051	0.14104482874807	0.192978911654672	0.0574979133821756	0.126561317183952	0.0820063528972118	0.0566537846751512	0.238993800429475	0.1599702124432	0.164978552788138	0.0377550662030696	0.206559133720602	0.310207503667994	0.0592446309553197	0.0457452270923773	0.20649325860244	0.156033745603286	0.172996863734277	0.176438792057195	0.103247180557762	0.159990106891941	0.145081027754001	0.182747976718829	0.313949866386872	0.214898748332682	0.180427251732102	0.0128155837498398	0.249289456562682	0.284842775759207	0.228914323813757	0.190054263769104	0.0584554019668523	0.121220764403879	0.0264735359189153	0.151027071384298	0.245057763615709	0.22482933409639	0.0254769154290685	0.0190189396941121	0.0069072699015714	0.0960854776409094	0.168662169008826	0.139086026490539	0.0303181893977292	0.00801493984787644	0.0766639963476927	0.38529934795495	0.254284052437697	0.306297564825743	0.246030164684276	0.197227912653097	0.157793321094236	0.0765077627388535	0.0516133328893477	0.0810386173819565	0.0898895642496362	0.100572358421805	0.407620563486903	0.35240464344942	0.356741362512179	0.508317929759704	0.576111847655779	0.542794730919441	0.0333200907331701	0.0334566511179025	0.0455699042330936	0.0322140529068445	0.0323424774337714	0.0163896043081246	0.151438055777665	0.164605654410724	0.170185251831474	0.0453750345244828	0.136755635355518	0.12999022892239	0.0342353018631905	0.0429583027313166	0.0351982836646442	0.0237463885700716	0.0331389183457052	0.0337785006098896	0.228668390433096	0.18254837531946	0.139122183897729	0.240101476850593	0.225571618989029	0.0667492430498211	0.0528095534185668	0.0881921318507648	0.0722715369180016	0.0811583377623282	0.0675688183787186	0.1068394628494	0.00447836056176555	0.0204391497313712	0.0264704737436257	0.167638549656161	0.118987095308663	0.0998031156718111	0.0346909613526171	0.01537607312177	0.0889415950192707	0.034632387393811	0.0161141219075728	0.0118919261749223	0.0155806668525413	0.225637322874702	0.231701072037206	0.00329913232819768	0.056926318651441	0.070532197490153	0.0194505605651555	0.318577927631987	0.0536149109024432	0.0488191859400744	0.031842497907493	0	0.00176039291969968	0.0285007125178129	0.0194608564333699	0.0299340485317832	0.250859169683715	0.07280926321723	0.0088244810714881	0.0642428679211456	0.0107013676347837	0.0281388935787045	0.00747188702506818	0.00449866164815967	0.0550911724897809	0.141336513404885	0.101824494633348	0.176583683337597	0.000843006836785446	0.048030739673391	0.0653913812317526	0.0323384989830393	0.0116801962272966	0.0060723828030119	0.0676504164728764	0.023508076703496	0.0758564189701733	0.0574932924492143	0.191335063822955	0.102914134802382	0.0339488973013829	0.039084874827319	0.0646504868811003	0.0448537766879971	0.0694015306364976	0.0534483625936918	0.0627366301675652	0.0768069497046905	0.666712021225934	0.36186142597706	0.535247180884971	0.00301461333815671	0	0.0080564596693629	0.00731834049310978	0	0	0.00150130989288154	0.00481179852999555	0	0	0	0	0.0124641655241182	0	0	0	0	0	0
	<<<Actinophryidae__p>>>
Eukaryota;Actinophryidae__p;Actinophryidae;Actinophrys__f__o;NA;NA;NA	Actinophrys__f__o	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162129736214919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	<<<Ancyromonadida__c__p>>>
Eukaryota;Ancyromonadida__c__p;Ancyromonadida__c;Ancyromonadida;NA;NA;NA	Ancyromonadida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329196431510682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	<<<Annelida>>>
