ASV	Multi_taxID_entry	USED
ASV_10131	1072375, 940420;1072375	FALSE
ASV_1015	2332731;2332733;2332735	TRUE
ASV_10159	172567, 6678;164412, 164412	FALSE
ASV_10172	2503158;2503288, 64838	FALSE
ASV_10188	2109122;2109139;2109163;2109190	TRUE
ASV_1019	2304115;2304116;2304117;2304118;2304119;2304120;2304121;2304122;2304123;2304124;2304125;2304126;2304127;2808972	TRUE
ASV_10216	717335;717336, 717336	FALSE
ASV_10226	2030519;2030520	TRUE
ASV_10234	46731;203993	TRUE
ASV_10263	172567, 6678;164412, 164412	FALSE
ASV_10281	36331;186163	TRUE
ASV_10306	1072375, 940420;1072375	FALSE
ASV_10326	2109001, 2108988;2108998;2109039;2109096, 868071	FALSE
ASV_10327	1072375, 940420;1072375	FALSE
ASV_10357	2137137, 2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_10374	544909, 544909;565288	FALSE
ASV_10418	2028013, 2028014;2028016	FALSE
ASV_10446	2935811;2935812	TRUE
ASV_10517	1861856, 1861850, 457354;565288;708009	FALSE
ASV_10533	228916, 4770;120421, 4770;334526	FALSE
ASV_10553	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_10558	2554787;2554789	TRUE
ASV_10565	837100;1099360	TRUE
ASV_10590	1894415;1894418	TRUE
ASV_10604	89336, 247283, 1205998, 247283;767458	FALSE
ASV_10696	1893974;1894000	TRUE
ASV_10778	2248565;2248566, 2248564, 2248562, 2248560, 2248558, 2248557;2248563;2248567, 2248555;2248559;2248561, 2248553, 2248552;2248643, 2248550;2248642, 1037239	FALSE
ASV_10792	2554784;2554785;2554788	TRUE
ASV_10859	1072375, 940420;1072375	FALSE
ASV_11002	1894415;1894418	TRUE
ASV_11013	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_11038	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_11091	1072375, 940420;1072375	FALSE
ASV_11174	764688, 2328299, 2328297;2328298	FALSE
ASV_11286	3012, 3012;87149	FALSE
ASV_11289	2926, 671315, 671316;671317, 671321, 65670, 39455, 686664, 2932, 2929, 2925, 39453, 2925;2926;2935;39453;191036;671319;671320;671322;686664, 2925;2926;39453, 201731, 79894	FALSE
ASV_11369	841900, 717160;841900	FALSE
ASV_11454	2653606, 869194;2653605, 869194;2653604;2653608, 869194, 35052	FALSE
ASV_11511	1894221;1894316	TRUE
ASV_11542	2065307, 1477121, 611798, 1861855, 1266055, 544909, 981404, 544909;565288, 544909;565288;747254;864826;864827	FALSE
ASV_11550	1714609, 1714607;1714608;1714610;1714611, 743461	FALSE
ASV_11551	764688, 2328299, 2328297;2328298	FALSE
ASV_11588	2137077;2137078	TRUE
ASV_11672	78482, 2761512, 78482;2761512	FALSE
ASV_11673	2053091, 2039474;2039475, 37520, 1483211, 1104535	FALSE
ASV_11674	2114840, 2114782;2114936, 2938357, 414342	FALSE
ASV_11777	2137137, 2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_11785	1049592, 1704120, 1704119;1704127, 1704127	FALSE
ASV_11830	1763819, 1763819;2798770, 2798770	FALSE
ASV_11925	1542051, 1542051;2058190;2058195;2058203	FALSE
ASV_11970	1072375, 940420;1072375	FALSE
ASV_11984	653028;874568	TRUE
ASV_11991	186163, 36331;186163	FALSE
ASV_12039	1072375, 940420;1072375	FALSE
ASV_12147	186163, 36331;186163	FALSE
ASV_1215	1646942, 209976, 209976;1646942	FALSE
ASV_12199	2581302, 2581296;2581297	FALSE
ASV_12273	2304836;2304845	TRUE
ASV_12299	2065307, 1477121, 1861855, 544909, 981404, 544909;565288, 544909;565288;747254;864826;864827	FALSE
ASV_1232	1894415;1894418	TRUE
ASV_12372	2795671, 866028;1709689;1943765, 1943767	FALSE
ASV_12408	1104144, 1129703, 710635;831534;1104144;1129703	FALSE
ASV_12429	1376081;1376146	TRUE
