ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_57252	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_57253	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_57254	Eukaryota	Nemertea	Enopla	NA	NA	NA	NA
ASV_57255	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_57256	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Mitrocomidae	NA	NA
ASV_57257	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_57258	Bacteria	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae	NA	NA
ASV_57259	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_5726	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_57260	Eukaryota	Onychophora	Udeonychophora	Euonychophora	NA	NA	NA
ASV_57261	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_57262	Eukaryota	Porifera	Demospongiae	Dendroceratida	NA	NA	NA
ASV_57263	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_57264	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_57265	Eukaryota	Phaeophyceae__p	Phaeophyceae	Fucales	NA	NA	NA
ASV_57267	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_57268	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_5727	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
ASV_57270	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_57272	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_57273	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_57274	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_57275	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_57276	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_57277	Eukaryota	Arthropoda	Insecta	Hymenoptera	NA	NA	NA
ASV_57278	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_5728	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Cucumaria	Cucumaria piperata
ASV_57280	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_57281	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_57282	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_57284	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_57285	Eukaryota	Arthropoda	Malacostraca	Amphipoda	NA	NA	NA
ASV_57286	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_57287	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_57288	Eukaryota	Annelida	Clitellata	NA	NA	NA	NA
ASV_57289	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos
ASV_5729	Eukaryota	Haptophyta	Phaeocystales__c	Phaeocystales	NA	NA	NA
ASV_57290	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_57291	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
ASV_57294	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_57295	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_57297	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_57298	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	NA	NA	NA
ASV_57299	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_573	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	NA	NA	NA
ASV_5730	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	Eutonina indicans
