ASV	Multi_taxID_entry	USED
ASV_1007	283036, 69293, 134920, 147210, 147208, 304288, 192376, 255458, 80977, 476925, 239743, 476920, 998431, 238839, 476918, 980339, 1522419, 433387, 255551, 1530446, 980329, 426098, 8103, 980387, 1302273, 479980, 255533, 573213, 270609, 1642177, 215434, 1266874, 1266875, 215432, 1042645, 215414, 1266884, 215418, 980417, 425520, 8204, 1266873, 248959, 270554, 72450, 270543, 96903, 181467, 512273, 1419731, 291111, 1633458, 355514, 870289, 153719, 274808, 8097, 470924, 1638153, 435301, 290630, 2010393, 1807190, 313238, 313237, 65739, 1176151, 980326, 2153193, 2153194, 1526734, 2070693, 2070695, 1010786, 215336, 2059687, 2059685, 2059686, 81389, 61641, 200676, 446433, 446432, 214916, 300318, 334942, 290627, 369910, 1984848, 98378, 548164, 508554, 242812, 1744849, 238838, 255555, 1043177, 1358735, 283024, 1920503, 360505, 1911260, 3019859, 304292, 163838, 54331, 147211, 274777, 740938, 214925, 932717, 255539, 255718, 980336, 1154617, 320590, 215425, 762048, 2012906, 997974, 482919, 1266866, 94911, 1536606, 137882, 274768, 433392, 320612, 980342, 200682, 215428, 1633468, 1042649, 181404, 209541, 433386, 433390, 274741, 192378, 428036, 2996727, 1049575, 1573627, 274770, 255553, 470226, 470227, 274759, 980343, 390314, 1508112, 643647, 283027, 1206991, 135771, 135770, 1811511, 476915, 1480063, 1480062, 1480064, 1483110, 1638160, 1317002, 1638156, 641285, 572250, 428027, 34773, 428030, 274775, 433391, 271501, 283620, 322683, 435299, 291231, 980331, 1358732, 2876673, 171736, 948067, 430040, 229290, 192377, 225387, 228254, 1358730, 163823, 1311532, 148607, 214914, 304281, 304285, 238741, 283028, 57779, 320617, 304265, 304283, 304271, 214920, 214921, 304276, 304266, 304278, 304287, 1046055, 1473247, 486151, 2675451, 171735, 163149, 2948625, 2829149, 1520341, 2650949, 2830935, 232276, 229074, 229070, 367269, 157167, 103866, 1450717, 137882;1302306, 2936623, 1042647, 1317005, 1317009, 1317004, 1049578, 980344, 986104, 283026, 470928, 200680, 708428, 61643, 191725, 56723, 443798, 980385, 230148, 283029, 1517458, 433395, 557408, 740695, 557414, 1395008, 1395007, 1395006, 1395005, 1395004, 1395003, 1395001, 1395002, 1395000, 1394998, 1394999, 1394996, 429650, 1394994, 435131, 753915, 1156471, 34787, 1225888, 274758, 52273, 8096, 328410, 1738886, 2872160, 79686, 61628, 37346, 274743, 283621, 557364, 1154625, 557412, 240152, 283367, 1154603, 1154629, 740932, 740928, 215426, 433379, 557338, 274780;433390, 557350, 57818, 320591, 526620, 1156758, 1447896, 1679030, 1354033, 1354032, 56726, 1001963, 1317007, 1382205, 283025, 2607498, 1358734, 561260, 1358733, 1358731, 1358737, 641279, 57790, 1358729, 200675, 57734, 61626, 61627, 8197, 2845262, 2845261, 2845260, 1302306, 1156116, 1169589, 1045544, 980419, 182643, 481459, 274766, 1633460, 1633511, 2805493, 36221, 57780, 1010714, 1010713, 1154658, 1181261, 875789;1010707, 1010707, 1010792, 450224, 248065, 2580390, 229101, 2580389, 980344;1049573, 1138469, 983304, 98377, 433411;1159143, 351694, 80995, 997977, 229078, 490876, 1141927, 986104;986105, 1127570, 512206, 497904, 2719052, 171732, 651718, 166766, 932718, 470926, 932715, 875789, 8199, 598664, 2576622, 670497, 48416;435299, 163141, 163139, 646049, 80989, 161905, 229092, 641271, 641275, 641289, 641277, 641282, 98376, 561508, 283367;470928, 390674, 561509, 512207, 512202;512204, 512202, 561510, 512203, 512205, 76340, 161456, 240154, 561261, 492019, 305505, 446823, 433402, 446791, 430039, 433411, 433399, 433396, 320615, 274786, 433403, 283636, 320618, 1772091, 283624, 159452, 271503, 209235, 270332, 203321, 317254, 203346, 171737, 191726, 191724, 171733, 2928631, 1582965, 130472, 202597, 202598, 202605;202606, 202600, 202599, 56723;202587;202588, 113515, 202592, 202583, 320607, 57849, 320408, 320406, 181459, 137881, 166256, 126353	FALSE
ASV_101	34774, 170859, 336262, 581012, 278165, 180520, 1104234, 2033369, 316163, 40831, 999358, 999357, 1001915, 210633, 278182, 341101, 1504029, 1147041, 136810, 96888, 486222, 997026, 259987, 681939, 224703, 469659, 34773, 180523, 210638, 435231, 227286, 370370, 425481, 71765, 67537, 1648921, 1870920;1870922, 1870921, 370369, 370357, 1711722, 533311, 643391, 329116, 210635, 172919, 643358, 643357, 303010, 464752, 241472, 643421, 643328, 643327, 136829, 1539876, 224707, 329022, 329023, 224711, 696857, 205135, 196071, 3046864, 232998, 1027347, 1396440, 457514, 1396451, 365056, 464755, 469658, 1142215, 2995195, 71773, 180519, 552516, 164605, 180522, 71751, 71769, 180524, 2978584, 369659, 1606558, 1206574, 27708, 1606556, 209199, 203118;1620475;1620476;1620477, 1620460, 303025, 203118, 1620464, 568884, 241451, 492049, 1451183, 1711723, 327694, 1080299, 1080294, 137031, 367866, 622374, 993561, 1300979, 263546, 2830026, 2830022;2830023;2830024;2830025;2830027, 2830019, 1304287, 1304286, 137135, 403224, 1972590, 394299, 999359, 1157301, 1390635, 71754, 67541, 691795, 521036, 521033, 689628, 521034, 689653, 521031, 1336672, 703242, 71757, 303008, 224708, 71752, 492030, 492026, 224716, 402406, 34773;278165, 224713, 55124, 1386171, 464751, 210638;464754, 464750, 400000, 369668, 373250, 224716;942859, 278164, 90751, 303032, 303026, 303016;303017, 303015, 303012, 303007, 303006, 303005, 304046, 304252, 322131, 28381, 303017, 303017;303025, 71771, 71767, 71756, 71755, 71753, 71750, 71763, 155074, 392307	FALSE
ASV_1016	247647, 79698, 89952, 8063, 307687, 89949;89952	FALSE
ASV_102	9823, 9825, 9823;9825	FALSE
ASV_1021	247647, 79698, 89952, 8063, 307687, 89949;89952	FALSE
ASV_1026	141406, 141410, 77707, 141407;141408, 186180, 186182	FALSE
ASV_1032	36181, 287195, 59861, 36180, 152113, 152109, 230553, 152107, 152106, 8036, 8039, 201498, 884168, 86068, 8022, 2570680, 8023, 8019, 201377, 8035, 423370, 239368, 374848, 241494, 237411, 1035833, 2109336, 320411, 42892, 173242, 348696, 8032, 70285, 8040, 8038, 107322, 340692, 591250, 201378, 1854753, 565240, 565241, 1028180, 1929312, 480040, 1935467, 348710, 348707, 470729, 59296, 1929310, 141825, 882823, 2996717, 472766, 1604631, 89558, 348705, 59291, 59291;480040, 99804, 565044, 613164, 613162, 66447, 613165, 477781, 74940, 473354, 1767050, 8021, 453929, 83385, 64185, 36185, 1483149, 511734, 480041, 423371, 85065, 85063, 359312, 8037, 75937, 30962, 72053, 8018, 857570, 89337, 490388, 857569, 2978582, 8030, 85061, 85062, 152110, 602068, 241492, 62062, 2940513, 2940512, 2940511, 2940510, 2940509, 2940507, 2940506, 2940505, 2940504, 2940503, 2940502, 2940501, 882889, 495043, 1302316, 27773, 8042, 412663, 41164, 90313, 8017, 1396429, 2884003, 2884004, 633558, 882883, 8034, 256424, 369674, 59862, 359311, 1955233, 1115630, 348705;480040, 80807, 348707;591250, 335690, 209197, 2707359, 2699159, 528212, 528211, 297513, 426380, 348709, 2448914, 2908918, 62067, 27773;59861, 59291;107322, 348708, 59291;1735697, 59291;348710, 184585, 423369, 1090249, 1090248, 1090257, 1090256, 1090254, 1090253, 1090252, 1090251, 1090250, 1090247, 348705;480040;1090247;1090250;1090251;1090252;2884004, 126308, 348711;480040, 348711, 59291;348711;480040, 492034, 349311, 72054, 453925, 443631, 227976, 8021;90313, 27773;107322, 89574, 75939	FALSE
ASV_1050	247647, 79698, 89952, 8063, 307687, 89949;89952	FALSE
ASV_1053	283036, 69293, 134920, 147210, 147208, 304288, 192376, 255458, 80977, 476925, 239743, 476920, 998431, 238839, 476918, 980339, 1522419, 433387, 255551, 1530446, 980329, 426098, 8103, 980387, 1302273, 479980, 255533, 573213, 270609, 1642177, 215434, 1266874, 1266875, 215432, 1042645, 215414, 1266884, 215418, 980417, 425520, 8204, 1266873, 248959, 270554, 72450, 270543, 96903, 181467, 512273, 1419731, 291111, 1633458, 355514, 870289, 153719, 274808, 8097, 470924, 1638153, 435301, 290630, 2010393, 1807190, 313238, 313237, 65739, 1176151, 980326, 2153193, 2153194, 1526734, 2070693, 2070695, 1010786, 215336, 2059687, 2059685, 2059686, 81389, 61641, 200676, 446433, 446432, 214916, 300318, 334942, 290627, 369910, 1984848, 98378, 548164, 508554, 242812, 1744849, 238838, 255555, 1043177, 1358735, 283024, 1920503, 360505, 1911260, 3019859, 304292, 163838, 54331, 147211, 274777, 740938, 214925, 932717, 255539, 255718, 980336, 1154617, 320590, 215425, 762048, 2012906, 997974, 482919, 1266866, 94911, 1536606, 137882, 274768, 433392, 320612, 980342, 200682, 215428, 1633468, 1042649, 181404, 209541, 433386, 433390, 274741, 192378, 428036, 2996727, 1049575, 1573627, 274770, 255553, 470226, 470227, 274759, 980343, 390314, 1508112, 643647, 283027, 1206991, 135771, 135770, 1811511, 1230711, 476915, 1480063, 1480062, 1480064, 1483110, 1638160, 1317002, 1638156, 641285, 572250, 428027, 34773, 428030, 274775, 433391, 271501, 283620, 322683, 435299, 291231, 980331, 1358732, 2876673, 171736, 948067, 430040, 229290, 192377, 225387, 228254, 1358730, 163823, 1311532, 148607, 214914, 304281, 304285, 238741, 283028, 57779, 320617, 304265, 304283, 304271, 214920, 214921, 304276, 304266, 304278, 304287, 1046055, 1473247, 486151, 2675451, 171735, 163149, 2948625, 2829149, 1520341, 2650949, 2830935, 232276, 229074, 229070, 367269, 157167, 103866, 1450717, 137882;1302306, 2936623, 1042647, 1317005, 1317009, 1317004, 1049578, 980344, 986104, 283026, 470928, 200680, 708428, 61643, 191725, 56723, 443798, 980385, 230148, 283029, 1517458, 433395, 557408, 740695, 557414, 1395008, 1395007, 1395006, 1395005, 1395004, 1395003, 1395001, 1395002, 1395000, 1394998, 1394999, 1394996, 429650, 1394994, 435131, 753915, 1156471, 34787, 1225888, 274758, 52273, 8096, 328410, 1738886, 2872160, 79686, 61628, 37346, 274743, 283621, 557364, 1154625, 557412, 240152, 283367, 1154603, 1154629, 740932, 740928, 215426, 433379, 557338, 274780;433390, 557350, 57818, 320591, 526620, 1156758, 1447896, 1679030, 1354033, 1354032, 56726, 1001963, 1317007, 1382205, 283025, 2607498, 1358734, 561260, 1358733, 1358731, 1358737, 641279, 57790, 1358729, 200675, 57734, 61626, 61627, 8197, 2845262, 2845261, 2845260, 1302306, 1156116, 1169589, 1045544, 980419, 182643, 481459, 274766, 1633460, 1633511, 2805493, 36221, 57780, 1010714, 1010713, 1154658, 1181261, 875789;1010707, 1010707, 1010792, 450224, 248065, 2580390, 229101, 2580389, 980344;1049573, 1138469, 983304, 98377, 433411;1159143, 351694, 80995, 997977, 229078, 490876, 1141927, 986104;986105, 1127570, 512206, 497904, 2719052, 171732, 651718, 166766, 932718, 470926, 932715, 875789, 8199, 598664, 2576622, 670497, 48416;435299, 163141, 163139, 646049, 80989, 161905, 229092, 641271, 641275, 641289, 641277, 641282, 98376, 561508, 283367;470928, 390674, 561509, 512207, 512202;512204, 512202, 561510, 512203, 512205, 76340, 161456, 240154, 561261, 492019, 305505, 446823, 433402, 446791, 430039, 433411, 433399, 433396, 320615, 274786, 433403, 283636, 320618, 1772091, 283624, 159452, 271503, 209235, 270332, 203321, 317254, 203346, 99883, 171737, 191726, 191724, 171733, 2928631, 1582965, 130472, 202597, 202598, 202605;202606, 202600, 202599, 56723;202587;202588, 113515, 202592, 202583, 320607, 57849, 320408, 320406, 181459, 137881, 166256, 126353	FALSE
ASV_1056	283036, 69293, 134920, 147210, 147208, 304288, 192376, 255458, 80977, 476925, 239743, 476920, 998431, 238839, 476918, 980339, 1522419, 433387, 255551, 1530446, 980329, 426098, 8103, 980387, 1302273, 479980, 255533, 573213, 270609, 1642177, 215434, 1266874, 1266875, 215432, 1042645, 215414, 1266884, 215418, 980417, 425520, 8204, 1266873, 248959, 270554, 72450, 270543, 96903, 181467, 512273, 1419731, 291111, 1633458, 355514, 870289, 153719, 274808, 8097, 470924, 1638153, 435301, 290630, 2010393, 1807190, 313238, 313237, 65739, 1176151, 980326, 2153193, 2153194, 1526734, 2070693, 2070695, 1010786, 215336, 2059687, 2059685, 2059686, 81389, 61641, 200676, 446433, 446432, 214916, 300318, 334942, 290627, 369910, 1984848, 98378, 548164, 508554, 242812, 1744849, 238838, 255555, 1043177, 1358735, 283024, 1920503, 360505, 1911260, 3019859, 304292, 163838, 54331, 147211, 274777, 740938, 214925, 932717, 255539, 255718, 980336, 1154617, 320590, 215425, 762048, 2012906, 997974, 482919, 1266866, 94911, 1536606, 137882, 274768, 433392, 320612, 980342, 200682, 215428, 1633468, 1042649, 181404, 209541, 433386, 433390, 274741, 192378, 428036, 2996727, 1049575, 1573627, 274770, 255553, 470226, 470227, 274759, 980343, 390314, 1508112, 643647, 283027, 1206991, 135771, 135770, 1811511, 476915, 1480063, 1480062, 1480064, 1483110, 1638160, 1317002, 1638156, 641285, 572250, 428027, 34773, 428030, 274775, 433391, 271501, 283620, 322683, 435299, 291231, 980331, 1358732, 2876673, 171736, 948067, 430040, 229290, 192377, 225387, 228254, 1358730, 163823, 1311532, 148607, 214914, 304281, 304285, 238741, 283028, 57779, 320617, 304265, 304283, 304271, 214920, 214921, 304276, 304266, 304278, 304287, 1046055, 1473247, 486151, 2675451, 171735, 163149, 2948625, 2829149, 1520341, 2650949, 2830935, 232276, 229074, 229070, 367269, 157167, 103866, 1450717, 137882;1302306, 2936623, 1042647, 1317005, 1317009, 1317004, 1049578, 980344, 986104, 283026, 470928, 200680, 708428, 61643, 191725, 56723, 443798, 980385, 230148, 283029, 1517458, 433395, 557408, 740695, 557414, 1395008, 1395007, 1395006, 1395005, 1395004, 1395003, 1395001, 1395002, 1395000, 1394998, 1394999, 1394996, 429650, 1394994, 435131, 753915, 1156471, 34787, 1225888, 274758, 52273, 8096, 328410, 1738886, 2872160, 79686, 61628, 37346, 274743, 283621, 557364, 1154625, 557412, 240152, 283367, 1154603, 1154629, 740932, 740928, 215426, 433379, 557338, 274780;433390, 557350, 57818, 320591, 526620, 1156758, 1447896, 1679030, 1354033, 1354032, 56726, 1001963, 1317007, 1382205, 283025, 2607498, 1358734, 561260, 1358733, 1358731, 1358737, 641279, 57790, 1358729, 200675, 57734, 61626, 61627, 8197, 2845262, 2845261, 2845260, 1302306, 1156116, 1169589, 1045544, 980419, 182643, 481459, 274766, 1633460, 1633511, 2805493, 36221, 57780, 1010714, 1010713, 1154658, 1181261, 875789;1010707, 1010707, 1010792, 450224, 248065, 2580390, 229101, 2580389, 980344;1049573, 1138469, 983304, 98377, 433411;1159143, 351694, 80995, 997977, 229078, 490876, 1141927, 986104;986105, 1127570, 512206, 497904, 2719052, 171732, 651718, 166766, 932718, 470926, 932715, 875789, 8199, 598664, 2576622, 670497, 48416;435299, 163141, 163139, 646049, 80989, 161905, 229092, 641271, 641275, 641289, 641277, 641282, 98376, 561508, 283367;470928, 390674, 561509, 512207, 512202;512204, 512202, 561510, 512203, 512205, 76340, 161456, 240154, 561261, 492019, 305505, 446823, 433402, 446791, 430039, 433411, 433399, 433396, 320615, 274786, 433403, 283636, 320618, 1772091, 283624, 159452, 271503, 209235, 270332, 203321, 317254, 203346, 99883, 171737, 191726, 191724, 171733, 2928631, 1582965, 130472, 202597, 202598, 202605;202606, 202600, 202599, 56723;202587;202588, 113515, 202592, 202583, 320607, 57849, 320408, 320406, 181459, 137881, 166256, 126353	FALSE
