All percentages range 0-100% of the total count for either Eukaryotes or Prokaryotes, with exception of the first three data rows (% Known, % Eukaryote, % Prokaryote), which represent %s of total reads.
Taxonomy String (K->S)	Terminal Taxa	MP_E25_2B_DY20	MP_E26_1B_DY20	MP_E26_2B_DY20	MP_E27_2B_DY20	MP_E28_1B_DY20	MP_E28_2B_DY20	MP_E29_1B_DY20	MP_E29_2B_DY20	MP_E31_1B_DY20	MP_E31_2B_DY20	MP_E32_2B_DY20	MP_E33_1B_DY20	MP_E33_2B_DY20	MP_E34_1B_DY20	MP_E35_1B_DY20	MP_E35_2B_DY20	MP_E36_1B_DY20	MP_E36_2B_DY20	MP_E37_1B_DY20	MP_E37_2B_DY20	MP_E38_1B_DY20	MP_E38_2B_DY20	MP_E39_1B_DY20	MP_E39_2B_DY20	MP_E40_1B_DY20	MP_E40_2B_DY20	MP_E42_1B_DY20	MP_E42_2B_DY20	MP_E43_1B_DY20	MP_E43_2B_DY20	MP_E44_DY20	MP_E45_1B_DY20	MP_E45_2B_DY20	MP_E46_1B_DY20	MP_E46_2B_DY20	MP_E47_1B_DY20	MP_E47_2B_DY20	MP_E48_1B_DY20	MP_E48_2B_DY20	MP_E49_1B_DY20	MP_E49_2B_DY20	MP_E50_1B_DY20	MP_E50_2B_DY20	MP_E51_1B_DY20	MP_E51_2B_DY20	MP_E52_1B_DY20	MP_E52_2B_DY20	MP_E53_1B_DY20	MP_E53_2B_DY20	MP_E54_1B_DY20	MP_E54_2B_DY20	MP_E55_1B_DY20	MP_E55_2B_DY20	MP_E57_1B_DY20	MP_E57_2B_DY20	MP_E58_1B_DY20	MP_E58_2B_DY20	MP_E59_1B_DY20	MP_E59_2B_DY20	MP_E60_1B_DY20	MP_E60_2B_DY20	MP_E61_1B_DY20	MP_E61_2B_DY20	MP_E62_1B_DY20	MP_E62_2B_DY20	MP_E63_1B_DY20	MP_E63_2B_DY20	MP_E64_1B_DY20	MP_E64_2B_DY20	MP_E65_1B_DY20	MP_E65_2B_DY20	MP_E66_1B_DY20	MP_E66_2B_DY20	MP_E67_1B_DY20	MP_E67_2B_DY20	MP_E68_1B_DY20	MP_E68_2B_DY20	MP_E69_2B_DY20	MP_E70_1B_DY20	MP_E70_2B_DY20	MP_E71_1B_DY20	MP_E71_2B_DY20	MP_E72_1B_DY20	MP_E72_2B_DY20	MP_E233_1B_NO20	MP_E233_2B_NO20	MP_E234_1B_NO20	MP_E234_2B_NO20	MP_E234_3B_NO20	MP_E235_1B_NO20	MP_E235_2B_NO20	MP_E235_3B_NO20	MP_E236_1B_NO20	MP_E236_2B_NO20	MP_E236_3B_NO20	MP_E237_1B_NO20	MP_E237_2B_NO20	MP_E238_1B_NO20	MP_E238_2B_NO20	MP_E239_1B_NO20	MP_E239_2B_NO20	MP_E240_1B_NO20	MP_E240_2B_NO20	MP_E241_1B_NO20	MP_E241_2B_NO20	MP_E242_1B_NO20	MP_E242_2B_NO20	MP_E243_1B_NO20	MP_E243_2B_NO20	MP_E244_1B_NO20	MP_E244_2B_NO20	MP_E245_1B_NO20	MP_E245_2B_NO20	MP_E246_1B_NO20	MP_E246_2B_NO20	MP_E247_1B_NO20	MP_E247_2B_NO20	MP_E248_1B_NO20	MP_E248_2B_NO20	MP_E249_1B_NO20	MP_E249_2B_NO20	MP_E250_1B_NO20	MP_E250_2B_NO20	MP_E251_1B_NO20	MP_E251_2B_NO20	MP_E252_1B_NO20	MP_E252_2B_NO20	MP_E253_NO20	MP_E254_NO20	MP_E255_1B_NO20	MP_E255_2B_NO20	MP_E256_1B_NO20	MP_E256_2B_NO20	MP_E257_1B_NO20	MP_E257_2B_NO20	MP_E258_1B_NO20	MP_E258_2B_NO20	MP_E259_1B_NO20	MP_E259_2B_NO20	MP_E260_1B_NO20	MP_E260_2B_NO20	MP_E261_1B_NO20	MP_E261_2B_NO20	MP_E262_1B_NO20	MP_E262_2B_NO20	MP_E263_2B_NO20	MP_E264_1B_NO20	MP_E264_2B_NO20	MP_E265_1B_NO20	MP_E265_2B_NO20	MP_E266_1B_NO20	MP_E266_2B_NO20	MP_E267_1B_NO20	MP_E267_2B_NO20	MP_E268_1B_NO20	MP_E268_2B_NO20	MP_E269_1B_NO20	MP_E269_2B_NO20	MP_E270_1B_NO20	MP_E270_2B_NO20	MP_E271_1B_NO20	MP_E271_2B_NO20	MP_E272_1B_NO20	MP_E272_2B_NO20	MP_E273_1B_NO20	MP_E273_2B_NO20	MP_E274_1B_NO20	MP_E274_2B_NO20	MP_E275_1B_NO20	MP_E275_2B_NO20	MP_E276_1B_NO20	MP_E276_2B_NO20	MP_E277_1B_NO20	MP_E277_2B_NO20	MP_E277_3B_NO20	MP_E278_1B_NO20	MP_E278_2B_NO20	MP_E278_3B_NO20	MP_E279_1B_NO20	MP_E279_2B_NO20	MP_E280_1B_NO20	MP_E280_2B_NO20	MP_E280_3B_NO20	MP_E281_1B_NO20	MP_E281_2B_NO20	MP_E281_3B_NO20	MP_E282_1B_NO20	MP_E282_2B_NO20	MP_E282_3B_NO20	MP_E283_1B_NO20	MP_E283_2B_NO20	MP_E283_3B_NO20	MP_E284_1B_NO20	MP_E284_2B_NO20	MP_E284_3B_NO20	MP_E285_1B_NO20	MP_E285_2B_NO20	MP_E285_3B_NO20	MP_E286_1B_NO20	MP_E286_2B_NO20	MP_E286_3B_NO20	MP_E287_1B_NO20	MP_E287_2B_NO20	MP_E287_3B_NO20	MP_E288_1B_NO20	MP_E288_2B_NO20	MP_E289_1B_NO20	MP_E289_2B_NO20	MP_E289_3B_NO20	MP_E290_1B_NO20	MP_E290_2B_NO20	MP_E290_3B_NO20	MP_E291_1B_NO20	MP_E291_2B_NO20	MP_E291_3B_NO20	MP_E292_1B_NO20	MP_E292_2B_NO20	MP_E292_3B_NO20	MP_E293_1B_NO20	MP_E293_2B_NO20	MP_E293_3B_NO20	MP_E294_1B_NO20	MP_E294_2B_NO20	MP_E294_3B_NO20	MP_E295_1B_NO20	MP_E295_2B_NO20	MP_E295_3B_NO20	MP_E296_1B_NO20	MP_E296_2B_NO20	MP_E296_3B_NO20	MP_E297_1B_NO20	MP_E297_2B_NO20	MP_E297_3B_NO20	MP_E298_1B_NO20	MP_E298_2B_NO20	MP_E298_3B_NO20	MP_E299_1B_NO20	MP_E299_2B_NO20	MP_E299_3B_NO20	MP_E300_1B_NO20	MP_E300_2B_NO20	MP_E300_3B_NO20	MP_E24_NC_DY20	MP_E41_NC_DY20	MP_E56_NC_DY20	MP_E73_NC_DY20	MP_E232_NC_NO20	MP_E301_NC_NO20	MP_POSITIVE
	% Known	99.9120708168114	99.9089735176443	99.7933371910391	99.9659671015315	99.9292909388077	99.9287740971241	99.8720369204951	99.8729596550662	99.8762446928013	99.941496350715	99.8117550496039	99.9325071711131	99.8806662661059	99.8648994898791	99.9626722817764	99.9485792809965	99.9594089949667	99.9242256811796	99.9799559029866	99.9742872423582	99.8826677193675	99.890362779792	99.9644243208279	99.9573294169015	99.9542446104407	99.9446377728567	99.8708117158271	99.8905076868073	99.9270123731406	99.8945083726401	99.8749163365848	99.9597215029633	99.9890152139287	99.9720237238822	99.9733112706504	99.9289378813089	99.9236105376167	99.8138406253473	99.8234082213284	99.9152406478363	99.9247771523137	99.8277390498449	99.8976270172654	99.9019255287849	99.9479106378053	99.8851904919358	99.9634810659471	99.8955644214973	99.8707209709817	99.9215115722572	99.9682058564812	99.9560815496279	99.9700905828064	99.9532735092657	99.9472469502143	99.9624658170834	99.8774117897879	99.9817467174514	99.9885896850753	99.9951822320719	100	99.9802156494213	99.9958725441638	99.9625864617743	99.9314647396164	99.9790734782495	99.974382963557	99.9039788091165	99.9454386730685	99.9574599036965	99.9664395744538	99.9173110445626	99.9476617099227	99.9301181197892	99.9436149843179	99.8984771573604	99.9556309539345	99.9116468397968	99.8727793175519	99.8274584631624	99.9514286514912	99.9089169396092	99.9273415064528	99.9514144469142	99.6853252167848	99.7741980710907	99.9346295809118	99.9498820996935	99.6052537142037	99.5821786399488	99.8964423461109	99.6128799435723	99.8356534402942	99.8082509220275	99.7967383915411	99.7867751978207	99.9333169041648	99.7629755682509	99.8673858093916	99.5580683389295	99.3602354814003	99.8404419586179	99.9537935495795	99.7512322296889	99.8072555046825	99.8336859715593	99.8578962996479	99.3273046045954	99.022571730623	99.6630993373543	99.5135252109933	99.6221827978185	99.6942748248023	99.5110046468067	99.6335706856548	99.4817202348526	99.0636957773188	99.4449450624342	99.1550525956025	99.1746665004364	99.4786220518183	99.602782623316	99.0364676587913	99.376219324366	99.3860437256664	99.88365943945	99.4866912282154	99.4282924953221	99.7273973337009	99.1182333997853	99.6547013418038	99.5958029498136	99.3837220341128	99.72731322042	99.5189729288196	99.9458785170714	99.7717199450873	99.6540200801139	99.3376331978241	99.8915609729314	99.8050877438906	99.4307891332471	99.3135616344908	99.6795973998742	99.7810012525759	99.3980486435783	99.5977432211599	99.779095753825	99.5936473536284	99.7294790539496	99.7817384151357	99.6857773307447	99.8043566867443	99.7073752280486	99.7942750181003	99.8354294425389	99.4337713172135	99.0849761721362	99.8553282141778	99.6937780026015	99.7380714713516	99.2230244359716	99.8820146006932	99.9178031905131	99.599843523333	99.8260103348368	99.6546578221566	99.532117896282	99.7613539066912	99.9312725635334	99.7628738709007	99.8462440897295	99.8981410746117	99.7331708907459	99.652057032021	100	99.8371376469848	99.8218159281066	99.8632206873339	99.8537294186707	100	99.7827908528103	99.9005874958311	99.7458316388776	99.2902464334091	99.7041806949302	99.6510147641972	99.8083465095108	99.7611674136819	99.8745060343907	99.6257022423144	99.5837473690799	99.7353546860623	99.9316099028861	100	99.6116132852639	99.5295569995079	99.5569649061585	99.6056359598744	99.8254092533096	99.8002138555912	99.3148975910915	99.4409614757206	99.6864111498258	99.552092776935	99.3787649183121	99.6601866945654	99.4320816891095	99.5177386610247	99.4473765003436	99.3774576354645	99.66542689204	99.5147047312731	99.830541925561	99.5554223487687	99.665896459127	99.699950142773	99.6704500782054	99.5322309037299	99.6167894138076	99.6178553780267	99.8734936474181	99.8065462666026	99.7761083311978	99.7300507504589	99.61653106889	99.7686298286328	99.5968537678667	99.7485072439171	99.7671206475652	99.3265652492098	99.1097829506134	99.3025741462803	99.5315155076307	99.6346635327781	99.8615887154818	99.5048580728427	99.5872989135012	99.5563911983313	99.4700269752457	99.4659465946595	99.8656771094799	100	100	100	100	100	100	100
	% Eukaryote	98.6404795522376	97.8068968437097	96.7664159157918	99.1083380601248	98.6391403632823	98.389827539904	96.9687434445144	98.0112411456729	97.7152866363307	98.0895201741682	99.1399614588537	98.0886405819382	96.7938447159356	99.5620880016771	92.1650076569678	94.4447892193803	89.3326838772528	89.4357970511161	99.1796237436646	99.4960299502201	95.3352194223304	96.66746271249	95.5519620526089	96.8741317032509	93.7081018961885	96.4387400009039	98.3277868496662	98.3464426170897	97.382872236897	97.6731214608772	95.6100023041728	98.2277461303872	98.1259954962377	99.5675667034355	98.5361231951747	95.1868413754853	94.9768767032786	95.522913347905	95.3683900716178	98.0551164868394	97.4700048894851	94.2589757021397	95.8349149384037	97.3487201281506	97.744241231624	98.8941548183254	99.1184735085566	97.4677305796761	98.174067267832	98.7346133966346	98.9656305308562	98.4524524987287	98.5451204922235	97.8346519407423	97.2018903176173	92.5753811506908	91.5232917599403	98.1661535466128	98.6621405750799	98.2258569604702	98.8033335707672	97.4170431188929	98.0755737163612	94.8579198072747	96.2638204376178	98.8568887493787	98.8984674329502	95.5532255394294	96.3771278917503	99.3492270373991	99.2818068933114	99.0166718812855	98.9947969582217	98.0724248041851	98.0829094668092	97.082093471031	97.4135456087694	98.1919156858414	93.7991276296061	93.6991890547769	97.6489599192968	97.6815220991425	97.0002421949785	97.8865284407681	98.7389229720518	99.0222628895268	99.7193855180606	99.6853253144693	99.1581138304744	96.7725431677681	98.5746552834789	96.1722684251103	99.0928395342972	99.2183165246907	99.2401246491718	98.8665845116098	99.7122479451459	96.7614257931202	99.5888070063014	96.1896767397459	97.0256957063691	99.6774525615071	99.7530055195705	98.4085496507301	99.4805213416163	99.080844363529	98.9904274422748	95.3151241118391	95.3020383181557	98.2924416745376	96.8318545769314	94.5660030225376	95.1551165935822	97.5235041965347	95.9316745339627	94.6204830216089	95.7849378619078	98.0629869982356	96.7455284244104	91.813988280763	95.9342686185663	97.5105609381896	97.1268914631201	97.938700071876	94.9300474906944	98.6462189317821	98.0847511418361	96.9047918407798	99.1393106828084	95.4349409599755	95.9502836980481	98.1208961626027	97.5736527325085	88.3917998413854	90.4454657216644	99.8297153342002	97.8529123357521	94.2703069557456	95.4296690649865	98.7158897490803	95.8654571426664	96.1468802865957	96.8943993451122	93.7412455441392	93.9722817083519	96.9688240898717	96.3183152539616	97.6852329379405	72.1761312970551	67.1965442022638	95.6797367699479	95.2523527714751	98.5091254925049	97.718610574231	99.070264352187	98.5162665003638	94.0658899492318	95.7913982681418	96.9563281982798	95.2747868189045	82.2695148732282	95.4679429977556	97.4239854484674	98.6800628845494	76.2864500986129	81.3263538337465	81.9039136175765	81.9636036096145	97.3266172371705	96.7160924897501	93.6953784850818	93.043656013367	97.7404947993183	96.618734663761	95.7506720658795	99.7134994533871	96.9175627240143	98.457545708088	98.2634040145802	97.5644023595754	91.3529642243588	96.0463054107043	96.8675440621873	95.3548190321269	94.7560618182682	95.8021442813716	97.4502860654658	98.4414464362718	97.3425894229009	97.7339883940333	93.5265237529774	93.2014678382248	97.2571528721027	98.6812780097677	94.0687300363476	82.2169392340248	86.3363000158483	81.8294921786099	94.4475074661153	96.0483094395997	99.121363048005	86.3913424727848	86.1263215441455	90.8204745312759	86.0367840440906	83.7483696348736	95.9725229718661	95.7162035718644	96.3985967750718	96.4189120042105	96.2260567392849	95.2943911267559	85.6546149303011	88.357753897876	81.9846146161147	86.3524948479361	79.819607487649	85.1995282584876	96.7836842139221	96.1619064726663	94.4859166529402	98.9803151753095	95.8939769673206	94.2300689208691	88.950797250117	82.6316247222815	77.8539719707582	81.0042006145866	74.2011633468594	69.371546961326	90.8537439857995	88.9084617804341	94.4116365026004	95.7502898251521	97.3564202135813	96.5956975621159	87.9518170085311	91.5547881748505	83.0782337906519	85.4695885083547	87.9317931793179	89.5004273910153	100	100	100	100	100	100	100
	% Prokaryote	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225968274054323	0.00413402509353232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00441476739694277	0	0	0.00111868085153986	0	0	0	0	0	0	0.00525911667876263	0	0	0	0	0	0	0	0	0	0.00657283938445359	0	0.009379663184822	0	0.011482374555058	0	0	0	0.00486444415618109	0	0.00151938738300717	0.00178005624977749	0	0	0	0	0	0	0.000984106677163804	0.00212095075152355	0	0	0	0.0147154295607011	0.00164268348774558	0.00327855415761649	0.016209790713591	0	0	0	0.00908684754541531	0.00379751642425853	0	0	0.00315251886257119	0.00249835524946077	0	0	0.00650856282797055	0	0	0	0	0	0.0131982710264955	0.0205689693364134	0	0	0	0	0.0243440028917725	0.00662366802175875	0	0	0	0.00767446619823999	0	0	0	0.00813386868978164	0	0.00338627205309675	0.0171759330825647	0.00219358376748012	0.00233912657013871	0	0.00270948862917939	0	0.00259848248622804	0.00418189573697549	0.00338584210125361	0	0	0	0.00180272752674797	0	0	0.003259930563479	0.00298694704142896	0	0	0	0	0	0.00622133740979061	0	0	0	0	0	0	0.00572897644674558	0	0	0	0	0	0	0.012257706011179	0	0.00205343025524138	0	0	0.00208328993145976	0.0023472892721056	0	0	0	0	0	0	0	0	0	0.00142581146494999	0	0	0.00179521933092176	0.00150785214001915	0	0.00325454619421504	0.00466704521588973	0	0	0.0033208248929034	0.0014231532807241	0.00272221806327796	0.0016650848360724	0	0.00181299007387935	0.00585494784914309	0	0	0	0.00654343203009979	0.00843925682606043	0	0.00215959399632869	0.00869723348909288	0	0	0.0115717525805008	0	0.00233561185245161	0.00393205410506449	0.00597111176129884	0.00794041512490273	0.00510960094016657	0	0	0.00252674134591089	0.00685488214499055	0.00381275557377205	0	0.00949757811758002	0	0	0	0	0	0	0
	<<<Acantharea__p>>>
Eukaryota;Acantharea__p;Acantharea;Arthracanthida;NA;NA;NA	Arthracanthida	0	0.0194792545938575	0.0142379155691607	0.0331944508035346	0.00117515717727246	0	0.0108166576527853	0	0	0.00293326814959668	0.0170980166300709	0	0	0	0.00311545890709702	0.00469355762280694	0.0272628135223555	0.0529530130264412	0	0	0.0149528410397976	0.0112293940618964	0.00338470564343254	0	0	0	0	0	0.00237933783028183	0	0.0275425187633409	0	0	0	0	0.0218503614413955	0.0478229680673	0	0	0.0105130361648444	0.0167213325615795	0	0	0.0391788120984172	0.0340473406066348	0	0	0.0036117598902025	0.00435317291891127	0	0	0	0	0	0.00226131789606983	0	0.00582356914906008	0.00247923639519028	0.0067462726843419	0.00122619646119701	0	0	0	0.00288597512289444	0.00942289974034676	0	0	0	0	0.0446408235776431	0.0608457560085184	0.0203132758542861	0.0248798768446096	0.00197931614627146	0.0191623651149143	0	0	0.0632002913640551	0.0193758552623612	0.0151648089775669	0	0	0.00356692744869569	0.00248172827557111	0.00561928538744973	0.00298080362465721	0	0	0	0	0	0.0136450080590829	0	0	0	0.00984042117002608	0	0.0125619263714091	0	0.00427781865471159	0	0.00344245929291886	0	0.00269643531251685	0	0.0178782491234692	0.0121412961190704	0.338841935077885	0.306515646893975	0.114251125487081	0.0572118178161176	0.0790369649805447	0.0714937895153927	0.084030509538848	0.0467036403819691	0.0263877560811783	0.0176764328958416	0.163705299572976	0.093224996074737	0.00271576774754223	0.00151385556304073	0.0916017372000043	0.111464558557477	0.015726155217152	0	0.0536078052964512	0.0745607247865172	0.0167908169495665	0.142118962840526	0.0190814779106786	0.0218369218674936	0.0184951660361496	0.0510795624994933	0	0.00547350368093123	0	0	0.0133030753580092	0.00433805603033169	0	0	0.0238050880788259	0.0246413799172754	0	0	0.0114251765189772	0	0.00967909403679816	0	0.0102242954821394	0	0	0.00183892827260273	0.00184849717179933	0.00089122588119959	0.00175841180246002	0.0053348508020059	0.0106037979269575	0	0	0	0.00188830666100175	0	0	0	0	0	0	0.0439864858541333	0	0	0	0	0	0	0	0.00648811377556317	0.00393425080062004	0.00437266791044776	0.00197265894699465	0	0	0.0377403464166534	0.00533100190849868	0.00501584170003595	0.010235851068367	0	0	0.0139033147137962	0	0.0155923998188312	0.00251851105626354	0.0306347704644772	0	0	0.00529588086386409	0.0106274032423241	0	0.0275663010077915	0	0	0.00660164050766615	0	0	0	0.0126031886067175	0	0	0	0	0	0	0.00332300432821314	0	0.0223406956080223	0.011751837354571	0.0136281557698204	0.0235612888024975	0.010666240017066	0.0286425902864259	0.020919626793858	0	0.0108315224381757	0.00572532741716167	0.0032371364291148	0.00956846234810066	0.0098464843575169	0.0269724706783141	0.00623804374948016	0.00231516316112378	0	0	0.00379473038440619	0.00663426931816297	0	0	0.00276870258596822	0	0	0	0.00682415295201483	0	0	0	0	0	0	0	0
Eukaryota;Acantharea__p;Acantharea;Chaunacanthida;NA;NA;NA	Chaunacanthida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00321102022139984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271576774754223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Acantharea__p;Acantharea;Holacanthida;NA;NA;NA	Holacanthida	0.00514275428777139	0.00216436162153973	0.00711895778458034	0	0.0387801868499912	0.0189879426564132	0.00540832882639264	0.0219958050857444	0.0136391091713267	0.00879980444879003	0.0548936323386487	0	0.00948357617035951	0.051470416208502	0.00934637672129105	0.00844840372105248	0.0514964255422271	0.0741342182370177	0	0	0.0425580860363469	0.0269505457485514	0.0101541169302976	0.0133166704226506	0.00794867427468347	0	0	0.0034081614105244	0	0	0	0	0	0	0	0.00546259036034888	0.0108688563789318	0	0	0.0315391084945332	0.0141488198597981	0	0	0.022387892627667	0.0162835107249123	0	0	0.109556716669476	0.138213240175433	0	0	0	0	0.0672991337950199	0.0429650400253268	0.0463365189690125	0.0337767010645484	0	0	0.0257501256851373	0.0576742844784082	0.00225654680642213	0	0.11062904637762	0.141343496105201	0	0	0.145536869340233	0.0735960144927536	0.013665558238054	0.00676063955650205	0.0135421839028574	0.0139949307250929	0.0188035033895789	0.0922188821155251	0.0558931179344788	0.018754688672168	0.00535595689525891	0.073870448187752	0.0162480096188217	0.00478276673490081	0	0.158133783558842	0.120363821365199	0.0192661213283991	0.0201204244664362	0.0287799691414775	0.0148355724058353	0.0687623500799815	0.00440567450876729	0	0.0272900161181658	0	0.0707248474481488	0.0739243665563453	0.0319813688025848	0.043614477098765	0.0227684915481789	0.0071496237510501	0.0265224756592119	0.0154783187450179	0.0197941409342835	0.0101063695394022	0.0121339589063258	0.00144052780938936	0.0725062325562917	0.034995500578497	0.187815244014599	0.0535186050132337	0	0.0134090198006526	0.0668774319066148	0.0413458059848054	0.119120172862762	0.101747216546433	0.00639703177725535	0	0.122006779870426	0.245328937038782	0.0887150797530462	0.115809950572616	0.0474173698447081	0.100318102701729	0.0270839339850951	0.0480740340123791	0.0189689157202827	0.0450177960975198	0.0183172548540725	0.0610184677413126	0.0391672441324455	0.00436738437349871	0.0453972257250946	0.182427008926762	0.0122907499815639	0.00273675184046561	0	0	0	0.0173522241213268	0	0	0.0817653025316194	0.0792044354483851	0	0	0.0251353883417499	0	0.00263975291912677	0.00625557136824985	0	0	0	0.00919464136301364	0.00462124292949832	0	0.00263761770369003	0.0471245154177188	0.00441824913623229	0	0	0.00485333229795578	0.0330453665675306	0	0	0.0427327600021366	0.0156093619443756	0.0038157744114168	0.00610525458911637	0.0711270835088113	0.0155190721228457	0.0221772878481508	0.0611334524162042	0.0130267047447267	0.0452878442098159	0	0	0.00519049102045053	0.0102290520816121	0.0451842350746269	0.00986329473497327	0	0.0160931028349271	0.03045712166958	0.0511776183215874	0.0142115514834352	0.0349724911502538	0.0210214944781039	0.00347656793213739	0.0228995771756643	0	0.0519746660627705	0.0411356805856378	0.0234265891787178	0	0	0.145107135669876	0.0144919135122602	0.249383494335564	0.0454033193069508	0.0449749826658921	0.0141941619411936	0.0173293063326237	0.0317379063219862	0.0191824617492578	0.0365150076681516	0.0639161707912102	0.00253513271419759	0	0.00806900614051367	0	0.0138894980774011	0	0.0913826190258613	0.046213568303654	0.0467123635440467	0.0668950741721735	0.030663350482096	0.0500677387053072	0.0259989600415983	0.024906600249066	0.0362606864426872	0	0.00406182091431589	0.00715665927145209	0.0267063755401971	0.0956846234810066	0.0268540482477733	0.0426339052657223	0.0249521749979206	0.0509335895447232	0.0239935560163842	0.0256510048117747	0.0468016747410097	0.0348299139203556	0	0	0.00922900861989405	0.0119591915586506	0.0200384266298903	0.0334571246947037	0	0.0204655534416239	0	0	0	0	0	0	0
Eukaryota;Acantharea__p;Acantharea;NA;NA;NA;NA	Acantharea	0.00342850285851426	0.0216436162153973	0.0156617071260767	0.0537979030264182	0.0129267289499971	0.0308554068166714	0.00432666306111412	0.00314225786939205	0.00974222083666192	0.00684429234905891	0.0314963464238148	0	0.00775928959393051	0.0280747724773647	0.0259621575591418	0.012203249819298	0	0.00353020086842941	0.0230970219277352	0.0113709193905187	0.0540602714515758	0.0269505457485514	0.0124105873592527	0.00307307778984245	0	0.0117156380336473	0	0.00113605380350813	0.0118966891514092	0.0161386433608104	0.0378709632995937	0	0	0	0	0.014566907627597	0.0108688563789318	0.00387829897806822	0.00822969066650207	0.0770955985421923	0.0694578429480995	0.0096185702529684	0.0156032454750588	0.0100745516824501	0.0207244681953429	0.000928746563637715	0	0.04334111868243	0.0587678344053022	0.0077555452148286	0.0074961715980767	0.0316957210776545	0.0140915299065623	0	0.00565329474017457	0.0154455063230042	0.0244589904260523	0.00371885459278542	0	0.0367858938359104	0.0360464277990051	0.00451309361284426	0.00210422212168717	0.048099585381574	0.0167518217606165	0	0.00225237907539839	0.00577527259286638	0.0169836956521739	0.00455518607935134	0.00788741281591905	0	0.00777496151394051	0.00296897421940719	0.0131741260165036	0.0234390494563944	0	0.103905563768023	0.0363297286169272	0.0259968153901147	0.00382621338792064	0.00847681121199563	0.0594487908115949	0.0124086413778555	0.0586011190405472	0.0223560271849291	0	0	0.0028952568454729	0.00176226980350692	0	0.0980734954246582	0	0	0	0.121365194430322	0	0.0690905950427498	0	0.0402114953542889	0.00696524343525806	0.0129092223484457	0.0033687898464674	0.0269643531251685	0.015845805903283	0.00993236062414954	0.00214258166807125	0.0687365068300853	0.0340572940993305	0	0	0.00694830461367426	0.00689096766413424	0	0	0.0367829327192183	0.0123735030270891	0.0216214546605818	0.0264955252001884	0	0.0287632556977739	0.0560387098164732	0.0420135643793568	0.0148524799273102	0.00676041103299081	0.00412367733049624	0.00844083676828496	0.0480827939919404	0.00231715700283466	0	0.00524086124819845	0.0521227406473308	0.0283775347219407	0	0	0	0	0.014085609202598	0.0321016146244545	0	0	0.0144900536131984	0.00440024641379917	0	0	0.0426539923375149	0.0168895576471311	0	0.0297139639991868	0.0140584062879417	0.0149021046357009	0.00900428931600144	0.0183892827260273	0.00277274575769899	0.00802103293079631	0.00351682360492004	0.0106697016040118	0.0291604442991331	0	0.00853298948546073	0.00485333229795578	0.0198272199405183	0	0.00161740325906757	0.0106831900005342	0	0.0257564772770634	0	0.0598964913758411	0.0383892836723025	0.00652273172004435	0.0286563058200957	0.0180369758003908	0.0390718655927824	0.0604159818041278	0	0.0298453233675906	0.0495715600878125	0.0480993470149254	0.0226855778904385	0	0.0194811244843855	0	0.00426480152679895	0.00501584170003595	0.0196187145477033	0.0180184238383747	0.0118203309692671	0.0498883645612686	0.0282305800928877	0.0178198855072356	0.0394566732147954	0.0171194305536784	0.0195681951601331	0	0	0.00676289297238807	0.00185415237424212	0.0251339803306335	0.0103067668609336	0	0.00660164050766615	0.0122856411568979	0	0.00208657186675152	0.00720182206098143	0.0135207078090538	0.0144508670520231	0.0048414036843082	0.0128882587962366	0.00438615728760033	0.00261360468357959	0.0207687770513321	0	0.062960142168063	0.0189837372650762	0.0136281557698204	0.0235612888024975	0.0113328800181326	0.0386052303860523	0.0048812462519002	0.00550903481710004	0.0101545522857897	0.0128819866886138	0.016185682145574	0.0507128504449335	0.0519178266123618	0.0556851007552292	0.0166347833319471	0.020836468450114	0.00771221443383777	0.0070761392584206	0.00632455064067698	0.0605377075282371	0.00328021570698489	0.0248368094252508	0.00184580172397881	0	0.0106085788040595	0	0	0	0	0	0	0	0	0	0
	<<<Ancyromonadida__c__p>>>
