Feature ID	Taxon	Confidence
ASV_1763	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X;Cyranomonas;Cyranomonas_australis;	0.9999457559540705
ASV_1764	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-8;MAST-8D;MAST-8D_sp.;	0.9996068628513549
ASV_1765	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_affinis;	0.999291444234776
ASV_1766	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryomonadida_X;Cryomonadida_XX;Cryomonadida_XX_sp.;	0.9999952684047132
ASV_1767	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;	0.9999999976049025
ASV_1768	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2H;Chrysophyceae_Clade-EC2H_X;Chrysophyceae_Clade-EC2H_XX;Chrysophyceae_Clade-EC2H_XX_sp.;	0.9999993164869699
ASV_1769	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales	0.819675650649758
ASV_1770	Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;	0.9981084127768484
ASV_1771	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa;Corymorpha	0.9857018899757717
ASV_1772	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X;Marimonadida_XX;Marimonadida_XX_sp.;	0.7505614964588936
ASV_1773	Eukaryota;TSAR;Stramenopiles;Gyrista;Coscinodiscophyceae;Coscinodiscales;Hemidiscaceae;Actinocyclus;Actinocyclus_sp.;	0.7636493319466088
ASV_1774	Eukaryota;TSAR;Stramenopiles;Gyrista;Coscinodiscophyceae;Stellarimales;Stellarimaceae;Stellarima;Stellarima_microtrias;	0.9999999804957727
ASV_1775	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strombidinopsidae	0.8461175713501264
ASV_1776	Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Rhizophydiales;Rhizophydiales_X;Rhizophydiales_XX;Rhizophydiales_XX_sp.;	0.9973321388089157
ASV_1777	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Biecheleriopsis	0.805446154930449
ASV_1778	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pterospermaceae;Pterosperma;Pterosperma_sp.;	0.8778029538715687
ASV_1779	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa	0.9999857558263933
ASV_1780	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;	0.9998893821465433
ASV_1781	Eukaryota	0.9525219849595012
ASV_1782	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.9999843310323575
ASV_1783	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;	0.8950247794498554
ASV_1784	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;	0.9987927488591481
ASV_1785	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X;Marimonadida_XX;Marimonadida_XX_sp.;	0.9999610313329991
ASV_1786	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastigaceae-B;Dolichomastigaceae-B_sp.;	0.9999998306712288
ASV_1787	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;CCW10-lineage;CCW10-lineage_X;CCW10-lineage_X_sp.;	0.9999988705596207
ASV_1788	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriacea;TAGIRI1-lineage;TAGIRI1-lineage_X;TAGIRI1-lineage_X_sp.;	0.9998923058177376
ASV_1789	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Entomolepidae;Entomolepidae_sp.;	0.9599304632215097
ASV_1790	Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group_X;NS9_marine_group_X_sp.;	0.999999879268991
ASV_1791	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.9999999970912371
ASV_1792	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Oithona;Oithona_similis;	0.9418958030951449
ASV_1793	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales	0.9998878951790967
ASV_1794	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14;Dino-Group-II-Clade-14_X;Dino-Group-II-Clade-14_X_sp.;	0.9999999998686917
ASV_1795	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999990651942
ASV_1796	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas	0.999209582282343
ASV_1797	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999996676688895
ASV_1798	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3D;MAST-3D_sp.;	0.9496044583389355
ASV_1799	Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_H;Stephanoecidae_Group_H_X;Stephanoecidae_Group_H_X_sp.;	0.9995982814107057
ASV_1800	Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4_marine_group;NS4_marine_group_sp.;	0.9960904566650565
ASV_1801	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventricleftida_X;Ventricleftida_XX;Ventricleftida_XX_sp.;	0.9999999998372573
ASV_1802	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.9999343949262995
ASV_1803	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999936502434006
ASV_1804	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia	0.9998428988248651
ASV_1805	Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales;Chytridiales_X;Chytridiales_XX;Chytridiales_XX_sp.;	0.9947160003022735
ASV_1806	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999997026112833
ASV_1807	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_nordenskioeldii;	0.9973874531029342
ASV_1808	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999457854143166
ASV_1809	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9426611981511204
ASV_1810	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Oblongichytridiaceae;Oblongichytrium;Oblongichytrium_sp.;	0.9999834031274853
ASV_1811	Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Rhizophydiales;Rhizophydiales_X;Rhizophydiales_XX;Rhizophydiales_XX_sp.;	0.8834321424736837
ASV_1812	Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-1	0.9999999999909579
ASV_1813	Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Pelagomonadales;Pelagomonadales_clade_A;Pelagomonadales_clade_A_X;Pelagomonadales_clade_A_X_sp.;	0.9990511771147722
ASV_1814	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;	0.9619815489922022
ASV_1815	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	0.9987578927979534
ASV_1816	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Paraphysomonadales;Paraphysomonadaceae;Paraphysomonas;Paraphysomonas_sp.;	0.9890014275357262
ASV_1817	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;	0.9736373755836296
ASV_1818	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Thraustochytriaceae;Thraustochytriaceae_LAB17;Thraustochytriaceae_LAB17_sp.;	0.9999999999999574
ASV_1819	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Oithona;Oithona_similis;	0.9445211318175982
ASV_1820	Eukaryota;TSAR;Alveolata	0.998836267613518
ASV_1821	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2H;Chrysophyceae_Clade-EC2H_X;Chrysophyceae_Clade-EC2H_XX;Chrysophyceae_Clade-EC2H_XX_sp.;	0.9999998080051753
ASV_1822	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-IV;Dino-Group-IV-Hematodinium-Group;Hematodinium;Hematodinium_sp.;	0.9908298928162348
ASV_1823	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia	0.9999934892246627
ASV_1824	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0.9999999048327243
ASV_1825	Eukaryota;TSAR;Stramenopiles;Gyrista	0.769263688955368
ASV_1826	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-8;MAST-8D;MAST-8D_sp.;	0.8279824619828031
ASV_1827	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.9999994788668625
ASV_1828	Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group_X;NS9_marine_group_X_sp.;	0.9999967393139298
ASV_1829	Eukaryota;Cryptista;Kathablepharidacea;Kathablepharida;Kathablepharidea;Kathablepharidida;Kathablepharidida_X	0.9999999999984881
ASV_1830	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3J;MAST-3J_sp.;	0.9999999739739853
ASV_1831	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryothecomonas-lineage;Cryothecomonas;Cryothecomonas_aestivalis;	0.7109647802500713
ASV_1832	Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida	0.999559143820288
ASV_1833	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9999656720487814
ASV_1834	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Spiniferites	0.7135239806398936
ASV_1835	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa	0.9999999322364084
ASV_1836	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Fragilidium;Fragilidium_duplocampanaeforme;	0.7693615568283728
ASV_1837	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;	0.9999837842661895
ASV_1838	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriacea;TAGIRI1-lineage;TAGIRI1-lineage_X;TAGIRI1-lineage_X_sp.;	0.762218744399252
ASV_1839	Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_H;Stephanoecidae_Group_H_X;Stephanoecidae_Group_H_X_sp.;	0.8400002568127728
ASV_1840	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12A;MAST-12A_sp.;	0.9999372577509326
ASV_1841	Unassigned	0.962467304689207
ASV_1842	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Biddulphiales;Attheyaceae;Attheya;Attheya_sp.;	0.7213204252842293
ASV_1843	Unassigned	0.9965098256633128
ASV_1844	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae	0.9999739049649291
ASV_1845	Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Aureococcus;Aureococcus_anophagefferens;	0.9998301442595664
ASV_1846	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventricleftida_X;Ventricleftida_XX;Ventricleftida_XX_sp.;	0.9999999999804174
ASV_1847	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-47;Dino-Group-II-Clade-47_X;Dino-Group-II-Clade-47_X_sp.;	0.8430566517505257
ASV_1848	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Eugregarinorida_EUG1;Eugregarinorida_EUG1_X;Eugregarinorida_EUG1_X_sp.;	0.9999976292212659
ASV_1849	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryomonadida_X;Cryomonadida_XX;Cryomonadida_XX_sp.;	0.8104594390342791
ASV_1850	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999287702948563
ASV_1851	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX	0.9999964060965708
ASV_1852	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2I;Chrysophyceae_Clade-EC2I_X;Chrysophyceae_Clade-EC2I_XX;Chrysophyceae_Clade-EC2I_XX_sp.;	0.9999999983783711
ASV_1853	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Oithona;Oithona_similis;	0.9501044989955107
ASV_1854	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-12;Dino-Group-II-Clade-12_X;Dino-Group-II-Clade-12_X_sp.;	0.999998592203436
ASV_1855	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa;Hybocodon;Hybocodon_chilensis;	0.7131943837527744
ASV_1856	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.9999974628555391
ASV_1857	Eukaryota;Obazoa;Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Fungi_XXXX;Fungi_XXXX_sp.;	0.7722927552766021
ASV_1858	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea_X;Mataza-lineage;Mataza-lineage_X;Mataza-lineage_X_sp.;	0.9999999887971286
ASV_1859	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Bivalvia;Carditoida	0.9923151767934608
ASV_1860	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2I;Chrysophyceae_Clade-EC2I_X;Chrysophyceae_Clade-EC2I_XX;Chrysophyceae_Clade-EC2I_XX_sp.;	0.9999999847661913
ASV_1861	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia_sp.;	0.7102963884037711
ASV_1862	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;	0.9996826765948851
ASV_1863	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;	0.8945133558992925
ASV_1864	Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix;Crocinitomix_sp.;	0.9999999671998557
ASV_1865	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999992954919448
ASV_1866	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-46;Dino-Group-II-Clade-46_X;Dino-Group-II-Clade-46_X_sp.;	0.999999998479126
ASV_1867	Eukaryota	0.945443240910104
ASV_1868	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;CCW10-lineage;CCW10-lineage_X;CCW10-lineage_X_sp.;	0.9999520229881932
ASV_1869	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Gastropoda;Heterobranchia;Aplysia	0.8211533448951538
ASV_1870	Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae;Dictyochophyceae_X;Florenciellales;Pseudochattonella;Pseudochattonella_sp.;	0.9983610557757951
ASV_1871	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea_X;Filosa-Thecofilosea_XX;Filosa-Thecofilosea_XXX;Filosa-Thecofilosea_XXX_sp.;	0.9838947912754724
ASV_1872	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;	0.9266255244695313
ASV_1873	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-10;MAST-10_X;MAST-10_X_sp.;	0.9999999941748571
ASV_1874	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea	0.7385377399292273
ASV_1875	Eukaryota;TSAR;Stramenopiles;Gyrista;Bolidophyceae;Parmales;Parmales_env_2;Parmales_env_2_X;Parmales_env_2_X_sp.;	0.9974256635360869
ASV_1876	Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Craspedida;Monosigidae_Group_B;Monosigidae_Group_B_X;Monosigidae_Group_B_X_sp.;	0.9999993800609207
ASV_1877	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Leptocylindraceae;Leptocylindrus;Leptocylindrus_minimus;	0.9999999843607699
ASV_1878	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.9999999933435505
ASV_1879	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0.9993671993032248
ASV_1880	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X;Marimonadida_XX;Marimonadida_XX_sp.;	0.9999999534761923
ASV_1881	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2H;Chrysophyceae_Clade-EC2H_X;Chrysophyceae_Clade-EC2H_XX;Chrysophyceae_Clade-EC2H_XX_sp.;	0.999999919876078
ASV_1882	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9518427462260655
ASV_1883	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.9999979756567567
ASV_1884	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999977229663
ASV_1885	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_helveticum;	0.9051205502561391
ASV_1886	Eukaryota;TSAR;Stramenopiles;Bigyra	0.7033208152912419
ASV_1887	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14;Dino-Group-II-Clade-14_X;Dino-Group-II-Clade-14_X_sp.;	0.999276923708689
ASV_1888	Eukaryota	0.892907844515347
ASV_1889	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia	0.9998151739003737
ASV_1890	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0.9999999999999005
ASV_1891	Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;	0.999962911638746
ASV_1892	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0.9997853637061612
ASV_1893	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-8;MAST-8B;MAST-8B_sp.;	0.9997531282146556
ASV_1894	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strombidinopsidae;Strombidinopsis;Strombidinopsis_sp.;	0.9998561085671487
ASV_1895	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Pseudocalanus	0.9777635611986968
ASV_1896	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999987957813929
ASV_1897	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	0.7276297505590511
ASV_1898	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.7945750584785756
ASV_1899	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3E;MAST-3E_sp.;	0.9999999769681697
ASV_1900	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium	0.8013300467801768
ASV_1901	Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Aureococcus;Aureococcus_anophagefferens;	0.9998692499903564
ASV_1902	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-24;Dino-Group-II-Clade-24_X;Dino-Group-II-Clade-24_X_sp.;	0.9999999999371738
ASV_1903	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae	0.9999843399946156
ASV_1904	Eukaryota	0.9283842175417177
ASV_1905	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriacea;TAGIRI1-lineage;TAGIRI1-lineage_X;TAGIRI1-lineage_X_sp.;	0.9999887871894609
ASV_1906	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Podolampadaceae;Lessardia;Lessardia_elongata;	0.8572076497798482
ASV_1907	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;TIN_05;Tintinnopsis_05	0.946162334194678
ASV_1908	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Pavlovophyceae;Pavlovales;Pavlovaceae	0.9976193705565718
ASV_1909	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999692739644
ASV_1910	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999996493442277
ASV_1911	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_LAB14;Labyrinthulomycetes_LAB14_X;Labyrinthulomycetes_LAB14_X_sp.;	0.9999078256843813
ASV_1912	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pterospermaceae;Pterosperma;Pterosperma_sp.;	0.9894531750995211
ASV_1913	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;	0.940626448453632
ASV_1914	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2I;Chrysophyceae_Clade-EC2I_X;Chrysophyceae_Clade-EC2I_XX;Chrysophyceae_Clade-EC2I_XX_sp.;	0.9999999981495193
ASV_1915	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.9999842753429953
ASV_1916	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Peronosporomycetes_XX;Peronosporomycetes_XXX;Peronosporomycetes_XXX_sp.;	0.9772063797938856
ASV_1917	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;	0.9997541181442606
ASV_1918	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryomonadida_X;Cryomonadida_XX;Cryomonadida_XX_sp.;	0.876046093122007
ASV_1919	Eukaryota	0.8546360282608647
ASV_1920	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-1;MAST-1C;MAST-1C_sp.;	0.9999999999434408
ASV_1921	Eukaryota;TSAR;Stramenopiles	0.9999911059961909
ASV_1922	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14;Dino-Group-II-Clade-14_X;Dino-Group-II-Clade-14_X_sp.;	0.9999999998828457
ASV_1923	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X;Marimonadida_XX;Marimonadida_XX_sp.;	0.9891585491367504
ASV_1924	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.9999952066460539
