Sample	lat	long	replicates	sites	controls	group1	group2	group3	group4	group5	group6	samp_vol	depth
E1305.OC1021	47.35015	-124.4854333	E1305.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1306.OC1021	47.35015	-124.4854333	E1306.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1307.OC1021	47.35015	-124.4854333	E1307.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1308.OC1021	47.35015	-124.4854333	E1308.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1309.OC1021	47.35015	-124.4854333	E1309.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1310.OC1021	47.35015	-124.4854333	E1310.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1312.OC1021	47.35015	-124.4854333	E1312.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1313.OC1021	47.35015	-124.4854333	E1313.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1315.OC1021	47.35015	-124.4854333	E1315.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1316.OC1021	47.35015	-124.4854333	E1316.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1317.OC1021	47.35015	-124.4854333	E1317.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1318.OC1021	47.35015	-124.4854333	E1318.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1319.OC1021	47.35015	-124.4854333	E1319.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1320.OC1021	47.35015	-124.4854333	E1320.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1321.OC1021	47.35015	-124.4854333	E1321.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1322.OC1021	47.35015	-124.4854333	E1322.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
E1323.OC1021.PCR1	47.87788333	-124.739	E1323.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
E1323.OC1021.PCR2	47.87788333	-124.739	E1323.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
E1323.OC1021.PCR3	47.87788333	-124.739	E1323.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
E1324.OC1021.PCR1	47.87788333	-124.739	E1324.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
E1324.OC1021.PCR2	47.87788333	-124.739	E1324.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
E1324.OC1021.PCR3	47.87788333	-124.739	E1324.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
E1325.OC1021.PCR1	47.87788333	-124.739	E1325.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
E1325.OC1021.PCR2	47.87788333	-124.739	E1325.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
E1325.OC1021.PCR3	47.87788333	-124.739	E1325.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
E1389.OC0722	47.87831667	-124.73645	E1389.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	Niskin	1000	32.9098
E1390.OC0722	47.87831667	-124.73645	E1390.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	Niskin	1000	33.337
E1391.OC0722	47.87831667	-124.73645	E1391.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	Niskin	1000	33.337
E1403.OC0722	47.87831667	-124.73645	E1403.OC0722	TeahwhiteHead	NA	deep	2022	Jun	2022_Jun	OCNMS	PPS	1000	33.7088
E1404.OC0722	47.87831667	-124.73645	E1404.OC0722	TeahwhiteHead	NA	deep	2022	Jun	2022_Jun	OCNMS	PPS	87	33.7088
E1406.OC0722	47.87831667	-124.73645	E1406.OC0722	TeahwhiteHead	NA	deep	2022	Jun	2022_Jun	OCNMS	PPS	1000	33.7088
E1408.OC0722	47.87831667	-124.73645	E1408.OC0722	TeahwhiteHead	NA	deep	2022	Jun	2022_Jun	OCNMS	PPS	28	33.7088
E1410.OC0722	47.87831667	-124.73645	E1410.OC0722	TeahwhiteHead	NA	deep	2022	Jun	2022_Jun	OCNMS	PPS	1000	33.7088
E1412.OC0722	47.87831667	-124.73645	E1412.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	1000	33.7088
E1414.OC0722	47.87831667	-124.73645	E1414.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	812	33.7088
E1416.OC0722	47.87831667	-124.73645	E1416.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	216	33.7088
E1418.OC0722	47.87831667	-124.73645	E1418.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	1000	33.7088
E1420.OC0722	47.87831667	-124.73645	E1420.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	1000	33.7088
E1422.OC0722	47.87831667	-124.73645	E1422.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	479	33.7088
E1424.OC0722	47.87831667	-124.73645	E1424.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	87	33.7088
E1426.OC0722	47.87831667	-124.73645	E1426.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	1000	33.7088
E1845.OC0623	47.87831667	-124.73645	E1845.OC0623	TeahwhiteHead	NA	deep	2023	Jun	2023_Jun	OCNMS	Niskin	1000	33.5256
E1846.OC0623	47.87831667	-124.73645	E1846.OC0623	TeahwhiteHead	NA	deep	2023	Jun	2023_Jun	OCNMS	Niskin	1000	34.1672
E1847.OC0623	47.87831667	-124.73645	E1847.OC0623	TeahwhiteHead	NA	deep	2023	Jun	2023_Jun	OCNMS	Niskin	1000	34.1672
E1849.OC0723	47.87831667	-124.73645	E1849.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1000	34
E1850.OC0723	47.87831667	-124.73645	E1850.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1851.OC0723	47.87831667	-124.73645	E1851.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1852.OC0723	47.87831667	-124.73645	E1852.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1853.OC0723	47.87831667	-124.73645	E1853.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1854.OC0723	47.87831667	-124.73645	E1854.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1855.OC0723	47.87831667	-124.73645	E1855.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1856.OC0723	47.87831667	-124.73645	E1856.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1857.OC0723	47.87831667	-124.73645	E1857.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1858.OC0723	47.87831667	-124.73645	E1858.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1859.OC0723	47.87831667	-124.73645	E1859.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1860.OC0723	47.87831667	-124.73645	E1860.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1861.OC0723	47.87831667	-124.73645	E1861.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1862.OC0723	47.87831667	-124.73645	E1862.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1863.OC0723	47.87831667	-124.73645	E1863.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1864.OC0723	47.87831667	-124.73645	E1864.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1865.OC0723	47.87831667	-124.73645	E1865.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1000	34
E1866.OC0723	47.87831667	-124.73645	E1866.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1867.OC0723	47.87831667	-124.73645	E1867.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1868.OC0723	47.87831667	-124.73645	E1868.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1869.OC0723	47.87831667	-124.73645	E1869.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1870.OC0723	47.87831667	-124.73645	E1870.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1871.OC0723	47.87831667	-124.73645	E1871.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1872.OC0723	47.87831667	-124.73645	E1872.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
E1873.OC0723	47.87831667	-124.73645	E1873.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	Niskin	1000	33.579
E1874.OC0723	47.87831667	-124.73645	E1874.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	Niskin	1000	33.6858
E1875.OC0723	47.87831667	-124.73645	E1875.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	Niskin	1000	33.6858
E2128.1B	48.1663	-124.7568333	E2128.OC0919	CANS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2128.2B	48.1663	-124.7568333	E2128.OC0919	CANS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2128.4B	48.1663	-124.7568333	E2128.OC0919	CANS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2129.1B	48.16601667	-124.8233667	E2129.OC0919	CA42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2129.2B	48.16601667	-124.8233667	E2129.OC0919	CA42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2129.3B	48.16601667	-124.8233667	E2129.OC0919	CA42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2129.4B	48.16601667	-124.8233667	E2129.OC0919	CA42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2129.5B	48.16601667	-124.8233667	E2129.OC0919	CA42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2130.1B	47.35678333	-124.3481333	E2130.OC0919	CENS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2130.2B	47.35678333	-124.3481333	E2130.OC0919	CENS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2130.3B	47.35678333	-124.3481333	E2130.OC0919	CENS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2130.4B	47.35678333	-124.3481333	E2130.OC0919	CENS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2130.5B	47.35678333	-124.3481333	E2130.OC0919	CENS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2131.1B	47.35313333	-124.4887333	E2131.OC0919	CE42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2131.2B	47.35313333	-124.4887333	E2131.OC0919	CE42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2131.3B	47.35313333	-124.4887333	E2131.OC0919	CE42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2131.4B	47.35313333	-124.4887333	E2131.OC0919	CE42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2131.5B	47.35313333	-124.4887333	E2131.OC0919	CE42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2132.1B	47.60083333	-124.4284	E2132.OC0919	CLNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2132.2B	47.60083333	-124.4284	E2132.OC0919	CLNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2132.3B	47.60083333	-124.4284	E2132.OC0919	CLNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2132.4B	47.60083333	-124.4284	E2132.OC0919	CLNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2132.5B	47.60083333	-124.4284	E2132.OC0919	CLNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2133.1B	47.59456667	-124.4970667	E2133.OC0919	CL42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2133.2B	47.59456667	-124.4970667	E2133.OC0919	CL42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2133.3B	47.59456667	-124.4970667	E2133.OC0919	CL42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2133.4B	47.59456667	-124.4970667	E2133.OC0919	CL42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2133.5B	47.59456667	-124.4970667	E2133.OC0919	CL42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2134.2B	48.32396667	-124.7353833	E2134.OC0919	MB42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2134.4B	48.32396667	-124.7353833	E2134.OC0919	MB42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2134.5B	48.32396667	-124.7353833	E2134.OC0919	MB42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2135.2B	47.87611667	-124.6194667	E2135.OC0919	THNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2135.3B	47.87611667	-124.6194667	E2135.OC0919	THNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2135.4B	47.87611667	-124.6194667	E2135.OC0919	THNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2135.5B	47.87611667	-124.6194667	E2135.OC0919	THNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2136.2B	47.87615	-124.7334167	E2136.OC0919	TH42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2136.3B	47.87615	-124.7334167	E2136.OC0919	TH42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2136.4B	47.87615	-124.7334167	E2136.OC0919	TH42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2136.5B	47.87615	-124.7334167	E2136.OC0919	TH42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
E2137.1B	47.59456667	-124.4970667	E2137.OC0919	CL42	NA	deep	2019	Sep	2019_Sep	OCNMS	Bottle	1000	NA
E446.1B.PCR2	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	77.1
E446.1B.PCR3	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	77.1
E446.2B.PCR2	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	76.2
E446.2B.PCR3	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	76.2
E446.3B.PCR2	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	76.5
E446.3B.PCR3	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	76.5
E447.1B.MiFishMod	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
E447.1B.PCR2	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
E447.1B.PCR3	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
E447.2B.MiFishMod	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
E447.2B.PCR2	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
E447.2B.PCR3	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
E447.3B.MiFishMod	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
E447.3B.PCR2	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
E447.3B.PCR3	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
E448.1B.PCR2	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.3
E448.1B.PCR3	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.3
E448.2B.PCR2	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	2.9
E448.2B.PCR3	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	2.9
E448.3B.PCR2	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.1
E448.3B.PCR3	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.1
E449.1B.PCR2	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	25.7
E449.1B.PCR3	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	25.7
E449.2B.PCR2	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	25.3
E449.2B.PCR3	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	25.3
E449.3B.PCR2	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	26
E449.3B.PCR3	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	26
E450.1B.MiFishMod	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.1
E450.1B.PCR2	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.1
E450.1B.PCR3	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.1
E450.2B.MiFishMod	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.6
E450.2B.PCR2	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.6
E450.2B.PCR3	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.6
E450.3B.MiFishMod	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.6
E450.3B.PCR2	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.6
E450.3B.PCR3	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.6
E474.MiFishMod	46.193	-123.913	E474.WCOA21	CR-2	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	2.8
E475.PCR2	46.131	-124.031	E475.WCOA21	CR3	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	19.7
E475.PCR3	46.131	-124.031	E475.WCOA21	CR3	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	19.7
E486.PCR2	46.129	-124.269	E486.WCOA21	CR13	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	87.7
E486.PCR3	46.129	-124.269	E486.WCOA21	CR13	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	87.7
E491.MiFishMod	46.129	-124.27	E491.WCOA21	CR13	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.3
E492.1B.PCR2	46.129	-124.526	E492.WCOA21	CR24	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	131
E492.1B.PCR3	46.129	-124.526	E492.WCOA21	CR24	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	131
E494.PCR2	46.128	-124.526	E494.WCOA21	CR24	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	79.7
E494.PCR3	46.128	-124.526	E494.WCOA21	CR24	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	79.7
E496.1T.PCR2	46.128	-124.526	E496.WCOA21	CR24	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	20.5
E496.1T.PCR3	46.128	-124.526	E496.WCOA21	CR24	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	20.5
E496.3B.PCR2	46.128	-124.526	E496.WCOA21	CR24	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	20.3
E496.3B.PCR3	46.128	-124.526	E496.WCOA21	CR24	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	20.3
E498.1B.PCR2	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	350	3.2
E498.1B.PCR3	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	350	3.2
E498.2B.PCR2	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.2
E498.2B.PCR3	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.2
E498.3B.PCR2	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.2
E498.3B.PCR3	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.2
E573.1B.PCR2	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	70.4
E573.1B.PCR3	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	70.4
E573.2B.PCR2	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	71.1
E573.2B.PCR3	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	71.1
E573.3B.PCR2	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	70.5
E573.3B.PCR3	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	70.5
E574.1B.PCR2	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	40.6
E574.1B.PCR3	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	40.6
E574.2B.PCR2	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	39.6
E574.2B.PCR3	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	39.6
E574.3B.PCR2	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	40.4
E574.3B.PCR3	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	40.4
E575.1B.PCR2	44.652	-124.298	E575.WCOA21	NH10	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	4
E575.1B.PCR3	44.652	-124.298	E575.WCOA21	NH10	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	4
E575.2B.PCR2	44.652	-124.298	E575.WCOA21	NH10	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	4.4
E575.2B.PCR3	44.652	-124.298	E575.WCOA21	NH10	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	4.4
E575.3B.PCR2	44.652	-124.298	E575.WCOA21	NH10	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	4
E575.3B.PCR3	44.652	-124.298	E575.WCOA21	NH10	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	4
E598.1B.PCR2	44.001	-124.6	E598.WCOA21	HH20	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	144.2
E598.1B.PCR3	44.001	-124.6	E598.WCOA21	HH20	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	144.2
E598.2B.PCR2	44.001	-124.6	E598.WCOA21	HH20	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	143.3
E598.2B.PCR3	44.001	-124.6	E598.WCOA21	HH20	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	143.3
E598.3B.PCR2	44.001	-124.6	E598.WCOA21	HH20	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	143.5
E598.3B.PCR3	44.001	-124.6	E598.WCOA21	HH20	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	143.5
E600.1B.PCR2	44.001	-124.601	E600.WCOA21	HH20	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.7
E600.1B.PCR3	44.001	-124.601	E600.WCOA21	HH20	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.7
