x	Anacapa	B17	B26	B2_5	B5	B9	BS14	BS2	BS20	BS32	BS43	BS48	BS6	BS64	C19	C26	C2_5	C32	C35	C41	C77	C8	CB06	CC73_3_50	CC73_3_55	CC73_3_60	CC73_3_70	CC73_3_80	CC80_50_5	CC80_51	CC80_52	CC80_54	CC80_57	CC80_60	CC80_70	CC90_27_7	CC90_28	CC90_30	CC90_35	CC90_37	CC90_49	CC90_53	CC90_60	CC90_70	CCE2	CM1	CM20	CM3	CM30	CM5	CM7	CMAP_CO2_Buoy	CR0	CR1	CR13	CR2	CR24	CR3	CR30	CR40	CR50	ChaBa	GGTX1	GGTX2	GGTX4	GGTX5	HH10	HH20	HH29	HH3	HH37	HH42	JF20	JF23	JF2_5	JF35	JF54	JF9	Kalaloch	La_Goleta	ML1	ML11	ML126	ML3	ML38	ML5	ML60	ML8	ML82	NH1	NH10	NH25	NH30	NH35	NH45	NH55	PA3	PR1	PR10	PR15	PR28	PR37	PR4	QC2	QC43	QC74	SB2	SB3	SB4	SB5	SCORP	Sokul
ASV_1	9.14577870578012	2.77579220128713	4.74534832743303	0.328113514136574	0.671662616350807	1.48128985849041	21.3911652427455	25.8645679916603	9.98925802534483	16.8634797854495	28.4536531669954	24.2837063026211	26.4981508964848	0	10.0113396296566	4.84277550694708	13.663202090007	11.4733207472157	28.3685357119482	25.0565874299459	2.16045233482266	10.4216796944267	13.1025759283899	12.254099061194	18.2892172927649	14.4223643966985	2.20188401626924	5.45865847278408	18.6509002900312	12.6116130309862	11.1181634959047	14.4615168517406	11.0890009057232	10.1281023205654	1.01870941681811	15.6050275557014	20.6984569793015	3.42966334620108	13.4572638615077	20.5628130265193	12.9618307851792	20.38799000841	14.8443452643353	30.0225826319031	13.0515477605692	0.32218916623977	7.3293340332277	0.558716000366698	3.35369922763367	0.380895491842649	0.728263305302035	0.0303044540419488	20.5429123078265	2.11317390847643	10.6792402361519	0.607248217385633	28.0411350868314	23.6120810551875	7.54554278453887	2.85773152342084	0.971588942006674	29.4025716528872	8.44832189524874	4.97330176580801	2.23124781639886	1.15498025551919	11.6624505031413	23.4571452711389	15.673089903914	5.42307926582138	12.978462072329	2.48742280096963	2.92302123705997	3.4898249559946	2.16960222542062	11.4673879152158	3.517188490817	4.37673373496192	5.00965882913976	10.0081277211702	6.91064956411827	7.17653260765047	4.88930604231428	1.82029026899185	7.12731308813779	1.1839547623255	17.7457192293896	6.58118711429964	24.389443585056	2.13732974435725	3.22606656508909	8.58521079353043	10.054281151048	10.1210108300903	17.1693607552402	0.0115075817259602	0.375711684633392	4.2758544997736	8.46494497104345	4.66937415487597	10.9880312862233	13.1436554917725	3.76567022917259	16.6606036249408	1.56262159163638	5.17771249854022	9.27626068776887	8.18774274106104	3.57702223833434	6.38382299947878	9.25247237010363	1.76447212210883
ASV_10	1.99617083017079	1.45732341473494	1.21281797222054	0.15805556820311	0.29088773709453	0.464854221821756	1.87284185799809	0.502768630175316	7.28663947442165	1.12083174510479	0.679952300142182	1.5582748407839	1.63091834999979	0.428139333437469	1.37341650227055	2.41234506109102	0.334506537480603	1.47020362738826	5.43322767944798	2.07450728225821	1.89632675655371	0.719036548797112	1.48713217543499	0.751722140448844	0.38232926664269	0.774927244119195	1.52820847872647	11.4426980863747	0.268913268050065	2.65967579920458	0.821538588488321	0.692173831615254	0.678073668323142	0.751203316018245	1.49503759326607	4.3800691769869	3.82053433589018	2.36053155470818	1.24238319310275	0.474877097421931	0.430411307557023	2.84936046292693	2.89776708787129	4.63911781095111	0.61652056769385	0.49894782293775	4.49703539551308	0.887139865461857	2.89703105973251	0.588716482221566	0.633420402975287	1.07151586088806	0.876282557074806	0.109473717538015	4.01708670754263	0.062243663808314	4.77401052107319	0.814922740723846	3.80114759394443	6.12124794696362	0.549511259087929	1.90306843799686	0.337151143500642	0.559242984393857	1.04033222896524	1.13597610241248	2.5185648190858	2.7031748262177	3.62931799022705	1.13333183928281	2.53025870871161	0.237535478055376	3.24529688651897	3.56477232320861	5.42645211245289	0.967575985085491	4.84631398216821	5.08536292484588	0.542349318224069	0.389856626091339	0.429906701033695	0.464371035216203	5.39304750669503	0.376954579887709	0.407515305503238	1.36949991164517	0.619104628933002	0.455833080975659	1.06207016627492	0.599168741852409	1.91244898502651	3.94731405246008	1.8454567393841	1.51703833635392	2.86498297586715	0.330179075675628	0.627149504349585	0.858096812270473	1.21191565720918	0.774032686712228	2.1185340095096	0.711741823462777	0.689791579328257	11.684840293066	14.9409615003395	10.6547722460834	3.32373777412062	1.27452532515358	0.486187202234339	0.777127143188967	1.50816273826151	0.717543917543031
ASV_100	7.77410974939354	13.5104831573012	20.3943867801525	24.9721002551885	10.5687896947727	5.92990849272099	4.2382601827364	2.445778646462	8.8574586667497	3.29172704901781	3.28624501215429	10.6773717952822	5.64237723962474	1.10265403785803	11.9254370094223	15.4016992719455	2.88398429719935	20.6245822758145	3.53893766420764	7.45277687531169	39.9881380728322	3.34999261820945	8.43331759652726	4.94828768235652	11.8601890599721	11.6001521240574	36.317002898047	19.2497292039702	3.71088829538728	8.61375354542226	6.45399403161563	6.01730824755944	15.5975299465361	5.8087403014432	15.904741996162	5.61609116141977	7.27785825446337	3.64505164548844	4.48334485577807	3.82382809795278	24.281958393181	19.1227233358856	28.7230474692158	26.8445904331759	4.58629358433804	9.40795952924719	17.1174190712355	10.0895804657771	12.9077326929568	12.1186738706436	8.54719225794668	2.47923776455687	1.37686137939748	0.119003268149283	5.74237075668674	0.0706779270684877	7.37084042882516	1.30286714418304	21.104868601156	35.3500709371322	5.73451092761331	4.78533282437102	9.75065254097432	6.10181129549006	8.37424533914134	7.85894812679237	12.1945267416039	11.6399903570176	6.55579965707974	2.9618123681717	6.4853341085017	3.54719647229362	11.1812092194167	18.0168370111657	10.1806881260531	4.71872588579369	20.057819417429	9.44093036399951	5.66516597828986	2.04120310165519	18.3931597474097	9.43445892612193	14.0513730184016	13.7187711673989	12.3579390253997	7.92653295635271	10.8474228425798	11.4698452846447	11.378749221528	0.532846896583	7.03129593833443	8.58520312634128	11.9319810675238	23.4847452950565	6.4316141863463	3.87716984305429	17.4445825265166	5.79684844589987	8.48793941025109	4.57246389737565	5.97372106131352	9.18371851030183	7.16746059136884	5.9428030787478	5.56842407940294	2.56725511980427	11.5977587897163	7.96225592467201	5.4878701412747	5.44139889304454	5.70155203053338	7.38946309521054
ASV_1000	0.0889090479692409	0	0.00323519896473633	0.000924795620167943	0.000412166325599032	0	0.00148163960474118	0	0.00233521188155805	0.524216578607827	0	0.0542538466552408	0.000879340691859519	0	0.0239671102957924	0.0194078788755485	0.00486279251522718	0.144368667915562	0	0.0712770289312869	0	0.00955762531241488	0.00203620370181833	0.00324712442025045	0.00523392367630799	0.00810000104516143	0.000597360859721749	0.00957917928539322	0.00928940290251616	0.019364919120546	0.0062329414234726	0.0257516758098122	0.0305165818589566	0.134386168871904	0.00395314208910382	0.0398722010624489	0.130193815220956	0.0628487422053897	0.0526160196954205	0.143097837376232	0	0.175731482295053	0.157606711391985	0.0645218054374285	0.0448941355833291	0	0.00295837300242587	0	0.0121705932843947	0	0	0	0.00850136130362623	0	0.100136762928176	0	0.0763598414252651	0.00469520354446814	0.0576162286854541	0.0430282109481689	0	0.104851285004403	0	0	0	0	0	0.00408325918453996	0.00596292444854591	0	0.0045450964469466	0	0	0.0010465987633389	0.0324065979561904	0	0.159837593863969	0.00292251612697536	0.0016165404418005	0.0910974024611895	0	0	0.0464992120966839	0	0	0	0	0	0	0	0	0.00296379267350451	0.00201556554081655	0.0212311226977754	0.0180159405041581	0	0	0	0	0	0	0.00117567758217986	0.000567802342326613	0.0762637884664787	0.0141243602841821	0.00315572278189101	0.0606449667741256	0.14937928507952	0.0365348254058973	0.0812900211317631	0.0537481766248458	0.00360762545149149
ASV_10001	0.290178224530104	1.10678203905948	1.23542705060784	0.232813111453213	0.346174195609571	0.478227141272983	0.403794089287102	0.359422100174887	0.846125105084535	0.132939368602912	0.505664358115856	9.55527639558996	0.486717167403798	0.871188991920024	0.252500551001821	0.420376521564841	0.12701804992982	0.441847061905327	3.35567959758025	0.388839687175653	1.62113004626152	0.253281712705813	0.651402374912036	0.384410049071178	0.558432661125409	0.31171291269638	0.127618215419165	0.432536787732756	0.0270237175345925	0.624775661796747	0.24512245140841	0.0577461821189727	0.223476428274158	0.397370492930431	0.111719347791894	0.192748400955288	0.832632480675869	0.243447999963125	0.519937951347923	0.922057839222656	0.397229583441908	0.0251044974707219	0.134532180646099	0.0762530427896882	0.196177303339398	0.37894432557128	1.03249617772814	0.341027376747045	16.5681497365609	0.534106063062198	0.229350248322151	0.109610087019367	0.334026562854087	0.0622167714204087	0.275264783933731	0.0337863204097284	1.49764908781758	0.129127589612052	0.354250287450678	0.093552119370019	0.374198015571941	0.409908656021766	0.134785229585758	0.207970279918158	0.531966301989283	0.402079374025714	1.39417696333303	0.942200182097563	0.23139221424049	0.560672271611039	0.929892518167684	0.325240885337361	1.231532051643	0.825798590255689	1.28667757383996	7.81117161699933	0.495296782636995	0.653504806983575	0.0937593456244292	0.0785671409610927	0.247548092868238	0.235588796066521	0.102470485916766	0.54884385805102	0.414472488398245	0.855937444778229	0.0270395626690792	0.481698171813913	0.0294647461009435	0.274201337684208	0.772348023110866	2.09096292232542	1.06230390401529	6.11594664846393	0.34479255004462	1.54909754003311	1.44793503077946	0.473828909342346	0.356268805173223	0.268928091949829	0.611948871021048	0.659969560170603	2.08145270628821	0.0949237028514933	0.189149667993526	0.129970615859243	0.676060255920407	0.393555286177645	0.20962114544258	0.140526616773279	0.488719356276169	0.19646030928215
ASV_10003	0.00117765547976728	3.54358937813575	0.436482260325677	11.0840299171377	19.9594988904469	37.0751712108153	19.1895284226335	3.14479569715298	5.84425693557929	38.44135645411	0.000573315598770811	7.86712790491396	12.646898606807	0	10.7123546402109	10.9118549204246	1.07641521344986	10.2611535045463	4.23363533514721	0.281529441987755	0.000790795144517813	13.3014247150378	19.1220207307574	0.000927051769780937	0.000327120229769249	0.00194075454004235	0.00175339959403092	0.00221057983509074	0.000844491172956015	0.00151107389960306	0.000656099097207642	0.00390176906209275	0	0	0.000329428507425319	0.000643931588708016	0.00152427391098441	0.00179115549168906	0.00108948009482325	0	0.00130387616305754	0	0.000426839679016561	0.000586561867612986	0.00126232184927878	30.4875982210002	0.000406550339062983	34.6307661228008	0.961020857316207	29.1220428635113	46.7100587944395	0.000274268662611147	2.34979619690101	0.380192164087019	27.4801065848303	0.0483309775499957	14.4532235321994	6.06697479161157	20.7336515805374	8.15235319860095	0.0007366102668739	15.4334364360494	35.6775566778543	36.742239151853	0.0023000390992924	0.00073104224693145	3.70532437098883	0.875676985406357	21.572458520217	39.4653627585622	0.276928308791382	0.00487252262677695	0.0456547865288501	0.00521959260873334	12.978349748046	3.67759753567187	0.510754255368632	8.14011419912164	22.9839720015195	0.00186784911980446	0.00340385113685616	0.00237268775350873	0.000861096520308961	0.002999700029997	0.000389214098891518	0	0.0020331915974015	0.0038282745419743	0	26.5865468563915	19.3079356059986	1.19348377075551	14.6265013351368	3.21004583210882	0.642328332108249	0.000885198594304632	0.0876660597477915	5.01936699542649	16.4539895384408	22.0663000809681	2.17467696474981	0	13.3689439784183	14.4019181421656	44.9088259700663	11.6091758708581	0.00274132195463428	0.00873638435021089	0.00188868751913556	0.000467882224686402	0.00170442503261997	7.30101560237499
ASV_10004	0.190031483370053	1.45505966653217	0.569468391449613	1.6434680182222	0.700868850375064	0.533121103742776	0.288328087984277	0.0446317385914179	0.82744341003207	0.0532169090552922	0.433999908269504	0.161914310746363	0.461489301250027	0.0262705726984848	0.153034159107155	0.0693148896135013	0.162926082865056	0.025099310140813	0.0028049704075622	1.25082721500958	2.99790439286703	0.148588990665845	0.266377444679467	0.174264620607221	1.39890810248184	0.825374929554895	0.0425510605593925	0.140740249500777	0.0614367328325501	0.291110439593693	0.577139689249324	0.170897484919663	1.06956482472435	0.617730156958838	0.0486158505348628	0.345977267590285	0.433726647103358	0.335905836965434	0.0957270634220134	0.0738569483232165	1.18204613798866	0.0527194446885159	0.124945305359414	0.0615889960993636	0.247369385990294	0.153060821512734	0.191891760037728	0.169789885797718	0.00512981165506127	0.0734601745546394	0.103617267412679	0.0379562823239135	0.0392009685650574	0.00862678385438551	0.101658142593966	0.00974747239310547	0.0166292291288906	0.0152748389348203	0.144671781720376	0.0439374526754276	7.50237556811067	0.110579542524735	0.151027229146263	1.08260353261003	0.858940873597514	0.33617635726187	0.0748177848477045	0.151415686103294	0.0668284946717684	0.16013917641481	4.89530144091965	1.67492965295458	0.808833754513844	0.385382583396224	1.08079472458894	0.246520052362405	0.919649681837682	0.695881872538664	0.184285610365257	0.0455268338019959	0.0438931117701758	0.248600953203319	0.0835263624699693	0.175813656029106	0.842897306942348	0.19217176179537	0.0472936219460168	0.410821746537968	0.0883942383028306	0.0235902608570403	0.0492983618730544	0.16728745144193	0.196029420987253	0.133037522591363	1.00491244016493	0.0026555957829139	2.26968392050326	1.13468700742187	0.152998843565858	0.298832629200822	0.977857946502402	0.669142696424529	0.43960217665979	0.00185436775136928	0.0185040379333226	0.0302173456993875	0.542526124135511	0.553768593198393	0.128505802022256	0.119719083312059	0.193257188146525	0.100268141235662
ASV_10005	0	0	0	0.00359700795315296	0.0311144763759094	0.0445569208776918	0.0413591666634375	0.00221854767496724	0.0194600990129838	0.0147014189240458	0	0	0.004833817801317	0	0.177497476439702	0.01864544155779	0	0.0072740701779909	0	0.000228836268412738	0	0.0342152727201631	0.0268912847414713	0	0	0	0	0	0	0.000129652919135474	0	0	0.000676159952398339	0	0	0	0	0	0	0	0	0	0	0	0.000409836065573771	0.0976966857346306	0	0.296040562659834	0.00178593924351662	0.00843970883004536	0.0522190746951871	0	0.00778540975630702	0.000805364803410451	0.0130093608960412	0	0.0234312480449388	0.00235092125465207	0.0249978134247889	0.0134857462046402	0	0.0187674323086565	0.0151665535098562	0.00274432317149668	0	0	0	0.000395539892175825	0.00832944944132	0.0129464514980567	0	0	0	0	0.0071812396305376	0.00723037567585937	0	0.023535606580396	0.0476879430331148	0	0	0.000157561949419463	0	0	0	0	0	0	0	0.0299235109156747	0.0162044822958766	0	0.0628527268688969	0	0	0	0	0.000608139336884867	0.0148071330723316	0.0620398302595117	0	0.000783785054786575	0.010162553183363	0.0122085274125798	0.0184431695739663	0.0342274547882025	0	0	0	0	0.000890393917470075	0.0366067839578659
ASV_10006	0.147880782831163	0	0.00298418382572366	0.00049106989397801	0	0.000388697455392108	0	0	0.00544882772363546	0	0.210406824748888	0.00167408845883416	0.000529142524538985	0	0	0.00357850156935232	0	0.0189923313982656	0	0.0282339794441233	0	0	0.000827424145891425	0	0.163617368480128	0	0.00027381206635014	0	0	0.126040312847423	0.0376673298692268	0	0.0334699176437178	0.158454011581845	0	0.00252416891738395	0.223753698426088	0.693246950900244	0.467666322310279	0	0.0114323373750008	0	0.121222468840703	0	0.0371821843889307	0.0106003761760028	0	0.0383371567433204	0	0	0	0.00219414930088918	0	0.0010738197378806	0	0	0.00251674940118721	0	0.000810591731964334	0.000367667334595658	0	0.00132599460320909	0	0.00117613850207	0.000700231076255164	0	0.003469481572716	0.000419949857986956	0.000257286349415445	0.00366957144454635	0.0358818545386729	0.00730878394016542	0.0484410020435512	0.00708353973079262	0.00411713549829652	0.000404768988219199	0	0.000859309017343311	0	0	0.000874268007415499	0.00274715780350794	0.00172219304061792	0	0.0759271696142079	0	0	0	0	0.000853293285435137	0.00401807271116725	0.00290011967781915	0.0133361172311058	0.0431117648356566	0.00171347303850174	0	0.00192672658786355	0	0.0020403738985169	0.00168811625041774	0	0	0.0035219700491667	0	0	0.000485495812598616	0.0229449893879424	0.0469213827444221	0.0220405191329417	0.0108508141788876	0.0375590451848679	0
ASV_10009	0.00242541526252437	0	0	0	0	0.000559819514188626	0.000301683029339457	0.00551663264743201	0	0	0.0441453011053525	0.0178569435608978	0	12.9386120617429	0.0245994113106397	0	0	0	0	0.0222649205720485	1.09762366059072	0.000692971879201142	0	0.0659346291934308	0	0	0	0	0.000422245586478007	0.0120234579878018	0	0	0	0.00040838662778826	0	0.0164070979629957	0.00111699366653965	0.000546510801785997	0	0	0	0	0	0	0	0.279278541355039	0	0.0141267111957235	0	0.0054986920968084	0.625500293978054	0.288106300700974	0.100035576311244	0.00128109867021958	0.178798347635421	0.00218868188821964	0.000433922310549519	0	0	0	0	0.00486279438609091	0.403588596694172	0.963076445458288	0.57753986824291	0.115008720875875	0	0.000197769946087913	0.331957458053482	0.00284875936529641	0.000263870344667444	0.00243626131338847	0.00789064816462991	0.000627959258003341	0.00891464229997771	0.122774357832928	0.474539107618772	0.000368275293147133	0	0	0.00428440542339813	0.000155300241957777	0	0	0	0.00220887082523414	0	0.00203342958233356	0.00133930664095198	2.41743065794168	0.000778585776795029	0	0	0.00326073262733531	0	13.6656958988749	0.0279375355240215	5.90176707217515	0.00255247896757331	0.248305415918548	0	0.000783785054786575	0.444266272277731	0	0	0	0.00663579791783408	0	0.000913253923730251	0.00257335223577521	0	0.00530986512602804
