dada2_input	filtered	dada_f	dada_r	merged	nonchim	final_perc_reads_retained
MP_E446_3B_PCR1	114162	107324	106623	106432	105024	102530	89.8
MP_E447_1B_PCR1	227242	211514	211189	211106	208856	198966	87.6
MP_E447_2B_PCR1	224379	211462	211030	211039	207225	187168	83.4
MP_E447_3B_PCR1	254544	228798	228414	228389	225776	214198	84.1
MP_E448_1B_PCR1	228317	198726	198318	198216	196144	178621	78.2
MP_E448_2B_PCR1	183456	174062	173838	173722	172304	162071	88.3
MP_E448_3B_PCR1	203310	191176	190885	190694	189170	175016	86.1
MP_E449_1B_PCR1	120406	114082	113370	113314	111741	105230	87.4
MP_E449_2B_PCR1	109100	102484	101866	101825	100370	93528	85.7
MP_E449_3B_PCR1	124719	117674	116927	116905	115337	110074	88.3
MP_E450_1B_PCR1	165596	154847	154239	153923	152363	143823	86.9
MP_E450_2B_PCR1	169405	159948	159362	159194	157553	145959	86.2
MP_E450_3B_PCR1	182835	172828	172064	171979	170083	161897	88.5
MP_E451	191210	175381	174726	174710	173066	171629	89.8
MP_E453	221927	199595	198730	198686	196031	191528	86.3
MP_E454	243658	229141	228580	228412	226469	215910	88.6
MP_E455	144581	135142	134670	134610	133404	124027	85.8
MP_E458_1B	200740	190144	189948	189897	188739	181049	90.2
MP_E463	211288	189709	188994	188758	186345	182084	86.2
MP_E464	248486	232283	231398	231162	228440	214028	86.1
MP_E465	213348	199041	198543	198348	196637	167216	78.4
MP_E466_1B	237418	220636	220375	220058	216972	169594	71.4
MP_E466_2B	207454	189663	189206	189128	187192	160511	77.4
MP_E466_3B	292601	270216	269751	269442	267524	217745	74.4
MP_E467	138281	130104	129685	129484	128156	121536	87.9
MP_E469	213430	202771	202218	201838	198959	183933	86.2
MP_E470	260471	244453	243655	243594	237614	186832	71.7
MP_E471	148470	139056	138730	138538	134763	117240	79
MP_E472	152369	143409	142758	142705	137664	114383	75.1
MP_E474	234665	205378	204652	204572	195828	152035	64.8
MP_E475_PCR1	130623	122720	122566	122351	119791	109912	84.1
MP_E476	236696	224753	224557	224420	221761	206544	87.3
MP_E477	191958	180944	180619	180495	179194	173000	90.1
MP_E478	227436	214144	213814	213682	212255	200481	88.1
MP_E479	257258	242059	241657	241610	239935	230602	89.6
MP_E486_PCR1	129894	122798	122393	122370	121291	119642	92.1
MP_E487	220738	208449	208252	208127	204078	151997	68.9
MP_E488	261722	242721	241614	241219	238088	233286	89.1
MP_E489	207226	196792	196101	196168	194645	188920	91.2
MP_E490	212455	199791	199160	198960	196640	184481	86.8
MP_E491	228892	214238	213452	213266	210874	200918	87.8
MP_E492_1B_PCR1	144698	122566	122156	122075	120998	118668	82
MP_E494_PCR1	176533	167561	167179	167068	164440	152164	86.2
MP_E495_PCR1	221824	205877	205439	205329	202146	186394	84
MP_E496_1T_PCR1	188033	178677	178112	178024	176103	166211	88.4
MP_E496_2T_PCR1	221456	208182	207667	207598	205270	193233	87.3
MP_E496_3B_PCR1	205603	194558	194018	193917	191778	181341	88.2
MP_E497_PCR1	173343	162060	161755	161657	160078	152978	88.3
MP_E498_1B_PCR1	230848	216709	216396	216299	214452	207399	89.8
MP_E498_2B_PCR1	233667	218947	218605	218533	216600	206650	88.4
MP_E498_3B_PCR1	220132	206871	206536	206387	204626	196800	89.4
MP_E499	193346	172630	172127	171946	170358	168115	87
MP_E501	136939	121947	121423	121271	119843	118016	86.2
MP_E502	220538	205689	204993	204881	202363	196342	89
MP_E503	243319	227698	227221	227022	223044	191280	78.6
MP_E504	209073	195732	195157	194933	192580	169349	81
MP_E505	251071	228843	228201	228062	225371	193745	77.2
MP_E506	161976	152510	152186	152218	150896	150232	92.7
MP_E516	166305	152460	151929	151992	149317	147430	88.7
MP_E520_1B	138124	128586	128251	127918	126794	125795	91.1
MP_E522_1B	249060	234925	234742	234379	233844	231881	93.1
MP_E522_2T	199652	178360	177564	177421	174786	171432	85.9
MP_E522_3T	200429	174312	173398	173301	170793	168016	83.8
MP_E523_1B	230001	216338	215799	215670	213401	204028	88.7
MP_E523_2B	213938	201316	200948	200861	199120	187410	87.6
MP_E523_3B	233995	212779	212331	212292	210444	198211	84.7
MP_E524	132883	123137	122668	122640	121028	120349	90.6
MP_E528	121246	105416	104851	104837	102860	96540	79.6
MP_E529	149587	134576	134155	133615	132188	130128	87
MP_E531	209399	197856	197569	197414	195515	178911	85.4
MP_E532	135739	122786	122143	121907	120540	118903	87.6
MP_E533	291340	253514	252301	252016	248183	242901	83.4
MP_E534	205119	192112	191490	191150	188993	182579	89
MP_E535	237926	224003	223465	223359	221177	207638	87.3
MP_E536	138175	130233	129781	129637	128090	120392	87.1
MP_E537	182896	166795	166083	165765	163783	161491	88.3
MP_E538	221680	207176	206269	205718	202384	196505	88.6
MP_E539	234132	220479	220161	220113	218404	208348	89
MP_E540	163129	153639	153293	153239	152716	144787	88.8
MP_E541	241311	227821	227402	227180	225161	205370	85.1
MP_E542	239476	224826	223802	223568	220984	210779	88
MP_E543	157280	148061	147795	147614	145817	137034	87.1
MP_E544	229067	216687	216267	216030	213305	197388	86.2
MP_E545	224940	211719	210933	210837	208381	193496	86
MP_E552	135479	125897	125604	125483	123836	122765	90.6
MP_E555	69845	65068	64755	64722	64032	63188	90.5
MP_E557	230328	218756	218283	218108	216238	208505	90.5
MP_E560	165363	151148	150495	150269	148044	144027	87.1
MP_E561	128248	118200	117787	117593	116174	110811	86.4
MP_E562	134646	122773	122208	122108	120241	118523	88
MP_E563	194815	172874	172003	171864	169394	166023	85.2
MP_E564	233900	219389	218939	218609	216415	198377	84.8
MP_E565	139499	126501	125925	125794	124212	122415	87.8
MP_E566	123264	109600	109201	109108	107752	106743	86.6
MP_E567	246969	219448	218802	218604	214878	201241	81.5
MP_E568	226726	214312	213647	213695	211380	186396	82.2
MP_E569	135271	116902	116149	116171	113599	109295	80.8
MP_E570	121759	112199	111773	111650	110264	108307	89
MP_E571	221726	200974	200068	199809	197158	194159	87.6
MP_E572	277191	261413	260594	260442	258123	245479	88.6
MP_E573_1B_PCR1	146555	135233	134661	134505	133080	130493	89
MP_E573_2B_PCR1	123401	115235	114738	114581	113486	110939	89.9
MP_E573_3B_PCR1	129885	120345	119786	119653	118435	115526	88.9
MP_E574_1B_PCR1	175278	145447	144897	144798	143166	138948	79.3
MP_E574_2B_PCR1	172983	156774	156012	155793	154147	150824	87.2
MP_E574_3B_PCR1	187503	178043	177839	177871	176755	171794	91.6
MP_E575_1B_PCR1	189328	157216	156575	156605	154851	147731	78
MP_E575_2B_PCR1	204485	185613	185116	185087	183758	163647	80
MP_E575_3B_PCR1	194917	176735	176317	176092	174414	166090	85.2
MP_E579	141341	127500	127280	127252	126403	117393	83.1
MP_E580	283364	262541	262042	261804	259682	243410	85.9
MP_E581	248703	232665	232186	231895	229109	206099	82.9
MP_E583	110743	97326	96973	97085	95823	86758	78.3
MP_E588	123817	110732	110401	110385	109418	107947	87.2
MP_E590	125408	115884	115557	115417	114472	111571	89
MP_E592	220799	204686	203739	203550	200540	196229	88.9
MP_E593	198504	175697	175014	175103	173348	165333	83.3
MP_E594	111611	103336	102914	102752	101086	98023	87.8
MP_E595	270872	251993	251102	250765	247260	236034	87.1
MP_E596	253838	239916	239366	238869	236671	216844	85.4
MP_E597	222877	210183	209510	209380	207127	192745	86.5
MP_E598_1B_PCR1	118385	110746	110356	110191	109312	107670	90.9
MP_E598_2B_PCR1	118208	108282	107860	107634	106526	104495	88.4
MP_E598_3B_PCR1	126712	117721	117045	116964	115494	113164	89.3
MP_E599_PCR1	165419	153922	153248	153119	150965	146722	88.7
MP_E600_1B_PCR1	191861	171354	171024	171008	169607	163113	85
MP_E600_2B_PCR1	238502	220496	220254	220170	219165	211201	88.6
MP_E600_3B_PCR1	216786	204294	203693	203827	201849	192102	88.6
MP_E601	135755	123800	123109	123131	121783	120034	88.4
MP_E602	223916	208894	208296	207734	205106	198835	88.8
MP_E603	239684	222267	221525	221192	218807	210569	87.9
MP_E604	143565	136203	135651	135607	133807	129695	90.3
MP_E605	204188	180433	179894	179893	176986	137353	67.3
MP_E606	154878	146975	146361	146349	144748	141128	91.1
MP_E607	140391	131864	131427	131261	128902	121893	86.8
MP_E609	164147	155685	155272	155083	153527	147844	90.1
MP_E622	216816	195990	195448	195080	192900	187887	86.7
MP_E623	287623	200173	199569	199314	197395	186991	65
MP_E626	229772	210347	209625	209499	207071	200792	87.4
MP_E627	176172	123295	122816	122691	121421	115748	65.7
MP_E632	134604	125768	125441	125200	123840	119826	89
MP_E633	235868	220504	219976	219802	217624	193740	82.1
MP_E634	189635	159613	159238	159168	157535	151102	79.7
MP_E635	118396	84829	84367	84477	83324	79792	67.4
MP_E636	189096	164760	164198	164157	162088	145441	76.9
MP_E637	195459	183576	183223	183068	181338	162289	83
MP_E638	127610	116560	116116	116034	114863	108907	85.3
MP_E639	162784	151041	150503	150224	148698	136005	83.5
MP_E640	164876	154423	154053	153857	152553	144443	87.6
MP_E649	149394	134183	133799	133759	132780	128608	86.1
MP_E650	174675	164363	163844	163638	161700	157220	90
MP_E653	168470	148715	148227	148191	146307	137840	81.8
MP_E654	211466	196117	195303	195148	192950	186659	88.3
MP_E655	137661	129243	128994	128856	127543	108651	78.9
MP_E656	114704	106320	105762	105630	104459	101960	88.9
MP_E657	183715	169929	169308	169051	167387	162567	88.5
MP_E658_1B	144119	132323	131590	131582	129787	127642	88.6
MP_E658_2T	158962	147949	147458	147328	145917	142488	89.6
MP_E658_3T	117018	107154	106594	106484	105228	103175	88.2
MP_E659_1B	156025	145229	144775	144641	143237	137518	88.1
MP_E659_2B	154733	133138	132492	132731	130921	121613	78.6
MP_E659_3B	173237	161908	161460	161220	159549	143124	82.6
MP_E660_1B	179504	166733	166182	165996	164262	159309	88.7
MP_E660_2B	162268	151770	151508	151464	150620	147654	91
MP_E660_3B	171430	161677	161156	161302	158968	121320	70.8
MP_E661	144376	134946	134273	134163	132701	130158	90.2
MP_E663	170955	160177	159767	159697	158085	144249	84.4
MP_E666	165851	152483	151978	151760	150132	142111	85.7
MP_E667	152860	145447	145062	144938	143362	135804	88.8
MP_E675_1B	125925	111426	110904	110815	108581	107284	85.2
MP_E680	158040	144263	143582	143351	141622	138283	87.5
MP_E681	161205	146034	145434	145254	143484	137346	85.2
MP_E685	152362	139272	138762	138599	136702	135136	88.7
MP_E686	158725	146454	145688	145517	143508	134638	84.8
MP_E687	157371	141542	140973	140714	139091	130381	82.8
MP_E688	127640	119977	119390	119146	117748	114267	89.5
MP_E689	189201	174136	173345	173121	171460	165940	87.7
MP_E690	157574	144666	144006	143735	142268	139100	88.3
MP_E691_1B	147547	136727	135992	135869	134227	131425	89.1
MP_E691_2B	134397	118770	118134	117983	116457	114423	85.1
MP_E691_3B	142742	118357	117645	117738	116144	113679	79.6
MP_E692_1B	159838	142291	141692	141618	140600	137129	85.8
MP_E692_2B	180011	163170	162717	162361	160915	150671	83.7
MP_E692_3B	154592	140193	139822	139664	138772	133897	86.6
MP_E693_1B	139057	114004	113025	112991	111184	105021	75.5
MP_E693_2B	152536	142815	142225	141897	140229	128303	84.1
MP_E693_3B	181379	169324	168262	167903	165656	157089	86.6
MP_E694_1B	133957	125362	124858	124788	123197	120445	89.9
MP_E694_2B	125848	118164	117816	117770	116531	112622	89.5
MP_E694_3B	117677	109913	109639	109496	108742	106997	90.9
MP_E695_1B	222819	203421	202858	202702	201262	197025	88.4
MP_E695_2B	142773	130640	130278	129809	128354	124159	87
MP_E695_3B	192186	178077	177612	177496	176010	171940	89.5
MP_E696_1B	155699	143641	143075	142829	141283	130852	84
MP_E696_2B	164316	150790	150326	150076	148986	139652	85
MP_E696_3B	165458	153507	152965	152770	151023	143669	86.8
MP_E699	176888	161697	161017	160602	158583	154753	87.5
MP_E700	155372	136287	135464	135357	133395	128097	82.4
MP_E707	108259	100178	100009	99926	98576	95313	88
MP_E709	212241	199796	199076	199085	196594	182838	86.1
MP_E713	127414	119803	119179	119001	117735	114151	89.6
MP_E715	156048	146927	146285	145908	144312	137851	88.3
MP_E716	143709	132154	131296	131124	129747	125477	87.3
MP_E718	160903	151861	151040	150809	149285	143619	89.3
MP_E721	138782	131391	130978	130934	129667	128175	92.4
MP_E724	169946	157538	156699	156583	154789	148661	87.5
MP_E725_1B	128666	120704	120419	120400	119725	116969	90.9
MP_E730_1B	165713	150656	150024	149749	148025	139548	84.2
MP_E733	150524	122897	122215	122306	120893	116245	77.2
MP_E737	172821	159334	158746	158394	156432	150248	86.9
MP_E742_1B	183327	165398	165079	164522	163419	157429	85.9
MP_E742_2T	179407	152350	151881	151819	150383	145611	81.2
MP_E742_3T	178371	133910	133655	133443	132676	126995	71.2
MP_E746	166088	149124	148304	148103	145997	143769	86.6
MP_E747	165887	145545	144523	144053	141445	134089	80.8
MP_E748	158437	146752	145691	145210	142772	134062	84.6
MP_E749	161268	138580	137789	137361	135269	130309	80.8
MP_E750	144367	130055	129537	129357	127512	126458	87.6
MP_E753	127391	98931	98627	98452	97387	94489	74.2
MP_E756	172574	157236	156650	156387	154787	151831	88
MP_E757	190922	160738	160163	160029	158643	153430	80.4
MP_E758	114771	105047	104621	104527	103588	101650	88.6
MP_E759	183578	163553	162883	162557	160773	156444	85.2
MP_E760	153140	139810	139425	139341	138251	133823	87.4
MP_E761	106891	95318	94797	94703	93302	92194	86.3
MP_E768_1B	107902	97685	97358	97122	96001	94658	87.7
MP_E769_1B	162636	140024	139550	139190	137533	122331	75.2
MP_E769_2T	176283	158090	157650	157518	156070	151199	85.8
MP_E769_3T	143894	128828	128546	128201	127425	125197	87
MP_E770	175045	154676	154086	153801	151949	141727	81
MP_E771	172036	155840	154941	154748	152215	144607	84.1
MP_E772_1B	203428	191765	190846	190567	187796	181003	89
MP_E772_2B	133515	125942	125614	125573	124724	121352	90.9
MP_E772_3B	183719	171963	171081	170855	168277	159210	86.7
MP_E773	111250	100172	99536	99645	98412	96891	87.1
MP_E774	157123	148185	147567	147489	146400	143522	91.3
MP_E775	134068	124200	123596	123192	121477	115735	86.3
MP_E780	144168	126444	125817	125534	123722	120686	83.7
MP_E781	183911	166142	165432	164985	162888	153398	83.4
MP_E784	183650	165519	164960	164672	162023	151030	82.2
MP_E785	216201	202669	202079	201801	199494	191886	88.8
MP_E788_1B	187275	176190	175729	175513	174039	167873	89.6
MP_E788_2B	205786	194259	193781	193502	191413	183468	89.2
MP_E788_3B	181011	171672	171090	170783	168874	162995	90
MP_E789	198351	179992	179344	179169	176848	170764	86.1
MP_E792	156685	148011	147104	146908	144685	139386	89
MP_E400	219167	208126	207031	207711	204117	193907	88.5
MP_E798	168711	158151	157826	157548	156502	151850	90
MP_E800	152535	137764	137324	136965	135661	126913	83.2
MP_E801	230897	186894	185960	185710	183082	174199	75.4
MP_E804	177158	159514	158826	158697	156615	153870	86.9
MP_E805	174066	153079	152101	151839	149656	141323	81.2
MP_E809_1B	163025	145916	145472	145284	143736	134031	82.2
MP_E809_2T	171936	133806	133002	132861	130754	127226	74
MP_E809_3T	170277	148864	148362	148151	146695	141532	83.1
MP_E810_1B	163847	132536	131651	131409	129312	123036	75.1
MP_E810_2B	142844	113477	112618	112523	110626	105687	74
MP_E810_3B	191642	167529	166403	166149	163572	155417	81.1
MP_E811_1B	116638	105162	104480	104310	102756	99494	85.3
MP_E811_2B	131648	116421	115652	115511	113614	110133	83.7
MP_E811_3B	123616	107925	107072	107004	105078	101909	82.4
MP_E812	169774	157610	156762	156766	155045	151633	89.3
MP_E813_1B	192681	154975	154016	153931	150991	145443	75.5
MP_E813_2B	181834	167025	166098	165788	163341	157924	86.9
MP_E813_3B	154868	125187	124123	124108	121850	118926	76.8
MP_E814_1B	168516	114001	112982	113171	111174	107480	63.8
MP_E814_2B	133099	121925	121295	121041	119381	112083	84.2
MP_E814_3B	211910	187365	186294	186156	183859	172981	81.6
MP_E819	156562	139869	138920	138587	136721	128721	82.2
MP_E822	195787	169645	168843	168783	165763	157463	80.4
MP_E823	188079	166405	165349	165159	162629	152740	81.2
MP_E824	125121	118312	118228	118197	117900	115723	92.5
MP_E825	183665	169338	168406	168111	165819	158300	86.2
MP_E826	245517	201558	201454	201044	199526	188633	76.8
MP_E829	123846	113614	112988	112834	111384	110269	89
MP_E831	219643	196661	195745	195570	192677	177155	80.7
MP_E832	207300	193798	192809	192680	189621	180169	86.9
MP_E833	209371	191798	190958	190767	188779	182622	87.2
MP_E840	128991	113310	112792	112814	111115	110666	85.8
MP_E841	216078	192723	191859	191734	189870	182839	84.6
MP_E843	183758	161082	160602	160336	159186	152919	83.2
MP_E846	119795	112418	112076	111918	110982	110327	92.1
MP_E852	132785	115131	114478	114423	112539	110299	83.1
MP_E853	203605	162342	161842	161712	160378	153729	75.5
MP_E854	219127	205564	205325	205151	202831	132676	60.5
MP_E855	181509	138687	138116	138259	135818	108898	60
MP_E860_1B	135473	125282	124570	124605	122905	120566	89
MP_E860_2B	135558	125007	124377	124190	122265	118527	87.4
MP_E860_3B	155639	144445	143787	143698	141852	139059	89.3
MP_E861_1B	197945	181110	180526	180241	178541	172028	86.9
MP_E861_2B	191681	168680	168116	167971	166511	160344	83.7
MP_E861_3B	202847	166044	165578	165294	164067	157870	77.8
MP_E862_1B	193656	178900	178580	178547	176450	129723	67
MP_E862_2B	214592	194683	194297	194163	191771	157648	73.5
MP_E862_3B	205603	191759	191337	191180	188381	162321	78.9
MP_E866	219438	198727	198021	197639	195103	185996	84.8
MP_E867	178895	150863	150326	150059	148743	142832	79.8
MP_E868	61286	51838	51636	51593	51205	50107	81.8
MP_E869	179998	169588	168909	168825	167431	160238	89
MP_E870	180730	168703	168074	167891	166323	159936	88.5
MP_E871	193308	181215	180479	179880	178087	170473	88.2
MP_E856	138731	128496	128062	127757	126892	125130	90.2
MP_E857	211772	197403	197007	196870	194249	168088	79.4
MP_E858	210262	193724	192646	192625	189429	179194	85.2
MP_E859	216778	198347	197651	197187	195349	188634	87
MP_E872_1B	140569	124522	123699	123691	121789	117940	83.9
MP_E872_2B	134564	121930	121205	121041	118758	115911	86.1
MP_E872_3B	130293	115214	114568	114426	112721	108083	83
MP_E873_1B	215272	200071	199277	199062	196448	186541	86.7
MP_E873_2B	236196	200966	199886	199849	196507	184059	77.9
MP_E873_3B	242254	223849	222915	222707	219449	205758	84.9
MP_E874_1B	201531	184630	183620	183084	180838	174851	86.8
MP_E874_2B	189424	174322	173553	173145	171345	166946	88.1
MP_E874_3B	196743	179411	178012	177394	174334	167782	85.3
MP_E875	137633	127004	126292	125943	124403	119549	86.9
MP_E876	214603	167157	166161	165656	163113	156247	72.8
MP_E880	171337	155409	154801	154614	152974	149743	87.4
MP_E881	203835	190887	190121	189683	187744	183400	90
MP_E885_1B	196453	171792	171005	170714	167900	164595	83.8
MP_E885_2T	241480	208544	207446	207510	204756	198982	82.4
MP_E885_3T	192333	173430	172615	172562	170027	161535	84
MP_E886_1B	188458	177965	177339	177141	175587	151043	80.1
MP_E886_2B	214616	201029	199461	199175	195813	188656	87.9
MP_E886_3B	181417	171183	170067	169782	167256	157166	86.6
MP_E892	200324	186100	184839	184415	181591	174351	87
MP_E895	200567	162222	161423	161310	158985	153007	76.3
MP_E896	224411	205577	205093	205038	203301	195280	87
MP_E901	197526	170999	170007	170034	167351	160917	81.5
MP_E903_1B	220223	194108	193511	193491	191038	182382	82.8
MP_E904_1B	163453	138992	138395	138173	136324	129853	79.4
MP_E904_2B	203503	188305	187490	187241	184891	175451	86.2
MP_E904_3B	188597	177103	176295	175984	173609	164882	87.4
MP_E907	192085	181929	181419	181187	179256	171537	89.3
MP_POSITIVE	153798	143965	143675	142981	142038	141581	92.1
