ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_10022	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10023	Unknown	NA	NA	NA	NA	NA	NA
ASV_10024	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10025	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10026	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	NA
ASV_10027	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10028	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10029	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1003	Eukaryota	Telonemida__c__p	Telonemida__c	Telonemida	NA	NA	NA
ASV_10030	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	NA
ASV_10031	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10032	Unknown	NA	NA	NA	NA	NA	NA
ASV_10033	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	NA
ASV_10034	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10035	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
ASV_10036	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	NA
ASV_10037	Bacteria	Candidatus Hydrogenedentes	NA	NA	NA	NA	NA
ASV_10038	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
ASV_10039	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	NA
ASV_1004	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA
ASV_10040	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10041	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
ASV_10042	Unknown	NA	NA	NA	NA	NA	NA
ASV_10043	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
ASV_10044	Bacteria	Candidatus Paceibacterota	NA	NA	NA	NA	NA
ASV_10045	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10046	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10047	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10048	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	NA
ASV_10049	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_1005	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10050	Eukaryota	Foraminifera	Rotaliida__c	Rotaliida	Elphidiidae	Elphidium	Elphidium margaritaceum
ASV_10051	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	NA	NA
ASV_10052	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix	Leucothrix sp_
ASV_10053	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	Proboscia indica
ASV_10054	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10055	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10056	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10057	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	NA	NA	NA
ASV_10058	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10059	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	NA
ASV_1006	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	NA	NA
ASV_10060	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA
ASV_10061	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10062	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	Nitrospina sp_ SCGC AAA288_E23
ASV_10063	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10064	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
ASV_10065	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Sulfurimonas sp_
ASV_10066	Eukaryota	Haptophyta	Phaeocystales__c	Phaeocystales	Phaeocystaceae	Phaeocystis	NA
ASV_10067	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10068	Unknown	NA	NA	NA	NA	NA	NA
ASV_10069	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
ASV_1007	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	NA	NA	NA
ASV_10070	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10071	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10072	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp_
ASV_10073	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10074	Eukaryota	Cercozoa	Chlorarachniophyceae	Partenskyella__f__o	Partenskyella__f	Partenskyella	Partenskyella glossopodia
ASV_10075	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	Pelagomonas__f	Pelagomonas	NA
ASV_10076	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	NA	NA
ASV_10077	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10078	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	NA	NA	NA
ASV_10079	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_1008	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_10080	Bacteria	Pseudomonadota	Alphaproteobacteria	Iodidimonadales	Iodidimonadaceae	NA	NA
ASV_10081	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Cocleimonas	Cocleimonas sp_
ASV_10082	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10083	Bacteria	Candidatus Paceibacterota	NA	NA	NA	NA	NA
ASV_10084	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	NA
ASV_10085	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10086	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10087	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp_
ASV_10088	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	NA	NA	NA
ASV_10089	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1009	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	NA
ASV_10090	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10091	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10092	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10093	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina apheles
ASV_10094	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10095	Unknown	NA	NA	NA	NA	NA	NA
ASV_10096	Eukaryota	Chordata	Aves	Accipitriformes	Accipitridae	Harpagornis	Harpagornis moorei
ASV_10097	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10098	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
ASV_10099	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
ASV_101	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	Sardinops sagax
ASV_1010	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Diaphus	Diaphus theta
ASV_10100	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10101	Bacteria	Pseudomonadota	NA	NA	NA	NA	NA
ASV_10102	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	NA	NA
ASV_10103	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10104	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10105	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10106	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10107	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Acidobacterium	Acidobacterium sp_ SCGC AAA007_N14
ASV_10108	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10109	Bacteria	Candidatus Krumholzibacteriota	Candidatus Krumholzibacteria	NA	NA	NA	NA
ASV_1011	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	NA
ASV_10110	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	NA	NA
ASV_10111	Bacteria	Bacteroidota	Cytophagia	Cytophagales	NA	NA	NA
ASV_10112	Eukaryota	Chlorophyta	Pycnococcaceae__o__c	Pycnococcaceae__o	Pycnococcaceae	NA	NA
ASV_10113	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10114	Bacteria	Candidatus Marinimicrobia	NA	NA	NA	NA	NA
ASV_10115	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10116	Unknown	NA	NA	NA	NA	NA	NA
ASV_10117	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10118	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix	Leucothrix sargassi
ASV_10119	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	NA	NA
ASV_1012	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10120	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10121	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10122	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10123	Bacteria	Candidatus Paceibacterota	NA	NA	NA	NA	NA
ASV_10124	Eukaryota	Dictyochophyceae__p	Dictyochophyceae	Pedinellales	Pseudopedinella__f	Pseudopedinella	NA
ASV_10125	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	Ditylum brightwellii
ASV_10126	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10127	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	NA
ASV_10128	Bacteria	Acidobacteriota	NA	NA	NA	NA	NA
ASV_10129	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1013	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
ASV_10130	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10131	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	NA
ASV_10132	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
ASV_10133	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
ASV_10134	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10135	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10136	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10137	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10138	Unknown	NA	NA	NA	NA	NA	NA
ASV_10139	Bacteria	Cyanobacteriota	NA	NA	NA	NA	NA
ASV_1014	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10140	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10141	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10142	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10143	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10144	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10145	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	NA	NA	NA	NA
ASV_10146	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10147	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10148	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
ASV_10149	Eukaryota	Foraminifera	Rotaliida__c	Rotaliida	Virgulinella__f	Virgulinella	Virgulinella fragilis
ASV_1015	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Sinobacterium	NA
ASV_10150	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_10151	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Sulfurimonas sp_
ASV_10152	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
ASV_10153	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10154	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10155	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10156	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	NA
ASV_10157	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	NA
ASV_10158	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10159	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	NA	NA
ASV_1016	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	NA
ASV_10160	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	NA
ASV_10161	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10162	Bacteria	Candidatus Binatota	Candidatus Binatia	NA	NA	NA	NA
ASV_10163	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10164	Bacteria	Candidatus Marinimicrobia	NA	NA	NA	NA	NA
ASV_10165	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10166	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix	Leucothrix sargassi
ASV_10167	Eukaryota	Cryptophyceae__p	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Plagioselmis	Plagioselmis prolonga
ASV_10168	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10169	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_1017	Eukaryota	Chordata	Actinopteri	Perciformes	Ptilichthyidae	Ptilichthys	Ptilichthys goodei
ASV_10170	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10171	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Teredinibacter	Teredinibacter franksiae
ASV_10172	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10173	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10174	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira sp_
ASV_10175	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10176	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10177	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystaceae	Cyanobacterium	Cyanobacterium sp_ MS_B_96
ASV_10178	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_10179	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_1018	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10180	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
ASV_10181	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
ASV_10182	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10183	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10184	Bacteria	Candidatus Vogelbacteria	NA	NA	NA	NA	NA
ASV_10185	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10186	Unknown	NA	NA	NA	NA	NA	NA
ASV_10187	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_10188	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10189	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_1019	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10190	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10191	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	Rhizosolenia sp_
ASV_10192	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Robiginitalea biformata
ASV_10193	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10194	Unknown	NA	NA	NA	NA	NA	NA
ASV_10195	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10196	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10197	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10198	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10199	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_102	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1020	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10200	Unknown	NA	NA	NA	NA	NA	NA
ASV_10201	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA
ASV_10202	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aureicoccus	NA
ASV_10203	Bacteria	Pseudomonadota	NA	NA	NA	NA	NA
ASV_10204	Eukaryota	Foraminifera	Rotaliida__c	Rotaliida	Elphidiidae	NA	NA
ASV_10205	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	NA
ASV_10206	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonatronaceae	NA	NA
ASV_10207	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10208	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_10209	Eukaryota	Chordata	Mammalia	Artiodactyla	NA	NA	NA
ASV_1021	Eukaryota	Chordata	Actinopteri	Embiotocidae__o	Embiotocidae	NA	NA
ASV_10210	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10211	Eukaryota	Chlorophyta	Pedinophyceae	Pedinomonadales	NA	NA	NA
ASV_10212	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10213	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Sulfurimonas sp_
ASV_10214	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10215	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina sp_ MBIC10516
ASV_10216	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina sp_ MBIC10518
ASV_10217	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10218	Bacteria	Chloroflexota	NA	NA	NA	NA	NA
ASV_10219	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_1022	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_10220	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
ASV_10221	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10222	Eukaryota	Chlorophyta	Pedinophyceae	Pedinomonadales	NA	NA	NA
ASV_10223	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp_
ASV_10224	Unknown	NA	NA	NA	NA	NA	NA
ASV_10225	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	Pelagomonas__f	Pelagomonas	Pelagomonas sp_ RCC986
ASV_10226	Eukaryota	Chordata	Aves	Accipitriformes	Accipitridae	Harpagornis	Harpagornis moorei
ASV_10227	Eukaryota	Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Minutocellus	Minutocellus polymorphus
ASV_10228	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	NA	NA	NA
ASV_10229	Bacteria	Pseudomonadota	NA	NA	NA	NA	NA
ASV_1023	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus
ASV_10230	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	NA
ASV_10231	Unknown	NA	NA	NA	NA	NA	NA
ASV_10232	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp_
ASV_10233	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10234	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10235	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10236	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10237	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10238	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10239	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1024	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10240	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10241	Bacteria	Pseudomonadota	Betaproteobacteria	Candidatus Accumulibacter__f__o	Candidatus Accumulibacter__f	Candidatus Accumulibacter	NA
ASV_10242	Bacteria	Candidatus Marinimicrobia	NA	NA	NA	NA	NA
ASV_10243	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10244	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	NA	NA
ASV_10245	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10246	Archaea	Euryarchaeota	NA	NA	NA	NA	NA
ASV_10247	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10248	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	NA	NA
ASV_10249	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	NA
ASV_1025	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
ASV_10250	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	NA	NA
ASV_10251	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	Oleiphilus messinensis
ASV_10252	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10253	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10254	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10255	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	NA	NA	NA
ASV_10256	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	NA	NA
ASV_10257	Bacteria	Candidatus Paceibacterota	NA	NA	NA	NA	NA
ASV_10258	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10259	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
ASV_1026	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10260	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	NA
ASV_10261	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_10262	Bacteria	NA	NA	NA	NA	NA	NA
