ASV	Multi_taxID_entry	USED
ASV_10005	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10008	1913989, 327160, 1336790, 1010353, 1010342;1010355, 685657, 247644	FALSE
ASV_10026	2527984, 2024826, 1031537, 1902440, 1617188, 1617186, 1617187, 1617189, 2795602, 3026424, 1027564, 1027563, 1027562, 1027561, 1027560, 1027559, 1027558, 1027557, 1027556, 1027554, 181176, 79874, 79872;79873, 117	FALSE
ASV_1004	1142051, 1142045, 1142062, 1142061, 1142059, 1142058, 1142055, 1142052, 1142048, 1142047, 1142046;1142054, 1142044, 621455, 621454, 621444, 621442, 621440, 621437, 621436, 621431, 621429, 621415, 621413, 621412, 1702579, 1702575, 1702577, 1702569, 1702571, 1702573;1702578, 1702570, 1702572, 1702576, 1702574, 1702580, 1702568, 1573883, 2740404, 269225	FALSE
ASV_10067	1618750;1618753;1618758;1618765;1618775	TRUE
ASV_10075	35677, 1606636, 1606633, 1606631, 35677;296671	FALSE
ASV_10084	43656, 1853616, 53249, 1191970, 1182417, 1149635, 1113817, 1114173, 1114170;1114171;1114172, 414427, 304209, 1529052, 349880, 327535	FALSE
ASV_10088	1939629, 238, 172045, 1756149, 485024;485026	FALSE
ASV_10108	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_1011	41697, 28381;41697, 28381	FALSE
ASV_10110	50422, 614069, 2016376, 560080, 1765627, 2814293, 1955811, 1349235, 1987584, 1297419, 2814292, 1213551, 1869227, 1157622;1157623, 879428, 877081, 877080, 877078, 877076, 877073, 910758;910759;910762, 910756;910757;910761, 910748;910753;910755;910760, 910754, 910752, 887561, 887559, 887558, 653885, 650954, 444556, 386550, 386548, 24	FALSE
ASV_10119	240364;265524	TRUE
ASV_10156	43656, 1853616, 53249, 1191970, 1182417, 1149635, 1113817, 1114173, 1114170;1114171;1114172, 414427, 304209, 1529052, 349880, 327535	FALSE
ASV_1016	225848, 2614979, 2601269, 2593655, 50422, 2593656, 1634850, 1634845, 1634842;1634848, 1634841, 1634839, 1634838, 1634837, 1634836, 1634834, 1634833, 1634832, 1634831, 1634830, 1634829, 1634825, 1634823, 1634820, 1634818, 1634817, 1634811, 1634810, 1634806, 1634804, 1634799, 1634798, 1634797, 1634796, 1634795, 1634793, 1634792, 1634877, 1634876, 1634875, 1634816;1634852;1634874, 1634872, 1634871, 1634870, 1634869, 1634835;1634868, 1634867, 1634866, 1634865, 1634864, 1634803;1634840;1634849;1634863, 1634859, 1634858, 1634824;1634857, 1634856, 1634807;1634855;1634862, 1634854, 1634851, 1634843;1634860, 1634814;1634815, 1634808, 1634794, 1634801;1634844, 1634821, 2060962, 674167, 1542703, 1346759, 637905, 940024, 936984, 756708, 756707, 756706, 591603, 43661, 126830, 338048, 338051, 338053, 338049;338052, 285045, 285044, 225849, 255396	FALSE
ASV_10172	1618737;1618756	TRUE
ASV_10189	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_1019	2508687, 1125411, 1010368, 1010364, 1007117, 1007116, 1007114;1007115;1010326;1010367;1010382;1010398, 1125412, 939691, 939870, 939869, 939688, 939686, 939865, 939677, 939675, 939670, 939864, 939657, 939656, 939655, 939863, 913327, 939650, 939862, 939861, 939860, 466017, 466016	FALSE
ASV_10190	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10201	660, 1717803, 659, 553611, 680026, 1935446, 318456, 875932, 1378299, 2485123, 660;858640, 2023717, 1889773, 1869227, 1796670, 1796668, 408645, 48408, 48408;553611, 1763503, 3064374, 1775171, 1796778, 1796777, 1796776, 1673310, 1673363, 1673309, 1721117, 1721122, 1676692, 1676665, 1676664, 1640399, 56192, 2829490, 1393079, 1400713, 1479844, 1479835, 1443717, 1443692;1443707, 1443723, 1443711;1443720, 1442425, 512643, 1331817, 1316761, 1306471, 1306475, 1306484, 1259987, 1269964, 1191997, 659;1113700, 1113712, 1113701, 1088499, 1088498, 1088500, 1088495, 1088497, 1088496, 658, 1049470, 877062, 1036703, 1035400, 1035384;1035385;1035386;1035387;1035388;1035389;1035390;1035391;1035392;1035393;1035394;1035395;1035396;1035397;1035398;1035399;1035401;1035402;1035403, 998981, 998978, 998977, 998871, 997014, 886149, 868837;868838, 868835, 868812, 868809, 868806, 868796, 868795, 868831, 875944, 875940, 875933, 570284, 756239, 728222, 680030, 603267, 663015, 663014, 663013, 650196, 637378, 579495, 579742, 579493, 578464, 501135, 501118, 1454202, 533632, 523371, 492715, 426532, 420186, 445010, 420399, 420400, 380043, 380042, 380041, 380040, 380039, 380038, 380036, 380034, 386544, 386543, 385187, 385186, 385180, 392724, 389472, 265901, 362986, 362983, 362980, 362978, 227660, 265903, 213496, 346201, 115130, 658;553611, 1192000	FALSE
ASV_10207	53249, 182141, 247523, 306, 874454, 1770508, 1770507, 1770506, 1621449, 1621446, 946579, 2916633, 1513266, 888401, 888386, 888385, 888382, 888380;888384, 888379, 888377, 1216224, 1216223, 1180376, 1122813, 911072, 655274, 649164, 649163, 649166, 565546, 641738, 641736, 641740, 556729, 588510, 562717, 562711, 493504, 451035, 451052, 451042, 451098, 451033, 450547, 450546, 450536, 450535, 450534, 447441, 426173, 420933, 420932;420935;426172;430446, 383808, 383803, 383802, 383800, 383797, 383796, 383795, 383794;383798, 383791, 383789;383790;383792;383793;383799;383804;383806, 383788, 28109, 264611, 281194, 368107, 133422, 309477	FALSE
ASV_10235	2508687, 1125411, 1010368, 1010364, 1007117, 1007116, 1007114;1007115;1010326;1010367;1010382;1010398, 1125412, 939691, 939870, 939869, 939688, 939686, 939865, 939677, 939675, 939670, 939864, 939657, 939656, 939863, 913327, 939650, 939862, 939861, 939860, 466017, 466016	FALSE
ASV_1025	28214, 424800, 2615100, 2614942, 2614938, 1362569, 1360891, 1360867, 1360730, 1360695, 1360685, 1360655, 1360624, 1360581, 1360574, 1360447, 1360291, 1360290, 1360248, 1360246, 1360240, 1360227, 1360214, 1360180, 1360147, 1360019, 1360008, 1359990, 1359909, 1359903, 1359862, 1359858, 1359821, 1359723, 1359691, 1359681, 1359649, 1359613, 1359608, 1359559, 1359472, 1359394, 1359383, 1363588, 1869227, 152682, 1917971, 40681, 344880, 1811331, 1799491, 1763824, 1567371, 1567368, 1567369, 1567372, 1567370, 1713160, 1675841, 1556941, 1556924, 1069987, 93063, 3018036, 1549858, 1636702, 1352757, 1352754, 1602911, 2952889, 2952887, 2952888, 1391375, 1358181, 1509158, 1509156, 1509153, 1509155, 1468336, 1192206, 1192204, 1395959, 1386852, 1317267, 1317266, 1317265, 1317263, 1317262, 2949094, 653931, 1166339, 1159432, 1114368;1114778, 1114529, 1114515, 1113837, 934404, 397260, 93064, 990009, 604300, 653870, 904055, 904054, 904048, 904046, 910242, 658322, 658323, 622311, 521991, 521990, 521989, 521985, 521984, 521983, 521974, 521972, 521971, 520951, 498904, 477981, 384276, 384282;384284, 384278;384279, 305910, 210503, 210502, 210474, 358374, 124436	FALSE
ASV_10253	1618636;1618637;1618638;1618639;1618640;1618641, 2052139, 2053554	FALSE
ASV_10256	195632, 8258, 1402070, 3070152, 3041670, 1565084, 8260;195632;382950;1828372, 8260	FALSE
ASV_10275	2508687, 1125411, 1010368, 1010364, 1007117, 1007116, 1007114;1007115;1010326;1010367;1010382;1010398, 1125412, 939691, 939870, 939869, 939688, 939686, 939865, 939677, 939675, 939670, 939864, 939657, 939656, 939863, 913327, 939650, 939862, 939861, 939860, 466017, 466016	FALSE
ASV_10285	77931, 47934, 47934;493464;1486434;1486437;1486444, 150622, 437763;704171, 150597, 47934;120300;146760;150623;447208;497816	FALSE
ASV_10306	41457, 83372, 2843, 1577725, 265564, 291031, 376140, 371681, 267982, 267567, 243198, 2843;267567, 637379, 420259, 216763, 491542, 49261	FALSE
ASV_1031	2608981, 418, 3040943, 980567;980568, 1117988, 1041303	FALSE
ASV_10328	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10329	1618784;1618903	TRUE
ASV_10332	1010374;1010383, 1010351, 1010343	FALSE
ASV_10342	43656, 1853616, 53249, 1191970, 1182417, 1149635, 1113817, 1114173, 1114170;1114171;1114172, 414427, 304209, 1529052, 349880, 327535	FALSE
ASV_10343	237368, 237368;466106, 466106, 236757	FALSE
ASV_10348	1293795, 1441457, 1045558, 752174, 427542, 417574;1441457, 1122599	FALSE
ASV_1035	1804765;2023136, 237455, 183589, 37318, 186175, 44447, 186176	FALSE
ASV_10373	43656, 1853616, 53249, 1191970, 1182417, 1149635, 1113817, 1114173, 1114170;1114171;1114172, 414427, 304209, 1529052, 349880, 327535	FALSE
ASV_10385	1618985;1618997	TRUE
ASV_10401	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10410	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10452	1618784;1618903	TRUE
ASV_1046	2508687, 1125411, 1010368, 1010364, 1007117, 1007116, 1007114;1007115;1010326;1010367;1010382;1010398, 1125412, 939691, 939870, 939869, 939688, 939686, 939865, 939677, 939675, 939670, 939864, 939657, 939656, 939863, 913327, 939650, 939862, 939861, 939860, 466017, 466016	FALSE
ASV_1048	1904441, 1844684, 666509, 1514908, 1336785, 1336789, 1336788, 1336786, 1010203, 1010190, 1007110, 1010182, 1010177;1010195;1010236, 1010176, 670886, 670884;670885, 640212, 523686, 452981	FALSE
ASV_10494	225422, 1903071, 1563671, 2679961, 3079556, 1904441, 1537234, 2867026, 2867024, 225422;1904441, 1122680, 1122677, 1122675, 864486, 376757, 261554, 162192, 225422;391624, 215835, 215831, 211670	FALSE
ASV_1050	43656, 1853616, 53249, 1191970, 1182417, 1149635, 1113817, 1114173, 1114170;1114171;1114172, 414427, 304209, 1529052, 349880, 327535	FALSE
ASV_10503	77931, 47934, 47934;493464;1486434;1486437;1486444, 150622, 437763;704171, 150597, 47934;120300;146760;150623;447208;497816	FALSE
ASV_10529	1618923, 1618899;1618946;1618952;1618954;1618965	FALSE
ASV_10532	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10534	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10540	1618784;1618903	TRUE
ASV_10541	1618636;1618637;1618638;1618639;1618640;1618641	TRUE
ASV_1056	1606597, 296655;296677	FALSE
ASV_10560	1618636;1618637;1618638;1618639;1618640;1618641, 2052139	FALSE
ASV_10566	1653210;1653211, 435700	FALSE
