"","Sample_ID","Cruise","Site","Depth_m","Latitude","Longitude","Lat_deg","Lon_deg","Date","Year","Date_easy","Month","Season","Lon_deg_r","Lat_deg_r","counts_per_season_per_station"
"118","E245.1B.NO20","EcoFOCI Norseman 2020","Barc9",62.06,"71˚ 34.722' N","157˚ 50.251' W",71.5786972045898,-157.837509155273,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.8,71.6,2
"119","E245.2B.NO20","EcoFOCI Norseman 2020","Barc9",62.06,"71˚ 34.722' N","157˚ 50.251' W",71.5786972045898,-157.837509155273,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.8,71.6,2
"120","E246.1B.NO20","EcoFOCI Norseman 2020","Barc9",5.3,"71˚ 34.722' N","157˚ 50.251' W",71.5786972045898,-157.837509155273,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.8,71.6,2
"121","E246.2B.NO20","EcoFOCI Norseman 2020","Barc9",5.3,"71˚ 34.722' N","157˚ 50.251' W",71.5786972045898,-157.837509155273,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.8,71.6,2
"122","E247.1B.NO20","EcoFOCI Norseman 2020","Barc7",78.6,"71˚ 30' N","157˚ 39' W",71.5,-157.649993896484,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.6,71.5,2
"123","E247.2B.NO20","EcoFOCI Norseman 2020","Barc7",78.6,"71˚ 30' N","157˚ 39' W",71.5,-157.649993896484,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.6,71.5,2
"124","E248.1B.NO20","EcoFOCI Norseman 2020","Barc7",3.7,"71˚ 30' N","157˚ 39' W",71.5,-157.649993896484,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.6,71.5,2
"125","E248.2B.NO20","EcoFOCI Norseman 2020","Barc7",3.7,"71˚ 30' N","157˚ 39' W",71.5,-157.649993896484,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.6,71.5,2
"126","E249.1B.NO20","EcoFOCI Norseman 2020","Barc5",120.48,"71˚ 24' N","157˚ 29' W",71.4000015258789,-157.483337402344,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.5,71.4,2
"127","E249.2B.NO20","EcoFOCI Norseman 2020","Barc5",120.48,"71˚ 24' N","157˚ 29' W",71.4000015258789,-157.483337402344,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.5,71.4,2
"128","E250.1B.NO20","EcoFOCI Norseman 2020","Barc5",2.13,"71˚ 24' N","157˚ 29' W",71.4000015258789,-157.483337402344,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.5,71.4,2
"129","E250.2B.NO20","EcoFOCI Norseman 2020","Barc5",2.13,"71˚ 24' N","157˚ 29' W",71.4000015258789,-157.483337402344,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.5,71.4,2
"130","E251.1B.NO20","EcoFOCI Norseman 2020","Barc3",85.02,"71˚ 19' N","157˚ 14' W",71.3166656494141,-157.233337402344,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.2,71.3,2
"131","E251.2B.NO20","EcoFOCI Norseman 2020","Barc3",85.02,"71˚ 19' N","157˚ 14' W",71.3166656494141,-157.233337402344,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.2,71.3,2
"132","E252.1B.NO20","EcoFOCI Norseman 2020","Barc3",3.04,"71˚ 19' N","157˚ 14' W",71.3166656494141,-157.233337402344,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.2,71.3,2
"133","E252.2B.NO20","EcoFOCI Norseman 2020","Barc3",3.04,"71˚ 19' N","157˚ 14' W",71.3166656494141,-157.233337402344,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.2,71.3,2
"134","E253.NO20","EcoFOCI Norseman 2020","Barc2",49.91,"71˚ 17' N","157˚ 14' W",71.283332824707,-157.233337402344,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.2,71.3,2
"135","E254.NO20","EcoFOCI Norseman 2020","Barc2",2.6,"71˚ 17' N","157˚ 14' W",71.283332824707,-157.233337402344,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.2,71.3,2
"136","E255.1B.NO20","EcoFOCI Norseman 2020","Barc1",46.5,"71˚ 14.845' N","157˚ 09.849' W",71.2474136352539,-157.164154052734,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.2,71.2,2
"137","E255.2B.NO20","EcoFOCI Norseman 2020","Barc1",46.5,"71˚ 14.845' N","157˚ 09.849' W",71.2474136352539,-157.164154052734,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.2,71.2,2
"138","E256.1B.NO20","EcoFOCI Norseman 2020","Barc1",6.1,"71˚ 14.845' N","157˚ 09.849' W",71.2474136352539,-157.164154052734,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.2,71.2,2
"139","E256.2B.NO20","EcoFOCI Norseman 2020","Barc1",6.1,"71˚ 14.845' N","157˚ 09.849' W",71.2474136352539,-157.164154052734,2020-10-06 16:00:00,"2020","10-06-2020",10,"Fall",-157.2,71.2,2
"140","E257.1B.NO20","EcoFOCI Norseman 2020","SEC7/DBO3-2",39.8,"68˚ 14.495' N","167˚ 07.289' W",68.241584777832,-167.121490478516,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-167.1,68.2,2
"141","E257.2B.NO20","EcoFOCI Norseman 2020","SEC7/DBO3-2",39.8,"68˚ 14.495' N","167˚ 07.289' W",68.241584777832,-167.121490478516,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-167.1,68.2,2
"142","E258.1B.NO20","EcoFOCI Norseman 2020","SEC7/DBO3-2",4.8,"68˚ 14.495' N","167˚ 07.289' W",68.241584777832,-167.121490478516,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-167.1,68.2,2
"143","E258.2B.NO20","EcoFOCI Norseman 2020","SEC7/DBO3-2",4.8,"68˚ 14.495' N","167˚ 07.289' W",68.241584777832,-167.121490478516,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-167.1,68.2,2
"144","E259.1B.NO20","EcoFOCI Norseman 2020","SEC5/DBO3-4",47,"68˚ 07.717' N","167˚ 29.759' W",68.1286163330078,-167.495986938477,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-167.5,68.1,2
"145","E259.2B.NO20","EcoFOCI Norseman 2020","SEC5/DBO3-4",47,"68˚ 07.717' N","167˚ 29.759' W",68.1286163330078,-167.495986938477,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-167.5,68.1,2
"146","E260.1B.NO20","EcoFOCI Norseman 2020","SEC5/DBO3-4",5,"68˚ 07.717' N","167˚ 29.759' W",68.1286163330078,-167.495986938477,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-167.5,68.1,2
"147","E260.2B.NO20","EcoFOCI Norseman 2020","SEC5/DBO3-4",5,"68˚ 07.717' N","167˚ 29.759' W",68.1286163330078,-167.495986938477,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-167.5,68.1,2
"148","E261.1B.NO20","EcoFOCI Norseman 2020","SEC3/DBO3-6",51.7,"67˚ 53.917' N","168˚ 14.038' W",67.8986129760742,-168.233963012695,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-168.2,67.9,2
"149","E261.2B.NO20","EcoFOCI Norseman 2020","SEC3/DBO3-6",51.7,"67˚ 53.917' N","168˚ 14.038' W",67.8986129760742,-168.233963012695,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-168.2,67.9,2
"150","E262.1B.NO20","EcoFOCI Norseman 2020","SEC3/DBO3-6",5.1,"67˚ 53.917' N","168˚ 14.038' W",67.8986129760742,-168.233963012695,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-168.2,67.9,2
"151","E262.2B.NO20","EcoFOCI Norseman 2020","SEC3/DBO3-6",5.1,"67˚ 53.917' N","168˚ 14.038' W",67.8986129760742,-168.233963012695,2020-10-08 16:00:00,"2020","10-08-2020",10,"Fall",-168.2,67.9,2
"152","E263.1B.NO20","EcoFOCI Norseman 2020","SEC1/DBO3-8",46.5,"67˚ 40.243' N","168˚ 55.708' W",67.6707153320312,-168.928466796875,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.9,67.7,3
"153","E263.2B.NO20","EcoFOCI Norseman 2020","SEC1/DBO3-8",46.5,"67˚ 40.243' N","168˚ 55.708' W",67.6707153320312,-168.928466796875,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.9,67.7,3
"154","E264.1B.NO20","EcoFOCI Norseman 2020","SEC1/DBO3-8",6.1,"67˚ 40.243' N","168˚ 55.708' W",67.6707153320312,-168.928466796875,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.9,67.7,3
"155","E264.2B.NO20","EcoFOCI Norseman 2020","SEC1/DBO3-8",6.1,"67˚ 40.243' N","168˚ 55.708' W",67.6707153320312,-168.928466796875,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.9,67.7,3
"156","E265.1B.NO20","EcoFOCI Norseman 2020","UTN3",41.98,"67˚ 19.89' N","168˚ 54.29' W",67.3314971923828,-168.904830932617,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.9,67.3,1
"157","E265.2B.NO20","EcoFOCI Norseman 2020","UTN3",41.98,"67˚ 19.89' N","168˚ 54.29' W",67.3314971923828,-168.904830932617,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.9,67.3,1
"158","E266.1B.NO20","EcoFOCI Norseman 2020","UTN3",2.9,"67˚ 19.89' N","168˚ 54.29' W",67.3314971923828,-168.904830932617,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.9,67.3,1
"159","E266.2B.NO20","EcoFOCI Norseman 2020","UTN3",2.9,"67˚ 19.89' N","168˚ 54.29' W",67.3314971923828,-168.904830932617,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.9,67.3,1
"160","E267.1B.NO20","EcoFOCI Norseman 2020","UTN1",27.7,"66˚ 42.45' N","168˚ 24' W",66.7074966430664,-168.399993896484,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.4,66.7,1
"161","E267.2B.NO20","EcoFOCI Norseman 2020","UTN1",27.7,"66˚ 42.45' N","168˚ 24' W",66.7074966430664,-168.399993896484,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.4,66.7,1
"162","E268.1B.NO20","EcoFOCI Norseman 2020","UTN1",4.86,"66˚ 42.45' N","168˚ 24' W",66.7074966430664,-168.399993896484,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.4,66.7,1
"163","E268.2B.NO20","EcoFOCI Norseman 2020","UTN1",4.86,"66˚ 42.45' N","168˚ 24' W",66.7074966430664,-168.399993896484,2020-10-09 16:00:00,"2020","10-09-2020",10,"Fall",-168.4,66.7,1
"164","E269.1B.NO20","EcoFOCI Norseman 2020","BRS5",42.92,"65˚ 42.97' N","168˚ 54.21' W",65.7161636352539,-168.903503417969,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.9,65.7,1
"165","E269.2B.NO20","EcoFOCI Norseman 2020","BRS5",42.92,"65˚ 42.97' N","168˚ 54.21' W",65.7161636352539,-168.903503417969,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.9,65.7,1
"166","E270.1B.NO20","EcoFOCI Norseman 2020","BRS5",5.11,"65˚ 42.97' N","168˚ 54.21' W",65.7161636352539,-168.903503417969,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.9,65.7,1
"167","E270.2B.NO20","EcoFOCI Norseman 2020","BRS5",5.11,"65˚ 42.97' N","168˚ 54.21' W",65.7161636352539,-168.903503417969,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.9,65.7,1
"168","E271.1B.NO20","EcoFOCI Norseman 2020","BRS3",46.87,"65˚ 40.79' N","168˚ 34.11' W",65.6798324584961,-168.568496704102,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.6,65.7,2
"169","E271.2B.NO20","EcoFOCI Norseman 2020","BRS3",46.87,"65˚ 40.79' N","168˚ 34.11' W",65.6798324584961,-168.568496704102,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.6,65.7,2
"170","E272.1B.NO20","EcoFOCI Norseman 2020","BRS3",4.2,"65˚ 40.79' N","168˚ 34.11' W",65.6798324584961,-168.568496704102,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.6,65.7,2
"171","E272.2B.NO20","EcoFOCI Norseman 2020","BRS3",4.2,"65˚ 40.79' N","168˚ 34.11' W",65.6798324584961,-168.568496704102,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.6,65.7,2
"172","E273.1B.NO20","EcoFOCI Norseman 2020","BRS1",36.09,"65˚ 39.28' N","168˚ 13.23' W",65.6546630859375,-168.220504760742,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.2,65.7,1
"173","E273.2B.NO20","EcoFOCI Norseman 2020","BRS1",36.09,"65˚ 39.28' N","168˚ 13.23' W",65.6546630859375,-168.220504760742,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.2,65.7,1
"174","E274.1B.NO20","EcoFOCI Norseman 2020","BRS1",4.46,"65˚ 39.28' N","168˚ 13.23' W",65.6546630859375,-168.220504760742,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.2,65.7,1
"175","E274.2B.NO20","EcoFOCI Norseman 2020","BRS1",4.46,"65˚ 39.28' N","168˚ 13.23' W",65.6546630859375,-168.220504760742,2020-10-10 16:00:00,"2020","10-10-2020",10,"Fall",-168.2,65.7,1
"176","E275.1B.NO20","EcoFOCI Norseman 2020","M8",67.04,"62˚ 12.13' N","174˚ 39.94' W",62.2021675109863,-174.665664672852,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-174.7,62.2,3
"177","E275.2B.NO20","EcoFOCI Norseman 2020","M8",67.04,"62˚ 12.13' N","174˚ 39.94' W",62.2021675109863,-174.665664672852,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-174.7,62.2,3
"178","E276.1B.NO20","EcoFOCI Norseman 2020","M8",4.29,"62˚ 12.13' N","174˚ 39.94' W",62.2021675109863,-174.665664672852,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-174.7,62.2,3
"179","E276.2B.NO20","EcoFOCI Norseman 2020","M8",4.29,"62˚ 12.13' N","174˚ 39.94' W",62.2021675109863,-174.665664672852,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-174.7,62.2,3
"180","E277.1B.NO20","EcoFOCI Norseman 2020","SLIP2/DBO1-2",77.48,"62˚ 03.04' N","175˚ 12.48' W",62.050666809082,-175.207992553711,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-175.2,62.1,2
"181","E277.2B.NO20","EcoFOCI Norseman 2020","SLIP2/DBO1-2",77.48,"62˚ 03.04' N","175˚ 12.48' W",62.050666809082,-175.207992553711,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-175.2,62.1,2
"182","E277.3B.NO20","EcoFOCI Norseman 2020","SLIP2/DBO1-2",77.48,"62˚ 03.04' N","175˚ 12.48' W",62.050666809082,-175.207992553711,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-175.2,62.1,2
"183","E278.1B.NO20","EcoFOCI Norseman 2020","SLIP2/DBO1-2",3.8,"62˚ 03.04' N","175˚ 12.48' W",62.050666809082,-175.207992553711,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-175.2,62.1,2
"184","E278.2B.NO20","EcoFOCI Norseman 2020","SLIP2/DBO1-2",3.8,"62˚ 03.04' N","175˚ 12.48' W",62.050666809082,-175.207992553711,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-175.2,62.1,2
"185","E278.3B.NO20","EcoFOCI Norseman 2020","SLIP2/DBO1-2",3.8,"62˚ 03.04' N","175˚ 12.48' W",62.050666809082,-175.207992553711,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-175.2,62.1,2
"186","E279.1B.NO20","EcoFOCI Norseman 2020","SLIP3",65,"62˚ 23.41' N","174˚ 34.07' W",62.3901672363281,-174.567840576172,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-174.6,62.4,3
"187","E279.2B.NO20","EcoFOCI Norseman 2020","SLIP3",65,"62˚ 23.41' N","174˚ 34.07' W",62.3901672363281,-174.567840576172,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-174.6,62.4,3
"188","E280.1B.NO20","EcoFOCI Norseman 2020","SLIP3",4.56,"62˚ 23.41' N","174˚ 34.07' W",62.3901672363281,-174.567840576172,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-174.6,62.4,3
"189","E280.2B.NO20","EcoFOCI Norseman 2020","SLIP3",4.56,"62˚ 23.41' N","174˚ 34.07' W",62.3901672363281,-174.567840576172,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-174.6,62.4,3
"190","E280.3B.NO20","EcoFOCI Norseman 2020","SLIP3",4.56,"62˚ 23.41' N","174˚ 34.07' W",62.3901672363281,-174.567840576172,2020-10-12 16:00:00,"2020","10-12-2020",10,"Fall",-174.6,62.4,3
"191","E281.1B.NO20","EcoFOCI Norseman 2020","SLIP5",59.2,"62˚ 33.619' N","173˚ 33.069' W",62.5603179931641,-173.551147460938,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.6,62.6,3
"192","E281.2B.NO20","EcoFOCI Norseman 2020","SLIP5",59.2,"62˚ 33.619' N","173˚ 33.069' W",62.5603179931641,-173.551147460938,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.6,62.6,3
"193","E281.3B.NO20","EcoFOCI Norseman 2020","SLIP5",59.2,"62˚ 33.619' N","173˚ 33.069' W",62.5603179931641,-173.551147460938,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.6,62.6,3
"194","E282.1B.NO20","EcoFOCI Norseman 2020","SLIP5",6,"62˚ 33.619' N","173˚ 33.069' W",62.5603179931641,-173.551147460938,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.6,62.6,3
"195","E282.2B.NO20","EcoFOCI Norseman 2020","SLIP5",6,"62˚ 33.619' N","173˚ 33.069' W",62.5603179931641,-173.551147460938,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.6,62.6,3
"196","E282.3B.NO20","EcoFOCI Norseman 2020","SLIP5",6,"62˚ 33.619' N","173˚ 33.069' W",62.5603179931641,-173.551147460938,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.6,62.6,3
"197","E283.1B.NO20","EcoFOCI Norseman 2020","SLIP4/DBO1-8",67.7,"63˚ 01.752' N","173˚ 27.502' W",63.0292015075684,-173.458374023438,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.5,63,3
"198","E283.2B.NO20","EcoFOCI Norseman 2020","SLIP4/DBO1-8",67.7,"63˚ 01.752' N","173˚ 27.502' W",63.0292015075684,-173.458374023438,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.5,63,3
"199","E283.3B.NO20","EcoFOCI Norseman 2020","SLIP4/DBO1-8",67.7,"63˚ 01.752' N","173˚ 27.502' W",63.0292015075684,-173.458374023438,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.5,63,3
"200","E284.1B.NO20","EcoFOCI Norseman 2020","SLIP4/DBO1-8",6.1,"63˚ 01.752' N","173˚ 27.502' W",63.0292015075684,-173.458374023438,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.5,63,3
"201","E284.2B.NO20","EcoFOCI Norseman 2020","SLIP4/DBO1-8",6.1,"63˚ 01.752' N","173˚ 27.502' W",63.0292015075684,-173.458374023438,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.5,63,3
"202","E284.3B.NO20","EcoFOCI Norseman 2020","SLIP4/DBO1-8",6.1,"63˚ 01.752' N","173˚ 27.502' W",63.0292015075684,-173.458374023438,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-173.5,63,3
"203","E285.1B.NO20","EcoFOCI Norseman 2020","SLIP4C",49.35,"63˚ 36.25' N","172˚ 35.42' W",63.6041679382324,-172.59033203125,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-172.6,63.6,2
"204","E285.2B.NO20","EcoFOCI Norseman 2020","SLIP4C",49.35,"63˚ 36.25' N","172˚ 35.42' W",63.6041679382324,-172.59033203125,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-172.6,63.6,2
"205","E285.3B.NO20","EcoFOCI Norseman 2020","SLIP4C",49.35,"63˚ 36.25' N","172˚ 35.42' W",63.6041679382324,-172.59033203125,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-172.6,63.6,2
"206","E286.1B.NO20","EcoFOCI Norseman 2020","SLIP4C",2.24,"63˚ 36.25' N","172˚ 35.42' W",63.6041679382324,-172.59033203125,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-172.6,63.6,2
"207","E286.2B.NO20","EcoFOCI Norseman 2020","SLIP4C",2.24,"63˚ 36.25' N","172˚ 35.42' W",63.6041679382324,-172.59033203125,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-172.6,63.6,2
"208","E286.3B.NO20","EcoFOCI Norseman 2020","SLIP4C",2.24,"63˚ 36.25' N","172˚ 35.42' W",63.6041679382324,-172.59033203125,2020-10-13 16:00:00,"2020","10-13-2020",10,"Fall",-172.6,63.6,2
"209","E287.1B.NO20","EcoFOCI Norseman 2020","DBO2-3/UTBS 2A",30.2,"64˚ 40.2' N","168˚ 14.08' W",64.6699981689453,-168.234664916992,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-168.2,64.7,4
"210","E287.2B.NO20","EcoFOCI Norseman 2020","DBO2-3/UTBS 2A",30.2,"64˚ 40.2' N","168˚ 14.08' W",64.6699981689453,-168.234664916992,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-168.2,64.7,4
"211","E287.3B.NO20","EcoFOCI Norseman 2020","DBO2-3/UTBS 2A",30.2,"64˚ 40.2' N","168˚ 14.08' W",64.6699981689453,-168.234664916992,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-168.2,64.7,4
"212","E288.1B.NO20","EcoFOCI Norseman 2020","DBO2-3/UTBS 2A",3.56,"64˚ 40.2' N","168˚ 14.08' W",64.6699981689453,-168.234664916992,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-168.2,64.7,4
"213","E288.2B.NO20","EcoFOCI Norseman 2020","DBO2-3/UTBS 2A",3.56,"64˚ 40.2' N","168˚ 14.08' W",64.6699981689453,-168.234664916992,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-168.2,64.7,4
"214","E289.1B.NO20","EcoFOCI Norseman 2020","DBO2-2/UTBS 2",39.8,"64˚ 40.8' N","169˚ 05.94' W",64.6800003051758,-169.098999023438,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.1,64.7,4
"215","E289.2B.NO20","EcoFOCI Norseman 2020","DBO2-2/UTBS 2",39.8,"64˚ 40.8' N","169˚ 05.94' W",64.6800003051758,-169.098999023438,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.1,64.7,4
"216","E289.3B.NO20","EcoFOCI Norseman 2020","DBO2-2/UTBS 2",39.8,"64˚ 40.8' N","169˚ 05.94' W",64.6800003051758,-169.098999023438,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.1,64.7,4
"217","E290.1B.NO20","EcoFOCI Norseman 2020","DBO2-2/UTBS 2",3.51,"64˚ 40.8' N","169˚ 05.94' W",64.6800003051758,-169.098999023438,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.1,64.7,4
"218","E290.2B.NO20","EcoFOCI Norseman 2020","DBO2-2/UTBS 2",3.51,"64˚ 40.8' N","169˚ 05.94' W",64.6800003051758,-169.098999023438,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.1,64.7,4
"219","E290.3B.NO20","EcoFOCI Norseman 2020","DBO2-2/UTBS 2",3.51,"64˚ 40.8' N","169˚ 05.94' W",64.6800003051758,-169.098999023438,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.1,64.7,4
"220","E291.1B.NO20","EcoFOCI Norseman 2020","DBO2-1/UTBS 5",41.61,"64˚ 40.15' N","169˚ 55.25' W",64.6691665649414,-169.920837402344,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.9,64.7,3
"221","E291.2B.NO20","EcoFOCI Norseman 2020","DBO2-1/UTBS 5",41.61,"64˚ 40.15' N","169˚ 55.25' W",64.6691665649414,-169.920837402344,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.9,64.7,3
"222","E291.3B.NO20","EcoFOCI Norseman 2020","DBO2-1/UTBS 5",41.61,"64˚ 40.15' N","169˚ 55.25' W",64.6691665649414,-169.920837402344,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.9,64.7,3
"223","E292.1B.NO20","EcoFOCI Norseman 2020","DBO2-1/UTBS 5",3.03,"64˚ 40.15' N","169˚ 55.25' W",64.6691665649414,-169.920837402344,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.9,64.7,3
"224","E292.2B.NO20","EcoFOCI Norseman 2020","DBO2-1/UTBS 5",3.03,"64˚ 40.15' N","169˚ 55.25' W",64.6691665649414,-169.920837402344,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.9,64.7,3
"225","E292.3B.NO20","EcoFOCI Norseman 2020","DBO2-1/UTBS 5",3.03,"64˚ 40.15' N","169˚ 55.25' W",64.6691665649414,-169.920837402344,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-169.9,64.7,3
"226","E293.1B.NO20","EcoFOCI Norseman 2020","DBO2-0/BCL6C",42.74,"64˚ 40.31' N","170˚ 38.36' W",64.6718368530273,-170.63932800293,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-170.6,64.7,1
"227","E293.2B.NO20","EcoFOCI Norseman 2020","DBO2-0/BCL6C",42.74,"64˚ 40.31' N","170˚ 38.36' W",64.6718368530273,-170.63932800293,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-170.6,64.7,1
"228","E293.3B.NO20","EcoFOCI Norseman 2020","DBO2-0/BCL6C",42.74,"64˚ 40.31' N","170˚ 38.36' W",64.6718368530273,-170.63932800293,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-170.6,64.7,1
"229","E294.1B.NO20","EcoFOCI Norseman 2020","DBO2-0/BCL6C",4.39,"64˚ 40.31' N","170˚ 38.36' W",64.6718368530273,-170.63932800293,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-170.6,64.7,1
"230","E294.2B.NO20","EcoFOCI Norseman 2020","DBO2-0/BCL6C",4.39,"64˚ 40.31' N","170˚ 38.36' W",64.6718368530273,-170.63932800293,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-170.6,64.7,1
"231","E294.3B.NO20","EcoFOCI Norseman 2020","DBO2-0/BCL6C",4.39,"64˚ 40.31' N","170˚ 38.36' W",64.6718368530273,-170.63932800293,2020-10-17 16:00:00,"2020","10-17-2020",10,"Fall",-170.6,64.7,1
"232","E295.1B.NO20","EcoFOCI Norseman 2020","DBO2-4/UTBS 4",42.84,"64˚ 57.51' N","169˚ 53.38' W",64.9585037231445,-169.889663696289,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.9,65,3
