ASV	Multi_taxID_entry	USED
ASV_10004	1618985;1618997	TRUE
ASV_10009	1618737;1618756	TRUE
ASV_10011	1618636;1618637;1618638;1618639;1618640;1618641, 1618642	FALSE
ASV_10033	1619054;1619061	TRUE
ASV_10040	1618985;1618997	TRUE
ASV_10048	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10049	1618964, 1618943, 1618815;1618890;1618924	FALSE
ASV_10056	1618636;1618637;1618638;1618639;1618640;1618641	TRUE
ASV_10057	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10059	374515;1898112, 236119	FALSE
ASV_1007	1653210;1653211, 435700, 1314282	FALSE
ASV_10082	1360530, 1364563, 1363404, 1363400, 1363397;1364564, 1363396, 1363392, 1362392, 78, 2201350, 1759315, 1168082, 1977087, 1234015, 942894, 942893, 933168, 122598	FALSE
ASV_10085	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_1010	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10103	238, 172045, 1939629, 1756149, 485024;485026	FALSE
ASV_10105	151454, 1871050, 1526658, 1869227, 1361756, 1361755, 1361754, 1361752, 1360054, 1360046, 1359717, 1363752, 1363751, 1363749, 1363748, 1362796, 1362793, 1362792, 1362788, 1362784, 1359960;1362782, 1362781, 1362779, 1362778, 1362777, 1362771, 1361763, 1361762, 1361761, 1211774, 1212487, 1977087, 1036778, 2599640, 1867715, 151419, 1909294, 151416, 53254, 1867716, 1867714, 1867713, 1913988, 2038386, 1036779, 1759097, 1759096, 1759095, 1759093, 1818789;1818795, 1818821, 1866392, 1866387, 1866391, 1866393, 1866388, 1866389, 1866390, 1842539, 1871628, 1818829, 1868199, 1868180, 1673100, 1673099, 1673098, 1673097, 1849904, 1849905, 1792307, 1570257, 1640081, 1640080, 1640079, 1639951, 1639950, 1749088, 1749089, 2065382, 1660186, 1660184;1660185, 1674466, 1526192, 1632932, 2763117, 1561365, 1533959, 1533958, 1533957, 1547926, 1520250, 1520241, 1520198, 1520176, 1520175, 1503002, 1503001, 1197712, 1512281, 1491886, 1455761, 1395893, 1336735, 1327151, 1327152, 1327153, 1327150, 1327149, 1305901, 1305894, 1274291, 1265781, 1259028, 1259030, 1259029, 1256756, 1256755, 1256754, 1256753, 1256752, 1172502, 1172501, 1164892, 1166084, 1114599, 1114509, 1120635, 1120634, 1120633, 1120632, 1120631, 1095561, 1079532, 1073853, 1046206, 1035323, 1035322, 946785;1036779, 936409;936410, 936463, 936462, 930797, 888107, 857309, 698987, 715150, 508722, 521915, 521914;521916, 521913, 521912, 521911, 521910, 521909, 521907, 595301, 506668, 572162, 540972, 527170, 484085, 484084, 484083, 471583, 439465, 387868, 438035, 434802, 378404;1871050, 327840, 392587, 392588, 392586, 370882, 370881, 370880, 301786, 302157, 302858, 189115, 56984, 56983, 1225898, 138844, 619453, 1225896, 1225895, 1529114	FALSE
ASV_10106	1510002;1510004, 1313816, 1313798, 1313785, 1509746, 588107, 1313833;1313844;1313871, 1509993, 1509529, 588102, 1869227, 1010269, 1509790, 1010257	FALSE
ASV_10114	1619054;1619061	TRUE
ASV_10118	1618737;1618756	TRUE
ASV_10128	43656, 1853616, 53249, 1191970, 1182417, 1149635, 1113817, 1114173, 1114170;1114171;1114172, 414427, 304209, 1529052, 349880, 327535	FALSE
ASV_10137	1891026, 2316574, 1891026;2316574, 382366, 1606706, 212501, 933848	FALSE
ASV_10139	1904441, 1844684, 666509, 1514908, 1336785, 1336789, 1336788, 1336786, 1010203, 1010190, 1007110, 1010182, 1010177;1010195;1010236, 1010176, 670886, 670884;670885, 640212, 523686, 452981	FALSE
ASV_10147	1010586, 1010528, 1010511, 1010493;1010548	FALSE
ASV_10151	77931, 47934, 47934;493464;1486434;1486437;1486444, 150622, 437763;704171, 150597, 47934;120300;146760;150623;447208;497816	FALSE
ASV_10159	35554, 1617649, 243231, 663917, 741699, 741700, 35554;243231	FALSE
ASV_10161	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10167	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10174	1618636;1618637;1618638;1618639;1618640;1618641	TRUE
ASV_10177	2022749, 2509341, 2590020, 1142066, 1142065, 1142064, 621451, 621449, 621448, 621446, 621445, 1702537, 1702547, 1702540, 1702539, 1702546, 1702543, 1702542, 1702541;1702545, 1702536;1702538;1702548;1702549, 1702544, 1608303, 1608301, 2878390	FALSE
ASV_10181	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10182	1618629;1618630;1618631;1618632, 1618633	FALSE
ASV_10186	1618719, 1618725, 1618696;1618699	FALSE
ASV_10220	1009419;1010060, 1010048, 1010045, 1009415, 1010008;1010018;1010032;1010050;1010063;1010067;1010074;1010089;1010121, 1010003;1010026;1010037;1010061;1010079, 1009413;1009416;1010002	FALSE
ASV_10226	1804765;2023136, 237455, 186175, 44447, 186176	FALSE
ASV_10233	1618636;1618637;1618638;1618639;1618640;1618641	TRUE
ASV_10240	1009980, 1010082, 1009978;1010024;1010083;1010090;1010097, 1010021, 1010015, 1010000, 1009414;1009418;1009996;1010012;1010030;1010052;1010124, 1009417;1009420;1009422;1009423;1009695;1009984;1009987;1009994;1009995;1009997;1009998;1009999;1010001;1010004;1010005;1010006;1010007;1010009;1010010;1010011;1010013;1010014;1010016;1010019;1010020;1010022;1010023;1010025;1010027;1010028;1010029;1010031;1010033;1010034;1010035;1010036;1010039;1010040;1010041;1010042;1010043;1010044;1010046;1010047;1010054;1010055;1010056;1010057;1010058;1010059;1010062;1010064;1010066;1010070;1010071;1010072;1010073;1010075;1010076;1010077;1010078;1010084;1010085;1010086;1010087;1010088;1010092;1010093;1010094;1010095;1010098;1010099;1010100;1010118;1010122;1010123, 1009993	FALSE
ASV_10253	1492901, 143224, 638019, 638017, 638015;638016, 638014, 638013, 638012, 638011	FALSE
ASV_10275	237368, 237368;466106, 466106, 236757	FALSE
ASV_10291	208968, 197183, 1969819, 1969818, 1969817, 1969816, 1969815, 1907941, 1789676, 1789675;1969814, 1789674, 1789673, 1502098	FALSE
ASV_10294	1618636;1618637;1618638;1618639;1618640;1618641	TRUE
ASV_10309	1618985;1618997	TRUE
