ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_10067	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10068	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10069	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	NA
ASV_1007	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10070	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10071	Eukaryota	Streptophyta	Sphagnopsida	NA	NA	NA	NA
ASV_10072	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10073	Eukaryota	Cryptophyceae__p	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Proteomonas	Proteomonas sulcata
ASV_10074	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10075	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_10076	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseobacter	Roseobacter litoralis
ASV_10077	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10078	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	Nitrospina sp_ SCGC AAA003_C16
ASV_10079	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_1008	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Pseudoteredinibacter	NA
ASV_10080	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10081	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10082	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10083	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10084	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10085	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10086	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Psammodictyon	Psammodictyon panduriforme
ASV_10087	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10088	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10089	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	NA	NA	NA
ASV_1009	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	NA	NA
ASV_10090	Bacteria	Kiritimatiellota	Kiritimatiellia	Kiritimatiellales	NA	NA	NA
ASV_10091	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_10092	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10093	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	NA
ASV_10094	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Quisquiliibacterium	Quisquiliibacterium sp_
ASV_10095	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	NA	NA
ASV_10096	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium
ASV_10098	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	NA
ASV_10099	Bacteria	NA	NA	NA	NA	NA	NA
ASV_101	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes entomelas
ASV_1010	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10100	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10101	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10102	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_10103	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	NA	NA	NA
ASV_10104	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10105	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	NA	NA	NA
ASV_10106	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10107	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Desulfuromonas acetoxidans
ASV_10108	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	Thiothrix sp_ FBR0112
ASV_10109	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_1011	Eukaryota	Chordata	Actinopteri	Carangiformes	Carangidae	Trachurus	Trachurus symmetricus
ASV_10110	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA
ASV_10111	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	NA	NA	NA
ASV_10112	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	NA	NA	NA
ASV_10113	Eukaryota	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Atherinopsis	Atherinopsis californiensis
ASV_10114	Bacteria	Candidatus Peregrinibacteria	NA	NA	NA	NA	NA
ASV_10115	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10116	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10117	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10118	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10119	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_1012	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10120	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10121	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10122	Bacteria	Spirochaetota	Spirochaetia	Leptospirales	NA	NA	NA
ASV_10123	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10124	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	NA	NA
ASV_10125	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	NA
ASV_10126	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10128	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	NA
ASV_10129	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	NA
ASV_1013	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	NA	NA	NA
ASV_10130	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10132	Eukaryota	Cryptophyceae__p	Cryptophyceae	NA	NA	NA	NA
ASV_10133	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10134	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10135	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	NA
ASV_10136	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10137	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10138	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	NA
ASV_10139	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	NA	NA	NA
ASV_1014	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10140	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10141	Bacteria	Pseudomonadota	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	NA	NA
ASV_10142	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10143	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	NA	NA	NA
ASV_10144	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10145	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10146	Eukaryota	Prasinodermophyta	Prasinodermophyceae	Prasinodermales	Prasinodermaceae	NA	NA
ASV_10148	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	NA	NA	NA
ASV_10150	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10151	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10152	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	NA	NA	NA
ASV_10153	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10154	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10155	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	NA	NA
ASV_10156	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	NA	NA
ASV_10157	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
ASV_10158	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	NA
ASV_10159	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	NA	NA	NA
ASV_1016	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10160	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	NA
ASV_10161	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10162	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10163	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10164	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10165	Bacteria	Candidatus Krumholzibacteriota	Candidatus Krumholzibacteria	NA	NA	NA	NA
ASV_10166	Bacteria	Bacillota	Bacilli	Bacillales	NA	NA	NA
ASV_10167	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10168	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10169	Bacteria	Bacteroidota	NA	NA	NA	NA	NA
ASV_1017	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	NA	NA
ASV_10170	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10171	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylotenera	Methylotenera sp_
ASV_10172	Eukaryota	Foraminifera	Rotaliida__c	Rotaliida	NA	NA	NA
ASV_10173	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	NA
ASV_10174	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10175	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10176	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10177	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA
ASV_10178	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp_
ASV_10179	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1018	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii
ASV_10180	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10181	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10182	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10183	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	NA
ASV_10184	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10185	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10186	Bacteria	Candidatus Moranbacteria	NA	NA	NA	NA	NA
ASV_10187	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfococcaceae	NA	NA
ASV_10188	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10189	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_1019	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavicella	Flavicella marina
ASV_10190	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	NA	NA	NA
ASV_10191	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10192	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10193	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10194	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10195	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10196	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Bythopirellula	Bythopirellula polymerisocia
ASV_10198	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10199	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	NA
ASV_102	Eukaryota	Centroplasthelida__p	Centroplasthelida	Meringosphaera__f__o	Meringosphaera__f	Meringosphaera	Meringosphaera mediterranea
ASV_1020	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Gadus	Gadus chalcogrammus
ASV_10200	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10201	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	NA	NA	NA
ASV_10202	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10203	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10204	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	NA	NA	NA
ASV_10205	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV_10206	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	Sulfurovum sp_
ASV_10207	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10208	Bacteria	Candidatus Vogelbacteria	NA	NA	NA	NA	NA
ASV_10209	Bacteria	Acidobacteriota	Vicinamibacteria	NA	NA	NA	NA
ASV_10210	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina elegans
ASV_10211	Bacteria	Candidatus Krumholzibacteriota	Candidatus Krumholzibacteria	NA	NA	NA	NA
ASV_10212	Eukaryota	Haptophyta	NA	NA	NA	NA	NA
ASV_10213	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10214	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10215	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10216	Bacteria	Pseudomonadota	Alphaproteobacteria	Holosporales	NA	NA	NA
ASV_10217	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10218	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Sulfurimonas sp_ MA01
ASV_10219	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_1022	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV_10220	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_10222	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	NA	NA	NA
ASV_10223	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	NA
ASV_10224	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp_
ASV_10225	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10226	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo_nitzschia	NA
ASV_10227	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Hemidiscaceae	Actinocyclus	Actinocyclus sp_ _in_ diatoms_
ASV_10228	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10229	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	NA
ASV_1023	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10230	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Sulfurimonas sp_ MA01
ASV_10231	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_10232	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10233	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10234	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_10235	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10236	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_10238	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10239	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_1024	Bacteria	Candidatus Krumholzibacteriota	Candidatus Krumholzibacteria	NA	NA	NA	NA
ASV_10240	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_10241	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10242	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10243	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10244	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	NA
ASV_10245	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10246	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	NA	NA
ASV_10247	Bacteria	Myxococcota	Myxococcia	Myxococcales	Paraliomyxa__f	NA	NA
ASV_10248	Eukaryota	Foraminifera	Rotaliida__c	Rotaliida	Elphidiidae	NA	NA
ASV_10249	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	NA	NA
ASV_1025	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfotalea	Desulfotalea arctica
ASV_10250	Bacteria	Mycoplasmatota	Candidatus Izimaplasma	NA	NA	NA	NA
ASV_10251	Eukaryota	Streptophyta	Pinopsida	Pinales	Pinaceae	Pinus	NA
ASV_10252	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10253	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_10254	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_10255	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA
ASV_10256	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseobacter	Arctic sea ice bacterium ARK10233
ASV_10257	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10258	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10259	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	NA	NA	NA
ASV_1026	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10260	Eukaryota	Echinodermata	Asteroidea	Valvatida	Poraniidae	Dermasterias	Dermasterias imbricata
ASV_10261	Bacteria	Mycoplasmatota	Candidatus Izimaplasma	Candidatus Izemoplasmatales	Candidatus Izemoplasmataceae	Xianfuyuplasma	Xianfuyuplasma coldseepsis
ASV_10262	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	NA	NA	NA
ASV_10263	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10265	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
ASV_10266	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10267	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10268	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	Proboscia indica
ASV_10269	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1027	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10270	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	NA
ASV_10271	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	NA
ASV_10272	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA
ASV_10273	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10274	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10275	Bacteria	Planctomycetota	Candidatus Brocadiia	Candidatus Brocadiales	Candidatus Scalinduaceae	Scalindua	NA
ASV_10276	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10277	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10278	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10279	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Pseudoteredinibacter	NA
ASV_1028	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
