x	C2	CEO	DBO1.1	DBO1.10	DBO1.2	DBO1.3	DBO1.4	DBO1.5	DBO1.6	DBO1.7	DBO1.8	DBO1.9	DBO2.1	DBO2.2	DBO2.3	DBO2.4	DBO2.5	DBO3.1	DBO3.2	DBO3.3	DBO3.4	DBO3.5	DBO3.6	DBO3.7	DBO3.8	DBO4.1	DBO4.2	DBO4.3	DBO4.4	DBO4.5	DBO4.6	M8
ASV_83	0.430572536323193	3.32825282723547	0.000872189369755961	0.00636994313378039	0	0	0	0	0.00545626293731095	0.0605991743362497	0.0117207874024977	0	0.0898050626125951	0.0192684278112339	0.0120401614991717	0.0559974422949285	0.0601451514778175	0.00674321824907522	0.335232890729699	0.260512191341817	0.311692710909277	0.974395019928449	0.5348127770881	1.20959653797633	0.66843936590069	1.39975282988756	3.01910980111973	5.57351129969599	3.40955864580717	2.89215715491456	7.92579303200733	0
ASV_86	0.391698792067858	0.0704325115203409	0.401479551590087	0.620205687725872	0.667468048347184	0.485412088331881	0.975601454095944	0.820116124348019	0.595992010882081	0.484684311644213	0.164134796657979	0.270710067890013	0.180125611106325	0.10112274291353	0.462200446317547	0.468652779167079	0.264467931630969	1.24929575999544	0.990833986012557	0.577803350530074	0.773534522398209	0.238620440321736	0.33184432860268	0.682676960258181	0.257499377612309	0.182545678434294	0.247931975212759	0.266767330315205	0.140044837833361	0.185542911510563	0.502484911162361	0.730328816746226
ASV_87	0.646075738075294	0.0903185359437864	0.0874930039528773	0.298689222176101	0.128884501430951	0.0841858476557808	0.129538322364617	0.0555540124566915	0.361269342779819	0.187138816650889	0.11624085588652	0.126130995665964	0.554977967659022	0.170793568283292	0.322948810893812	0.300929878156549	0.781993385590919	0.621142047148598	0.81436777796159	1.67025385802688	1.17585828130823	0.729223875549575	0.961781591103526	1.60700869762702	0.610590824358565	0.162188748306604	0.413076764409633	0.92348355580866	0.317976699416583	0.486538433332488	0.483012991015165	0.124844556437048
ASV_93	0.00269343945484785	0	0.92447434206833	2.66843043974114	0.770964112282027	1.74884365886994	2.48711938817924	1.25996055742357	0.0743415825208617	0.339187045243175	2.1501784489882	1.8659730842742	0.880994597878159	0.135361066065542	0.0180343301569882	0.0416771179864531	0.351105976646102	0.00443120989755043	0.180695976929863	0.180830909398432	0.166164141334327	0.0172879936269934	0.0739456407316949	0.125988069195279	0.00757197158996259	0.00780741704619388	0	0	0.0340994115295662	0.00881740909251226	0.122636987065958	0.412348138484552
ASV_94	0.583685218627909	0.042427156129767	0.0634199064839761	0.344182051663141	0.114529557393873	0.0453807643086565	0.110190924283858	0.0468193058705375	0.360593369490539	0.190856943747346	0.127977211268357	0.115861319858149	0.482219024192151	0.163673042260785	0.307645648020873	0.237339992152933	0.787660231920769	0.526660633883101	0.712385366618822	1.50345723869089	1.12880835512505	0.5693468502683	0.893089806320918	1.55835794198006	0.594569437360129	0.0735742157296641	0.277140374103235	0.614836576200216	0.366830546245889	0.417155817587095	0.492077689042365	0.132635225428725
ASV_106	0.196958556436753	0.00231980884775095	0.400176630785774	0.373422073253191	0.543564258996033	0.423397053097249	0.737186429739702	0.682155380417434	0.434333466812983	0.415447472494952	0.166144646507204	0.150891305353749	0.156475191709666	0.0700025653426557	0.288154045281753	0.396581497223414	0.230020845195441	1.08198811553877	0.740452027844536	0.488174925463853	0.617465083110293	0.223156809197347	0.24953948962206	0.501369568781224	0.287483725092451	0.0952390690483309	0.124484679893636	0.179104107654931	0.0764857419590821	0.244629111457834	0.227201243402247	0.519607929563566
ASV_108	0.00471351904598374	0	0.740838699157496	2.18836500932328	0.670754859786222	1.53011563701144	1.57429581521751	0	0.0661571881148953	0.251234076935702	1.43052210247484	1.44479911725877	0.652384764353215	0.107223885223325	0.0182674188460891	0.029301650434969	0.240216431428991	0.0134864364981504	0.122607819004511	0.11813730334869	0.222780311552958	0.0344823947043442	0.0795812039144005	0.0407927867099914	0.0714528398577066	0.111128451137563	0.00337364843209689	0	0.0277463003357332	0.0370331181885515	0.081290855674881	0.338351027150331
ASV_110	0.468588561478362	0.267722954248449	0.0227671605338324	0.0132262880398015	0.0130483568913951	0.0468146638243744	0.0546564836694899	0.00823959288790123	0.0173918381126787	0.0107612604890428	0.0280183153169519	0.0184719196016684	0.0246995232577575	0.00946534176699283	0.0175253582338872	0.0401631809690629	0.0685275461519357	0.09764148470731	0.500462184345381	0.454280921787974	1.11883193564844	0.523606430951081	1.59443474932153	0.449278090165815	1.61461587215963	0.483458755298851	0.995315568816784	5.47276861881609	0.342817504884609	0.380366897979163	0.566978805467965	0.0494019970965474
ASV_111	2.32641080002923	0.0329512548873327	0.199505714293249	0	0.427174060625387	0.00930908007670682	0	0	0	0.00462910359513018	0	0	0	0	0	0	0	2.43741603103119	1.36169408318289	0.0227033852856787	0.101673975682654	0.904052380723252	0.733017495430298	1.37980409785705	0.732061028579342	0.822047822208908	3.07861020286676	0	0.0288204209116602	0.3977368643653	0.0679632355261319	0.0060870293014373
ASV_119	0.00875367822825553	0.325209733482544	0.0640445968535853	0	0.0650697777675708	0.0734627215171893	0.119690228754481	0.0133550180257982	0.0111761647831832	0.00588220156098924	0	0.0739101586865286	0.0435085472295823	0.0135412531198739	0	0.131284365945332	0	1.1406745663064	1.13968755927993	0.77032014709926	0.837368469297494	2.07721864060797	0.921448212781321	0.356801390828734	0	0.112266905114097	0.0417529561092925	0.0697939735588216	0.311466819483354	1.25199014893463	0.714553779065879	0.0912529256978897
ASV_130	0.409544389554366	0.407228796758064	0.0341894869133325	0.106104895758377	0.0325765460251546	0.0362297852077023	0.0479184759316094	0.0205935809223123	0.13081291265921	0.0911739243440097	0.0386568032571667	0.0343726165351472	0.198089124305144	0.0589581764072482	0.126502361804942	0.0914899088126238	0.249938549085834	0.202564755876506	0.381149041834611	0.493081901930325	0.49060110111543	0.573519812617551	0.519908590860794	0.929896695845257	0.414997358520783	0.267089064424418	0.587930064528163	1.699902972296	0.483293586836382	0.479846047766433	1.26495079536026	0.0313616475571568
