x	C2	CEO	DBO1.1	DBO1.10	DBO1.2	DBO1.3	DBO1.4	DBO1.5	DBO1.6	DBO1.7	DBO1.8	DBO1.9	DBO2.1	DBO2.2	DBO2.3	DBO2.4	DBO2.5	DBO3.1	DBO3.2	DBO3.3	DBO3.4	DBO3.5	DBO3.6	DBO3.7	DBO3.8	DBO4.1	DBO4.2	DBO4.3	DBO4.4	DBO4.5	DBO4.6	M8
ASV_1005	1.36072135251477	39.4668303692196	0.215859880289344	0.125589298504926	0.311155466333609	0.381837213938021	0.309089735226412	0.200858012600682	0.15758602116548	0.257771165534943	0.204027665691043	0.429230297132201	0.281512883500063	0.208712311260812	0.0544625896937581	0.225175893076162	0.219441644445741	0.262906285396406	0.830088479883289	0.871361478851631	0.821867796121503	2.69343750038746	0.593309404452081	1.00081986901872	0.927967983797873	12.2700420176707	11.125509517936	0.554340898916021	39.7246327098272	14.8923536168734	10.2105566848853	0.28765917771082
ASV_1015	61.6690023453014	37.9312254322211	28.6377310901022	81.4704131125553	34.2443417051644	31.5631612684278	59.4154221227352	55.8385975161819	51.1277515349956	47.6208909882858	58.7948691754825	52.3659627761879	34.7873706564485	25.836593672605	49.8606197174156	35.4378985441732	43.9362650305068	68.8759021268562	75.0590704411038	84.8384718851329	87.1610712817408	38.5916412325121	55.2232169698376	65.0344394668869	48.5744384167469	46.0941213222817	57.2719065432772	75.6286869926655	47.0762773652968	67.7401656801742	78.701056962324	60.0522643196191
ASV_1018	0.00855908532952699	0	0.00254692713241474	0.000579085739434581	0	0.00682665872291833	0.0181712124949941	0.0178676646498867	0.00492301018791397	0.00548689009180764	0.00379066016430466	0.00292642882297542	0.000298250166274468	0	0.000623523029823107	0.00456415947788768	0	0	0.0012215530825892	0	0.00163328637635001	0.00988713372184157	0.000501012044329546	0.00616784944079429	0.00355623858337891	0.0419276740418896	0.0122475337920591	0	0	0	0	0.032712475396055
ASV_1019	0.0336756057460409	0.0728120488422531	0.188846706183801	0.0677530315138459	0.0243723383840841	0.0745529588909648	0.0998697844479049	0.00559712587586274	0.0658161716813133	0.648363467711025	0.0778233434373818	0.308450771305316	0.0945925450381617	0.0114812918368076	0.0470829050156324	0.0692912133314496	0.122067376275268	0.0247763574921367	0.0238784502734606	0.00497186625215109	0.00994338973198536	0.0542413125295103	0.0395103452059969	0.0321635789939582	0.0290113275607518	0.0458728468393552	0.0676851526007434	0.100082543694592	0.16340706521835	0.0738348002010303	0.0898872116298376	0.0510010214403271
ASV_1044	21.7094096228151	0.0339794836747794	10.3051424094505	7.82263629228156	14.8345906083064	5.85253910304263	13.0056225994873	19.0361936151926	28.979252379991	25.1786679660782	24.856266634989	23.6108141856002	37.8725156243864	41.1180903255798	6.96345754795847	35.8229839165896	28.4315250094639	13.3191920640014	12.2804904691775	4.78019827447813	1.36438133920856	0.0696358685372205	0.0891432342057534	0.200428339421121	0.228557880884439	31.3182729802666	13.0098451657707	0.513612365965562	0.0521294207821342	0.0455427281474007	0.0160745861950732	9.64119751322051
ASV_1070	2.69094603477076	2.05798528063066	1.18659325760851	1.88863947629131	1.11733124351347	4.50999404026884	17.3476441276276	17.2482118753884	12.379861206965	14.320461769833	2.84663477077305	4.21444982618607	2.48482700282965	2.89730312988777	1.86247673765504	5.66383586617975	1.10311579017997	3.25984571947747	2.04814000129564	1.68303502118523	1.37837153256193	3.06426479501836	2.50476983922777	1.54690748409805	2.33062832451263	4.6017138376139	6.84412099161815	6.25659070038997	2.69399785291626	4.7370333480229	5.00376879697543	7.02923323077403
ASV_1071	0.099360725169535	0	0.0103502041423163	0.00914837839026201	0.0189871882356246	0.0946314870026147	0.330687742956663	0.183961941656203	0.167950592744932	0.0973497778041296	0.0352352010503749	0.0438080039995092	0.012176082883367	0.0166185788345352	0.0145222941914937	0.0334152250347469	0.00739032317117477	0.0760247205671389	0.0310197097443832	0.0159168642492443	0.00786540728270728	0.0611199470518912	0.0200404817731818	0.0695092549385597	0.429045979304558	0.0981565355471102	0.0222682432582894	0.00536876719683243	0.00169098872110523	0	0	0.458094241510073
ASV_1074	0	0	0.0226368686432576	0	0.00777312865396442	0.0124924250462527	0.00642419904004111	0	0	0.00126248279867187	0.0104774392920875	0.00582367968285307	0.00042721897535801	0	0.00932494011774885	0.000384374411426682	0.000703709958903338	0.00369911774447023	0.00420923865996014	0.0111520206477724	0.0014950971839051	0.00400331209708447	0.0114506479568504	0.00465711868463435	0.0233891194818109	0.00426502402312355	0.00668910953527728	0.00149022412970911	0	0	0	0.0111790897509407
ASV_1081	0.395864610723622	0.136482073466241	0.162766225787611	0.528705280103772	0.159784628090616	0.16631156721663	1.69659743293556	1.42413704921844	3.90745618936607	4.32927019801713	1.47841354393899	3.6234869566402	1.1597206146085	0.158875604057392	0.067102355368812	1.2766230125758	0.558790414560782	0.251038900165617	0.395081861110108	0.673569304255147	0.511395734367363	0.743766782873265	6.91550526282169	0.500710375858864	5.75266507320315	0.880759014763234	0.452299749549445	0.149400505793489	0.166520606032659	0.127339336865887	0.146782783949012	0.503899724776166
ASV_1088	0.20180643299052	0.172833863720198	0.0705814526052576	0.0447928151418666	0.0393094025545633	0.057948116195612	0.0345765170639988	0.0201468983343966	0.0364089301831116	0.0617411974266739	0.0490662449897126	0.0421897628516487	0.0519628878146901	0.0157145513943539	0.00696134500780575	0.0666284283110117	0.0944268277108267	0.0711692400795209	0.0480395596086286	0.100762947235434	0.107528825425881	0.0704278005207448	0.0777303364668357	0.111897892922159	0.133588047269814	0.171599725979691	0.124023783113151	0.205152613051614	0.208426889771542	1.01945529074459	0.722531175746205	0.0371184575193694
