Sample	ASV	count	Kingdom	Phylum	Class	Order	Family	Genus	Species	(common name)
MP_E1053_SKQ2021	ASV_1	5227	Unknown							
MP_E1055_SKQ2021	ASV_1	16838	Unknown							
MP_E1056_SKQ2021	ASV_1	80966	Unknown							
MP_E1057_SKQ2021	ASV_1	41348	Unknown							
MP_E1058_SKQ2021	ASV_1	18067	Unknown							
MP_E1059_SKQ2021	ASV_1	105018	Unknown							
MP_E1060_SKQ2021	ASV_1	102749	Unknown							
MP_E1061_SKQ2021	ASV_1	7265	Unknown							
MP_E1062_SKQ2021	ASV_1	63146	Unknown							
MP_E1063_SKQ2021	ASV_1	45245	Unknown							
MP_E1064_SKQ2021	ASV_1	17149	Unknown							
MP_E1065_SKQ2021	ASV_1	116667	Unknown							
MP_E1066_SKQ2021	ASV_1	119755	Unknown							
MP_E1067_SKQ2021	ASV_1	24860	Unknown							
MP_E1068_SKQ2021	ASV_1	115552	Unknown							
MP_E1069_SKQ2021	ASV_1	110668	Unknown							
MP_E1070_SKQ2021	ASV_1	5684	Unknown							
MP_E1071_SKQ2021	ASV_1	69902	Unknown							
MP_E1072_SKQ2021	ASV_1	91505	Unknown							
MP_E1074_SKQ2021	ASV_1	86084	Unknown							
MP_E1075_SKQ2021	ASV_1	66029	Unknown							
MP_E1076_SKQ2021	ASV_1	20144	Unknown							
MP_E1077_SKQ2021	ASV_1	26853	Unknown							
MP_E1078_SKQ2021	ASV_1	10354	Unknown							
MP_E1079_SKQ2021	ASV_1	14495	Unknown							
MP_E1080_SKQ2021	ASV_1	22271	Unknown							
MP_E1081_SKQ2021	ASV_1	7193	Unknown							
MP_E1082_SKQ2021	ASV_1	24535	Unknown							
MP_E1083_SKQ2021	ASV_1	15283	Unknown							
MP_E1084_SKQ2021	ASV_1	17107	Unknown							
MP_E1085_SKQ2021	ASV_1	7471	Unknown							
MP_E1086_SKQ2021	ASV_1	7202	Unknown							
MP_E1087_SKQ2021	ASV_1	23558	Unknown							
MP_E1088_SKQ2021	ASV_1	12238	Unknown							
MP_E1089_SKQ2021	ASV_1	13991	Unknown							
MP_E1090_SKQ2021	ASV_1	18210	Unknown							
MP_E1091_SKQ2021	ASV_1	31199	Unknown							
MP_E1092_SKQ2021	ASV_1	23901	Unknown							
MP_E1093_SKQ2021	ASV_1	31652	Unknown							
MP_E1094_SKQ2021	ASV_1	69	Unknown							
MP_E1095_SKQ2021	ASV_1	5325	Unknown							
MP_E1096_SKQ2021	ASV_1	11059	Unknown							
MP_E1097_SKQ2021	ASV_1	9549	Unknown							
MP_E1098_SKQ2021	ASV_1	14610	Unknown							
MP_E1099_SKQ2021	ASV_1	21534	Unknown							
MP_E1100_SKQ2021	ASV_1	804	Unknown							
MP_E1101_SKQ2021	ASV_1	5290	Unknown							
MP_E1102_SKQ2021	ASV_1	14396	Unknown							
MP_E1103_SKQ2021	ASV_1	7641	Unknown							
MP_E1104_SKQ2021	ASV_1	21250	Unknown							
MP_E1105_SKQ2021	ASV_1	17954	Unknown							
MP_E1106_SKQ2021	ASV_1	8135	Unknown							
MP_E1107_SKQ2021	ASV_1	8299	Unknown							
MP_E1108_SKQ2021	ASV_1	16580	Unknown							
MP_E1109_SKQ2021	ASV_1	1295	Unknown							
MP_E1110_SKQ2021	ASV_1	11104	Unknown							
MP_E1111_SKQ2021	ASV_1	9327	Unknown							
MP_E1112_SKQ2021	ASV_1	1723	Unknown							
MP_E1113_SKQ2021	ASV_1	21421	Unknown							
MP_E1114_SKQ2021	ASV_1	21482	Unknown							
MP_E1116_SKQ2021	ASV_1	14049	Unknown							
MP_E1117_SKQ2021	ASV_1	4942	Unknown							
MP_E1118_SKQ2021	ASV_1	1167	Unknown							
MP_E1119_SKQ2021	ASV_1	1303	Unknown							
MP_E1120_SKQ2021	ASV_1	3705	Unknown							
MP_E1124_SKQ2021	ASV_1	505	Unknown							
MP_E1127_SKQ2021	ASV_1	3175	Unknown							
MP_E1130_SKQ2021	ASV_1	3274	Unknown							
MP_E1133_SKQ2021	ASV_1	5852	Unknown							
MP_E1134_SKQ2021	ASV_1	8091	Unknown							
MP_E1136_SKQ2021	ASV_1	20540	Unknown							
MP_E1137_SKQ2021	ASV_1	10335	Unknown							
MP_E1138_SKQ2021	ASV_1	17029	Unknown							
MP_E1139_SKQ2021	ASV_1	41789	Unknown							
MP_E1140_SKQ2021	ASV_1	25439	Unknown							
MP_E1145_SKQ2021	ASV_1	16467	Unknown							
MP_E1146_SKQ2021	ASV_1	25973	Unknown							
MP_E1053_SKQ2021	ASV_10	5130	Unknown							
MP_E1054_SKQ2021	ASV_10	4098	Unknown							
MP_E1055_SKQ2021	ASV_10	13422	Unknown							
MP_E1056_SKQ2021	ASV_10	3472	Unknown							
MP_E1057_SKQ2021	ASV_10	13788	Unknown							
MP_E1058_SKQ2021	ASV_10	24283	Unknown							
MP_E1059_SKQ2021	ASV_10	2893	Unknown							
MP_E1060_SKQ2021	ASV_10	4219	Unknown							
MP_E1061_SKQ2021	ASV_10	13571	Unknown							
MP_E1062_SKQ2021	ASV_10	1160	Unknown							
MP_E1063_SKQ2021	ASV_10	913	Unknown							
MP_E1064_SKQ2021	ASV_10	2426	Unknown							
MP_E1065_SKQ2021	ASV_10	5425	Unknown							
MP_E1066_SKQ2021	ASV_10	7185	Unknown							
MP_E1067_SKQ2021	ASV_10	1101	Unknown							
MP_E1068_SKQ2021	ASV_10	7568	Unknown							
MP_E1069_SKQ2021	ASV_10	11615	Unknown							
MP_E1070_SKQ2021	ASV_10	364	Unknown							
MP_E1071_SKQ2021	ASV_10	6955	Unknown							
MP_E1072_SKQ2021	ASV_10	14300	Unknown							
MP_E1073_SKQ2021	ASV_10	802	Unknown							
MP_E1074_SKQ2021	ASV_10	6476	Unknown							
MP_E1075_SKQ2021	ASV_10	4532	Unknown							
MP_E1076_SKQ2021	ASV_10	2677	Unknown							
MP_E1077_SKQ2021	ASV_10	3337	Unknown							
MP_E1078_SKQ2021	ASV_10	6710	Unknown							
MP_E1079_SKQ2021	ASV_10	11013	Unknown							
MP_E1080_SKQ2021	ASV_10	4052	Unknown							
MP_E1081_SKQ2021	ASV_10	3458	Unknown							
MP_E1082_SKQ2021	ASV_10	2767	Unknown							
MP_E1083_SKQ2021	ASV_10	4530	Unknown							
MP_E1084_SKQ2021	ASV_10	8136	Unknown							
MP_E1085_SKQ2021	ASV_10	6930	Unknown							
MP_E1086_SKQ2021	ASV_10	6148	Unknown							
MP_E1087_SKQ2021	ASV_10	9150	Unknown							
MP_E1088_SKQ2021	ASV_10	3396	Unknown							
MP_E1089_SKQ2021	ASV_10	2894	Unknown							
MP_E1090_SKQ2021	ASV_10	5350	Unknown							
MP_E1091_SKQ2021	ASV_10	13616	Unknown							
MP_E1092_SKQ2021	ASV_10	9652	Unknown							
MP_E1093_SKQ2021	ASV_10	16451	Unknown							
MP_E1094_SKQ2021	ASV_10	3631	Unknown							
MP_E1095_SKQ2021	ASV_10	27786	Unknown							
MP_E1096_SKQ2021	ASV_10	15989	Unknown							
MP_E1097_SKQ2021	ASV_10	32789	Unknown							
MP_E1098_SKQ2021	ASV_10	25361	Unknown							
MP_E1099_SKQ2021	ASV_10	20308	Unknown							
MP_E1100_SKQ2021	ASV_10	5058	Unknown							
MP_E1101_SKQ2021	ASV_10	10406	Unknown							
MP_E1102_SKQ2021	ASV_10	7944	Unknown							
MP_E1103_SKQ2021	ASV_10	5286	Unknown							
MP_E1104_SKQ2021	ASV_10	11292	Unknown							
MP_E1105_SKQ2021	ASV_10	9357	Unknown							
MP_E1106_SKQ2021	ASV_10	7584	Unknown							
MP_E1107_SKQ2021	ASV_10	10208	Unknown							
MP_E1108_SKQ2021	ASV_10	10602	Unknown							
MP_E1109_SKQ2021	ASV_10	7885	Unknown							
MP_E1110_SKQ2021	ASV_10	12958	Unknown							
MP_E1111_SKQ2021	ASV_10	7992	Unknown							
MP_E1112_SKQ2021	ASV_10	4892	Unknown							
MP_E1113_SKQ2021	ASV_10	10119	Unknown							
MP_E1114_SKQ2021	ASV_10	6261	Unknown							
MP_E1116_SKQ2021	ASV_10	9070	Unknown							
MP_E1117_SKQ2021	ASV_10	10272	Unknown							
MP_E1118_SKQ2021	ASV_10	3548	Unknown							
MP_E1119_SKQ2021	ASV_10	9945	Unknown							
MP_E1120_SKQ2021	ASV_10	6786	Unknown							
MP_E1121_SKQ2021	ASV_10	1902	Unknown							
MP_E1122_SKQ2021	ASV_10	4617	Unknown							
MP_E1123_SKQ2021	ASV_10	5183	Unknown							
MP_E1124_SKQ2021	ASV_10	1902	Unknown							
MP_E1125_SKQ2021	ASV_10	11446	Unknown							
MP_E1126_SKQ2021	ASV_10	9966	Unknown							
MP_E1127_SKQ2021	ASV_10	6752	Unknown							
MP_E1128_SKQ2021	ASV_10	9198	Unknown							
MP_E1129_SKQ2021	ASV_10	6150	Unknown							
MP_E1130_SKQ2021	ASV_10	4737	Unknown							
MP_E1131_SKQ2021	ASV_10	12270	Unknown							
MP_E1132_SKQ2021	ASV_10	6172	Unknown							
MP_E1133_SKQ2021	ASV_10	2428	Unknown							
MP_E1134_SKQ2021	ASV_10	3293	Unknown							
MP_E1135_SKQ2021	ASV_10	4750	Unknown							
MP_E1136_SKQ2021	ASV_10	4305	Unknown							
MP_E1137_SKQ2021	ASV_10	6819	Unknown							
MP_E1138_SKQ2021	ASV_10	8722	Unknown							
MP_E1139_SKQ2021	ASV_10	5232	Unknown							
MP_E1140_SKQ2021	ASV_10	8927	Unknown							
MP_E1141_SKQ2021	ASV_10	5060	Unknown							
MP_E1142_SKQ2021	ASV_10	560	Unknown							
MP_E1143_SKQ2021	ASV_10	1132	Unknown							
MP_E1144_SKQ2021	ASV_10	1002	Unknown							
MP_E1145_SKQ2021	ASV_10	709	Unknown							
MP_E1146_SKQ2021	ASV_10	557	Unknown							
MP_E1056_SKQ2021	ASV_100	44	Unknown							
MP_E1057_SKQ2021	ASV_100	130	Unknown							
MP_E1058_SKQ2021	ASV_100	150	Unknown							
MP_E1061_SKQ2021	ASV_100	95	Unknown							
MP_E1080_SKQ2021	ASV_100	108	Unknown							
MP_E1081_SKQ2021	ASV_100	18	Unknown							
MP_E1082_SKQ2021	ASV_100	224	Unknown							
MP_E1083_SKQ2021	ASV_100	55	Unknown							
MP_E1086_SKQ2021	ASV_100	73	Unknown							
MP_E1088_SKQ2021	ASV_100	5	Unknown							
MP_E1096_SKQ2021	ASV_100	5	Unknown							
MP_E1100_SKQ2021	ASV_100	62	Unknown							
MP_E1101_SKQ2021	ASV_100	227	Unknown							
MP_E1102_SKQ2021	ASV_100	230	Unknown							
MP_E1104_SKQ2021	ASV_100	20	Unknown							
MP_E1105_SKQ2021	ASV_100	39	Unknown							
MP_E1109_SKQ2021	ASV_100	22	Unknown							
MP_E1110_SKQ2021	ASV_100	174	Unknown							
MP_E1112_SKQ2021	ASV_100	549	Unknown							
MP_E1113_SKQ2021	ASV_100	3063	Unknown							
MP_E1114_SKQ2021	ASV_100	2143	Unknown							
MP_E1116_SKQ2021	ASV_100	3060	Unknown							
MP_E1117_SKQ2021	ASV_100	3556	Unknown							
MP_E1118_SKQ2021	ASV_100	125	Unknown							
MP_E1119_SKQ2021	ASV_100	3480	Unknown							
MP_E1120_SKQ2021	ASV_100	1955	Unknown							
MP_E1121_SKQ2021	ASV_100	182	Unknown							
MP_E1122_SKQ2021	ASV_100	1229	Unknown							
MP_E1123_SKQ2021	ASV_100	283	Unknown							
MP_E1124_SKQ2021	ASV_100	608	Unknown							
MP_E1125_SKQ2021	ASV_100	280	Unknown							
MP_E1126_SKQ2021	ASV_100	747	Unknown							
MP_E1127_SKQ2021	ASV_100	1067	Unknown							
MP_E1128_SKQ2021	ASV_100	441	Unknown							
MP_E1131_SKQ2021	ASV_100	546	Unknown							
MP_E1133_SKQ2021	ASV_100	360	Unknown							
MP_E1134_SKQ2021	ASV_100	30	Unknown							
MP_E1135_SKQ2021	ASV_100	44	Unknown							
MP_E1137_SKQ2021	ASV_100	176	Unknown							
MP_E1140_SKQ2021	ASV_100	30	Unknown							
MP_E1141_SKQ2021	ASV_100	32	Unknown							
MP_E1142_SKQ2021	ASV_100	259	Unknown							
MP_E1143_SKQ2021	ASV_100	271	Unknown							
MP_E1144_SKQ2021	ASV_100	744	Unknown							
MP_E1145_SKQ2021	ASV_100	14	Unknown							
MP_E1053_SKQ2021	ASV_1000	10	Unknown							
MP_E1056_SKQ2021	ASV_1000	9	Unknown							
MP_E1057_SKQ2021	ASV_1000	7	Unknown							
MP_E1069_SKQ2021	ASV_1000	6	Unknown							
MP_E1072_SKQ2021	ASV_1000	8	Unknown							
MP_E1074_SKQ2021	ASV_1000	5	Unknown							
MP_E1075_SKQ2021	ASV_1000	2	Unknown							
MP_E1077_SKQ2021	ASV_1000	1	Unknown							
MP_E1085_SKQ2021	ASV_1000	1	Unknown							
MP_E1088_SKQ2021	ASV_1000	3	Unknown							
MP_E1089_SKQ2021	ASV_1000	10	Unknown							
MP_E1091_SKQ2021	ASV_1000	15	Unknown							
MP_E1092_SKQ2021	ASV_1000	1	Unknown							
MP_E1094_SKQ2021	ASV_1000	74	Unknown							
MP_E1097_SKQ2021	ASV_1000	14	Unknown							
MP_E1098_SKQ2021	ASV_1000	4	Unknown							
MP_E1103_SKQ2021	ASV_1000	10	Unknown							
MP_E1104_SKQ2021	ASV_1000	6	Unknown							
MP_E1106_SKQ2021	ASV_1000	21	Unknown							
MP_E1107_SKQ2021	ASV_1000	12	Unknown							
MP_E1108_SKQ2021	ASV_1000	16	Unknown							
MP_E1109_SKQ2021	ASV_1000	21	Unknown							
MP_E1111_SKQ2021	ASV_1000	30	Unknown							
MP_E1113_SKQ2021	ASV_1000	8	Unknown							
MP_E1118_SKQ2021	ASV_1000	7	Unknown							
MP_E1121_SKQ2021	ASV_1000	1	Unknown							
MP_E1129_SKQ2021	ASV_1000	12	Unknown							
MP_E1130_SKQ2021	ASV_1000	4	Unknown							
MP_E1133_SKQ2021	ASV_1000	3	Unknown							
MP_E1134_SKQ2021	ASV_1000	6	Unknown							
MP_E1135_SKQ2021	ASV_1000	1	Unknown							
MP_E1102_SKQ2021	ASV_1001	20	Unknown							
MP_E1114_SKQ2021	ASV_1001	30	Unknown							
MP_E1119_SKQ2021	ASV_1001	35	Unknown							
MP_E1122_SKQ2021	ASV_1001	19	Unknown							
MP_E1123_SKQ2021	ASV_1001	30	Unknown							
MP_E1125_SKQ2021	ASV_1001	116	Unknown							
MP_E1141_SKQ2021	ASV_1001	78	Unknown							
MP_E1077_SKQ2021	ASV_1002	251	Unknown							
MP_E1084_SKQ2021	ASV_1002	2	Unknown							
MP_E1085_SKQ2021	ASV_1002	11	Unknown							
MP_E1088_SKQ2021	ASV_1002	7	Unknown							
MP_E1089_SKQ2021	ASV_1002	10	Unknown							
MP_E1097_SKQ2021	ASV_1002	7	Unknown							
MP_E1111_SKQ2021	ASV_1002	9	Unknown							
MP_E1121_SKQ2021	ASV_1002	29	Unknown							
MP_E1054_SKQ2021	ASV_1003	258	Unknown							
MP_E1062_SKQ2021	ASV_1003	6	Unknown							
MP_E1082_SKQ2021	ASV_1003	6	Unknown							
MP_E1087_SKQ2021	ASV_1003	4	Unknown							
MP_E1101_SKQ2021	ASV_1003	10	Unknown							
MP_E1105_SKQ2021	ASV_1003	8	Unknown							
MP_E1111_SKQ2021	ASV_1003	8	Unknown							
MP_E1118_SKQ2021	ASV_1003	6	Unknown							
MP_E1144_SKQ2021	ASV_1003	19	Unknown							
MP_E1077_SKQ2021	ASV_1004	325	Unknown							
MP_E1053_SKQ2021	ASV_1005	45	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1081_SKQ2021	ASV_1005	2	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1083_SKQ2021	ASV_1005	2	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1088_SKQ2021	ASV_1005	1	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1089_SKQ2021	ASV_1005	5	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1091_SKQ2021	ASV_1005	51	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1092_SKQ2021	ASV_1005	36	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1093_SKQ2021	ASV_1005	13	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1094_SKQ2021	ASV_1005	11	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1097_SKQ2021	ASV_1005	53	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1106_SKQ2021	ASV_1005	10	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1112_SKQ2021	ASV_1005	22	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1121_SKQ2021	ASV_1005	6	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1124_SKQ2021	ASV_1005	3	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1129_SKQ2021	ASV_1005	3	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1130_SKQ2021	ASV_1005	50	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1144_SKQ2021	ASV_1005	10	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales				
MP_E1055_SKQ2021	ASV_1006	43	Unknown							
MP_E1057_SKQ2021	ASV_1006	3	Unknown							
MP_E1058_SKQ2021	ASV_1006	2	Unknown							
MP_E1060_SKQ2021	ASV_1006	19	Unknown							
MP_E1062_SKQ2021	ASV_1006	4	Unknown							
MP_E1063_SKQ2021	ASV_1006	16	Unknown							
MP_E1064_SKQ2021	ASV_1006	13	Unknown							
MP_E1065_SKQ2021	ASV_1006	33	Unknown							
MP_E1066_SKQ2021	ASV_1006	11	Unknown							
MP_E1067_SKQ2021	ASV_1006	9	Unknown							
MP_E1069_SKQ2021	ASV_1006	34	Unknown							
MP_E1071_SKQ2021	ASV_1006	5	Unknown							
MP_E1072_SKQ2021	ASV_1006	10	Unknown							
MP_E1075_SKQ2021	ASV_1006	6	Unknown							
MP_E1076_SKQ2021	ASV_1006	30	Unknown							
MP_E1088_SKQ2021	ASV_1006	5	Unknown							
MP_E1090_SKQ2021	ASV_1006	5	Unknown							
MP_E1091_SKQ2021	ASV_1006	24	Unknown							
MP_E1093_SKQ2021	ASV_1006	19	Unknown							
MP_E1096_SKQ2021	ASV_1006	17	Unknown							
MP_E1125_SKQ2021	ASV_1006	1	Unknown							
MP_E1131_SKQ2021	ASV_1006	14	Unknown							
MP_E1060_SKQ2021	ASV_1007	42	Unknown							
MP_E1063_SKQ2021	ASV_1007	107	Unknown							
MP_E1079_SKQ2021	ASV_1007	50	Unknown							
MP_E1100_SKQ2021	ASV_1007	22	Unknown							
MP_E1107_SKQ2021	ASV_1007	17	Unknown							
MP_E1111_SKQ2021	ASV_1007	18	Unknown							
MP_E1130_SKQ2021	ASV_1007	62	Unknown							
MP_E1142_SKQ2021	ASV_1007	5	Unknown							
MP_E1053_SKQ2021	ASV_1008	25	Unknown							
MP_E1058_SKQ2021	ASV_1008	8	Unknown							
MP_E1063_SKQ2021	ASV_1008	26	Unknown							
MP_E1077_SKQ2021	ASV_1008	9	Unknown							
MP_E1078_SKQ2021	ASV_1008	18	Unknown							
MP_E1080_SKQ2021	ASV_1008	4	Unknown							
MP_E1081_SKQ2021	ASV_1008	6	Unknown							
MP_E1082_SKQ2021	ASV_1008	13	Unknown							
MP_E1083_SKQ2021	ASV_1008	8	Unknown							
MP_E1084_SKQ2021	ASV_1008	4	Unknown							
MP_E1085_SKQ2021	ASV_1008	24	Unknown							
MP_E1090_SKQ2021	ASV_1008	9	Unknown							
MP_E1092_SKQ2021	ASV_1008	10	Unknown							
MP_E1093_SKQ2021	ASV_1008	3	Unknown							
MP_E1094_SKQ2021	ASV_1008	40	Unknown							
MP_E1099_SKQ2021	ASV_1008	5	Unknown							
MP_E1116_SKQ2021	ASV_1008	5	Unknown							
MP_E1120_SKQ2021	ASV_1008	5	Unknown							
MP_E1122_SKQ2021	ASV_1008	6	Unknown							
MP_E1123_SKQ2021	ASV_1008	16	Unknown							
MP_E1125_SKQ2021	ASV_1008	29	Unknown							
MP_E1126_SKQ2021	ASV_1008	17	Unknown							
MP_E1134_SKQ2021	ASV_1008	14	Unknown							
MP_E1141_SKQ2021	ASV_1008	7	Unknown							
MP_E1142_SKQ2021	ASV_1008	6	Unknown							
MP_E1146_SKQ2021	ASV_1008	5	Unknown							
MP_E1072_SKQ2021	ASV_1009	3	Unknown							
MP_E1082_SKQ2021	ASV_1009	4	Unknown							
MP_E1085_SKQ2021	ASV_1009	14	Unknown							
MP_E1098_SKQ2021	ASV_1009	17	Unknown							
MP_E1101_SKQ2021	ASV_1009	39	Unknown							
MP_E1103_SKQ2021	ASV_1009	23	Unknown							
MP_E1106_SKQ2021	ASV_1009	6	Unknown							
MP_E1107_SKQ2021	ASV_1009	25	Unknown							
MP_E1109_SKQ2021	ASV_1009	4	Unknown							
MP_E1110_SKQ2021	ASV_1009	21	Unknown							
MP_E1116_SKQ2021	ASV_1009	13	Unknown							
MP_E1125_SKQ2021	ASV_1009	28	Unknown							
MP_E1128_SKQ2021	ASV_1009	11	Unknown							
MP_E1135_SKQ2021	ASV_1009	18	Unknown							
MP_E1136_SKQ2021	ASV_1009	39	Unknown							
MP_E1137_SKQ2021	ASV_1009	39	Unknown							
MP_E1138_SKQ2021	ASV_1009	18	Unknown							
MP_E1053_SKQ2021	ASV_101	6	Unknown							
MP_E1056_SKQ2021	ASV_101	2	Unknown							
MP_E1057_SKQ2021	ASV_101	301	Unknown							
MP_E1058_SKQ2021	ASV_101	362	Unknown							
MP_E1060_SKQ2021	ASV_101	7	Unknown							
MP_E1061_SKQ2021	ASV_101	341	Unknown							
MP_E1064_SKQ2021	ASV_101	22	Unknown							
MP_E1065_SKQ2021	ASV_101	10	Unknown							
MP_E1066_SKQ2021	ASV_101	17	Unknown							
MP_E1069_SKQ2021	ASV_101	6	Unknown							
MP_E1072_SKQ2021	ASV_101	2	Unknown							
MP_E1077_SKQ2021	ASV_101	61	Unknown							
MP_E1078_SKQ2021	ASV_101	156	Unknown							
MP_E1079_SKQ2021	ASV_101	139	Unknown							
MP_E1080_SKQ2021	ASV_101	419	Unknown							
MP_E1081_SKQ2021	ASV_101	155	Unknown							
MP_E1082_SKQ2021	ASV_101	203	Unknown							
MP_E1083_SKQ2021	ASV_101	157	Unknown							
MP_E1084_SKQ2021	ASV_101	62	Unknown							
MP_E1085_SKQ2021	ASV_101	166	Unknown							
MP_E1086_SKQ2021	ASV_101	179	Unknown							
MP_E1087_SKQ2021	ASV_101	114	Unknown							
MP_E1088_SKQ2021	ASV_101	32	Unknown							
MP_E1090_SKQ2021	ASV_101	68	Unknown							
MP_E1091_SKQ2021	ASV_101	50	Unknown							
MP_E1093_SKQ2021	ASV_101	74	Unknown							
MP_E1095_SKQ2021	ASV_101	13	Unknown							
MP_E1096_SKQ2021	ASV_101	5	Unknown							
MP_E1098_SKQ2021	ASV_101	44	Unknown							
MP_E1099_SKQ2021	ASV_101	50	Unknown							
MP_E1100_SKQ2021	ASV_101	1108	Unknown							
MP_E1101_SKQ2021	ASV_101	3408	Unknown							
MP_E1102_SKQ2021	ASV_101	3009	Unknown							
MP_E1103_SKQ2021	ASV_101	21	Unknown							
MP_E1104_SKQ2021	ASV_101	164	Unknown							
MP_E1105_SKQ2021	ASV_101	212	Unknown							
MP_E1106_SKQ2021	ASV_101	44	Unknown							
MP_E1107_SKQ2021	ASV_101	128	Unknown							
MP_E1108_SKQ2021	ASV_101	153	Unknown							
MP_E1109_SKQ2021	ASV_101	269	Unknown							
MP_E1110_SKQ2021	ASV_101	961	Unknown							
MP_E1111_SKQ2021	ASV_101	837	Unknown							
MP_E1112_SKQ2021	ASV_101	48	Unknown							
MP_E1113_SKQ2021	ASV_101	2056	Unknown							
MP_E1114_SKQ2021	ASV_101	1327	Unknown							
MP_E1116_SKQ2021	ASV_101	660	Unknown							
MP_E1117_SKQ2021	ASV_101	670	Unknown							
MP_E1118_SKQ2021	ASV_101	235	Unknown							
MP_E1119_SKQ2021	ASV_101	215	Unknown							
MP_E1120_SKQ2021	ASV_101	177	Unknown							
MP_E1121_SKQ2021	ASV_101	176	Unknown							
MP_E1122_SKQ2021	ASV_101	113	Unknown							
MP_E1123_SKQ2021	ASV_101	67	Unknown							
MP_E1124_SKQ2021	ASV_101	290	Unknown							
MP_E1125_SKQ2021	ASV_101	133	Unknown							
MP_E1126_SKQ2021	ASV_101	213	Unknown							
MP_E1127_SKQ2021	ASV_101	179	Unknown							
MP_E1128_SKQ2021	ASV_101	91	Unknown							
MP_E1129_SKQ2021	ASV_101	97	Unknown							
MP_E1130_SKQ2021	ASV_101	569	Unknown							
MP_E1131_SKQ2021	ASV_101	1426	Unknown							
MP_E1132_SKQ2021	ASV_101	811	Unknown							
MP_E1133_SKQ2021	ASV_101	216	Unknown							
MP_E1134_SKQ2021	ASV_101	237	Unknown							
MP_E1135_SKQ2021	ASV_101	115	Unknown							
MP_E1136_SKQ2021	ASV_101	126	Unknown							
MP_E1137_SKQ2021	ASV_101	466	Unknown							
MP_E1138_SKQ2021	ASV_101	281	Unknown							
MP_E1139_SKQ2021	ASV_101	235	Unknown							
MP_E1140_SKQ2021	ASV_101	212	Unknown							
MP_E1141_SKQ2021	ASV_101	74	Unknown							
MP_E1142_SKQ2021	ASV_101	27	Unknown							
MP_E1143_SKQ2021	ASV_101	58	Unknown							
MP_E1144_SKQ2021	ASV_101	175	Unknown							
MP_E1145_SKQ2021	ASV_101	348	Unknown							
MP_E1146_SKQ2021	ASV_101	548	Unknown							
MP_E1053_SKQ2021	ASV_1010	2	Unknown							
MP_E1063_SKQ2021	ASV_1010	3	Unknown							
MP_E1066_SKQ2021	ASV_1010	10	Unknown							
MP_E1069_SKQ2021	ASV_1010	13	Unknown							
MP_E1071_SKQ2021	ASV_1010	3	Unknown							
MP_E1072_SKQ2021	ASV_1010	10	Unknown							
MP_E1074_SKQ2021	ASV_1010	11	Unknown							
MP_E1083_SKQ2021	ASV_1010	8	Unknown							
MP_E1084_SKQ2021	ASV_1010	2	Unknown							
MP_E1085_SKQ2021	ASV_1010	15	Unknown							
MP_E1086_SKQ2021	ASV_1010	15	Unknown							
MP_E1088_SKQ2021	ASV_1010	4	Unknown							
MP_E1089_SKQ2021	ASV_1010	5	Unknown							
MP_E1091_SKQ2021	ASV_1010	119	Unknown							
MP_E1092_SKQ2021	ASV_1010	73	Unknown							
MP_E1093_SKQ2021	ASV_1010	3	Unknown							
MP_E1097_SKQ2021	ASV_1010	2	Unknown							
MP_E1098_SKQ2021	ASV_1010	12	Unknown							
MP_E1100_SKQ2021	ASV_1010	11	Unknown							
MP_E1127_SKQ2021	ASV_1011	321	Unknown							
MP_E1139_SKQ2021	ASV_1012	321	Unknown							
MP_E1057_SKQ2021	ASV_1013	21	Unknown							
MP_E1061_SKQ2021	ASV_1013	14	Unknown							
MP_E1066_SKQ2021	ASV_1013	16	Unknown							
MP_E1081_SKQ2021	ASV_1013	5	Unknown							
MP_E1083_SKQ2021	ASV_1013	13	Unknown							
MP_E1089_SKQ2021	ASV_1013	8	Unknown							
MP_E1109_SKQ2021	ASV_1013	29	Unknown							
MP_E1110_SKQ2021	ASV_1013	7	Unknown							
MP_E1114_SKQ2021	ASV_1013	22	Unknown							
MP_E1120_SKQ2021	ASV_1013	9	Unknown							
MP_E1121_SKQ2021	ASV_1013	6	Unknown							
