All percentages range 0-100% of the total count for either Eukaryotes or Prokaryotes, with exception of the first three data rows (% Known, % Eukaryote, % Prokaryote), which represent %s of total reads.
Taxonomy String (K->S)	Terminal Taxa	MP_E1053_SKQ2021	MP_E1054_SKQ2021	MP_E1055_SKQ2021	MP_E1056_SKQ2021	MP_E1057_SKQ2021	MP_E1058_SKQ2021	MP_E1059_SKQ2021	MP_E1060_SKQ2021	MP_E1061_SKQ2021	MP_E1062_SKQ2021	MP_E1063_SKQ2021	MP_E1064_SKQ2021	MP_E1065_SKQ2021	MP_E1066_SKQ2021	MP_E1067_SKQ2021	MP_E1068_SKQ2021	MP_E1069_SKQ2021	MP_E1070_SKQ2021	MP_E1071_SKQ2021	MP_E1072_SKQ2021	MP_E1073_SKQ2021	MP_E1074_SKQ2021	MP_E1075_SKQ2021	MP_E1076_SKQ2021	MP_E1077_SKQ2021	MP_E1078_SKQ2021	MP_E1079_SKQ2021	MP_E1080_SKQ2021	MP_E1081_SKQ2021	MP_E1082_SKQ2021	MP_E1083_SKQ2021	MP_E1084_SKQ2021	MP_E1085_SKQ2021	MP_E1086_SKQ2021	MP_E1087_SKQ2021	MP_E1088_SKQ2021	MP_E1089_SKQ2021	MP_E1090_SKQ2021	MP_E1091_SKQ2021	MP_E1092_SKQ2021	MP_E1093_SKQ2021	MP_E1094_SKQ2021	MP_E1095_SKQ2021	MP_E1096_SKQ2021	MP_E1097_SKQ2021	MP_E1098_SKQ2021	MP_E1099_SKQ2021	MP_E1100_SKQ2021	MP_E1101_SKQ2021	MP_E1102_SKQ2021	MP_E1103_SKQ2021	MP_E1104_SKQ2021	MP_E1105_SKQ2021	MP_E1106_SKQ2021	MP_E1107_SKQ2021	MP_E1108_SKQ2021	MP_E1109_SKQ2021	MP_E1110_SKQ2021	MP_E1111_SKQ2021	MP_E1112_SKQ2021	MP_E1113_SKQ2021	MP_E1114_SKQ2021	MP_E1115_SKQ2021	MP_E1116_SKQ2021	MP_E1117_SKQ2021	MP_E1118_SKQ2021	MP_E1119_SKQ2021	MP_E1120_SKQ2021	MP_E1121_SKQ2021	MP_E1122_SKQ2021	MP_E1123_SKQ2021	MP_E1124_SKQ2021	MP_E1125_SKQ2021	MP_E1126_SKQ2021	MP_E1127_SKQ2021	MP_E1128_SKQ2021	MP_E1129_SKQ2021	MP_E1130_SKQ2021	MP_E1131_SKQ2021	MP_E1132_SKQ2021	MP_E1133_SKQ2021	MP_E1134_SKQ2021	MP_E1135_SKQ2021	MP_E1136_SKQ2021	MP_E1137_SKQ2021	MP_E1138_SKQ2021	MP_E1139_SKQ2021	MP_E1140_SKQ2021	MP_E1141_SKQ2021	MP_E1142_SKQ2021	MP_E1143_SKQ2021	MP_E1144_SKQ2021	MP_E1145_SKQ2021	MP_E1146_SKQ2021	MP_POSITIVE
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis pacifica	Fragilariopsis pacifica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209654594056292	0	0.00421791432572422	0.00191453515086537	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis reginae_jahniae	Fragilariopsis reginae_jahniae	0	0	0	0	0	0	0	0	0	0.0153814602132896	0	0	0.0614168602632914	0.00331477061787324	0	0.0319909003661181	0.00347971327162642	0	0	0.0269759913676828	0	0.0520439061317184	0	0	0.018180716320223	0	0	0	0	0.0451974640558005	0	0	0	0	0	0	0	0	0	0.0512421087152579	0	0	0	0	0	0	0	0	0	0	0.0130828405463394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0441868979535154	0	0	0	0	0	0	0	0.0310338712537684	0	0	0	0	0.0157240945542219	0	0	0.00829631898708327	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;NA	Fragilariopsis	0	0	0	0.0110092753144524	0	0	0	0	0	0	0.0241594523857459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010634903754121	0	0	0	0.003074179962495	0	0	0	0.00690615683882181	0	0	0.00204968434861031	0.00911734016796167	0	0	0.00901821679793182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275322816001762	0	0	0	0	0	0	0	0	0.0113623451880468	0	0	0.00263717716556198	0	0	0	0	0.00443341017910977	0	0	0	0	0.00209654594056292	0.00256331385214806	0	0.00255271353448716	0	0.00211112987671002	0	0.00639130782136295	0	0.0049765273791948	0	0.00331482555730505	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;NA;NA	Bacillariaceae	0	0	0	0.0495417389150359	0.0104098893949252	0.0111766809728183	0.0249912530614285	0.0253023632407267	0	0	0	0	0.0240326844508532	0.0430920180323522	0.00507296616331569	0.0106636334553727	0.00695942654325284	0	0.0370331181885515	0.0472079848934448	0	0.056775170325511	0.0807215807391289	0.00881600987393106	0.00808031836454356	0.0149245378057198	0	0.0250462392108508	0.0283597433443227	0	0	0.00611834629840049	0	0	0.00628140703517588	0	0	0.00873295708843211	0.0293174530462666	0.0245962121833238	0.0243129071145644	0	0	0.00601214453195455	0.00222672515531408	0.0063299151791366	0.0685370975268315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00299363104994125	0	0	0.0021643147779413	0.00992621513416934	0	0.0181633546064744	0.0254249918903043	0.00903675177433145	0.00453181789342977	0	0	0	0	0.00626325349176382	0.0241102783164736	0.0102532554085922	0.00337433146057937	0.00765814060346148	0.0138490088725984	0.0119630693013568	0.0100837794005193	0.0119837021650555	0.00763941940412529	0.004147106149329	0	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo_nitzschia;NA	Pseudo_nitzschia	0.00605757727197008	0	0	0.134863622602042	0.262849707221861	0.257063662374821	0.254910781226571	0.161935124740651	0.287260338031933	0.235849056603774	0.253674250050332	0.824839055793991	0.0774386498971935	0	0.0997683345452086	0.0142181779404969	0.153107383951562	0.555911909343596	0.0105808909110147	0.138251955759374	0.227297326550492	0.0662376987130961	0.0350963394517952	0.0264480296217932	0.218168595842676	0.182825588120068	0.282611400437248	0.188810110974106	0.0531745187706051	0.105053565102672	0.125115595931023	0.00611834629840049	0.033815979587445	0.0827403607479729	0.0198911222780569	0.0159245421694126	0.072514646807629	0.0469396443503226	0.108108108108108	0.176272853980487	0.098264666254698	0	0	0.082666987314375	0.0411944153733105	0	0.0495800279981335	0.146088703234495	0.0836886151902732	0.117214160657586	0.151760950337537	0.10187708529659	0.149979645619523	0.617611135436591	0.41330398630472	0.30544519210895	0.0995048449382833	0.0423884998157022	0.0856435367057028	0.0853500729605462	0.150951790764928	0.150552638343187	0	0.195246751498014	0.19939760932761	0.222001698261839	0.33528667759342	0.456595072862124	0.159072832632655	0.413384122586789	0.350726268073983	0.094059318905044	0.301346565061962	0.348059371739683	0.371897092251333	0.342605432743291	0.124135485015074	0.220631666724575	0.0340094924272197	0.0962927298988926	0.2523196406682	0.269406153362336	0.376807136265764	0.231141705049687	0.345254505539388	0.272363841161101	0.152001351123121	0.127727872406578	0.332348006710873	0.373240205172978	0.359968813761757	0.360927572329655	0.122648545620287	0.0492583193560254	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo_nitzschia;Pseudo_nitzschia delicatissima	Pseudo_nitzschia delicatissima	0.131752305665349	0.158269285510959	0.395652051477007	13.3322324058019	37.9388418998048	42.6837446351931	1.19958014694857	8.27387277971762	29.556082570646	0.0666529942575882	0.881820012079726	0.592364091559371	0	0.0430920180323522	0.11329624431405	0.0248818113958696	0.0556754123460227	0.021381227282446	0	0.00674399784192069	0.129884186600281	0.0236563209689629	0.0245674376162566	0	19.2089368321112	20.0772344831446	25.8420575531896	24.2987053020962	2.33967882590663	14.734373282191	22.0022121887976	0.104885936544008	7.89603123366842	6.34092037368556	0.103643216080402	1.84724689165187	2.18694966562691	0.0589474603469167	0.0458085203847916	0	0.16309908522687	0.0509924994668966	0	0.216437203150364	0.0222672515531408	0.0569692366122294	0.522048530097993	11.8400328699582	9.36522974893415	7.71832992076916	13.2084358155843	9.35741028449176	8.34958112827545	14.5853017767843	16.7131327953045	13.2053372528305	7.01509156814897	4.28123848138592	6.26128725959301	16.557914154346	10.72869990784	11.7302537362758	29.559748427673	14.9206669808568	12.6281654370481	27.8576324593082	34.2433971725155	24.8367275081494	18.048454089813	29.2474677517098	28.2400820567118	11.7960934615587	33.3025106709708	29.4701957724376	26.7814565853591	28.8975899792443	15.1533959921972	14.247246447309	3.72290577103298	5.49775665850272	36.910247577463	37.0669322291525	39.6403670665436	43.3179801251877	42.0355337724001	38.0007570791517	29.4340764510499	27.9161029553877	27.9443956219541	36.9104005238459	37.9551448998889	32.6034063260341	7.35311179249192	6.57380330342501	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo_nitzschia;Pseudo_nitzschia granii	Pseudo_nitzschia granii	0.0832916874895885	0	0	0	0	0.00670600858369099	0	0	0.00668047297748681	0	0	0.102825464949928	0	0	0.0236738420954732	0.0355454448512423	0.00347971327162642	0.042762454564892	0	0	0.173178915467042	0.00473126419379258	0.0175481697258976	0	0	0	0	0.0577990135635019	0.00177248395902017	0.108718224350439	0.0525848156811547	0.00174809894240014	0.113744658612315	0.0315917741037715	0	0.0134746126048876	0.0218694966562691	0	0.0146587265231333	0	0.0232998693181243	0	0.0205170291341814	0	0.0378543276403394	0.0295396041693041	0.160405972935138	0.0159784519162729	0.00473709142586452	0	0.478831963996023	0.315818964419428	0.297816724873053	1.36888438227364	1.26681340180973	1.03346117630848	0.135042289559099	0.00552893475856985	0.0111708960920482	0.0715839321604581	0	0	0	0	0	0	0.0164649707746769	0.0215803641402496	0.0138873107853905	0.00649294433382391	0.00330873837805645	0	0	0.0131508578742953	0	0	0.0709345628657563	0.126819776936173	0	0.0160487883164821	0.227266626701144	0.224330415640233	0.230698246693325	1.11859087918206	1.13723387961403	1.60740829647958	0.934526825423633	0.831911800542843	0.773348246384917	0.062206700862163	0.0199061095167792	0.024215587919881	0.0223750725118091	0.0324231975508015	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo_nitzschia;Pseudo_nitzschia pseudodelicatissima	Pseudo_nitzschia pseudodelicatissima	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013827114972461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo_nitzschia;Pseudo_nitzschia pungens	Pseudo_nitzschia pungens	19.6083776293671	3.9442072302875	27.9012137084284	0.613767098780723	0.590761223162004	0.438125894134478	2.07927225471085	4.31152269621983	1.71521143696974	3.7428219852338	2.67364606402255	7.43919885550787	0.181580282517557	0.394457703526916	8.34502933865431	0.43720897167028	1.08915025401907	16.1000641436818	0.164003809120728	0.0842999730240086	7.43045784175777	0.0141937925813777	0.0386059733969747	2.26571453760028	5.86025089388522	7.92866070928866	8.84449263255186	0.824599260172626	0.441348505796023	0.808668140674053	1.24390288128525	0.511318940652041	0.929939438654739	0.707053991846314	1.03015075376884	0.372389293807803	0.614647958655141	1.2771949741832	42.7979844251031	36.9496597523981	10.5761145948355	3.98019636747977	0.79829895176633	11.765766849035	22.1926562604378	8.43144701860995	3.65288147456836	0.321851674313497	0.173693352281699	0.0771536247366391	0.0549479302946256	0.0203754170593179	0.0214256636599319	0.0460903832415367	0.0195646857422353	0.0964563764554578	0.0355374446208155	0.0939918908956874	0.178734337472771	0.148674320640952	0.203387675978009	0.203796864098704	0	0.519535896227474	0.532076778574202	0.116627620285022	0.535111550176998	0.830276115080131	1.88236185281976	1.34512163449052	1.34775943266166	1.28782151584943	4.80998654260545	6.99800983684169	6.35770244061811	3.6327052233733	0.97091682922504	1.29251937041798	4.20055019801082	6.91493444418859	0.615588343190501	1.60490591750092	1.12273146724085	0.213426464881645	0.255271353448716	0.240972754383211	0.543967798232281	0.395788341470383	0.327554525844851	2.72181599912692	1.96406947232221	1.04934214319484	0.428441203281677	0.247538642839773	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo_nitzschia;Pseudo_nitzschia seriata	Pseudo_nitzschia seriata	0.081777293171596	0	0	0.00825695648583932	0	0	0.119958014694857	0	0	0.189704675963905	0.0684517817596134	0.114002145922747	0.320435792678042	0.321532749933705	0.00338197744221046	1.57110866242491	0.160066810494815	0.235193500106906	2.68754629139774	0.603587806851902	0.0487065699751055	1.10711582134746	0.923033727582213	0	0.036361432640446	0	0	0.030826140567201	0	0.00732931849553522	0.0489582766686613	0.012236692596801	0.0707061391373851	0.165480721495946	0.00209380234505863	0.00979971825810008	0.0207184705164654	0.0633139388911328	0.349977095739808	0.256210543576289	0.00303911338932056	0.0528467721747837	0	0.0390789394577046	0.0334008773297112	0	0	0.130110251318222	0	0	0.00261656810926788	0	0.0407087609538705	0.0115225958103842	0.0171191000244559	0.0114829019589831	0	0.00368595650571323	0.0484072163988755	0	0	0	0	0	0	0.00920744370671223	0.00149681552497062	0.0181729382233681	0.0441868979535154	0.0681759155051511	0.0132349535122258	0.0193392992141212	0	0	0	0	0.0517231187562807	0.0277961154928599	0.0136037969708879	0	0.179844850263504	0.0178206404947848	0.157643801907106	0.350930471900255	0.0306325624138459	0.269594039386581	0.641079772560941	0.300832752115493	0.21650555244867	0.0141874931790898	0.0514241162516796	0.146446650753566	0.0207176597331565	0.0798109478173576	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;NA;NA;NA	Bacillariales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135393317587592	0	0	0.00115102613980363	0	0	0	0	0	0	0	0	0	0	0	0	0.00296744710525535	0	0	0	0	0	0	0.00236916297472103	0	0	0.0247790534401586	0	0	0	0	0.00209892220344853	0	0	0	0	0	0	0	0	0	0	0.000906363578685954	0.0118224271442927	0.0173725721830374	0	0	0.0107370059858808	0	0.0140982261868143	0.0362740632012283	0.0197835298922755	0.00461633629086612	0.00985193942464674	0.0268900784013848	0.0487337221378925	0	0	0	0	0.00249409211929243	0
Eukaryota;Bacillariophyta;Bacillariophyceae;NA;NA;NA;NA	Bacillariophyceae	0.00302878863598504	0	0	0	0	0.00670600858369099	0	0	0	0.0974159146841674	0.245621099255084	0	0.0320435792678042	0.00331477061787324	0	0	0.0313174194446378	0	0.0105808909110147	0	0	0	0	0	0.0686827060986203	0.0298490756114397	0	0.0346794081381011	0	0.0574129948816926	0.0308255816061941	0	0.003074179962495	0	0	0.00979971825810008	0.00920820911842908	0	0.00916170407695831	0.0163974747888825	0.0476127764326887	0	0.0951244078039318	0.0120242890639091	0.0100202631989134	0	0	0.178045607067041	0.0410547923574925	0.0148372355262767	0.787587000889633	0.191019534931106	0.0749898228097615	0.14518470721084	0.178527757397897	0.0390418666605424	0.0995048449382833	0.0645042388499816	0.229003369886988	0.377192257922414	0	0.00918003892336504	0	0	0.0178408387293125	0.0184148874134245	0	0	0.0694365539269527	0	0	0.242620299231702	0	0	0	0	0.177336407164391	0.0243216010562524	0	0	0.0241582634682319	0.00314481891084438	0	0	0.00063817838362179	0	0.00140741991780668	0	0.00798913477670368	0.00327403688748227	0.004147106149329	0	0.00331482555730505	0.0311761514911553	0
Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Diadesmidaceae;Luticola;Luticola ventricosa	Luticola ventricosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.9571424969958
Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Diadesmidaceae;NA;NA	Diadesmidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428575030042269
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros atlanticus	Chaetoceros atlanticus	0	0	0	0.00825695648583932	0	0	0	0	0	0	0	0.00447067238912732	0	0	0.0118369210477366	0	0	0.042762454564892	0	0.0168599946048017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros cf_ neogracilis clade I	Chaetoceros cf_ neogracilis clade I	0.0136295488619327	0.0273270708795901	0.00704007209033821	0	0	0	0	0	0	0	0	0	0.00534059654463404	0	0	0.00710908897024846	0	0	0	0	0.0324710466500704	0.00946252838758516	0.00350963394517952	0	0	0	0	0.00385326757090012	0.00531745187706051	0	0.00543980851874014	0.00174809894240014	0	0	0	0	0	0.00109161963605401	0.00366468163078333	0.00204968434861031	0.00101303779644019	0.000927136353943574	0	0	0.0200405263978267	0.0232096889901675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros cf_ neogracilis clade II	Chaetoceros cf_ neogracilis clade II	0	0.0546541417591802	0	0	0.0130123617436565	0	0	0	0.0050103547331151	0	0	0	0	0	0.0236738420954732	0	0	0	0	0	0.0270592055417253	0	0	0	0	0	0.0195517321057215	0	0	0	0	0	0.00461126994374251	0	0.00314070351758794	0.00612482391131255	0	0	0	0.0122981060916619	0.00405215118576074	0	0.0522251650688253	0.016533397462875	0.0111336257765704	0.00421994345275773	0	0	0	0	0	0	0.00642769909797956	0	0	0	0	0	0.00558544804602409	0	0	0	0	0	0	0	0	0	0	0	0.00441165117074193	0	0	0	0	0	0.00443341017910977	0	0	0	0	0	0	0	0	0	0	0	0.0111847886873852	0	0.0024882636895974	0	0	0.00561170726840796	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros cf_ neogracilis clade III	Chaetoceros cf_ neogracilis clade III	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00473832594944206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00798913477670368	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros cf_ neogracilis clade IV	Chaetoceros cf_ neogracilis clade IV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00367489434678753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00798913477670368	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros gelidus	Chaetoceros gelidus	25.8295094876804	35.5411329348136	3.73687026555152	2.3945173808934	1.25178919973975	0.50071530758226	4.48842904983256	1.17402965436972	1.08056650410849	2.266201804758	3.84940608012885	0.0804721030042918	0.902560816043152	0.752452930257226	0.0625665826808935	0.597163473500871	0.3688496067924	0.042762454564892	0.53962543646175	0.384407876989479	0.335534148717394	0.648183194549584	1.25293931842909	0.143994827940874	0.709047936488698	1.29656922187191	1.39706013046338	14.4632398273736	6.32954021766103	2.97203864993953	3.59027362236849	4.52495411240276	3.56297457653171	2.93201751086907	2.39321608040201	1.60715379432841	1.73689844496369	4.27587411442357	8.34997709573981	13.0011478232352	39.7830073040025	24.5867289702297	32.1837579736636	23.5315336980701	18.0509474715536	23.6675528547917	9.92621325244984	19.8246935561186	12.3038054634454	19.4916763108698	47.0746768538385	45.5747141074294	59.3919396653311	33.0468047841818	39.8263634140377	42.6520910364467	40.6951124167832	56.0523405823811	51.6802889538456	6.8445252058038	2.651984618807	2.62916314765175	9.43396226415094	2.41028748400996	1.98977824886921	1.95811636162747	0.850191218183315	0.842770010108697	2.37346766150311	2.82118431304649	3.08594999393398	5.09766346103131	3.30655614540591	5.02801132727225	7.02433666766303	5.25056421132773	11.6125790624815	3.63607935790973	0.259983675443635	0.406801895152568	19.5306138883172	15.2565648094764	22.126525171742	23.5342747718108	27.5086792260173	27.8503568427953	16.3190339469684	14.854247371915	26.6541503555165	15.0769398668558	13.3030871058176	13.6852665444356	37.4915057595094	35.523354055082	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp_ CCAP 1010_16	Chaetoceros sp_ CCAP 1010_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00994431185361973	0.0608755939597883	0	0	0	0	0	0.102824981058556	0	0	0.0558347292015634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184653451634645	0	0.000840314950043276	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;NA	Chaetoceros	0.0318022806778429	0.354113293481355	0.00140801441806764	0	0	0.00670600858369099	0	0.0101209452962907	0	0.00512715340442986	0.0322126031809946	0.020118025751073	0.00534059654463404	0.00331477061787324	0.0101459323266314	0.00355454448512423	0.00347971327162642	0	0.00529044545550735	0.00337199892096035	0	0.0189250567751703	0.0526445091776928	0.0382027094537013	0.0121204775468153	0.0149245378057198	0.0195517321057215	0.00770653514180025	0.0389946470984438	0.0280957208995517	0.0199459645687138	0.0262214841360021	0.021519259737465	0.0165480721495946	0.0177973199329983	0.00367489434678753	0.0207184705164654	0.0458480247142686	0.0549702244617499	0.0840370582930229	0.0790169481223345	0.0509924994668966	0.00559555340023128	0.0811639511813864	0.055668128882852	0.031649575895683	0.0437470835277648	0	0	0	0	0	0	0	0	0	0	0.00184297825285662	0	0.00275322816001762	0	0	0	0	0	0.00409219720298321	0	0	0	0	0	0	0.00743046324810317	0.00526034314971813	0	0.0135954536802893	0	0.0104235433098225	0	0	0.073369540903519	0.0387860999004141	0.0128165692607403	0.00927941151659327	0.0191453515086537	0.00369306903269289	0.0239261386027135	0.0210078737510819	0.030358712151474	0.0272836407290189	0.0265414793557056	0.0599624081825625	0.10193088588713	0.132810405352322	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;NA;NA	Chaetocerotaceae	0.0257447034058728	0	0	0	0	0	0	0	0.0233816554212038	0	0	0	0	0	0.0118369210477366	0.0177727224256212	0.0139188530865057	0.085524909129784	0	0	0.0108236822166901	0	0	0.0440800493696553	0	0.0167901050314348	0.0159968717228631	0.138717632552404	0.0141798716721614	0.190562280883916	0.135995212968504	0.0192290883664015	0.0860770389498601	0.177515683059287	0	0.0734978869357506	0.115102613980363	0.00109161963605401	0	0.00409936869722063	0.00506518898220093	0.0324497723880251	0.0149214757339501	0.00150303613298864	0.0200405263978267	0.00843988690551547	0	0	0	0.0103860648683937	0	0	0.0257107963919182	0.0230451916207683	0.0171191000244559	0.0206692235261695	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108215738897065	0	0	0.0346754951578148	0.0219180964571589	0.0264151205711227	0.0099699993655455	0	0.0503804593308085	0.0317421929320717	0	0.410690478959942	0.364798993657949	0.0666461601558495	0.0582072176949942	0.0497779139224996	0.0350841558105825	0.264594944547655	0.130248817256708	0.0822880882000479	0.200807595765579	0.210672992385913	0.121077939599405	1.10632302975056	1.22896389178134	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;NA;NA;NA	Chaetocerotales	1.20242908848606	0.953031596925704	0.0577285911407733	0.459637244378389	0.0208197787898504	0.013412017167382	0.159944019593142	0.0202418905925813	0.0116908277106019	0.112797374897457	0.567747131065029	0.125178826895565	0.0934604395310956	0.0563511005038451	3.48005478803456	0.135072690434721	0.61242953580625	1.36839854607654	0.0158713363665221	0.114647963312652	0.714363026301548	0.189250567751703	0.119327554136104	0.36439507478915	0.125244934650425	0.229464768762942	0.143971845505768	0.235049321824908	0.202063171328299	0.136813945249991	0.0743440497561152	0.169565597412814	0.150634818162255	0.0752185097708844	0.0806113902847571	0.126171372573039	0.204882652885047	0.259805473380855	0.491067338524966	0.684594572435845	0.59971837549259	1.82275007185307	0.667736039094266	0.252510070342091	0.880669798926718	0.282736211334768	0.316437237517499	2.83503389714442	0.901626401389547	0.397637912104217	5.88727824585274	1.13083564679215	1.1634135367343	7.35372064618717	4.09880166299829	3.72046023471052	5.61254708711412	1.52045705860671	0.945802535793413	2.22185512513422	0.0587917500873931	0.0624242646788822	0	0.0392737718530488	0.0566708994931103	0.535054784290055	0.0456528735116041	0.0590620492259464	2.66257622239897	0.370097827027963	0.335285488976387	4.35485855939802	0.199796900671219	0.406799870244869	0.234260411380746	0.210276350255141	4.21173967015428	1.22650359612244	0	0.0948971830887638	0.999436307185741	0.574453587714241	0.430636727160874	0.26994651684635	0.433323122479195	0.521646000867871	1.37786409953274	0.861322823794358	2.1650555244867	1.08043217286915	0.868404027669492	0.845239330727275	0.971243888290379	1.32373939231446	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Corethrales;Corethraceae;Corethron;Corethron hystrix	Corethron hystrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00921489126428308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
