ASV	Multi_taxID_entry	USED
ASV_10004	1162085, 1162089;1193138	FALSE
ASV_10070	39449, 71860, 2968077, 1290334, 257771, 1162085, 1162089;1193138, 66471, 257771;260685	FALSE
ASV_10103	447208;497816	TRUE
ASV_10114	70095, 1295605, 69773, 5081, 1343394, 69779, 70792, 63822, 261906, 62690, 3101662, 1799502, 2998137, 2998136, 303237, 5075, 858606, 480332, 29914, 96007, 3062420, 1562000, 416450, 1507553, 70106, 1354861, 1354859, 1585414;1585415, 70105, 69783, 69777, 69771, 2606520, 1263194, 2547484, 1167548, 2015546, 121612, 1328044, 1167568, 1850974, 1343409, 2795747, 176176	FALSE
ASV_1020	186038, 186040, 186038;186040, 210449, 186037, 912665, 2315413	FALSE
ASV_10217	1222190, 1132386, 1069106;1346584, 1345012, 1345007, 2716527, 129184, 1069103, 1069099, 1069105	FALSE
ASV_10236	2219862, 2984361, 699233, 2861142, 699226, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345	FALSE
ASV_10248	8014, 29151, 137520, 61084, 89573, 182228, 89573;182228, 182227	FALSE
ASV_10254	56723, 13489, 195611, 34816, 761803, 94946, 13489;94946;761803	FALSE
ASV_10368	3016982, 2881280, 1519773, 2836766;2836767, 2836765, 2836763, 2836761, 2836759, 2836758, 324890	FALSE
ASV_10461	298469, 1859720, 1817437;1859805;1859816, 1817434;1817435;1859790, 1817433;1817436	FALSE
ASV_10478	97485, 2903, 1856765, 280463, 2812485, 35144, 44453, 2903;38817;1663125, 284783, 38817;284784;284790, 97484	FALSE
ASV_10513	1212512, 1212511, 3033743, 2913344, 2913351, 2913348, 2913350, 231370, 2836769, 1212513, 2836751, 2836752;2913349	FALSE
ASV_1060	1274662, 144291;1274662	FALSE
ASV_1061	6550, 40252, 6549, 2840390;2840391;2840392;2840393;2840394, 2840387;2840389, 2840388, 2840382, 6551, 29158, 61353	FALSE
ASV_10713	44452, 561169, 1034827, 119481, 44452;119481, 337320, 44452;2081491	FALSE
ASV_10871	160389, 5599, 45303, 1715220, 29911, 216837, 119957, 160436, 119927, 119927;156630, 1439753, 1111114, 1494915;1702016, 1230485, 877200, 600396, 422734, 216860, 135859, 119925, 216847, 216846, 216845, 5599;156630;216844, 119927;216842;216843, 119927;160389;167741;216841;216848, 45300, 156630, 1187918, 1460663, 1110543, 390888, 245171, 230010, 5599;1110544, 1110541;1715220, 167740, 1579463	FALSE
ASV_10875	270537, 304456, 316135, 13676, 99344, 1068868, 13733, 1182847, 1182846, 2726525, 721939, 499856, 316137, 320586, 13662, 13353, 2968232, 507566, 274697, 76143, 13587, 372794, 316127, 13543, 13323, 274709, 1156143, 372800, 274700, 2108422, 700668, 8236, 8240, 349642, 217026, 406537, 175428, 225759, 406536, 406535, 92439, 225761, 175429, 175429;215396, 215396, 406534, 406533, 406532, 225756, 406531, 225760, 75042, 225757, 225758, 225755, 406530, 443679	FALSE
ASV_10894	1162085, 1162089;1193138	FALSE
ASV_10921	676789, 156133, 284976;284978;284979;284980;284981;284982	FALSE
ASV_10936	2015895, 2015894, 1366059, 316203, 500023, 316177, 499908, 499907, 2837385, 316211, 168756, 2747905, 316226, 316191, 316177;316209;316211, 645351	FALSE
ASV_1095	1714380, 1606541, 722754;1714387, 1411661	FALSE
ASV_10966	1401190;1401191;1401192, 1401189, 1401188, 1401165, 36892	FALSE
ASV_10998	156133, 284976;284978;284979;284980;284981;284982	FALSE
ASV_11015	39449, 71860, 2968077, 1290334, 257771, 257771;260685	FALSE
ASV_11024	2601838, 656076, 2570378, 1326985, 478423, 4491, 1326984, 6116, 1499594, 1499606, 1499612, 1350352, 2763134, 2760912, 2777157, 2760912;2777157, 396345, 1147133, 1143169, 856769, 856790, 856780, 656079, 656064, 656065, 656063, 656070, 396333, 396344, 51821, 491812, 2652724, 171246, 87731, 86610, 2861277, 656068, 478420, 1720311, 478392	FALSE
ASV_11092	338244, 2015897, 645386, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316183, 2751894, 2721091, 316165, 2767590	FALSE
ASV_11093	316200;2015892	TRUE
ASV_11094	338244, 2015897, 645386, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316183, 2751894, 2721091, 316165	FALSE
ASV_11119	1312089;1312103;1312105, 1079765, 627966, 87105	FALSE
ASV_11197	2015895, 2015894, 1366059, 316203, 500023, 316177, 499908, 499907, 2837385, 316211, 168756, 2747905, 316226, 316191, 316177;316209;316211	FALSE
ASV_11222	760132, 328562, 470419, 2751900, 2614888, 2614890, 2614889, 2614891, 2614893, 2614892, 2614888;2614889;2614890;2614892	FALSE
ASV_11229	1312089;1312103;1312105, 627966	FALSE
ASV_11241	338244, 2015897, 645386, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316183, 2751894, 2721091, 316165	FALSE
ASV_11246	39449, 71860, 2968077, 1290334, 257771, 257771;260685	FALSE
ASV_11251	72669, 1332105, 1320744, 1332179, 1320720, 1320712, 1332097, 1320703;1332095, 1332114;1332116, 1320691, 1332090, 1320659, 1332088, 1332087, 72669;105859, 1320687, 1317690;1320728;1332178, 398667;1081871, 106125	FALSE
ASV_11319	39449, 71860, 2968077, 1290334, 257771, 257771;260685	FALSE
ASV_11361	1198971, 143670, 1695222, 1691974, 1691973, 71861, 1652117, 1655535, 631048, 160611, 858356, 289378, 284798;284799;284802, 284797	FALSE
ASV_11407	1312089;1312103;1312105, 627966	FALSE
ASV_11413	266818;266820	TRUE
ASV_11435	51282;279642	TRUE
ASV_11507	156133, 284976;284978;284979;284980;284981;284982	FALSE
ASV_11633	2231657;2598547;2598548, 1684122	FALSE
ASV_11668	338244, 2015897, 645386, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316183, 2751894, 2721091, 316165	FALSE
ASV_11785	88552, 2984361, 2984353, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345, 210735	FALSE
ASV_11809	4929, 27299, 4929;27326, 4959, 66948, 1853546, 304223, 374178, 27296, 58627, 2019545, 28549, 1276930, 1592528, 522693, 5476, 1468585, 45501, 45502, 304220, 422766, 422808, 422807, 422796, 422792, 422785, 422784, 422781, 422777, 422776, 422761, 193123, 45504, 58641, 58627;148098, 28551, 27306, 45516, 27297, 28555, 269486, 154314, 271284, 271268, 45549, 4929;374178, 717894, 4959;170514, 4959;58641, 234573, 87747, 271272, 979893, 1891166, 4932, 1117292, 1134511, 1117293, 4911, 271266	FALSE
ASV_11844	1891247, 1050078, 1229643;1229644;1229645, 1891249, 513287	FALSE
ASV_11889	156182, 284789, 156181;284787;284792, 284759;424548, 284805, 284756, 284755, 97492, 127547, 1615609	FALSE
ASV_1190	2932, 2926, 2925, 1471208, 1126604, 1126602, 1126601, 1041877, 1041877;1126601;1126602;1126603;1126604, 1126609, 1126608, 1126610, 1126605;1126607;1126608;1126609;1126610	FALSE
ASV_12055	2547642, 569439, 2547607, 2547616;2547617, 2547611	FALSE
ASV_12208	2015895, 2015894, 1366059, 316203, 500023, 316177, 499908, 499907, 2837385, 316211, 168756, 2747905, 316226, 316191, 316177;316209;316211	FALSE
ASV_12210	2015895, 2015894, 1366059, 316203, 500023, 316177, 499908, 499907, 2837385, 316211, 168756, 2747905, 316226, 316191, 316177;316209;316211	FALSE
ASV_1222	2926, 2932, 1126604, 1126602, 1126603, 1126601, 1041877, 1041877;1126602;1126604, 1041877;1126604, 1041877;1126601;1126602;1126604	FALSE
ASV_12222	2055248, 1162089;1193138	FALSE
ASV_12315	1312089;1312103;1312105, 627966	FALSE
ASV_12360	1401190;1401191;1401192, 1401189, 1401188, 1401165, 36892	FALSE
ASV_1243	156182, 284789, 156181;284787;284792, 284759;424548, 284805, 284756, 284755, 97492, 127547, 1615609, 373042, 35139, 424531, 424530, 418937, 424526, 221442, 35137	FALSE
ASV_12444	266818;266820	TRUE
ASV_12456	1181306, 3038940, 593579;2291877, 6591, 2291877	FALSE
ASV_1248	338244, 2015897, 645386, 1390100, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316194;1390099, 316192;316193, 316183, 2751894, 316170, 2721091, 316165	FALSE
ASV_12543	1312089;1312103;1312105, 627966, 87105, 87103	FALSE
ASV_12625	2984361, 2984353, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345, 66473	FALSE
ASV_12706	2919510;2919511, 2919509	FALSE
ASV_12715	2984361, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345	FALSE
ASV_12723	484820, 347359, 1285977;1779056, 633082	FALSE
ASV_12731	1582117;1582120;1582138;1582139, 1582122, 1299289;1299290, 457647, 1548726	FALSE
ASV_12732	447208;497816	TRUE
ASV_12760	156182, 284789, 156181;284787;284792, 284759;424548, 284805, 284756, 284755, 97492, 127547, 1615609	FALSE
ASV_12776	39449, 71860, 2968077, 1290334, 257771, 257771;260685	FALSE
ASV_12801	1920008, 367565, 2602924, 367565;368946, 457876	FALSE
ASV_12831	2083271, 1444700, 1444687;1444705	FALSE
ASV_12851	64495, 936053, 466940, 29923, 29923;64495, 536346	FALSE
ASV_1290	39449, 71860, 2968077, 1290334, 257771, 257771;260685, 260685, 1905723, 2902008	FALSE
ASV_12929	2919510;2919511, 2919509, 2728114, 2728115	FALSE
ASV_12932	1866295;1866296;1866297;1866298, 990116, 990114, 2797828	FALSE
ASV_13008	859418, 859418;1576522, 639591, 86556;639591;1460409, 86556, 86556;639591, 639604, 86521, 2747897, 89594, 44190, 153213, 124283, 360990, 125325, 124279, 124282, 124277, 124278	FALSE
ASV_13012	3911, 57577, 471149, 47083, 47082, 3879, 932098, 20408, 3827, 3893, 861244, 83862, 70973, 47085, 3899, 97023, 97021, 3900, 20805, 1276791, 732116, 1552224, 3888, 70936, 53836, 3909, 347994, 202240, 157652, 83131, 158321, 158325, 158326, 119826, 158320, 158322, 158323;158324, 119829, 649199, 3880	FALSE
ASV_13027	1312089;1312103;1312105, 627966	FALSE
ASV_13111	1212512, 1212511, 3033743, 2913344, 2913351, 2913348, 2913350, 231370, 2836769, 1212513, 2836751, 2836752;2913349	FALSE
ASV_13145	1390100, 316194;1390099, 316192;316193, 316170	FALSE
ASV_13207	338244, 2015897, 645386, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316183, 2751894, 2721091, 316165	FALSE
ASV_1321	168763, 316229, 316215, 1521551, 1922289, 1922288, 1922287, 1922287;1922290	FALSE
ASV_13274	2984361, 2984353, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345, 1501395	FALSE
ASV_13312	2066654;2066655, 2066647	FALSE
ASV_13433	39449, 71860, 2968077, 1290334, 257771, 257771;260685	FALSE
ASV_13484	338244, 2015897, 645386, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316183, 2751894, 2721091, 316165	FALSE
ASV_13604	515476, 432276, 449132, 426662, 426641, 426640, 242046, 210441, 426639, 210441;432277, 1415748	FALSE
ASV_1365	1198971, 143670, 1695222, 1691974, 1691973, 71861, 1652117, 1655535, 631048, 160611, 858356, 289378, 284798;284799;284802, 284797, 1239451	FALSE
ASV_13652	106299, 31199, 6573;106299, 6573, 509963, 50417	FALSE
ASV_13666	2984361, 2984353, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345, 210735	FALSE
ASV_13698	321034;1592242, 84042, 2983430, 153507, 321033;321034	FALSE
ASV_13708	1918581, 242753, 2859483, 1917252, 1917255, 242751, 126652, 1328857, 214970;351729, 983564, 242757, 63558, 214969, 174260, 2723977, 1263187, 214970, 242744, 1917279, 2201886, 1888187, 1888186;1888188;1888189, 498488, 1540034, 2282824, 351729, 1780396, 1540026, 46738, 465062, 1540024, 1540035, 1540036, 983576, 46694, 51051, 154327, 1540025, 242763, 983565, 242754, 242756, 1540029, 983589, 1540028, 51120, 242776	FALSE
ASV_13907	1198971, 143670, 1695222, 1691974, 1691973, 71861, 1652117, 1655535, 631048, 160611, 858356, 289378, 284798;284799;284802, 284797	FALSE
ASV_13915	338244, 2015897, 645386, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316183, 2751894, 2721091, 316165	FALSE
ASV_13921	71516, 6526, 158987, 112527, 112525, 1511519, 981056, 112526, 1922199, 271030, 1469671, 1536767, 1080724, 1529684, 1042464, 1536738, 1536741, 1536740, 1536743, 1529682, 1470013, 1470012, 1470010, 1470008, 1249887, 2823525, 112528, 106804, 52793, 483039, 31228, 55699, 161078, 2529398, 129831, 142891, 6500, 6523;55699, 6523, 980444, 980443, 271031, 240818, 1042462, 884218, 884220, 283763, 142894, 142893, 159021, 153466, 159020, 159266, 159265, 159264, 159019, 112524, 159018, 142889, 142890, 158988, 50959, 158986, 158985, 259548, 157134, 52931, 76188, 71498, 520981	FALSE
ASV_13922	1912745, 1919245, 1532212, 1017162, 1037658, 168726, 140474, 1742921, 140474;1742922;1912747;1912748;1912749;1912750, 1912742;1912743;1912745	FALSE
ASV_14093	156133, 284976;284978;284979;284980;284981;284982	FALSE
ASV_14138	2984361, 2984353, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345, 210735	FALSE
ASV_14150	1401190;1401191;1401192, 1401189, 1401188, 1401165, 36892	FALSE
ASV_14194	2591690, 143670, 88552, 2219862, 1685954, 2984361, 2984353, 699233, 2861142, 699226, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345, 2820086, 1341611, 268821, 686318, 268820, 427755, 237452, 237449, 210735	FALSE
ASV_14273	1000990, 119497, 119497;119529, 284699	FALSE
ASV_14274	1274662, 144291;1274662	FALSE
ASV_14293	316231, 316189, 316178;316206;2721093	FALSE
ASV_14304	99931, 31340;62308, 62308, 31340, 31340;62302, 62303, 62303;62310;62311;62312;99931;1205903, 62318	FALSE
ASV_14329	1312089;1312103;1312105	TRUE
ASV_14345	316200;2015892	TRUE
ASV_14356	1730091;1730092, 186182	FALSE
ASV_14418	114071, 503039, 670708, 114067, 507447, 2779383, 544705, 114067;134763	FALSE
ASV_14460	2019374, 2019373, 162140, 162140;2019373	FALSE
ASV_14639	1859846, 1817515;1817516;1859904, 1817498, 1817497	FALSE
ASV_14650	39449, 71860, 2968077, 1290334, 257771, 257771;260685	FALSE
ASV_14715	326734, 2752232, 316189, 316178;316206;2721093	FALSE
ASV_14812	265524;281058, 435404, 265524	FALSE
ASV_14842	2219862, 2984361, 2984356, 2984355;2984366, 2984355, 2984365, 2984350, 2984357, 699227, 2984346, 699235, 2984345, 1501395	FALSE
ASV_1505	1198971, 143670, 1695222, 1691974, 1691973, 71861, 1652117, 1655535, 631048, 160611, 858356, 289378, 284798;284799;284802, 284797	FALSE
ASV_1506	186038, 1969918, 186040, 186038;186040, 210449	FALSE
ASV_15151	184759, 184760, 149009, 149001, 149007, 148996, 149008, 149001;184759	FALSE
ASV_15165	1390100, 316194;1390099, 316192;316193, 316170	FALSE
ASV_15227	3711, 2600570, 2600543, 2600517, 2600444, 2600491, 1762922, 2126470, 2083452, 189240, 4220, 1619875, 1639343;1639344	FALSE
ASV_15273	39449, 71860, 2968077, 1290334, 257771, 257771;260685	FALSE
ASV_15304	1884647, 77929, 2867501;2867506, 1326777, 295837, 302021, 1326766, 1326763, 3034	FALSE
ASV_15369	338244, 2015897, 645386, 557398, 338254, 168779, 168745, 168785, 316230, 316224, 316173, 316218, 316216, 316184;316205, 645392, 316183, 2751894, 2721091, 316165	FALSE
