All percentages range 0-100% of the total count for either Eukaryotes or Prokaryotes, with exception of the first three data rows (% Known, % Eukaryote, % Prokaryote), which represent %s of total reads.
Taxonomy String (K->S)	Terminal Taxa	MP_BlankAlaskaSet_NC_pool	MP_Dyson_NC_pool	MP_E1148_DY2206	MP_E1149_DY2206	MP_E1150_DY2206	MP_E1151_DY2206	MP_E1152_DY2206	MP_E1153_DY2206	MP_E1154_DY2206	MP_E1155_DY2206	MP_E1156_DY2206	MP_E1158_DY2206	MP_E1159_DY2206	MP_E1160_DY2206	MP_E1164_DY2206	MP_E1165_DY2206	MP_E1166_DY2206	MP_E1455_RC0083	MP_E1456_RC0083	MP_E1457_RC0083	MP_E1458_RC0083	MP_E1459_RC0083	MP_E1460_RC0083	MP_E1461_RC0083	MP_E1462_RC0083	MP_E1463_RC0083	MP_E1470_RC0083	MP_E1471_RC0083	MP_E1472_RC0083	MP_E1485_RC0083	MP_E1486_RC0083	MP_E1487_RC0083	MP_E1488_RC0083	MP_E1489_RC0083	MP_E1490_RC0083	MP_E1494_RC0083	MP_E1495_RC0083	MP_E1496_RC0083	MP_E1497_RC0083	MP_E1498_RC0083	MP_E1499_RC0083	MP_E1503_RC0083	MP_E1504_RC0083	MP_E1505_RC0083	MP_E1506_RC0083	MP_E1510_RC0083	MP_E1511_RC0083	MP_E1517_RC0083	MP_E1518_RC0083	MP_E1519_RC0083	MP_E1526_RC0083	MP_E1527_RC0083	MP_E1528_RC0083	MP_E1529_RC0083	MP_E1530_RC0083	MP_E1531_RC0083	MP_E1532_RC0083	MP_E1533_RC0083	MP_E1534_RC0083	MP_E1539_RC0083	MP_E1540_RC0083	MP_E1541_RC0083	MP_E1542_RC0083	MP_E1546_RC0083	MP_E1547_RC0083	MP_E1548_RC0083	MP_E1553_RC0083	MP_E1554_RC0083	MP_E1555_RC0083	MP_E1556_RC0083	MP_E1557_RC0083	MP_E1558_RC0083	MP_E1559_RC0083	MP_E1560_RC0083	MP_E1561_RC0083	MP_E1562_RC0083	MP_E1563_RC0083	MP_E1564_RC0083	MP_E1565_RC0083	MP_E1566_RC0083	MP_E1567_RC0083	MP_E1568_RC0083	MP_E1569_RC0083	MP_E1611_DY2209	MP_E1612_DY2209	MP_E1613_DY2209	MP_E1614_DY2209	MP_E1615_DY2209	MP_E1616_DY2209	MP_E1617_DY2209	MP_E1618_DY2209	MP_E1619_DY2209	MP_E1620_DY2209	MP_E1621_DY2209	MP_E1622_DY2209	MP_E1718_DY2306	MP_E1719_DY2306	MP_E1720_DY2306	MP_E1721_DY2306	MP_E1722_DY2306	MP_E1723_DY2306	MP_E1724_DY2306	MP_E1725_DY2306	MP_E1726_DY2306	MP_E1727_DY2306	MP_E1728_DY2306	MP_E1729_DY2306	MP_E1730_DY2306	MP_E1731_DY2306	MP_E1732_DY2306	MP_E1733_DY2306	MP_E1734_DY2306	MP_E1735_DY2306	MP_E1736_DY2306	MP_E1737_DY2306	MP_E1750_DY2306	MP_E1751_DY2306	MP_E1752_DY2306	MP_E1753_DY2306	MP_E1754_DY2306	MP_E1755_DY2306	MP_E1756_DY2306	MP_E1757_DY2306	MP_E1758_DY2306	MP_E1759_DY2306	MP_E1760_DY2306	MP_E1761_DY2306	MP_E1762_DY2306	MP_E1763_DY2306	MP_E1764_DY2306	MP_E1765_DY2306	MP_E1766_DY2306	MP_E1767_DY2306	MP_E1768_DY2306	MP_E1769_DY2306	MP_E1770_DY2306	MP_E1772_DY2306	MP_E1773_DY2306	MP_E1774_DY2306	MP_E1775_DY2306	MP_E1776_DY2306	MP_E1777_DY2306	MP_E1778_DY2306	MP_E1779_DY2306	MP_E1780_DY2306	MP_E1781_DY2306	MP_E1782_DY2306	MP_E1783_DY2306	MP_E1784_DY2306	MP_E1785_DY2306	MP_E1786_DY2306	MP_E1787_DY2306	MP_E1788_DY2306	MP_E1789_DY2306	MP_E1790_DY2306	MP_E1791_DY2306	MP_E1792_DY2306	MP_E1793_DY2306	MP_E1794_DY2306	MP_E1795_DY2306	MP_E1796_DY2306	MP_E1797_DY2306	MP_E1798_DY2306	MP_E1820_DY2306_PCR1	MP_E1820_DY2306_PCR2	MP_E1820_DY2306_PCR3	MP_E1821_DY2306_PCR1	MP_E1821_DY2306_PCR2	MP_E1821_DY2306_PCR3	MP_E1822_DY2306_PCR1	MP_E1822_DY2306_PCR2	MP_E1822_DY2306_PCR3	MP_E1823_DY2306_PCR1	MP_E1823_DY2306_PCR2	MP_E1824_DY2306_PCR1	MP_E1824_DY2306_PCR2	MP_E1824_DY2306_PCR3	MP_E1825_DY2306_PCR1	MP_E1825_DY2306_PCR2	MP_E1825_DY2306_PCR3	MP_E1826_DY2306_PCR1	MP_E1826_DY2306_PCR2	MP_E1826_DY2306_PCR3	MP_E1827_DY2306_PCR1	MP_E1827_DY2306_PCR2	MP_E1827_DY2306_PCR3	MP_E1828_DY2306_PCR1	MP_E1828_DY2306_PCR2	MP_E1828_DY2306_PCR3	MP_E1829_DY2306_PCR1	MP_E1829_DY2306_PCR2	MP_E1829_DY2306_PCR3	MP_E1830_DY2306_PCR1	MP_E1830_DY2306_PCR2	MP_E1830_DY2306_PCR3	MP_E1831_DY2306_PCR1	MP_E1831_DY2306_PCR2	MP_E1831_DY2306_PCR3	MP_E1832_DY2306_PCR1	MP_E1832_DY2306_PCR2	MP_E1832_DY2306_PCR3	MP_E1833_DY2306_PCR1	MP_E1833_DY2306_PCR2	MP_E1833_DY2306_PCR3	MP_E1834_DY2306_PCR1	MP_E1834_DY2306_PCR2	MP_E1834_DY2306_PCR3	MP_E1835_DY2306_PCR1	MP_E1835_DY2306_PCR2	MP_E1835_DY2306_PCR3	MP_E1836_DY2306_PCR1	MP_E1836_DY2306_PCR2	MP_E1836_DY2306_PCR3	MP_E1837_DY2306_PCR1	MP_E1837_DY2306_PCR2	MP_E1837_DY2306_PCR3	MP_E1838_DY2306_PCR1	MP_E1838_DY2306_PCR2	MP_E1838_DY2306_PCR3	MP_E1839_DY2306_PCR1	MP_E1839_DY2306_PCR2	MP_E1839_DY2306_PCR3	MP_E1840_DY2306_PCR1	MP_E1840_DY2306_PCR2	MP_E1840_DY2306_PCR3	MP_E1841_DY2306_PCR1	MP_E1841_DY2306_PCR2	MP_E1841_DY2306_PCR3	MP_E1842_DY2306_PCR1	MP_E1842_DY2306_PCR2	MP_E1842_DY2306_PCR3	MP_E1877_SKQ23_12S	MP_E1878_SKQ23_12S	MP_E1879_SKQ23_12S	MP_E1880_SKQ23_12S	MP_E1881_SKQ23_12S	MP_E1882_SKQ23_12S	MP_E1883_SKQ23_12S	MP_E1884_SKQ23_12S	MP_E1885_SKQ23_12S	MP_E1886_SKQ23_12S	MP_E1887_SKQ23_12S	MP_E1888_SKQ23_12S	MP_E1889_SKQ23_12S	MP_E1890_SKQ23_12S	MP_E1891_SKQ23_12S	MP_E1892_SKQ23_12S	MP_E1893_SKQ23_12S	MP_E1894_SKQ23_12S	MP_E1895_SKQ23_12S	MP_E1896_SKQ23_12S	MP_E1897_SKQ23_12S	MP_E1898_SKQ23_12S	MP_E1899_SKQ23_12S	MP_E1900_SKQ23_12S	MP_E1901_SKQ23_12S	MP_E1902_SKQ23_12S	MP_E1903_SKQ23_12S	MP_E1904_SKQ23_12S	MP_E1905_SKQ23_12S	MP_E1906_SKQ23_12S	MP_E1907_SKQ23_12S	MP_E1908_SKQ23_12S	MP_E1909_SKQ23_12S	MP_E1910_SKQ23_12S	MP_E1911_SKQ23_12S	MP_E1912_SKQ23_12S	MP_E1913_SKQ23_12S	MP_E1914_SKQ23_12S	MP_E1915_SKQ23_12S	MP_E1916_SKQ23_12S	MP_E1917_SKQ23_12S	MP_E1918_SKQ23_12S	MP_E1919_SKQ23_12S	MP_E1920_SKQ23_12S	MP_E1921_SKQ23_12S	MP_E1922_SKQ23_12S	MP_E1923_SKQ23_12S	MP_E1924_SKQ23_12S	MP_E1925_SKQ23_12S	MP_E1926_SKQ23_12S	MP_E1927_SKQ23_12S	MP_E1928_SKQ23_12S	MP_E1929_SKQ23_12S	MP_E1930_SKQ23_12S	MP_E1931_SKQ23_12S	MP_E1932_SKQ23_12S	MP_E1933_SKQ23_12S	MP_E1934_SKQ23_12S	MP_E1935_SKQ23_12S	MP_E1936_SKQ23_12S	MP_E1937_SKQ23_12S	MP_E1938_SKQ23_12S	MP_E1939_SKQ23_12S	MP_E1940_SKQ23_12S	MP_E1941_SKQ23_12S	MP_E1942_SKQ23_12S	MP_E1943_SKQ23_12S	MP_E1944_SKQ23_12S	MP_E1945_SKQ23_12S	MP_E1946_SKQ23_12S	MP_E1947_SKQ23_12S	MP_E1948_SKQ23_12S	MP_E1949_SKQ23_12S	MP_E1950_SKQ23_12S	MP_E1951_SKQ23_12S	MP_E1952_SKQ23_12S	MP_E1953_SKQ23_12S	MP_E1954_SKQ23_12S	MP_E1955_SKQ23_12S	MP_E1956_SKQ23_12S	MP_E1957_SKQ23_12S	MP_E1958_SKQ23_12S	MP_E1959_SKQ23_12S	MP_E1960_SKQ23_12S	MP_E1961_SKQ23_12S	MP_E1962_SKQ23_12S	MP_E1963_SKQ23_12S	MP_E1964_SKQ23_12S	MP_E1965_SKQ23_12S	MP_E1966_SKQ23_12S	MP_E1967_SKQ23_12S	MP_E1968_SKQ23_12S	MP_E1969_SKQ23_12S	MP_E1970_SKQ23_12S	MP_E1971_SKQ23_12S	MP_E1972_SKQ23_12S	MP_E1973_SKQ23_12S	MP_E1974_SKQ23_12S	MP_E1975_SKQ23_12S	MP_E1976_SKQ23_12S	MP_E1977_SKQ23_12S	MP_E1978_SKQ23_12S	MP_E1979_SKQ23_12S	MP_E1980_SKQ23_12S	MP_E1981_SKQ23_12S	MP_E1982_SKQ23_12S	MP_E1983_SKQ23_12S	MP_E1984_SKQ23_12S	MP_E1985_SKQ23_12S	MP_E1986_SKQ23_12S	MP_E1987_SKQ23_12S	MP_E1988_SKQ23_12S	MP_E1989_SKQ23_12S	MP_E1990_SKQ23_12S	MP_E1991_SKQ23_12S	MP_E1992_SKQ23_12S	MP_E1993_SKQ23_12S	MP_E1994_SKQ23_12S	MP_E1995_SKQ23_12S	MP_E1996_SKQ23_12S	MP_E1997_SKQ23_12S	MP_E1998_SKQ23_12S	MP_E1999_SKQ23_12S	MP_E2000_SKQ23_12S	MP_E2001_SKQ23_12S	MP_E2002_SKQ23_12S	MP_E2003_SKQ23_12S	MP_E2004_SKQ23_12S	MP_E2005_SKQ23_12S	MP_E2006_SKQ23_12S	MP_E2007_SKQ23_12S	MP_E2008_SKQ23_12S	MP_E2009_SKQ23_12S	MP_E2010_SKQ23_12S	MP_E2011_SKQ23_12S	MP_E2012_SKQ23_12S	MP_E2013_SKQ23_12S	MP_E2014_SKQ23_12S	MP_E2015_SKQ23_12S	MP_E2016_SKQ23_12S	MP_E2017_SKQ23_12S	MP_E2018_SKQ23_12S	MP_E2019_SKQ23_12S	MP_E2020_SKQ23_12S	MP_E2021_SKQ23_12S	MP_E2022_SKQ23_12S	MP_E2023_SKQ23_12S	MP_E2024_SKQ23_12S	MP_E2025_SKQ23_12S	MP_E2026_SKQ23_12S	MP_POSITIVE	MP_RC0083_NC_pool	MP_SKQ23_NC_pool
	% Known	99.8460033045124	99.9946908762709	99.089441512035	99.4539182619893	99.8683701416443	99.0302967372745	99.2268525561293	99.9228474085605	98.8063264697105	99.7229823479534	98.5047866747828	99.735689436299	99.7835160194341	99.9343778515542	99.6713019183185	99.7252601502164	99.4833486630041	94.8116772769929	98.4472416823861	99.6105260086939	97.4989640471692	98.6148001210369	99.9463735085132	93.6149528383774	99.4929535618865	99.9506696673266	91.9933388108013	98.6677687557738	99.2683073684982	99.9800746811302	95.0991821467635	97.9122461801069	99.302930899237	99.6524540637502	99.8155159430184	98.9417658108954	99.178785231623	98.7293856688205	97.3742708739011	99.0783155642883	99.6593921956947	99.6713775831856	98.2209938896341	98.6721084670725	99.5792582986618	98.1460706127194	99.7161215185183	96.1436403621984	99.1764992362694	99.603017070266	97.1642734351299	99.2207014474939	99.94297656086	97.3412708157202	99.8118161625579	99.8694934955558	99.9808891983019	99.87503965088	99.9083523174961	95.81605661996	99.5141580284459	97.1115282189495	99.7218426112932	97.1933570671398	98.7860859801784	98.7971957036742	97.4384940337492	99.0248584870681	99.5391553495987	99.5589920598106	99.821276381512	98.4831195747728	99.0206704449868	99.2179730088719	99.6099019657815	99.3954134397999	99.8979338764141	92.7270241448142	98.6525085035196	99.6563663901087	92.8687995640515	98.3463833064521	99.5926786600172	97.5896983191505	99.6159615961596	99.5688633511393	99.9661033764344	99.7693017533067	99.9386933396665	99.6146691469572	99.1684111191481	99.880212996266	99.5402305790438	99.8069044943996	99.9044274087332	97.8826411786496	99.3406533894748	99.0745309218039	99.8350809325053	99.7762020766885	95.1077290766593	99.8546704514926	99.8817385172508	97.6002133767574	99.3495862687142	99.6578701487056	98.2563554012963	99.6095957261006	99.4206024226611	99.5022900763359	99.7352712172333	99.7528111921312	98.9169014599876	99.9263362602393	99.9238342407402	99.3252361673414	98.6661119370044	99.0547014325178	98.9062346802044	99.792199796048	99.4701298701299	99.6580022754967	99.6438824333561	99.6469798496817	98.8223455178416	99.3178601754882	99.5224902335877	99.164889518109	99.4314857066166	99.4468089786312	98.6685841706476	99.6634761999026	99.5305650652484	98.8907021975811	99.7132136877425	99.7076655892114	98.9773383190704	99.9284135583938	99.8487228961856	99.439524631014	99.1140488347404	99.9324095978371	99.2577503627723	99.9008695812547	99.9082213773592	98.9420916742112	99.2781353278831	99.6713118330879	98.7359754070648	99.1727430112931	99.727150843245	99.6520347772444	99.249235612872	99.9054514140118	99.741109142935	99.6696263691786	99.7714253060758	99.5776339102031	99.7539160475131	99.7634812165846	99.6033666362428	99.3256413196309	99.898889375423	96.546083271237	95.3185248267216	98.0242355673326	98.9969162770565	99.1551008883387	97.451396468522	99.7512897228481	99.0909344024947	99.8554104477612	99.4149221685454	99.2917975630573	99.5273794572735	99.5292401893763	99.3718416619876	99.8336291435845	99.2455495573813	99.7424550377428	99.5433961476658	99.3053515831522	99.4086585818787	99.9900344982223	99.9915841613917	99.9721355731025	98.0663902255139	98.2732434350603	98.5861906779858	99.2636289483053	99.2418588565084	99.309936184828	99.3483741796745	99.431917358257	99.3178821865984	99.7779819323228	99.8334069442185	99.8727217405838	99.7870420501715	99.6825337190517	99.6187766714083	99.8613342352245	99.8255877614228	99.8053652194029	98.8757787755386	98.8570383975905	98.7464727083081	98.985030356398	98.8225893901778	98.8126056708889	98.2677519974646	98.2770034269747	98.2362980592945	97.8733807647609	97.7920931297211	97.7187866853486	98.0459461532561	97.754494740594	97.8749891332696	98.3857789812783	98.2808022922636	98.1550225929788	97.1354582251302	97.2631288861331	97.1975934135529	96.6401936856393	96.2734634503038	96.3739153913591	95.9980013926466	95.7224065131222	95.7315822901924	98.8648279764976	99.8214716352262	99.8847479951962	96.80139592775	99.7619246978704	99.8256230266648	95.914341328274	99.8121162374211	99.8930551182038	99.0612032434493	99.8833872571997	99.955378103969	98.5459901086113	99.8491178010202	99.9692192393137	98.8359989845138	99.9202529322926	99.6819903136272	99.6167533534082	99.8325229956313	99.7886124981432	99.8505368472426	99.9621920862793	99.9270647475493	99.7590916864325	99.8504165211016	99.8604796613023	99.9579867577492	99.8640628816945	99.6458028350055	99.5955744874567	99.8930238258152	99.7453851050286	99.6990254386007	99.4731402354483	99.9359672574842	99.8948320885157	99.9267893488085	99.4267666240987	99.6575246013372	96.5010469715379	99.0017348603178	99.6774124128433	91.2722779905153	99.7005293346355	99.5923289718394	93.5219040296216	99.658715551601	99.7070110914059	94.7199721586152	97.8436727389339	99.8824135221795	97.4973154594894	97.1287906217819	99.8814844351404	99.5702359811801	97.9803852985132	98.7686971752669	99.8968864355269	96.6779267316776	98.427627576645	99.7071289384364	98.7383422709256	99.5158215669721	99.9244685588007	97.4651156016041	98.904837650861	99.7196898990946	99.9509797120752	99.9319798147429	99.3879999304545	64.6468140052341	72.5436056558705	97.7586982296905	92.943497337561	99.6014674704935	98.1918363990241	98.6669106307342	99.894199669374	98.7206823027719	98.9743544673147	99.8575156806197	99.7196083012936	98.9653218147842	99.95275947025	99.9450811597486	99.7429488088029	99.9540401912635	99.8511868288088	99.7534425255969	99.9266001638841	99.9004971211025	99.7451661696365	99.9422211194215	98.4579690787826	99.1609264867428	98.7090683165329	98.795558323779	98.4424199874721	99.5307375325877	98.4014993250021	98.6743828694183	99.6974097415464	99.7537548220698	99.8705097006095	98.752123433768	99.8798276975519	99.8141856020386	99.8423743199215	99.9223510130715	99.5162993126926	99.3266581008496	99.9513338937309	99.6771111729209	99.9498183027873	99.6704695511486	99.9257731711916	98.2330884490498	99.8372958723483	99.9392490397429	99.1942122067807	99.2322097378277	99.9405245881892	98.6615689703453	99.284203309714	99.9613978179294	99.2098242354554	99.1433917425805	99.8687592773614	99.7022862498093	99.7921367161548	99.9387508865003	99.2132083832532	99.4778768500617	99.8933328343057	99.1220516660427	99.7619013874913	99.2873299662256	99.9388250921993	99.42418502011	99.0975920953073	99.6682601418474	99.8319543945132	99.3686152955508	99.6462401014186	96.3057536471761	99.4326732387514	99.8115723412909	99.7619959601515	99.4503216132746	98.0170455337357	100	99.995136659858
	% Eukaryote	99.7754214857473	99.9946908762709	98.2478097622027	99.1128017625829	99.795537482266	98.6230329041488	99.0890461830319	99.8559363115599	98.2571591345092	99.6035034302012	98.3133196834708	99.6344228775208	99.7431868420352	99.9273885102996	99.4320827588726	99.5649636585495	99.3010498752911	94.0599081847465	98.3344212749991	99.5888885647324	97.4343486841643	98.488849347875	99.893186578432	93.471731959956	99.4280708423175	99.9081101646279	91.7065988784057	98.5878132715299	99.0819155425128	99.9787808292555	94.8995575400487	97.7356242813622	99.2624362017502	99.6211808300978	98.34824232033	98.8389689000209	98.9623211119961	97.9433889478253	96.7275201617314	98.8992686981898	97.8460426920918	97.3844236945698	97.9451768269046	98.4142224681793	98.9376992489328	97.9127543513076	99.533486411551	95.9488434362728	99.0135147101144	99.594195227383	96.9160177975528	99.1676450580075	99.9273107808765	97.1932323257127	99.7754819425782	99.8687974608655	99.9740639119811	99.8149625599569	99.8416994574933	95.3084786960252	98.7075120069724	96.7317194468508	99.3541911062198	96.9083994118474	98.6528620473733	92.3167545149299	97.3231345020041	98.9490553445335	99.1020655780841	99.4368877731998	99.7533110618053	98.0817037032725	98.4406845102663	99.0559472032985	97.6539748882886	99.1485881956804	98.5834748268691	92.5544830603484	98.4992643725473	99.5520618016593	92.7110550241636	98.2336493975433	99.489977980278	97.444236755671	99.5859585958596	99.5618773406254	99.9475015708191	99.7462319286373	99.9066592288616	99.4786866522297	99.0831445173096	99.8515140266214	99.3479304338376	99.7199019813414	99.8500557225355	96.670835610359	99.0319654486129	99.0565572268351	99.7305643218297	99.4399470921618	95.06436567537	99.5763109599195	99.7899205958616	97.5096686343186	98.9391885384952	99.4812270189612	97.8830912851431	99.2989250481863	98.8894670296385	98.7217557251908	99.4416224834081	99.5639362366407	98.7632185590398	99.922407527452	99.9054980394369	99.2815653207509	98.578843490129	99.0179851503036	98.8223502881483	99.7845034921979	99.44329004329	99.6425181265526	99.6247436773753	99.6283998417703	98.7478921888599	99.3020096235494	99.5074649838387	99.0757334097955	99.3987384243726	99.4248133117776	98.5259188146154	99.6394005703249	99.4391035763463	98.8205047953321	99.6856445463531	99.68974233781	98.8725625517605	99.9256752792067	99.8370541388665	99.3436841096416	99.0344269753804	99.9167409136993	99.2046434858058	99.8962588641037	99.9003770506377	98.8834121315763	99.2407375195686	99.6204546382076	98.5933500203142	99.0894588471821	99.6706992935716	99.5450427004415	98.8775792971597	99.8424190233531	99.7121890042296	99.455617110622	99.6499949999286	99.3733083664313	99.4515693110175	99.5478525652374	98.9849861254893	99.1255966641121	99.7352812388042	96.4855393070045	95.19314929151	97.9682615297585	98.7718878460451	98.9441088222609	97.3333850441296	99.7488272448565	99.0784051676133	99.7388059701493	98.8146358919306	99.0829686393434	98.9340675102238	99.2933241111594	98.4825940482875	98.8873948977214	98.921104819712	99.5094152864467	99.3597529163797	98.9047171473888	98.8563954333328	99.9900344982223	99.9909830300626	99.8451172115308	98.0636184225115	95.6976579134138	98.3924671345214	99.2009878368086	99.0875912408759	99.1987708893748	99.311297319343	99.3811390215649	99.283489691805	99.696830500689	99.8326320927962	99.8568655264477	99.6137881248872	99.256114513281	99.4509246088193	99.8587976663567	99.8240235260993	99.7965907006054	98.7934054969661	98.7534493414696	98.5704573605148	98.90868200301	98.7041634563251	98.6729122204052	98.0663375089656	98.1292448586236	98.0752948392301	97.7033079168911	97.6331709231222	97.5642821979021	97.8975224361433	97.598660488557	97.6969486220986	98.26205705215	98.1679591994778	98.0298922488704	96.9795006455918	97.0211336743657	97.0758787207093	96.4062438820658	95.9988642639886	96.1475767767915	95.7880413116392	95.4886582351508	95.4945313242347	98.750811431615	99.8085139313314	99.8343857746097	96.5310242560312	99.7345725529599	99.8070722848207	95.441669319976	99.8057201944397	99.8841430447208	99.0117157143067	99.8639518000663	99.9097572102657	98.3771940457719	99.8282474741772	99.9486987321895	98.7579334856563	99.896963965617	99.6153169047057	99.4609277938049	99.787083498322	99.7451923626267	99.7951962629854	99.946185816237	99.8145713920744	99.7219144775487	99.8100683458724	99.7810973996295	99.8998145761712	99.7036973171818	99.5833184561003	99.5472060090721	99.7676651109591	99.6834995402787	99.6413306344986	99.4525532111556	99.911542396937	99.8230004206716	99.9080075587123	99.2893582388789	99.6352749660623	96.4625933872761	98.5521697281284	99.6412585004734	91.2209166290968	99.5923421843552	99.5338155425953	93.4354712495126	99.4685713589215	99.6923616459762	94.663230205885	97.1635167426993	99.7600492642219	97.4709030447885	94.4024113268411	99.7837367846838	99.5244677150651	96.8488377903253	98.5803352980427	99.8693636420021	95.8755585771244	98.1814580592222	99.6611600353874	98.3760783399394	99.465404958727	99.9132542836882	96.9698882339804	98.7520830177246	99.6857510079536	99.9396495511869	99.9223643958846	99.3448237891845	64.4154686281065	72.4717936114162	97.4569688049389	92.6706398545768	99.5576808424844	97.1084733682393	97.5958648090546	99.8352619851937	98.36100880877	98.5586472377002	99.7767256026205	99.6877456082588	98.2591979903808	99.9399651601093	99.9275757794185	99.5702928708559	99.9289979877853	99.7888603712276	99.5986150362943	99.8009978581168	99.8493691596136	99.6427636181714	99.8699089007834	98.4153667684708	99.1068357946824	98.556907733586	98.7062963418456	98.3381609205067	99.4393518907857	98.0274222621104	97.866704381264	99.6401822694985	99.6976131449345	99.8475459036733	98.2820941846653	99.8412127748817	99.7770227224464	99.8282936140087	99.9097950066745	99.4605498459483	99.1755639560339	99.9070919789409	99.5404578491009	99.9329031239516	99.5086784282468	99.8721981616888	98.1409488896444	99.8098878263426	99.6658697185859	98.9934112175406	99.0562668757077	99.83776011082	97.9214886187643	98.8146731555944	98.9436767231834	99.1186283228449	99.0660894030238	99.848545189047	99.6312359697491	99.7520112088302	99.8788833319518	99.0638591193317	99.4167738931959	99.8161394907111	98.996318482466	99.593248203631	99.2112429722816	99.908237638299	99.1062212537422	98.6076287405605	96.0453116909702	99.6044093880406	99.213030525973	99.4525091285677	95.9015031718587	98.9358500212335	99.745159314041	99.2706010993364	98.8492249103497	98.0170455337357	100	99.995136659858
