ASV	Multi_taxID_entry	USED
ASV_19505	1109492;2981718	TRUE
ASV_19507	2503668, 2503651;2503652;2503653;2503654;2503655;2503656;2503657;2503658;2503659;2503660;2503661;2503662;2503663;2503664;2503665;2503666;2503669;2503670	FALSE
ASV_19570	2795671, 866028;1709689;1943765, 1943767	FALSE
ASV_19571	172567, 6678;164412, 164412	FALSE
ASV_196	1894415;1894418	TRUE
ASV_19629	1642946, 1642946;1642947	FALSE
ASV_19639	2065307, 3375943, 565288, 1477121, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_19735	1774721;1774722	TRUE
ASV_19769	1132395, 1132395;2411485, 2333971	FALSE
ASV_1978	2938365, 2938365;3103095	FALSE
ASV_19780	1871872;1871873, 1871871	FALSE
ASV_19940	2005530, 2005530;2579444	FALSE
ASV_19994	172567, 6678;164412, 164412	FALSE
ASV_20060	2109122;2109139;2109163;2109190	TRUE
ASV_20081	172567, 6678;164412, 164412	FALSE
ASV_20184	3144197, 2486710;3144197	FALSE
ASV_20235	112081;112083	TRUE
ASV_20236	717384, 717384;895687	FALSE
ASV_20272	4768;112030	TRUE
ASV_20330	1107702, 815563;1107702	FALSE
ASV_20392	1737320;1737322	TRUE
ASV_20435	443219;457354	TRUE
ASV_20449	325843, 2814463, 325843;831944	FALSE
ASV_20454	875844, 875844;2333602	FALSE
ASV_20514	2176022, 1732519;3126461	FALSE
ASV_20519	2382032;2556859, 1474304	FALSE
ASV_20530	3102965, 2935845, 2935838, 2935837, 2935832, 2935820;2935821;2935830, 2935817	FALSE
ASV_20584	2578581, 2578581;2978784	FALSE
ASV_207	2554787;2554789	TRUE
ASV_20750	2285064;2285065, 1887693	FALSE
ASV_20795	2329880;2329881;2329887	TRUE
ASV_20805	112081;112083	TRUE
ASV_20916	2137665, 2550573;2550574	FALSE
ASV_20917	875844, 875844;2333602	FALSE
ASV_2109	2514814, 2514798, 2505112;2514802;2514803;2514811	FALSE
ASV_2110	2285064;2285065, 1887693	FALSE
ASV_21136	164412;172567;1220549, 164412	FALSE
ASV_21137	172567, 6678;164412, 164412	FALSE
ASV_21144	2889065;2889066	TRUE
ASV_21181	1888124, 1741748, 2334960, 2334969, 1888124;2334962;2334966	FALSE
ASV_2129	2109010;2109015;2109094	TRUE
ASV_21294	2514814, 2514798, 2505112;2514802;2514803;2514811	FALSE
ASV_21364	297730, 283613, 283591;297730	FALSE
ASV_21370	688480, 688480;2016918	FALSE
ASV_21408	1114221;2583227	TRUE
ASV_21442	2065307, 3297565, 3375943, 747252, 565288, 1477121, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_21517	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_21569	2137137, 1562391;2109000;2109022;2109063;2464746;2464747, 1562391	FALSE
ASV_21576	1893352, 1893350;1893354;1893360, 1893363	FALSE
ASV_2164	2554787;2554789	TRUE
ASV_21729	1344033, 1156569;1344033	FALSE
ASV_21738	2285064;2285065, 1887693	FALSE
ASV_21744	1104144, 1129703, 710635;831534;1104144;1129703	FALSE
ASV_21945	2065307, 3375943, 565288, 1477121, 1861856, 1861855, 1861850, 981404, 457354;565288;708009, 544909;565288;747254;864826;864827	FALSE
ASV_21946	164412;172567;1220549, 164412	FALSE
ASV_21948	2514809, 2505119;2514807;2514808;2514813, 2505115;2505118;2514799	FALSE
ASV_22029	1659988, 156854, 156854;336607;1659988	FALSE
ASV_22143	2176022, 1732519;3126461	FALSE
ASV_22148	859643, 90936, 90936;859642, 358089	FALSE
ASV_22210	36331, 36331;65070	FALSE
ASV_22245	2581302, 2581296;2581297	FALSE
ASV_22274	1371644;1555474	TRUE
ASV_22299	2176022, 1732519;3126461	FALSE
ASV_22463	833778;993708	TRUE
ASV_22475	1141006, 831137;1141006	FALSE
ASV_22530	1929678;1929679	TRUE
ASV_22583	1876900;1876902	TRUE
ASV_22685	1100406, 835013;1100406, 835013	FALSE
ASV_22708	918552;993171, 993171	FALSE
ASV_22880	2176022, 1732519;3126461	FALSE
ASV_22897	2115156;2115157, 2085728	FALSE
ASV_22975	2176022, 1732519;3126461	FALSE
ASV_22987	78482, 2761512, 78482;2761512	FALSE
ASV_23006	1876900;1876902	TRUE
ASV_23025	2861502;2861591;2861634, 2861414	FALSE
ASV_23066	3373387, 3123061, 3123061;3373387	FALSE
ASV_23089	2795334;3054709, 2908799	FALSE
ASV_23127	1894415;1894418	TRUE
ASV_23146	1888124, 1741748, 2334960, 2334969, 1888124;2334962;2334966	FALSE
ASV_23360	705167, 2992542, 268502;833355, 705167;835496	FALSE
ASV_23478	45157, 45157;280699	FALSE
ASV_23537	2176022, 1732519;3126461	FALSE
ASV_23615	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_237	1774721;1774722	TRUE
ASV_23755	841630;1485834	TRUE
ASV_23770	382370, 29208;29209;382370	FALSE
ASV_23805	189646, 902892, 189646;902892	FALSE
ASV_23859	401954, 2499798, 2499797;2499799	FALSE
ASV_23882	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_23920	3297556, 1196597, 1196597;1704125, 1216509, 981427	FALSE
ASV_23971	1927828, 309723;1927828	FALSE
ASV_23998	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_24044	901114;1085683	TRUE
