All percentages range 0-100% of the total count for either Eukaryotes or Prokaryotes, with exception of the first three data rows (% Known, % Eukaryote, % Prokaryote), which represent %s of total reads.
Taxonomy String (K->S)	Terminal Taxa	MP_E611_1B_WCOA21	MP_E614_WCOA21	MP_E619_WCOA21	MP_E624_WCOA21	MP_E645_WCOA21	MP_E668_WCOA21	MP_E671_WCOA21	MP_E678_WCOA21	MP_E697_WCOA21	MP_E731_WCOA21	MP_E754_WCOA21	MP_E777_WCOA21	MP_E782_WCOA21	MP_E786_WCOA21	MP_E790_WCOA21	MP_E806_1B_WCOA21	MP_E815_WCOA21	MP_E820_WCOA21	MP_E828_WCOA21	MP_E834_WCOA21	MP_E882_1B_WCOA21	MP_E888_WCOA21	MP_E893_WCOA21	MP_E897_WCOA21	MP_E902_1B_WCOA21	MP_E969_1T_NA128	MP_E970_1T_NA128	MP_E971_1T_NA128	MP_E972_1T_NA128	MP_E973_1T_NA128	MP_E977_2T_NA128	MP_E978_2T_NA128	MP_E979_1T_NA128	MP_E980_1T_NA128	MP_E985_1T_NA128	MP_E991_1T_NA128	MP_E994_2T_NA128	MP_E995_1T_NA128	MP_E996_1T_NA128	MP_E1005_1T_NA128	MP_E1011_2T_NA128	MP_E1012_1T_NA128	MP_E1013_1T_NA128	MP_E1014_1T_NA128	MP_E1015_1T_NA128	MP_E1020_1T_NA128	MP_E1021_1T_NA128	MP_E1022_1T_NA128	MP_E1024_1T_NA128	MP_E1025_1T_NA128	MP_E1623_1B_Chaba22	MP_E1624_1B_Chaba22	MP_E1625_1B_Chaba22	MP_E1626_1B_Chaba22	MP_E1627_1B_Chaba22	MP_E1631_Chaba22	MP_E1632_Chaba22	MP_E1634_Chaba22	MP_E1635_Chaba22	MP_E1637_Chaba22	MP_E2084_SKQ23_12S	MP_E2090_SKQ23_12S	MP_E2097_SKQ23_12S	MP_E2138_1T_QiavacTest	MP_E2138_2T_QiavacTest	MP_E2139_1T_QiavacTest	MP_E2139_2T_QiavacTest	MP_E2139_3T_QiavacTest	MP_E2139_4T_QiavacTest	MP_E2140_Kotzebue23	MP_E2141_Kotzebue23	MP_POSITIVE
	% Known	99.3262513226216	99.483066712049	99.0212113467927	98.9640146672325	99.8057336061467	99.5066839914551	99.2476775518664	98.7415537632894	99.6599557796572	99.0495397950996	99.1859054492607	99.7769652722735	99.6502053336263	99.4688258402988	99.6662468840208	99.9668065331552	98.1508327949449	99.4457697048223	99.5146096418726	99.7958000802532	99.5928479517563	99.4544511420752	99.014167874294	99.9579485049406	99.9144954867532	98.8782514725803	99.4814270172041	99.2132275864797	99.3973113847387	99.6178001447727	98.9755313282364	99.0023786204002	99.7905113986445	99.2275585343548	99.8198870999627	99.7385642642757	96.7190901024115	97.0862527180478	97.4735336402318	98.5464332948235	99.6246393217973	98.3270904054001	99.0660910135806	98.1395348837209	99.8426293342413	99.6332229930478	98.6764740677645	99.1576828103625	99.2422094414913	99.4083913660338	97.385369234768	98.2686637518458	99.511024213739	95.7512811789257	97.9547031289793	99.0332595061263	97.3836194541332	99.0719021435421	97.2464972536391	98.5521268784311	99.4595786919598	97.7377892030848	97.6871196694876	98.186781437424	99.0808356853785	98.4511539549735	99.3765674369837	98.5381129462068	99.2019726518718	99.772764681139	99.9050317097511	97.3684210526316
	% Eukaryote	98.0971767723129	99.1335517358747	98.7733197035523	98.0919944431118	99.204509824837	98.8346667757331	98.6981571162072	97.4186360207936	98.8893834691808	96.3831085748983	97.4936726009767	99.4239252932002	98.8633158040081	97.6890029814292	98.8761744844706	99.9308894998	96.9370952238383	98.855853457008	98.779042172379	99.5577154576664	98.580089240559	99.0734612839179	98.4024329438796	99.8741887923325	99.7996960653277	96.4726564283649	98.0796360723551	97.1258479856016	98.3663361458802	99.1175760918272	98.3782482284744	97.8796697915209	99.6778804682686	98.3978405814987	99.2506801301582	99.3158979522055	91.6844683879351	90.6675180340317	91.332539463557	94.9086448967203	99.2342415189198	96.673364808095	98.3631065368393	96.0875759480411	99.6963902967125	99.2275565647555	97.5942882831724	98.4422724496029	98.8574941874868	98.4610052743873	96.0422422672969	96.4076997445924	98.9429860643682	94.5264928781721	96.5585618814272	97.1819898877687	95.7562926236743	97.4499299744044	95.6023598360407	96.1929048385258	98.7537222896217	96.8928877463582	95.5802210477995	96.6399001069334	98.3729820945895	97.489187987551	98.9047423381555	96.9497598651029	98.6221325562281	99.2318806123009	99.7660668104605	95.906432748538
	% Prokaryote	0.636610164740836	0.0117001361470388	0.0401923657737611	0.0461316624005863	0.196205825405907	0.182791199594776	0.00871506906103375	0.0312968474685545	0.267803066235652	0.926295962402917	0.00738966309294349	0.0273384719170956	0.317131327408402	1.31594114403387	0.365366376964816	0.00102133744137949	0.0646066087833473	0.00988226380703233	0.00491001807354272	0.0267510811895314	0.0550551511776041	0.122524907435563	0.0209937631028782	0.00137311004275521	0.0404635919219291	0.025874796426234	0.012254462417656	0.0715966851921441	0.0295596596040976	0.0194409017269312	0.0212298284267403	0.0254652301665034	0.0123228589032656	0.105376078680805	0.06024682370587	0.0470156908932031	0.00480330467361545	0.00517723397646084	0.00943930526713234	0.00247784650360372	0.00822786067110971	0.0279631147007947	0.0164946078341533	0.0171799706683428	0.00283747386250038	0.00829395241851653	0.0236607987885671	0.0258115584158586	0.104461085261138	0.0676897750533395	0.000192535402447125	0.000961987080513509	0	0.00348255641071663	0.00245892281616917	0	0.00198662152305758	0	0.000216419299407444	0.000795243384237746	0.15440608801147	0.00171379605826907	0.0200096517143563	0.013283652473084	0.00373340501470962	0.0105088719130189	0.00850135313204018	0.00752773972087141	0.00597773294478069	0.00731542273999159	0.00268272006352681	0
	<<<Acantharea__p>>>
Eukaryota;Acantharea__p;Acantharea;Arthracanthida;Acanthometridae;Amphilonche;NA	Amphilonche	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155855288364753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Acantharea__p;Acantharea;Arthracanthida;Acanthometridae;NA;NA	Acanthometridae	0	0	0.0246971657062213	0	0	0	0.0219557305650021	0.0115654104275025	0	0	0.0486359817836141	0.0140451660890345	0	0	0	0	0	0.00971895557326565	0	0	0.0610433212761951	0	0	0	0	0.0147251782140988	0.011884917430298	0.00529447460484892	0	0.0112676056338028	0	0.0231578766800182	0	0	0	0	0	0.00304540315427632	0	0.0117484653567128	0	0.0107629230753707	0	0	0	0.000557234482412751	0	0	0	0	0.00962253597926343	0.0239479730285954	0	0	0	0	0.00948417920356605	0	0.00656485853861721	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Acantharea__p;Acantharea;Arthracanthida;Hexalaspididae;Coleaspis;Coleaspis vaginata	Coleaspis vaginata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0420558384416981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Acantharea__p;Acantharea;Arthracanthida;Hexalaspididae;Coleaspis;NA	Coleaspis	0	0	0	0	0	0	0.056082572638864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01140348376429	0	0	0	0.0162962835896424	0	0	0	0	0	0	0	0.00261077007926951	0.000571817407265512	0	0	0	0	0	0	0	0	0	0	0	0	0.0306072998410121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Acantharea__p;Acantharea;Arthracanthida;Hexalaspididae;NA;NA	Hexalaspididae	0	0.0100856854081591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00285908703632756	0	0	0	0	0	0	0.00305899935761014	0	0	0	0	0	0	0.00309225281531429	0	0.00237104480089151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Acantharea__p;Acantharea;Arthracanthida;NA;NA;NA	Arthracanthida	0	0.0152358226378574	0.0303422321533576	0.0260674906143597	0.106546587250903	0.0210094064842668	0.0176600441501104	0.122079332290305	0.16750418760469	0	0.0776912436283706	0.0367943787684565	0.257102609771701	0	0.0117931636340765	0.00919839402853887	0.0406390077579866	0	0.00568080951535594	0.0116436331718152	0.138646266941145	0.0640921482604849	0.114673462131089	0.00532750401281351	0.0293537048044676	0.0373388447571792	0.0307788887297461	0.0256578384696525	0.0287150035893755	0.0104329681794471	0.0307906891061489	0.0225860772558202	0	0	0.00853617282272266	0.0681402493694038	0	0.00837485867425987	0.00755256986127122	0	0.000857726110898268	0.0517965673002216	0.0343367288542978	0.0409920065587211	0.00306504686237721	0.00352915172194742	0.017576929371049	0.0205389956868109	0.0957053362517926	0	0.0380892049179178	0.0197071861381149	0.000179970700769915	0.0915384985985824	0.0241923308492236	0.00958586659828748	0.00414932840156015	0.0100884420082725	0.0651958365214399	0.0327931195074969	0	0	0	0	0	0	0	0	0	0	0	0
