Percent	Sample	TerminalTaxa
0.0186129975994006	MP_E671_WCOA21	zzOther
0.0353689422791494	MP_E754_WCOA21	zzOther
0.000681355556880414	MP_E806_1B_WCOA21	zzOther
0.0268038808770555	MP_E815_WCOA21	zzOther
0.031336480546964	MP_E971_1T_NA128	zzOther
0.00152986859819531	MP_E973_1T_NA128	zzOther
0.0268373734104776	MP_E977_2T_NA128	zzOther
0.0874625568792445	MP_E978_2T_NA128	zzOther
0.277098434738494	MP_E994_2T_NA128	zzOther
0.624271999878191	MP_E995_1T_NA128	zzOther
0.30644366365125	MP_E996_1T_NA128	zzOther
0.762977636074679	MP_E1005_1T_NA128	zzOther
0.0371650499869922	MP_E1011_2T_NA128	zzOther
0.0948208323386112	MP_E1012_1T_NA128	zzOther
0.0311373930816438	MP_E1013_1T_NA128	zzOther
0.0658370902622147	MP_E1014_1T_NA128	zzOther
0.00503529082088376	MP_E1015_1T_NA128	zzOther
0.0066862549171833	MP_E1020_1T_NA128	zzOther
0.00727144926043301	MP_E1021_1T_NA128	zzOther
0.00917459249518334	MP_E1022_1T_NA128	zzOther
0.0122286149590041	MP_E1623_1B_Chaba22	zzOther
0.00472920740302851	MP_E1627_1B_Chaba22	zzOther
0.0266737006203117	MP_E1632_Chaba22	zzOther
0.011997817755412	MP_E1635_Chaba22	zzOther
0.0128463290009089	MP_E678_WCOA21	zzOther
0.004164850329162	MP_E820_WCOA21	zzOther
0.0108197917831934	MP_E902_1B_WCOA21	zzOther
0.00180422187919732	MP_E1623_1B_Chaba22	zzOther
0.00509299258787686	MP_E1627_1B_Chaba22	zzOther
0.000479293329914374	MP_E1631_Chaba22	zzOther
0.00474199122138875	MP_E1632_Chaba22	zzOther
0.00905495679653738	MP_E1635_Chaba22	zzOther
0.00710065894114974	MP_E828_WCOA21	zzOther
0.0306717719463545	MP_E1623_1B_Chaba22	zzOther
0.0259433785762573	MP_E1624_1B_Chaba22	zzOther
0.00527222662905812	MP_E1631_Chaba22	zzOther
0.0180788415315446	MP_E1632_Chaba22	zzOther
0.0339560879870152	MP_E1635_Chaba22	zzOther
0.00523583293834945	MP_E1637_Chaba22	zzOther
0.00455401056530451	MP_E2138_2T_QiavacTest	zzOther
0.002776566886108	MP_E820_WCOA21	zzOther
0.0221055889244684	MP_E754_WCOA21	zzOther
0.0118002634123317	MP_E995_1T_NA128	zzOther
0.0035771633889251	MP_E996_1T_NA128	zzOther
0.00717943027957354	MP_E1005_1T_NA128	zzOther
0.00741212274475265	MP_E1014_1T_NA128	zzOther
0.00241448094231619	MP_E1020_1T_NA128	zzOther
0.00207462115935758	MP_E1632_Chaba22	zzOther
0.00700817823930186	MP_E970_1T_NA128	zzOther
0.0246241735511752	MP_E2097_SKQ23_12S	zzOther
0.00120281458613155	MP_E1623_1B_Chaba22	zzOther
0.0972306993513222	MP_E611_1B_WCOA21	Acantharea
0.23451815423699	MP_E614_WCOA21	Acantharea
0.992892460553509	MP_E619_WCOA21	Acantharea
1.0825010878733	MP_E624_WCOA21	Acantharea
