time (UTC),pressure,latitude (degrees_north),longitude (degrees_east),BTLID,salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1 (kg m-3),sigma_t_ch2 (kg m-3),chlor_fluorescence (ugrams/l),par (umol m-2 s-1),temperature_ch1 (degree_C),oxy_percentsat_ch1 (percent),oxy_percentsat_ch2 (percent),oxy_conc_ch1 (umol/kg),oxy_conc_ch2 (umol/kg),temperature_ch2 (degree_C),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id,SI (uM/l),PO4 (uM/l),NO2 (uM/l),NO3 (uM/l),NH4 (uM/l),PO4_WOCE_FLAG,SI_WOCE_FLAG,NO3_WOCE_FLAG,NO2_WOCE_FLAG,NH4_WOCE_FLAG
2022-05-13T09:23:00Z,54,57.322166,-166.33383,NaN,32.0792,32.0783,25.7053,25.704681,3.1831,0.28367,0.8584,103.36985,103.50906,359.8402,360.34497,0.8565,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,55,57.322166,-166.33383,NaN,32.0861,32.0852,25.70993,25.709099,3.2133,0.28367,0.8746,103.26281,103.38297,359.29834,359.70135,0.8765,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,56,57.322166,-166.33383,NaN,32.0878,32.0876,25.710752,25.710564,3.7414,0.28367,0.8842,103.12818,103.30832,358.73645,359.359,0.8847,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,57,57.322166,-166.33383,NaN,32.0912,32.0902,25.71294,25.712095,4.1253,0.28367,0.8938,103.283966,103.27201,359.18005,359.13477,0.8945,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,58,57.322166,-166.33383,NaN,32.0926,32.092,25.713808,25.71327,4.1294,0.28367,0.8983,103.29102,103.237564,359.15906,358.9656,0.8993,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,59,57.322166,-166.33383,NaN,32.0948,32.0936,25.715115,25.714207,4.2585,0.28367,0.9064,103.34342,103.210724,359.2602,358.81146,0.9054,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,60,57.322166,-166.33383,NaN,32.0959,32.095,25.715708,25.715014,4.1696,0.28367,0.9115,103.19292,103.14494,358.68683,358.52716,0.911,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,61,57.322166,-166.33383,NaN,32.0961,32.0954,25.71585,25.715271,4.4313,0.28367,0.9118,103.119774,103.19512,358.42926,358.69034,0.9121,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,62,57.322166,-166.33383,NaN,32.0959,32.0952,25.71568,25.715122,4.1968,0.28367,0.912,103.309525,103.19501,359.0875,358.69232,0.9119,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,63,57.322166,-166.33383,NaN,32.0968,32.0959,25.71627,25.715553,5.1825,0.28367,0.9143,103.31252,103.051346,359.07416,358.1698,0.9142,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,64,57.322166,-166.33383,NaN,32.0974,32.0957,25.716616,25.71541,5.1381,0.28367,0.9167,103.16292,103.11173,358.53036,358.38303,0.9139,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,65,57.322166,-166.33383,NaN,32.0969,32.0965,25.716248,25.715933,5.6333,0.28367,0.9161,103.07529,103.14646,358.23273,358.48212,0.916,70,1027,337,15,-0.8,70M10,dy2206c011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T09:23:00Z,66,57.322166,-166.33383,1,32.0985,32.098,25.717386,25.71684,4.5567,0.28367,0.9187,103.38735,103.135826,359.2888,358.39304,0.9212,70,1027,337,15,-0.8,70M10,dy2206c011,12.4,1.314,0.1,9.9,1.98,2,2,2,2,2
2022-05-13T11:26:00Z,0,57.43017,-166.81734,NaN,31.8481,31.8473,25.499243,25.498642,2.1328,NaN,1.2066,126.42254,126.229576,436.94727,436.29086,1.2059,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,1,57.43017,-166.81734,NaN,31.8481,31.8473,25.499243,25.498642,2.1328,NaN,1.2066,126.42254,126.229576,436.94727,436.29086,1.2059,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,2,57.43017,-166.81734,NaN,31.8481,31.8473,25.499243,25.498642,2.1328,NaN,1.2066,126.42254,126.229576,436.94727,436.29086,1.2059,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,3,57.43017,-166.81734,7,31.8481,31.8473,25.499243,25.498642,2.1328,NaN,1.2066,126.42254,126.229576,436.94727,436.29086,1.2059,70,1028,339,12,-1.2,70M12,dy2206c012,0.9,0.382,0.02,0.1,0.04,2,2,2,2,2
2022-05-13T11:26:00Z,4,57.43017,-166.81734,NaN,31.8481,31.8473,25.499243,25.498642,2.1328,NaN,1.2066,126.42254,126.229576,436.94727,436.29086,1.2059,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,5,57.43017,-166.81734,NaN,31.8481,31.8473,25.499243,25.498642,2.1328,1.249,1.2066,126.42254,126.229576,436.94727,436.29086,1.2059,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,6,57.43017,-166.81734,NaN,31.8482,31.8476,25.499262,25.498823,1.7326,0.95764,1.2076,126.5984,126.134926,437.54352,435.9515,1.2069,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,7,57.43017,-166.81734,NaN,31.8483,31.8478,25.499336,25.498941,1.594,0.78827,1.2077,126.62173,126.32564,437.6227,436.60217,1.2076,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,8,57.43017,-166.81734,NaN,31.8487,31.8481,25.499659,25.499195,1.6034,0.72462,1.2077,126.71845,126.4113,437.95563,436.89948,1.2074,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,9,57.43017,-166.81734,NaN,31.8487,31.8481,25.499664,25.499195,1.7383,0.57313,1.2076,126.78576,126.36844,438.18936,436.7513,1.2074,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,10,57.43017,-166.81734,6,31.8487,31.8479,25.499617,25.49898,1.5568,0.48375,1.2084,126.84605,126.451965,438.38876,437.0306,1.2083,70,1028,339,12,-1.2,70M12,dy2206c012,0.1,0.319,0.02,0,0.05,2,2,2,2,2
2022-05-13T11:26:00Z,11,57.43017,-166.81734,NaN,31.8485,31.8482,25.499432,25.499208,1.5161,0.43797,1.2088,126.94929,126.49635,438.74173,437.18076,1.2085,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,12,57.43017,-166.81734,NaN,31.8497,31.8491,25.500412,25.499943,1.7755,0.39529,1.2085,127.12781,126.612434,439.35803,437.58115,1.2083,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,13,57.43017,-166.81734,NaN,31.8498,31.849,25.500486,25.499857,1.769,0.33597,1.2086,126.97227,126.737785,438.819,438.01358,1.2084,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,14,57.43017,-166.81734,NaN,31.8497,31.849,25.500412,25.499868,1.4078,0.31932,1.2085,126.91802,126.7467,438.633,438.0466,1.2082,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,15,57.43017,-166.81734,NaN,31.8516,31.8509,25.502096,25.501558,2.0452,0.299,1.2059,127.1524,127.036064,439.46582,439.07062,1.2055,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,16,57.43017,-166.81734,NaN,31.8528,31.8525,25.50335,25.503157,1.8997,0.28445,1.2011,127.136,127.013466,439.45914,439.0456,1.2003,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,17,57.43017,-166.81734,NaN,31.8546,31.8544,25.50509,25.505032,1.6086,0.28458,1.1962,127.57438,127.18813,441.0237,439.70828,1.1945,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,18,57.43017,-166.81734,NaN,31.8582,31.8576,25.508669,25.508156,1.8844,0.2836,1.1848,127.539,127.12423,441.01797,439.58014,1.1853,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,19,57.43017,-166.81734,NaN,31.8907,31.89,25.539268,25.538677,1.7545,0.28365,1.1095,129.30183,128.50072,447.86578,445.08765,1.11,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,20,57.43017,-166.81734,NaN,31.9013,31.9007,25.549503,25.54898,1.8388,0.28364,1.0804,128.99812,128.46887,447.11118,445.2708,1.0811,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,21,57.43017,-166.81734,5,31.9021,31.9023,25.554787,25.554768,2.0529,0.28366,1.0009,127.54679,127.67657,442.98227,443.39694,1.004,70,1028,339,12,-1.2,70M12,dy2206c012,0.3,0.372,0.02,0,0.05,2,2,2,2,2
2022-05-13T11:26:00Z,22,57.43017,-166.81734,NaN,31.9073,31.9065,25.563454,25.562798,1.8341,0.28365,0.9226,125.75826,126.22932,437.63416,439.27383,0.9228,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,23,57.43017,-166.81734,NaN,31.9078,31.9072,25.564535,25.564053,2.2917,0.28367,0.9106,125.19424,125.48351,435.80438,436.8134,0.9106,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,24,57.43017,-166.81734,NaN,31.9088,31.9081,25.565865,25.56528,2.7489,0.28366,0.9013,124.81395,124.95595,434.58133,435.07364,0.9017,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,25,57.43017,-166.81734,NaN,31.9098,31.9091,25.567263,25.566706,2.9201,0.28366,0.8908,124.70033,124.45617,434.29993,433.45303,0.8907,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,26,57.43017,-166.81734,NaN,31.9103,31.9097,25.568104,25.567621,2.871,0.28367,0.883,124.11706,124.12745,432.35376,432.39197,0.883,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,27,57.43017,-166.81734,NaN,31.9146,31.9138,25.572296,25.571665,2.8462,0.28366,0.8699,123.376465,123.52463,429.90485,430.426,0.8697,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,28,57.43017,-166.81734,NaN,31.919,31.9182,25.575935,25.575304,2.8369,0.28366,0.8681,122.58043,122.79517,427.13632,427.88947,0.8679,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,29,57.43017,-166.81734,NaN,31.9231,31.9224,25.579517,25.578955,3.1802,0.28367,0.863,122.16687,122.13017,425.73776,425.61218,0.863,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,30,57.43017,-166.81734,NaN,31.9258,31.925,25.581684,25.581045,3.1518,0.28365,0.8631,121.93759,121.78765,424.92877,424.40997,0.863,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,31,57.43017,-166.81734,4,31.9288,31.9282,25.583979,25.583508,3.0734,0.28366,0.8652,120.95594,121.07505,421.47528,421.89447,0.865,70,1028,339,12,-1.2,70M12,dy2206c012,0.6,0.511,0.02,0.3,0.31,2,2,2,2,2
2022-05-13T11:26:00Z,32,57.43017,-166.81734,NaN,31.9388,31.9397,25.594559,25.594753,3.2766,0.28367,0.8197,116.20703,117.53863,405.37177,409.9135,0.8292,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,33,57.43017,-166.81734,NaN,31.9826,31.982,25.64264,25.642097,3.5619,0.28367,0.5817,109.725334,112.38271,384.99432,394.30893,0.5828,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,34,57.43017,-166.81734,NaN,32.0181,32.016,25.67333,25.671661,3.419,0.28366,0.5412,105.17112,107.0457,369.30103,375.89352,0.5408,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,35,57.43017,-166.81734,NaN,32.0248,32.024,25.678558,25.677904,3.475,0.28367,0.5444,104.73752,105.826385,367.72885,371.5522,0.5446,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,36,57.43017,-166.81734,NaN,32.0302,32.0296,25.682781,25.682299,3.7519,0.28367,0.5468,104.3601,105.19861,366.36557,369.31094,0.5468,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,37,57.43017,-166.81734,NaN,32.0315,32.0309,25.683813,25.683325,3.9293,0.28367,0.5471,104.5329,104.83663,366.96564,368.03265,0.5472,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,38,57.43017,-166.81734,NaN,32.032,32.031,25.6842,25.683384,4.329,0.28367,0.5474,104.257744,104.704926,365.99542,367.5662,0.5476,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,39,57.43017,-166.81734,NaN,32.0337,32.033,25.685516,25.684952,4.6876,0.28367,0.5484,104.46537,104.55246,366.70996,367.01764,0.5484,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,40,57.43017,-166.81734,NaN,32.0342,32.0335,25.685886,25.685324,4.2625,0.28367,0.549,104.366035,104.43814,366.35413,366.60925,0.549,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,41,57.43017,-166.81734,3,32.0342,32.0338,25.685898,25.68557,4.8499,0.28367,0.5488,104.412506,104.39762,366.51917,366.4671,0.5489,70,1028,339,12,-1.2,70M12,dy2206c012,9.9,1.27,0.08,7.8,3.11,2,2,2,2,2
2022-05-13T11:26:00Z,42,57.43017,-166.81734,NaN,32.0344,32.0335,25.686058,25.685333,4.8768,0.28367,0.5488,104.29445,104.29417,366.1042,366.10574,0.5488,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,43,57.43017,-166.81734,NaN,32.0347,32.0337,25.686285,25.685484,4.8002,0.28366,0.5491,104.25093,104.22729,365.94772,365.8685,0.549,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,44,57.43017,-166.81734,NaN,32.0347,32.0338,25.686285,25.685555,5.4683,0.28367,0.5491,104.2792,104.06137,366.04694,365.2839,0.5492,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,45,57.43017,-166.81734,NaN,32.0343,32.0337,25.685963,25.68548,5.1765,0.28367,0.5491,104.262566,104.09753,365.9897,365.41205,0.5491,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,46,57.43017,-166.81734,NaN,32.0346,32.0339,25.6862,25.68564,4.7764,0.28367,0.5492,104.19106,104.10196,365.73688,365.42706,0.5491,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,47,57.43017,-166.81734,NaN,32.0347,32.0339,25.68628,25.68564,4.9582,0.28367,0.5492,103.95089,104.05149,364.89355,365.24988,0.5491,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,48,57.43017,-166.81734,NaN,32.0346,32.0337,25.6862,25.68548,5.1052,0.28366,0.5492,104.04648,104.02852,365.22937,365.1698,0.5491,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,49,57.43017,-166.81734,NaN,32.0347,32.0339,25.686274,25.685635,4.7531,0.28367,0.5493,104.12021,104.04977,365.48694,365.2429,0.5492,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,50,57.43017,-166.81734,NaN,32.0348,32.034,25.68635,25.685696,5.0886,0.28367,0.5494,104.03304,104.00473,365.17975,365.08072,0.5496,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,51,57.43017,-166.81734,2,32.0348,32.0341,25.686338,25.685776,4.9679,0.28367,0.5496,104.19475,104.05044,365.74548,365.24088,0.5496,70,1028,339,12,-1.2,70M12,dy2206c012,9.8,1.283,0.08,7.6,3.09,2,2,2,2,2
2022-05-13T11:26:00Z,52,57.43017,-166.81734,NaN,32.0349,32.0342,25.686409,25.68585,5.0903,0.28367,0.5498,104.072525,103.97094,365.31427,364.9606,0.5497,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,53,57.43017,-166.81734,NaN,32.0349,32.0341,25.686409,25.68576,5.5446,0.28366,0.5498,103.98583,103.99506,365.00995,365.04367,0.5499,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,54,57.43017,-166.81734,NaN,32.0348,32.034,25.686329,25.685678,5.0878,0.28367,0.5498,103.86209,103.93368,364.57587,364.82846,0.5499,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,55,57.43017,-166.81734,NaN,32.0348,32.034,25.686323,25.685678,5.2741,0.28366,0.5499,104.07734,103.937386,365.33047,364.8415,0.5499,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,56,57.43017,-166.81734,NaN,32.035,32.0342,25.68649,25.68584,5.2541,0.28367,0.5498,104.14137,103.91701,365.55563,364.7694,0.5499,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,57,57.43017,-166.81734,NaN,32.035,32.0342,25.686495,25.68585,4.9662,0.28367,0.5497,104.070435,103.90592,365.3076,364.73236,0.5497,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,58,57.43017,-166.81734,NaN,32.0349,32.0341,25.686415,25.685764,5.5305,0.28367,0.5497,104.09672,103.912384,365.40012,364.7544,0.5498,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,59,57.43017,-166.81734,NaN,32.0348,32.034,25.686338,25.685696,5.4387,0.28367,0.5496,103.908844,103.89808,364.74185,364.70633,0.5496,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,60,57.43017,-166.81734,NaN,32.0348,32.0341,25.686338,25.685776,5.2617,0.28367,0.5496,104.06566,103.92183,365.29233,364.78943,0.5496,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,61,57.43017,-166.81734,NaN,32.0348,32.0341,25.686344,25.685781,5.3336,0.28367,0.5495,104.1385,103.956345,365.54895,364.91156,0.5495,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,62,57.43017,-166.81734,NaN,32.0349,32.0341,25.686415,25.68577,5.4384,0.28367,0.5497,104.123085,103.97799,365.49268,364.98563,0.5497,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,63,57.43017,-166.81734,NaN,32.0349,32.0341,25.686403,25.68576,5.4819,0.28367,0.5499,104.05133,103.90096,365.2389,364.71335,0.5499,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,64,57.43017,-166.81734,NaN,32.035,32.0341,25.686485,25.68576,5.3071,0.28366,0.5499,103.93835,103.88613,364.84204,364.6613,0.5499,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,65,57.43017,-166.81734,NaN,32.0351,32.0343,25.68656,25.685915,5.2262,0.28367,0.55,103.95364,103.88086,364.8945,364.64127,0.55,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,66,57.43017,-166.81734,NaN,32.035,32.0342,25.68648,25.685835,5.7657,0.28367,0.55,103.951935,103.8862,364.8888,364.6603,0.55,70,1028,339,12,-1.2,70M12,dy2206c012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-05-13T11:26:00Z,67,57.43017,-166.81734,1,32.0349,32.0342,25.686394,25.68583,6.234,0.28367,0.5501,104.03257,103.793785,365.17117,364.33496,0.5501,70,1028,339,12,-1.2,70M12,dy2206c012,10.1,1.239,0.09,7.9,3.16,2,2,2,2,2
