Percent	Sample	TerminalTaxa
0.00612754484596884	MP_E696_1B	zzOther
0.00135719278244878	MP_E412_3T	zzOther
0.00355679490097883	MP_E404	zzOther
0.0334713703023321	MP_E408	zzOther
0.0475017473857074	MP_E412_3T	zzOther
0.0338518399307425	MP_E418_1B	zzOther
0.00320768132755238	MP_E418_2T	zzOther
0.00899542291716274	MP_E418_3T	zzOther
0.0173379883205006	MP_E423	zzOther
0.00184189199145362	MP_E429	zzOther
0.063293495662534	MP_E433	zzOther
0.0193150583166184	MP_E435	zzOther
0.213355976654449	MP_E436	zzOther
0.0117352256960024	MP_E437	zzOther
0.016832749798007	MP_E446_2B_PCR1	zzOther
0.167959689674478	MP_E446_3B_PCR1	zzOther
0.00286027553987701	MP_E449_1B_PCR1	zzOther
0.0304458328920894	MP_E487	zzOther
0.00173568924219808	MP_E492_1B_PCR1	zzOther
0.0033930222497434	MP_E536	zzOther
0.00415783127520685	MP_E540	zzOther
0.0646226194739875	MP_E573_1B_PCR1	zzOther
0.0282295517875681	MP_E573_2B_PCR1	zzOther
0.0233208955223881	MP_E604	zzOther
0.00927511856693235	MP_E657	zzOther
0.00239327967068472	MP_E658_1B	zzOther
0.0105179752196504	MP_E659_3B	zzOther
0.00189293556447339	MP_E660_1B	zzOther
0.0088240285083998	MP_E660_2B	zzOther
0.00492316348419313	MP_E663	zzOther
0.00121627867376973	MP_E689	zzOther
0.00938045690040841	MP_E690	zzOther
0.164723663318418	MP_E694_1B	zzOther
0.00268928052781613	MP_E694_2B	zzOther
0.0273262661955241	MP_E694_3B	zzOther
0.00315185644344519	MP_E707	zzOther
0.00263903305828744	MP_E713	zzOther
0.0029241689877258	MP_E715	zzOther
0.00210069322876549	MP_E718	zzOther
0.0128531400221074	MP_E725_1B	zzOther
0.099323400993234	MP_E756	zzOther
0.00296612683158332	MP_E758	zzOther
0.00605212900449202	MP_E769_2T	zzOther
0.00389958566902267	MP_E846	zzOther
0.0128522810228359	MP_E626	zzOther
0.011947217194435	MP_E788_1B	zzOther
0.0387510615317388	MP_E467	zzOther
0.254313781039788	MP_E474	zzOther
0.0218575253638367	MP_E444	zzOther
0.000942285041224971	MP_E694_3B	zzOther
0.00162674366586685	MP_E750	zzOther
0.0129861697292384	MP_E811_2B	zzOther
0.00299703293739198	MP_E811_3B	zzOther
0.00418742933712994	MP_E813_1B	zzOther
0.00129652919135474	MP_E813_2B	zzOther
0.0021340769405873	MP_E404	zzOther
0.00110505174404791	MP_E430	zzOther
0.000982067448392356	MP_E432	zzOther
0.239536665677226	MP_E437	zzOther
0.00650733810827343	MP_E445	zzOther
0.00115856731565746	MP_E477	zzOther
0.00229117120089447	MP_E488	zzOther
0.00290582229928032	MP_E498_2B_PCR1	zzOther
0.00159628385119442	MP_E529	zzOther
0.00507139395715236	MP_E534	zzOther
0.00327122369936146	MP_E537	zzOther
0.00096450152150115	MP_E539	zzOther
0.000955762531241488	MP_E542	zzOther
0.047717594825753	MP_E545	zzOther
0.002889526189943	MP_E574_1B_PCR1	zzOther
0.00183692963334885	MP_E575_2B_PCR1	zzOther
0.0928516601876842	MP_E580	zzOther
0.00146151822513227	MP_E581	zzOther
0.0008606000103272	MP_E595	zzOther
0.087842039800995	MP_E604	zzOther
0.00102818248182687	MP_E626	zzOther
0.00275740362874318	MP_E638	zzOther
0.00146418243713167	MP_E681	zzOther
0.00175611126720989	MP_E688	zzOther
0.00121627867376973	MP_E689	zzOther
0.0253581843540003	MP_E691_1B	zzOther
0.00846030195586799	MP_E692_1B	zzOther
0.00208291024219039	MP_E695_1B	zzOther
0.00349042576213447	MP_E696_3B	zzOther
0.00315185644344519	MP_E707	zzOther
0.00263903305828744	MP_E713	zzOther
0.00350115538127582	MP_E718	zzOther
0.00631736881588818	MP_E742_3T	zzOther
0.00226010833452617	MP_E748	zzOther
0.00172658889342918	MP_E801	zzOther
0.00234106143725565	MP_E819	zzOther
0.00312806941811653	MP_E869	zzOther
0.0158170027325236	MP_E413_2B	Acartia californiensis
0.855908468658553	MP_E441	Acartia californiensis
0.00247350260336149	MP_E450_3B_PCR1	Acartia californiensis
0.000477176641249058	MP_E466_3B	Acartia californiensis
0.040977635317258	MP_E475_PCR1	Acartia californiensis
0.0591431992592557	MP_E476	Acartia californiensis
0.0388120050745248	MP_E477	Acartia californiensis
0.00661765192474406	MP_E522_2T	Acartia californiensis
0.000482250760750575	MP_E539	Acartia californiensis
0.00430093139058669	MP_E542	Acartia californiensis
0.0124402684170856	MP_E543	Acartia californiensis
0.0409783816271149	MP_E573_2B_PCR1	Acartia californiensis
0.0556233791564028	MP_E574_1B_PCR1	Acartia californiensis
0.193230819298674	MP_E575_1B_PCR1	Acartia californiensis
0.0880547145459151	MP_E575_3B_PCR1	Acartia californiensis
0.0170658657087027	MP_E579	Acartia californiensis
0.000867370393178999	MP_E601	Acartia californiensis
0.385333836904264	MP_E602	Acartia californiensis
0.129078166759062	MP_E607	Acartia californiensis
0.0139538592387838	MP_E634	Acartia californiensis
0.00951718584135583	MP_E681	Acartia californiensis
0.219513908401236	MP_E688	Acartia californiensis
1.53555182563429	MP_E689	Acartia californiensis
0.00177085177970604	MP_E691_3B	Acartia californiensis
0.0146501608188108	MP_E692_2B	Acartia californiensis
0.87326011903832	MP_E695_1B	Acartia californiensis
0.0114645091552295	MP_E695_2B	Acartia californiensis
0.143997303880268	MP_E696_1B	Acartia californiensis
86.3808283078733	MP_E707	Acartia californiensis
46.6218328826185	MP_E709	Acartia californiensis
18.8127869948451	MP_E713	Acartia californiensis
17.7043811361859	MP_E715	Acartia californiensis
2.64528256609207	MP_E716	Acartia californiensis
8.00994328128282	MP_E718	Acartia californiensis
0.00150061149918592	MP_E760	Acartia californiensis
0.290284842001214	MP_E869	Acartia californiensis
0.00193748385430121	MP_E886_3B	Acartia californiensis
0.0430134857053478	MP_E541	Acartia hudsonica
0.00430093139058669	MP_E542	Acartia hudsonica
0.209351721054076	MP_E544	Acartia hudsonica
3.72352840493566	MP_E545	Acartia hudsonica
0.191959806934252	MP_E378	Acartia longiremis
1.62493138335617	MP_E380	Acartia longiremis
0.000830392360390284	MP_E384_3B	Acartia longiremis
0.00517893210420011	MP_E386_1B	Acartia longiremis
9.51551123227165	MP_E395	Acartia longiremis
0.0697131800591851	MP_E404	Acartia longiremis
0.00630701397290277	MP_E405	Acartia longiremis
0.378008677017359	MP_E406	Acartia longiremis
0.22807236043217	MP_E408	Acartia longiremis
2.23036563059727	MP_E411_1T	Acartia longiremis
0.539129671872258	MP_E412_1B	Acartia longiremis
1.78445501968458	MP_E412_2T	Acartia longiremis
0.298582412138732	MP_E412_3T	Acartia longiremis
0.812973741201949	MP_E413_1B	Acartia longiremis
1.15245954392491	MP_E413_2B	Acartia longiremis
0.0655788670886383	MP_E413_3B	Acartia longiremis
0.00721432654261725	MP_E418_1B	Acartia longiremis
2.56454122137813	MP_E418_2T	Acartia longiremis
0.0238114136042543	MP_E418_3T	Acartia longiremis
0.0513370344457872	MP_E419_1B	Acartia longiremis
0.132924152943066	MP_E419_2B	Acartia longiremis
0.361390738335652	MP_E419_3B	Acartia longiremis
0.214360582871644	MP_E423	Acartia longiremis
0.016415321918737	MP_E424	Acartia longiremis
0.0331048688679361	MP_E425	Acartia longiremis
0.000574260496046217	MP_E427	Acartia longiremis
0.00362011917432322	MP_E428	Acartia longiremis
0.0773594636410521	MP_E429	Acartia longiremis
0.401686308961417	MP_E430	Acartia longiremis
0.421338089691322	MP_E431	Acartia longiremis
5.07728870818848	MP_E432	Acartia longiremis
0.428693760537835	MP_E433	Acartia longiremis
0.00371956597978682	MP_E434	Acartia longiremis
0.106232820741401	MP_E435	Acartia longiremis
0.0730892010705418	MP_E436	Acartia longiremis
8.28990149313489	MP_E437	Acartia longiremis
0.404405762154151	MP_E441	Acartia longiremis
1.99428221891553	MP_E445	Acartia longiremis
0.458434951684141	MP_E446_1B_PCR1	Acartia longiremis
3.58369243199569	MP_E446_2B_PCR1	Acartia longiremis
2.60037590978165	MP_E446_3B_PCR1	Acartia longiremis
6.30710538384393	MP_E447_1B_PCR1	Acartia longiremis
0.329852744310576	MP_E447_2B_PCR1	Acartia longiremis
0.929536634404077	MP_E447_3B_PCR1	Acartia longiremis
0.164687234772052	MP_E448_1B_PCR1	Acartia longiremis
0.54259057612354	MP_E448_2B_PCR1	Acartia longiremis
0.593539811854755	MP_E448_3B_PCR1	Acartia longiremis
1.0907184058731	MP_E449_1B_PCR1	Acartia longiremis
0.238130993499667	MP_E449_2B_PCR1	Acartia longiremis
0.618556701030928	MP_E449_3B_PCR1	Acartia longiremis
