Sample	ASV	count	Kingdom	Phylum	Class	Order	Family	Genus	Species	(common name)
MP_E614_WCOA21	ASV_1	12321	Eukaryota							
MP_E624_WCOA21	ASV_1	10854	Eukaryota							
MP_E678_WCOA21	ASV_1	9748	Eukaryota							
MP_E754_WCOA21	ASV_1	17014	Eukaryota							
MP_E815_WCOA21	ASV_1	5344	Eukaryota							
MP_E828_WCOA21	ASV_1	4240	Eukaryota							
MP_E834_WCOA21	ASV_1	4657	Eukaryota							
MP_E902_1B_WCOA21	ASV_1	20536	Eukaryota							
MP_E970_1T_NA128	ASV_1	7898	Eukaryota							
MP_E971_1T_NA128	ASV_1	28580	Eukaryota							
MP_E972_1T_NA128	ASV_1	42560	Eukaryota							
MP_E973_1T_NA128	ASV_1	86638	Eukaryota							
MP_E977_2T_NA128	ASV_1	18274	Eukaryota							
MP_E978_2T_NA128	ASV_1	11993	Eukaryota							
MP_E979_1T_NA128	ASV_1	79315	Eukaryota							
MP_E980_1T_NA128	ASV_1	75690	Eukaryota							
MP_E985_1T_NA128	ASV_1	13649	Eukaryota							
MP_E994_2T_NA128	ASV_1	275	Eukaryota							
MP_E995_1T_NA128	ASV_1	13484	Eukaryota							
MP_E1005_1T_NA128	ASV_1	9817	Eukaryota							
MP_E1011_2T_NA128	ASV_1	241275	Eukaryota							
MP_E1012_1T_NA128	ASV_1	96570	Eukaryota							
MP_E1013_1T_NA128	ASV_1	160100	Eukaryota							
MP_E1014_1T_NA128	ASV_1	168635	Eukaryota							
MP_E1015_1T_NA128	ASV_1	169371	Eukaryota							
MP_E1020_1T_NA128	ASV_1	104731	Eukaryota							
MP_E1021_1T_NA128	ASV_1	119726	Eukaryota							
MP_E1022_1T_NA128	ASV_1	37922	Eukaryota							
MP_E1025_1T_NA128	ASV_1	15980	Eukaryota							
MP_E1623_1B_Chaba22	ASV_1	42495	Eukaryota							
MP_E1626_1B_Chaba22	ASV_1	6403	Eukaryota							
MP_E1631_Chaba22	ASV_1	6788	Eukaryota							
MP_E2090_SKQ23_12S	ASV_1	2	Eukaryota							
MP_E2138_1T_QiavacTest	ASV_1	22979	Eukaryota							
MP_E2138_2T_QiavacTest	ASV_1	5613	Eukaryota							
MP_E2139_1T_QiavacTest	ASV_1	22826	Eukaryota							
MP_E2139_2T_QiavacTest	ASV_1	24043	Eukaryota							
MP_E2139_3T_QiavacTest	ASV_1	20837	Eukaryota							
MP_E2139_4T_QiavacTest	ASV_1	14514	Eukaryota							
MP_E2140_Kotzebue23	ASV_1	6373	Eukaryota							
MP_E668_WCOA21	ASV_10	4217	Eukaryota	Chordata	Actinopteri					
MP_E697_WCOA21	ASV_10	5195	Eukaryota	Chordata	Actinopteri					
MP_E754_WCOA21	ASV_10	5269	Eukaryota	Chordata	Actinopteri					
MP_E777_WCOA21	ASV_10	7453	Eukaryota	Chordata	Actinopteri					
MP_E806_1B_WCOA21	ASV_10	1280	Eukaryota	Chordata	Actinopteri					
MP_E815_WCOA21	ASV_10	11967	Eukaryota	Chordata	Actinopteri					
MP_E820_WCOA21	ASV_10	4492	Eukaryota	Chordata	Actinopteri					
MP_E828_WCOA21	ASV_10	9595	Eukaryota	Chordata	Actinopteri					
MP_E834_WCOA21	ASV_10	33812	Eukaryota	Chordata	Actinopteri					
MP_E882_1B_WCOA21	ASV_10	19123	Eukaryota	Chordata	Actinopteri					
MP_E897_WCOA21	ASV_10	4425	Eukaryota	Chordata	Actinopteri					
MP_E977_2T_NA128	ASV_10	1238	Eukaryota	Chordata	Actinopteri					
MP_E1005_1T_NA128	ASV_10	18	Eukaryota	Chordata	Actinopteri					
MP_E1625_1B_Chaba22	ASV_10	12784	Eukaryota	Chordata	Actinopteri					
MP_E1631_Chaba22	ASV_10	55	Eukaryota	Chordata	Actinopteri					
MP_E1635_Chaba22	ASV_10	5	Eukaryota	Chordata	Actinopteri					
MP_E2138_1T_QiavacTest	ASV_10	589	Eukaryota	Chordata	Actinopteri					
MP_E2138_2T_QiavacTest	ASV_10	435	Eukaryota	Chordata	Actinopteri					
MP_E2139_1T_QiavacTest	ASV_10	747	Eukaryota	Chordata	Actinopteri					
MP_E2139_2T_QiavacTest	ASV_10	538	Eukaryota	Chordata	Actinopteri					
MP_E2139_3T_QiavacTest	ASV_10	418	Eukaryota	Chordata	Actinopteri					
MP_E2139_4T_QiavacTest	ASV_10	294	Eukaryota	Chordata	Actinopteri					
MP_E2140_Kotzebue23	ASV_10	55916	Eukaryota	Chordata	Actinopteri					
MP_E2141_Kotzebue23	ASV_10	26139	Eukaryota	Chordata	Actinopteri					
MP_E614_WCOA21	ASV_100	261	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E678_WCOA21	ASV_100	934	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E969_1T_NA128	ASV_100	134	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E971_1T_NA128	ASV_100	1148	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E972_1T_NA128	ASV_100	14	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E979_1T_NA128	ASV_100	1085	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E980_1T_NA128	ASV_100	447	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E1011_2T_NA128	ASV_100	85	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E1012_1T_NA128	ASV_100	821	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E1022_1T_NA128	ASV_100	714	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E1024_1T_NA128	ASV_100	1539	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E1025_1T_NA128	ASV_100	25	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax johnsoni	
MP_E985_1T_NA128	ASV_1000	99	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus	Cricotopus trifascia	
MP_E985_1T_NA128	ASV_1001	99	Eukaryota	Mollusca	Gastropoda	Neolepetopsidae__o	Neolepetopsidae	Neolepetopsis	Neolepetopsis sp_	
MP_E1623_1B_Chaba22	ASV_1002	99	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae			
MP_E697_WCOA21	ASV_1003	67	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales				
MP_E1011_2T_NA128	ASV_1003	3	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales				
MP_E1632_Chaba22	ASV_1003	28	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales				
MP_E786_WCOA21	ASV_1004	98	Eukaryota	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera		
MP_E1624_1B_Chaba22	ASV_1005	98	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1624_1B_Chaba22	ASV_1006	98	Eukaryota	Chordata	Actinopteri					
MP_E1635_Chaba22	ASV_1007	98	Eukaryota	Chordata	Actinopteri					
MP_E777_WCOA21	ASV_1008	97	Eukaryota	Hemichordata	Enteropneusta	Harrimaniidae__o	Harrimaniidae	Protoglossus	Protoglossus koehleri	
MP_E1014_1T_NA128	ASV_1009	97	Eukaryota	Echinodermata	Asteroidea	Forcipulatida	Zoroasteridae	Myxoderma	Myxoderma platyacanthum	
MP_E619_WCOA21	ASV_101	4802	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus		
MP_E731_WCOA21	ASV_101	530	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus		
MP_E815_WCOA21	ASV_101	32	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus		
MP_E820_WCOA21	ASV_101	233	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus		
MP_E1024_1T_NA128	ASV_101	348	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus		
MP_E1623_1B_Chaba22	ASV_101	1205	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus		
MP_E2090_SKQ23_12S	ASV_101	1	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus		
MP_E2138_2T_QiavacTest	ASV_101	6	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus		
MP_E2139_1T_QiavacTest	ASV_101	13	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus		
MP_E1020_1T_NA128	ASV_1010	97	Unknown							
MP_E1623_1B_Chaba22	ASV_1011	97	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius		
MP_E1635_Chaba22	ASV_1012	97	Eukaryota							
MP_E2139_2T_QiavacTest	ASV_1013	97	Eukaryota	Chordata	Mammalia	Carnivora	Procyonidae	Procyon		
MP_E994_2T_NA128	ASV_1014	96	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	(human)
MP_E777_WCOA21	ASV_1015	95	Bacteria							
MP_E1625_1B_Chaba22	ASV_1016	1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus		
MP_E1631_Chaba22	ASV_1016	18	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus		
MP_E1634_Chaba22	ASV_1016	44	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus		
MP_E1635_Chaba22	ASV_1016	23	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus		
MP_E1637_Chaba22	ASV_1016	9	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus		
MP_E972_1T_NA128	ASV_1017	94	Eukaryota							
MP_E995_1T_NA128	ASV_1018	94	Eukaryota	Echinodermata	Echinoidea	Spatangoida				
MP_E1012_1T_NA128	ASV_1019	94	Eukaryota	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula	Ennucula tenuis	
MP_E1005_1T_NA128	ASV_102	4497	Eukaryota	Chordata	Mammalia	Carnivora	Phocidae	Phoca		
MP_E1635_Chaba22	ASV_102	1996	Eukaryota	Chordata	Mammalia	Carnivora	Phocidae	Phoca		
MP_E2141_Kotzebue23	ASV_102	656	Eukaryota	Chordata	Mammalia	Carnivora	Phocidae	Phoca		
MP_E1012_1T_NA128	ASV_1020	94	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae			
MP_E1015_1T_NA128	ASV_1021	94	Eukaryota	Echinodermata	Echinoidea	Spatangoida				
MP_E1624_1B_Chaba22	ASV_1022	94	Eukaryota	Chordata	Actinopteri					
MP_E2138_1T_QiavacTest	ASV_1023	6	Eukaryota	Arthropoda	Insecta	Diptera	Tipulidae			
MP_E2139_1T_QiavacTest	ASV_1023	1	Eukaryota	Arthropoda	Insecta	Diptera	Tipulidae			
MP_E2139_2T_QiavacTest	ASV_1023	9	Eukaryota	Arthropoda	Insecta	Diptera	Tipulidae			
MP_E2141_Kotzebue23	ASV_1023	78	Eukaryota	Arthropoda	Insecta	Diptera	Tipulidae			
MP_E2140_Kotzebue23	ASV_1024	94	Eukaryota	Mollusca	Bivalvia	Adapedonta	Hiatellidae	Cyrtodaria	Cyrtodaria siliqua	
MP_E897_WCOA21	ASV_1025	93	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales				
MP_E1632_Chaba22	ASV_1026	93	Unknown							
MP_E978_2T_NA128	ASV_1027	92	Eukaryota							
MP_E1021_1T_NA128	ASV_1028	23	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Lineidae	Cerebratulus	Cerebratulus sp_ 1 TCH_2015	
MP_E1022_1T_NA128	ASV_1028	69	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Lineidae	Cerebratulus	Cerebratulus sp_ 1 TCH_2015	
MP_E1632_Chaba22	ASV_1029	92	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Cladorhizidae	Lycopodina	Lycopodina hypogea	
MP_E1634_Chaba22	ASV_103	7111	Eukaryota	Chordata	Mammalia	Artiodactyla	Delphinidae	Orcinus	Orcinus orca	(killer whale)
MP_E2141_Kotzebue23	ASV_1030	91	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	Tarnania	Tarnania fenestralis	
MP_E668_WCOA21	ASV_1031	90	Eukaryota	Mollusca	Gastropoda	Trochida				
MP_E973_1T_NA128	ASV_1032	90	Eukaryota	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula		
MP_E614_WCOA21	ASV_1033	89	Eukaryota	Echinodermata	Holothuroidea	Elasipodida	Elpidiidae			
MP_E828_WCOA21	ASV_1034	89	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Lineidae			
MP_E971_1T_NA128	ASV_1035	89	Bacteria	Bacillota						
MP_E611_1B_WCOA21	ASV_1036	15	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E614_WCOA21	ASV_1036	6	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E678_WCOA21	ASV_1036	1	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E697_WCOA21	ASV_1036	11	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E973_1T_NA128	ASV_1036	7	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E978_2T_NA128	ASV_1036	4	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E979_1T_NA128	ASV_1036	27	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E980_1T_NA128	ASV_1036	2	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E985_1T_NA128	ASV_1036	3	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E1012_1T_NA128	ASV_1036	6	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E1014_1T_NA128	ASV_1036	4	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E1015_1T_NA128	ASV_1036	1	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E1021_1T_NA128	ASV_1036	1	Eukaryota	Cnidaria	Cubozoa	Carybdeida				
MP_E1623_1B_Chaba22	ASV_1037	88	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae			
MP_E1623_1B_Chaba22	ASV_1038	88	Eukaryota	Nemertea						
MP_E2090_SKQ23_12S	ASV_1039	88	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		
MP_E611_1B_WCOA21	ASV_104	103	Unknown							
MP_E614_WCOA21	ASV_104	77	Unknown							
MP_E619_WCOA21	ASV_104	40	Unknown							
MP_E624_WCOA21	ASV_104	178	Unknown							
MP_E645_WCOA21	ASV_104	146	Unknown							
MP_E668_WCOA21	ASV_104	263	Unknown							
MP_E671_WCOA21	ASV_104	764	Unknown							
MP_E678_WCOA21	ASV_104	41	Unknown							
MP_E697_WCOA21	ASV_104	3	Unknown							
MP_E754_WCOA21	ASV_104	67	Unknown							
MP_E777_WCOA21	ASV_104	139	Unknown							
MP_E782_WCOA21	ASV_104	37	Unknown							
MP_E806_1B_WCOA21	ASV_104	55	Unknown							
MP_E815_WCOA21	ASV_104	33	Unknown							
MP_E820_WCOA21	ASV_104	184	Unknown							
MP_E828_WCOA21	ASV_104	586	Unknown							
MP_E882_1B_WCOA21	ASV_104	376	Unknown							
MP_E888_WCOA21	ASV_104	60	Unknown							
MP_E893_WCOA21	ASV_104	93	Unknown							
MP_E897_WCOA21	ASV_104	280	Unknown							
MP_E902_1B_WCOA21	ASV_104	117	Unknown							
MP_E969_1T_NA128	ASV_104	66	Unknown							
MP_E970_1T_NA128	ASV_104	153	Unknown							
MP_E971_1T_NA128	ASV_104	130	Unknown							
MP_E972_1T_NA128	ASV_104	48	Unknown							
MP_E973_1T_NA128	ASV_104	7	Unknown							
MP_E977_2T_NA128	ASV_104	23	Unknown							
MP_E978_2T_NA128	ASV_104	5	Unknown							
MP_E979_1T_NA128	ASV_104	203	Unknown							
MP_E980_1T_NA128	ASV_104	50	Unknown							
MP_E985_1T_NA128	ASV_104	525	Unknown							
MP_E991_1T_NA128	ASV_104	227	Unknown							
MP_E995_1T_NA128	ASV_104	25	Unknown							
MP_E996_1T_NA128	ASV_104	67	Unknown							
MP_E1005_1T_NA128	ASV_104	142	Unknown							
MP_E1011_2T_NA128	ASV_104	5	Unknown							
MP_E1012_1T_NA128	ASV_104	14	Unknown							
MP_E1013_1T_NA128	ASV_104	86	Unknown							
MP_E1014_1T_NA128	ASV_104	25	Unknown							
MP_E1015_1T_NA128	ASV_104	28	Unknown							
MP_E1020_1T_NA128	ASV_104	13	Unknown							
MP_E1021_1T_NA128	ASV_104	12	Unknown							
MP_E1024_1T_NA128	ASV_104	1	Unknown							
MP_E1624_1B_Chaba22	ASV_104	264	Unknown							
MP_E1626_1B_Chaba22	ASV_104	637	Unknown							
MP_E1627_1B_Chaba22	ASV_104	295	Unknown							
MP_E1632_Chaba22	ASV_104	281	Unknown							
MP_E1635_Chaba22	ASV_104	122	Unknown							
MP_E1637_Chaba22	ASV_104	3	Unknown							
MP_E678_WCOA21	ASV_1040	87	Eukaryota							
MP_E834_WCOA21	ASV_1041	87	Eukaryota	Chordata	Actinopteri					
MP_E973_1T_NA128	ASV_1042	87	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales				
MP_E1623_1B_Chaba22	ASV_1043	33	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae			
MP_E1635_Chaba22	ASV_1043	54	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae			
MP_E1632_Chaba22	ASV_1044	38	Eukaryota	Echinodermata	Asteroidea	Velatida				
MP_E1635_Chaba22	ASV_1044	49	Eukaryota	Echinodermata	Asteroidea	Velatida				
MP_E2139_2T_QiavacTest	ASV_1045	87	Eukaryota							
MP_E614_WCOA21	ASV_1046	86	Eukaryota	Chordata	Actinopteri	Perciformes				
MP_E973_1T_NA128	ASV_1047	86	Eukaryota	Mollusca	Bivalvia	Nuculida	Nuculidae	Ennucula		
MP_E991_1T_NA128	ASV_1048	86	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Hemieuryalidae			
MP_E991_1T_NA128	ASV_1049	86	Eukaryota	Echinodermata	Asteroidea	Paxillosida	Ctenodiscidae	Ctenodiscus	Ctenodiscus crispatus	
MP_E1623_1B_Chaba22	ASV_105	7011	Eukaryota							
MP_E1634_Chaba22	ASV_1050	86	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Compsomyax	Compsomyax subdiaphana	
MP_E2138_1T_QiavacTest	ASV_1051	9	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Tomoceridae	Tomocerus	Tomocerus sp_ 1 DY_2020	
MP_E2139_1T_QiavacTest	ASV_1051	5	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Tomoceridae	Tomocerus	Tomocerus sp_ 1 DY_2020	
MP_E2139_2T_QiavacTest	ASV_1051	50	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Tomoceridae	Tomocerus	Tomocerus sp_ 1 DY_2020	
MP_E2139_3T_QiavacTest	ASV_1051	15	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Tomoceridae	Tomocerus	Tomocerus sp_ 1 DY_2020	
MP_E2139_4T_QiavacTest	ASV_1051	7	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Tomoceridae	Tomocerus	Tomocerus sp_ 1 DY_2020	
MP_E754_WCOA21	ASV_1052	85	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Lineidae			
MP_E820_WCOA21	ASV_1053	85	Bacteria	Bacillota						
MP_E820_WCOA21	ASV_1054	1	Unknown							
MP_E995_1T_NA128	ASV_1054	22	Unknown							
MP_E996_1T_NA128	ASV_1054	17	Unknown							
MP_E1005_1T_NA128	ASV_1054	20	Unknown							
MP_E1623_1B_Chaba22	ASV_1054	4	Unknown							
MP_E1626_1B_Chaba22	ASV_1054	6	Unknown							
MP_E1627_1B_Chaba22	ASV_1054	2	Unknown							
MP_E1632_Chaba22	ASV_1054	4	Unknown							
MP_E1634_Chaba22	ASV_1054	4	Unknown							
MP_E1637_Chaba22	ASV_1054	5	Unknown							
MP_E969_1T_NA128	ASV_1055	85	Eukaryota							
MP_E1014_1T_NA128	ASV_1056	85	Eukaryota	Mollusca	Cephalopoda					
MP_E1024_1T_NA128	ASV_1057	85	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Cladorhizidae	Lycopodina	Lycopodina hypogea	
MP_E1623_1B_Chaba22	ASV_1058	85	Eukaryota	Mollusca	Bivalvia	Periplomatidae__o	Periplomatidae	Cochlodesma		
MP_E1623_1B_Chaba22	ASV_1059	85	Eukaryota	Hemichordata	Enteropneusta	Harrimaniidae__o	Harrimaniidae			
MP_E969_1T_NA128	ASV_106	564	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	(domestic pig)
MP_E979_1T_NA128	ASV_106	3222	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	(domestic pig)
MP_E1635_Chaba22	ASV_106	3134	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	(domestic pig)
MP_E2138_2T_QiavacTest	ASV_106	1	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	(domestic pig)
MP_E1635_Chaba22	ASV_1060	85	Eukaryota	Chordata	Actinopteri					
MP_E2138_1T_QiavacTest	ASV_1061	21	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Leptodoridae	Leptodora	Leptodora kindtii	
MP_E2139_1T_QiavacTest	ASV_1061	24	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Leptodoridae	Leptodora	Leptodora kindtii	
MP_E2139_2T_QiavacTest	ASV_1061	22	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Leptodoridae	Leptodora	Leptodora kindtii	
MP_E2139_3T_QiavacTest	ASV_1061	17	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Leptodoridae	Leptodora	Leptodora kindtii	
MP_E2139_4T_QiavacTest	ASV_1061	1	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Leptodoridae	Leptodora	Leptodora kindtii	
MP_E820_WCOA21	ASV_1062	84	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius		
MP_E820_WCOA21	ASV_1063	3	Unknown							
MP_E828_WCOA21	ASV_1063	8	Unknown							
MP_E1624_1B_Chaba22	ASV_1063	25	Unknown							
MP_E1625_1B_Chaba22	ASV_1063	12	Unknown							
MP_E1627_1B_Chaba22	ASV_1063	3	Unknown							
MP_E1631_Chaba22	ASV_1063	3	Unknown							
MP_E1632_Chaba22	ASV_1063	6	Unknown							
MP_E1634_Chaba22	ASV_1063	13	Unknown							
MP_E1635_Chaba22	ASV_1063	10	Unknown							
MP_E1637_Chaba22	ASV_1063	1	Unknown							
MP_E978_2T_NA128	ASV_1064	84	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae			
MP_E1014_1T_NA128	ASV_1065	84	Eukaryota	Echinodermata	Asteroidea	Forcipulatida	Zoroasteridae	Myxoderma	Myxoderma platyacanthum	
MP_E1005_1T_NA128	ASV_1066	51	Eukaryota	Cnidaria	Anthozoa	Spirularia	Cerianthidae			
MP_E1635_Chaba22	ASV_1066	32	Eukaryota	Cnidaria	Anthozoa	Spirularia	Cerianthidae			
MP_E1020_1T_NA128	ASV_1067	83	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales				
MP_E972_1T_NA128	ASV_1068	82	Bacteria	Bacillota						
MP_E611_1B_WCOA21	ASV_1069	81	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Lineidae			
MP_E991_1T_NA128	ASV_107	5	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus		
MP_E2138_1T_QiavacTest	ASV_107	1363	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus		
MP_E2138_2T_QiavacTest	ASV_107	11	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus		
MP_E2139_1T_QiavacTest	ASV_107	1856	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus		
MP_E2139_2T_QiavacTest	ASV_107	2063	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus		
MP_E2139_3T_QiavacTest	ASV_107	614	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus		
MP_E2139_4T_QiavacTest	ASV_107	761	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus		
MP_E614_WCOA21	ASV_1070	81	Eukaryota	Echinodermata	Holothuroidea	Elasipodida	Elpidiidae			
MP_E970_1T_NA128	ASV_1071	81	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Stenobrachius	Stenobrachius leucopsarus	(northern lampfish)
MP_E971_1T_NA128	ASV_1072	81	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphipholis	Amphipholis torelli	
MP_E1014_1T_NA128	ASV_1073	81	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax sp_ NY_2022	
MP_E1623_1B_Chaba22	ASV_1074	81	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus		
MP_E731_WCOA21	ASV_1075	80	Eukaryota							
MP_E820_WCOA21	ASV_1076	1	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E828_WCOA21	ASV_1076	8	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E995_1T_NA128	ASV_1076	3	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E996_1T_NA128	ASV_1076	4	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E1005_1T_NA128	ASV_1076	7	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E1623_1B_Chaba22	ASV_1076	28	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E1624_1B_Chaba22	ASV_1076	5	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E1627_1B_Chaba22	ASV_1076	17	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E1631_Chaba22	ASV_1076	1	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E1632_Chaba22	ASV_1076	3	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E1634_Chaba22	ASV_1076	1	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E1637_Chaba22	ASV_1076	1	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E2090_SKQ23_12S	ASV_1076	1	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae				
MP_E624_WCOA21	ASV_1077	7	Unknown							
MP_E671_WCOA21	ASV_1077	1	Unknown							
MP_E806_1B_WCOA21	ASV_1077	1	Unknown							
MP_E815_WCOA21	ASV_1077	6	Unknown							
MP_E820_WCOA21	ASV_1077	5	Unknown							
MP_E828_WCOA21	ASV_1077	4	Unknown							
MP_E882_1B_WCOA21	ASV_1077	5	Unknown							
MP_E888_WCOA21	ASV_1077	1	Unknown							
MP_E971_1T_NA128	ASV_1077	1	Unknown							
