ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	NA
ASV_10	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_100	Eukaryota	Telonemida__c__p	Telonemida__c	Telonemida	Arpakorses__f	Arpakorses	Arpakorses idiomastiga
ASV_1000	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	Chromulinaceae	Spumella	Spumella sp_
ASV_10000	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp_
ASV_10001	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Rhogostomidae	Rhogostoma	NA
ASV_10002	Eukaryota	Cercozoa	NA	NA	NA	NA	NA
ASV_10003	Eukaryota	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	NA	NA
ASV_10004	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas longipes
ASV_10005	Eukaryota	Endomyxa	Vampyrellida__c	Vampyrellida	NA	NA	NA
ASV_10006	Eukaryota	Telonemida__c__p	Telonemida__c	Telonemida	Telonema__f	Telonema	Telonema antarcticum
ASV_10007	Eukaryota	Annelida	Polychaeta	Nerillidae__o	Nerillidae	Paranerilla	NA
ASV_10008	Eukaryota	Bolidophyceae__p	Bolidophyceae	Parmales	Triparmaceae	NA	NA
ASV_10009	Eukaryota	Cercozoa	Cercomonadida__c	Cercomonadida	Cercomonadidae	NA	NA
ASV_1001	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Cyclopinidae	Cyclopina	NA
ASV_10010	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_10011	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	Chromulinaceae	Chrysoxys	Chrysoxys sp_ CCMP591
ASV_10012	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Algorimarina	Algorimarina butyrica
ASV_10013	Eukaryota	Cercozoa	Thecofilosea	Ebriacea__o	Ebriacea	Ebria	Ebria tripartita
ASV_10014	Eukaryota	Haptophyta	Phaeocystales__c	Phaeocystales	Phaeocystaceae	NA	NA
ASV_10015	Eukaryota	Chlorophyta	NA	NA	NA	NA	NA
ASV_10016	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp_
ASV_10017	Eukaryota	Apicomplexa	Conoidasida	Eugregarinorida	NA	NA	NA
ASV_10018	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_10019	Eukaryota	Cercozoa	Thecofilosea	Mataza__f__o	Mataza__f	Mataza	Mataza sp_ SIOpierMataz1
ASV_1002	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10020	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	NA
ASV_10021	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_10022	Eukaryota	Dictyochophyceae__p	Dictyochophyceae	Pedinellales	NA	NA	NA
ASV_10023	Eukaryota	Bolidophyceae__p	Bolidophyceae	Parmales	Triparmaceae	Triparma	NA
ASV_10024	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	NA
ASV_10025	Eukaryota	Bolidophyceae__p	Bolidophyceae	Parmales	Triparmaceae	NA	NA
ASV_10026	Eukaryota	Ciliophora	Spirotrichea	Strombidiidae__o	Strombidiidae	Parallelostrombidium	Parallelostrombidium conicum
ASV_10027	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10028	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_10029	Eukaryota	Colpodellaceae__o__c__p	Colpodellaceae__o__c	Colpodellaceae__o	NA	NA	NA
ASV_1003	Eukaryota	Apicomplexa	Conoidasida	NA	NA	NA	NA
ASV_10030	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10031	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	NA	NA	NA
ASV_10032	Eukaryota	Ciliophora	Oligohymenophorea	Apostomatida	Foettingeriidae	Gymnodinioides	Gymnodinioides sp_ JCC_2008
ASV_10033	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema pseudocostatum
ASV_10034	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_10035	Eukaryota	Bigyra__p	Bigyra	NA	NA	NA	NA
ASV_10036	Eukaryota	Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae	Leegaardiella	NA
ASV_10037	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp_
ASV_10038	Eukaryota	Ciliophora	Spirotrichea	Tintinnida	Codonellidae	Tintinnopsis	NA
ASV_10039	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	NA
ASV_1004	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium sp_
ASV_1005	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia frigida
ASV_10052	Eukaryota	Chlorophyta	Trebouxiophyceae	NA	NA	NA	NA
ASV_1006	Eukaryota	Cercozoa	NA	NA	NA	NA	NA
ASV_10065	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	Azadinium concinnum
ASV_1007	Eukaryota	Annelida	Polychaeta	Spionida	Trochochaetidae	Trochochaeta	NA
ASV_10071	Eukaryota	Ciliophora	Spirotrichea	Strombidiidae__o	Strombidiidae	Strombidium	NA
ASV_1008	Eukaryota	Dinophyceae__p	Dinophyceae	Blastodiniales	Blastodinium__f	Blastodinium	Blastodinium contortum
ASV_10082	Unknown	NA	NA	NA	NA	NA	NA
ASV_10083	Unknown	NA	NA	NA	NA	NA	NA
ASV_10084	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium rubrum
ASV_10085	Unknown	NA	NA	NA	NA	NA	NA
ASV_10086	Unknown	NA	NA	NA	NA	NA	NA
ASV_10087	Eukaryota	Ciliophora	Spirotrichea	Tintinnida	NA	NA	NA
ASV_10088	Unknown	NA	NA	NA	NA	NA	NA
ASV_10089	Unknown	NA	NA	NA	NA	NA	NA
ASV_1009	Eukaryota	Telonemida__c__p	Telonemida__c	Telonemida	Telonema__f	Telonema	Telonema rivulare
ASV_10090	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10091	Unknown	NA	NA	NA	NA	NA	NA
ASV_10092	Unknown	NA	NA	NA	NA	NA	NA
ASV_10093	Unknown	NA	NA	NA	NA	NA	NA
ASV_10094	Unknown	NA	NA	NA	NA	NA	NA
ASV_10095	Unknown	NA	NA	NA	NA	NA	NA
ASV_10096	Unknown	NA	NA	NA	NA	NA	NA
ASV_10097	Unknown	NA	NA	NA	NA	NA	NA
ASV_10098	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10099	Unknown	NA	NA	NA	NA	NA	NA
ASV_101	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_1010	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	NA	NA
ASV_10100	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina campanulifera
ASV_10101	Unknown	NA	NA	NA	NA	NA	NA
ASV_10102	Unknown	NA	NA	NA	NA	NA	NA
ASV_10103	Unknown	NA	NA	NA	NA	NA	NA
ASV_10104	Unknown	NA	NA	NA	NA	NA	NA
ASV_10105	Unknown	NA	NA	NA	NA	NA	NA
ASV_10106	Unknown	NA	NA	NA	NA	NA	NA
ASV_10107	Unknown	NA	NA	NA	NA	NA	NA
ASV_10108	Unknown	NA	NA	NA	NA	NA	NA
ASV_10109	Unknown	NA	NA	NA	NA	NA	NA
ASV_1011	Eukaryota	Dictyochophyceae__p	Dictyochophyceae	Florenciellales	Pseudochattonella__f	Pseudochattonella	Pseudochattonella farcimen
ASV_10110	Unknown	NA	NA	NA	NA	NA	NA
ASV_10111	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp_
ASV_10112	Eukaryota	Dinophyceae__p	Dinophyceae	Prorocentrales	Prorocentraceae	NA	NA
ASV_10113	Eukaryota	Dinophyceae__p	Dinophyceae	Blastodiniales	Blastodinium__f	Blastodinium	Blastodinium contortum
ASV_10114	Eukaryota	Polycystinea__p	Polycystinea	Collodaria	Collophidiidae	NA	NA
ASV_10115	Eukaryota	Acantharea__p	Acantharea	Arthracanthida	Phyllostauridae	NA	NA
ASV_10116	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp_
ASV_10117	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10118	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10119	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	NA
ASV_1012	Eukaryota	Bigyra__p	Bigyra	Thraustochytrida	Thraustochytriaceae	NA	NA
ASV_10120	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10121	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10122	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	NA
ASV_10123	Eukaryota	Bigyra__p	Bigyra	NA	NA	NA	NA
ASV_10124	Eukaryota	Bolidophyceae__p	Bolidophyceae	Parmales	Triparmaceae	Triparma	NA
ASV_10125	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA
ASV_10126	Eukaryota	Haptophyta	Phaeocystales__c	Phaeocystales	Phaeocystaceae	Phaeocystis	NA
ASV_10127	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa rotundata
ASV_10128	Eukaryota	Bigyra__p	Bigyra	Oblongichytrida	Oblongichytrium__f	NA	NA
ASV_10129	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	NA
ASV_1013	Eukaryota	Pirsoniales__c__p	Pirsoniales__c	Pirsoniales	Pirsonia__f	Pirsonia	Pirsonia diadema
ASV_10130	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	NA
ASV_10131	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	NA
ASV_10132	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa rotundata
ASV_10133	Unknown	NA	NA	NA	NA	NA	NA
ASV_10134	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium sp_
ASV_10135	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp_
ASV_10136	Eukaryota	Cryptophyceae__p	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Plagioselmis	Plagioselmis prolonga
ASV_10137	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	NA
ASV_10138	Eukaryota	Telonemida__c__p	Telonemida__c	Telonemida	Telonema__f	Telonema	Telonema antarcticum
ASV_10139	Eukaryota	Cercozoa	Thecofilosea	Ventricleftida	NA	NA	NA
ASV_1014	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Eudubosquellidae	NA	NA
ASV_10140	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	NA	NA
ASV_10141	Eukaryota	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	NA	NA
ASV_10142	Eukaryota	Ichthyosporea__p	Ichthyosporea	NA	NA	NA	NA
ASV_10143	Eukaryota	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	NA	NA
ASV_10144	Eukaryota	Cercozoa	Thecofilosea	Ventricleftida	Ventrifissuridae	Ventrifissura	NA
ASV_10145	Eukaryota	Haptophyta	NA	NA	NA	NA	NA
ASV_10146	Eukaryota	Chytridiomycota	Chytridiomycetes	Lobulomycetales	NA	NA	NA
ASV_10147	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas longipes
ASV_10148	Eukaryota	Oomycota	Lagenidiales__c	Lagenidiales	Haliphthoraceae	Haliphthoros	Haliphthoros sp_
ASV_10149	Eukaryota	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	NA	NA
ASV_1015	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas longipes
ASV_10150	Eukaryota	Bolidophyceae__p	Bolidophyceae	Parmales	Triparmaceae	NA	NA
ASV_10151	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	NA	NA
ASV_10152	Unknown	NA	NA	NA	NA	NA	NA
ASV_10153	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_10154	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp_
ASV_10155	Eukaryota	Ciliophora	Oligohymenophorea	Philasterida	Loxocephalidae	NA	NA
ASV_10156	Eukaryota	Dinophyceae__p	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium robustum
ASV_10157	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	NA
ASV_10158	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10159	Eukaryota	Pirsoniales__c__p	Pirsoniales__c	Pirsoniales	NA	NA	NA
ASV_1016	Eukaryota	Dictyochophyceae__p	Dictyochophyceae	Pedinellales	Pteridomonas__f	Pteridomonas	Pteridomonas danica
ASV_10160	Eukaryota	Chytridiomycota	Chytridiomycetes	Lobulomycetales	NA	NA	NA
ASV_10161	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	NA	NA
ASV_10162	Eukaryota	Ciliophora	Spirotrichea	Tintinnida	Tintinnidiidae	Tintinnidium	NA
ASV_10163	Eukaryota	Oomycota	Lagenidiales__c	Lagenidiales	Haliphthoraceae	Haliphthoros	NA
ASV_10164	Eukaryota	Apusomonadida__c__p	Apusomonadida__c	Apusomonadida	Apusomonadidae	NA	NA
ASV_10165	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Electridae	Electra	Electra arctica
ASV_10166	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas longipes
ASV_10167	Eukaryota	Phaeophyceae__p	Phaeophyceae	Desmarestiales	Desmarestiaceae	NA	NA
ASV_10168	Eukaryota	Ciliophora	Phyllopharyngea	Endogenida	Acinetidae	NA	NA
ASV_10169	Eukaryota	Cercozoa	NA	NA	NA	NA	NA
ASV_1017	Eukaryota	Haptophyta	Phaeocystales__c	Phaeocystales	Phaeocystaceae	NA	NA
ASV_10170	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	NA	NA	NA
ASV_10171	Eukaryota	Perkinsozoa	NA	NA	NA	NA	NA
ASV_10172	Eukaryota	Aphelidea__p	Aphelidea	Aphelidiaceae__o	Aphelidiaceae	NA	NA
ASV_10173	Eukaryota	Bigyra__p	Bigyra	Oblongichytrida	Oblongichytrium__f	Oblongichytrium	Oblongichytrium sp_ PBS05
ASV_10174	Eukaryota	Streptophyta	Magnoliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina
ASV_10175	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	NA
ASV_10176	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_10177	Eukaryota	Chytridiomycota	Chytridiomycetes	Lobulomycetales	Lobulomycetaceae	NA	NA
ASV_10178	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10179	Eukaryota	Endomyxa	Vampyrellida__c	Vampyrellida	Vampyrellidae	NA	NA
ASV_1018	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_10180	Eukaryota	Cercozoa	Thecofilosea	Ventricleftida	Ventrifissuridae	NA	NA
ASV_10181	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	NA
ASV_10182	Eukaryota	Cercozoa	Quadricilia__f__o__c	Quadricilia__f__o	NA	NA	NA
ASV_10183	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas longipes
ASV_10184	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10185	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10186	Eukaryota	Cercozoa	Thecofilosea	Ventricleftida	Verrucomonas__f	Verrucomonas	Verrucomonas longifila
ASV_10187	Eukaryota	Dinophyceae__p	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	NA
ASV_10188	Eukaryota	Cnidaria	Hydrozoa	Limnomedusae	Monobrachiidae	Monobrachium	Monobrachium parasiticum
ASV_10189	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	NA
ASV_1019	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_10190	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	Stellarima	Stellarima microtrias
ASV_10191	Eukaryota	Bigyra__p	Bigyra	Oblongichytrida	Oblongichytrium__f	Oblongichytrium	Oblongichytrium sp_
ASV_10192	Eukaryota	Cercozoa	Thecofilosea	Ebriacea__o	Ebriacea	Ebria	NA
ASV_10193	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10194	Eukaryota	Ciliophora	Oligohymenophorea	Apostomatida	Foettingeriidae	Hyalophysa	Hyalophysa chattoni
ASV_10195	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	NA	NA	NA
ASV_10196	Eukaryota	Ciliophora	Oligohymenophorea	Apostomatida	Foettingeriidae	Gymnodinioides	Gymnodinioides pitelkae
ASV_10197	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	NA
ASV_10198	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp_
ASV_10199	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_102	Eukaryota	Ciliophora	Spirotrichea	Strombidiidae__o	Strombidiidae	Strombidium	Strombidium tropicum
ASV_1020	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10200	Eukaryota	Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae	NA	NA
ASV_10201	Eukaryota	Oomycota	Lagenidiales__c	Lagenidiales	Haliphthoraceae	Haliphthoros	Haliphthoros sp_
ASV_10202	Eukaryota	Endomyxa	Phytomyxea	Plasmodiophorida	NA	NA	NA
ASV_10203	Eukaryota	Dinophyceae__p	Dinophyceae	Eleftheros__f__o	NA	NA	NA
ASV_10204	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas longipes
ASV_10205	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10206	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	Ensiculiferaceae	NA	NA
ASV_10207	Unknown	NA	NA	NA	NA	NA	NA
ASV_10208	Eukaryota	Apicomplexa	Conoidasida	Eugregarinorida	Cephaloidophoridae	NA	NA
ASV_10209	Eukaryota	Pirsoniales__c__p	Pirsoniales__c	Pirsoniales	Pirsonia__f	Pirsonia	Pirsonia guinardiae
ASV_1021	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	Azadinium caudatum
ASV_10210	Eukaryota	Arthropoda	Hexanauplia	Harpacticoida	NA	NA	NA
ASV_10211	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
ASV_10212	Eukaryota	Apicomplexa	Conoidasida	NA	NA	NA	NA
ASV_10213	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	NA	NA
ASV_10214	Eukaryota	Apusomonadida__c__p	Apusomonadida__c	Apusomonadida	Apusomonadidae	NA	NA
ASV_10215	Eukaryota	Bigyra__p	Bigyra	Amphifilida	Sorodiplophrys__f	NA	NA
ASV_10216	Eukaryota	Dinophyceae__p	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	NA
ASV_10217	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_10218	Eukaryota	Chlorophyta	Chlorophyceae	NA	NA	NA	NA
ASV_10219	Eukaryota	Blastocladiomycota	Physodermatomycetes	Physodermatales	Physodermataceae	NA	NA
ASV_1022	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_10220	Eukaryota	Apusomonadida__c__p	Apusomonadida__c	Apusomonadida	Apusomonadidae	NA	NA
ASV_10221	Eukaryota	Bigyra__p	Bigyra	Nanomonadea	Incisomonas__f	Incisomonas	Incisomonas marina
ASV_10222	Eukaryota	Cercozoa	Thecofilosea	Ventricleftida	Ventrifissuridae	NA	NA
ASV_10223	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	NA	NA
ASV_10224	Eukaryota	Annelida	Polychaeta	Terebellida	Pectinariidae	NA	NA
ASV_10225	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Adenoides	Adenoides eludens
ASV_10226	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Warnowiaceae	Warnowia	Warnowia sp_
ASV_10227	Eukaryota	Endomyxa	Phytomyxea	Plasmodiophorida	NA	NA	NA
ASV_10228	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_10229	Eukaryota	Cercozoa	Cercomonadida__c	Cercomonadida	Cercomonadidae	NA	NA
ASV_1023	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa rotundata
ASV_10230	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Spiophanes	NA
ASV_10231	Eukaryota	Bigyra__p	Bigyra	Oblongichytrida	Oblongichytrium__f	Oblongichytrium	NA
ASV_10232	Eukaryota	Dinophyceae__p	Dinophyceae	Prorocentrales	Prorocentraceae	NA	NA
ASV_10233	Eukaryota	Haptophyta	NA	NA	NA	NA	NA
ASV_10234	Environmental Unknown	NA	NA	NA	NA	NA	NA
ASV_10235	Eukaryota	Endomyxa	Vampyrellida__c	Vampyrellida	Vampyrellidae	NA	NA
ASV_10236	Eukaryota	Bigyra__p	Bigyra	Thraustochytrida	Thraustochytriaceae	Aplanochytrium	NA
ASV_10237	Eukaryota	Bigyra__p	Bigyra	Oblongichytrida	Oblongichytrium__f	Oblongichytrium	NA
ASV_10238	Eukaryota	Ciliophora	Phyllopharyngea	Dysteriida	NA	NA	NA
ASV_10239	Eukaryota	Bryozoa	Gymnolaemata	Ctenostomatida	Alcyonidiidae	Alcyonidium	Alcyonidium mamillatum
ASV_1024	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	Chromulinaceae	Spumella	Spumella sp_
ASV_10240	Eukaryota	Perkinsozoa	NA	NA	NA	NA	NA
ASV_10241	Eukaryota	Dinophyceae__p	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp_
ASV_10242	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	NA	NA
ASV_10243	Eukaryota	Dinophyceae__p	Dinophyceae	Prorocentrales	NA	NA	NA
ASV_10244	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	NA
ASV_10245	Eukaryota	Picozoa	NA	NA	NA	NA	NA
ASV_10246	Eukaryota	Haptophyta	Isochrysidales__c	Isochrysidales	Noelaerhabdaceae	NA	NA
ASV_10247	Eukaryota	Cryptomycota	NA	NA	NA	NA	NA
ASV_10248	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Warnowiaceae	Warnowia	Warnowia sp_
ASV_10249	Eukaryota	Chytridiomycota	Chytridiomycetes	NA	NA	NA	NA
ASV_1025	Eukaryota	Ciliophora	Phyllopharyngea	Dysteriida	NA	NA	NA
ASV_10250	Eukaryota	Oomycota	Lagenidiales__c	Lagenidiales	Haliphthoraceae	Atkinsiella	NA
ASV_10251	Eukaryota	Ichthyosporea__p	Ichthyosporea	Ichthyophonida	Anurofeca__f	NA	NA
ASV_10252	Eukaryota	Apusomonadida__c__p	Apusomonadida__c	Apusomonadida	Apusomonadidae	NA	NA
ASV_10253	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_10254	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	NA	NA
ASV_10255	Eukaryota	Oomycota	NA	NA	NA	NA	NA
ASV_10256	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	NA
ASV_10257	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	Kryptoperidiniaceae	NA	NA
ASV_10258	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Actinostolidae	NA	NA
ASV_10259	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_1026	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	NA
ASV_10260	Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	NA	NA
ASV_10261	Eukaryota	Cercozoa	NA	NA	NA	NA	NA
ASV_10262	Eukaryota	Apicomplexa	Conoidasida	Eugregarinorida	Urosporidae	Urospora	NA
ASV_10263	Eukaryota	Cercozoa	NA	NA	NA	NA	NA
ASV_10264	Unknown	NA	NA	NA	NA	NA	NA
ASV_10265	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	NA	NA
ASV_10266	Eukaryota	Ancyromonadida__c__p	Ancyromonadida__c	Ancyromonadida	Planomonadidae	Fabomonas	Fabomonas tropica
ASV_10267	Eukaryota	Apicomplexa	Conoidasida	Eugregarinorida	Lecudinidae	NA	NA
ASV_10269	Eukaryota	Cercozoa	Imbricatea	NA	NA	NA	NA
ASV_1027	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium pellucidum
ASV_10270	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10271	Eukaryota	Cryptophyceae__p	Cryptophyceae	Kathablepharidacea	Katablepharidaceae	Katablepharis	NA
ASV_10272	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Paragymnodinium	Paragymnodinium asymmetricum
