Sample	lat	long	replicates	sites	controls	group1	group2	group3	group4	group5	group6	samp_vol	depth
MP_E1297_OC1021	47.87788333	-124.739	E1297.OC1021	TeahwhiteHead	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1298_OC1021	47.87788333	-124.739	E1298.OC1021	TeahwhiteHead	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1299_OC1021	47.35015	-124.4854333	E1299.OC1021	CapeElizabeth	NA	deep	2021	Aug	2021_Aug	OCNMS	PPS	1000	34
MP_E1300_OC1021	47.35015	-124.4854333	E1300.OC1021	CapeElizabeth	NA	deep	2021	Aug	2021_Aug	OCNMS	PPS	1000	34
MP_E1301_OC1021	47.35015	-124.4854333	E1301.OC1021	CapeElizabeth	NA	deep	2021	Aug	2021_Aug	OCNMS	PPS	1000	34
MP_E1302_OC1021	47.35015	-124.4854333	E1302.OC1021	CapeElizabeth	NA	deep	2021	Aug	2021_Aug	OCNMS	PPS	1000	34
MP_E1303_OC1021	47.35015	-124.4854333	E1303.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1304_OC1021	47.35015	-124.4854333	E1304.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1305_OC1021	47.35015	-124.4854333	E1305.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1306_OC1021	47.35015	-124.4854333	E1306.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1307_OC1021	47.35015	-124.4854333	E1307.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1308_OC1021	47.35015	-124.4854333	E1308.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1309_OC1021	47.35015	-124.4854333	E1309.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1310_OC1021	47.35015	-124.4854333	E1310.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1312_OC1021	47.35015	-124.4854333	E1312.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1313_OC1021	47.35015	-124.4854333	E1313.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1315_OC1021	47.35015	-124.4854333	E1315.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1316_OC1021	47.35015	-124.4854333	E1316.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1317_OC1021	47.35015	-124.4854333	E1317.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1318_OC1021	47.35015	-124.4854333	E1318.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1319_OC1021	47.35015	-124.4854333	E1319.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1320_OC1021	47.35015	-124.4854333	E1320.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1321_OC1021	47.35015	-124.4854333	E1321.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1322_OC1021	47.35015	-124.4854333	E1322.OC1021	CapeElizabeth	NA	deep	2021	Sep	2021_Sep	OCNMS	PPS	1000	34
MP_E1323_OC1021_PCR1	47.87788333	-124.739	E1323.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
MP_E1323_OC1021_PCR2	47.87788333	-124.739	E1323.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
MP_E1323_OC1021_PCR3	47.87788333	-124.739	E1323.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
MP_E1324_OC1021_PCR1	47.87788333	-124.739	E1324.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
MP_E1324_OC1021_PCR2	47.87788333	-124.739	E1324.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
MP_E1324_OC1021_PCR3	47.87788333	-124.739	E1324.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
MP_E1325_OC1021_PCR1	47.87788333	-124.739	E1325.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
MP_E1325_OC1021_PCR2	47.87788333	-124.739	E1325.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
MP_E1325_OC1021_PCR3	47.87788333	-124.739	E1325.OC1021	TeahwhiteHead	NA	deep	2021	Oct	2021_Oct	OCNMS	Niskin	1000	33
MP_E1389_OC0722	47.87831667	-124.73645	E1389.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	Niskin	1000	32.9098
MP_E1390_OC0722	47.87831667	-124.73645	E1390.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	Niskin	1000	33.337
MP_E1391_OC0722	47.87831667	-124.73645	E1391.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	Niskin	1000	33.337
MP_E1403_OC0722	47.87831667	-124.73645	E1403.OC0722	TeahwhiteHead	NA	deep	2022	Jun	2022_Jun	OCNMS	PPS	1000	33.7088
MP_E1404_OC0722	47.87831667	-124.73645	E1404.OC0722	TeahwhiteHead	NA	deep	2022	Jun	2022_Jun	OCNMS	PPS	87	33.7088
MP_E1406_OC0722	47.87831667	-124.73645	E1406.OC0722	TeahwhiteHead	NA	deep	2022	Jun	2022_Jun	OCNMS	PPS	1000	33.7088
MP_E1408_OC0722	47.87831667	-124.73645	E1408.OC0722	TeahwhiteHead	NA	deep	2022	Jun	2022_Jun	OCNMS	PPS	28	33.7088
MP_E1410_OC0722	47.87831667	-124.73645	E1410.OC0722	TeahwhiteHead	NA	deep	2022	Jun	2022_Jun	OCNMS	PPS	1000	33.7088
MP_E1412_OC0722	47.87831667	-124.73645	E1412.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	1000	33.7088
MP_E1414_OC0722	47.87831667	-124.73645	E1414.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	812	33.7088
MP_E1416_OC0722	47.87831667	-124.73645	E1416.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	216	33.7088
MP_E1418_OC0722	47.87831667	-124.73645	E1418.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	1000	33.7088
MP_E1420_OC0722	47.87831667	-124.73645	E1420.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	1000	33.7088
MP_E1422_OC0722	47.87831667	-124.73645	E1422.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	479	33.7088
MP_E1424_OC0722	47.87831667	-124.73645	E1424.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	87	33.7088
MP_E1426_OC0722	47.87831667	-124.73645	E1426.OC0722	TeahwhiteHead	NA	deep	2022	Jul	2022_Jul	OCNMS	PPS	1000	33.7088
MP_E1845_OC0623	47.87831667	-124.73645	E1845.OC0623	TeahwhiteHead	NA	deep	2023	Jun	2023_Jun	OCNMS	Niskin	1000	33.5256
MP_E1846_OC0623	47.87831667	-124.73645	E1846.OC0623	TeahwhiteHead	NA	deep	2023	Jun	2023_Jun	OCNMS	Niskin	1000	34.1672
MP_E1847_OC0623	47.87831667	-124.73645	E1847.OC0623	TeahwhiteHead	NA	deep	2023	Jun	2023_Jun	OCNMS	Niskin	1000	34.1672
MP_E1849_OC0723	47.87831667	-124.73645	E1849.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1000	34
MP_E1850_OC0723	47.87831667	-124.73645	E1850.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1851_OC0723	47.87831667	-124.73645	E1851.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1852_OC0723	47.87831667	-124.73645	E1852.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1853_OC0723	47.87831667	-124.73645	E1853.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1854_OC0723	47.87831667	-124.73645	E1854.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1855_OC0723	47.87831667	-124.73645	E1855.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1856_OC0723	47.87831667	-124.73645	E1856.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1857_OC0723	47.87831667	-124.73645	E1857.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1858_OC0723	47.87831667	-124.73645	E1858.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1859_OC0723	47.87831667	-124.73645	E1859.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1860_OC0723	47.87831667	-124.73645	E1860.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1861_OC0723	47.87831667	-124.73645	E1861.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1862_OC0723	47.87831667	-124.73645	E1862.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1863_OC0723	47.87831667	-124.73645	E1863.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1864_OC0723	47.87831667	-124.73645	E1864.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1865_OC0723	47.87831667	-124.73645	E1865.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1000	34
MP_E1866_OC0723	47.87831667	-124.73645	E1866.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1867_OC0723	47.87831667	-124.73645	E1867.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1868_OC0723	47.87831667	-124.73645	E1868.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1869_OC0723	47.87831667	-124.73645	E1869.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1870_OC0723	47.87831667	-124.73645	E1870.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1871_OC0723	47.87831667	-124.73645	E1871.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1872_OC0723	47.87831667	-124.73645	E1872.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	PPS	1001	34
MP_E1873_OC0723	47.87831667	-124.73645	E1873.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	Niskin	1000	33.579
MP_E1874_OC0723	47.87831667	-124.73645	E1874.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	Niskin	1000	33.6858
MP_E1875_OC0723	47.87831667	-124.73645	E1875.OC0723	TeahwhiteHead	NA	deep	2023	Jul	2023_Jul	OCNMS	Niskin	1000	33.6858
MP_E2128_1B	48.1663	-124.7568333	E2128.OC0919	CANS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2128_2B	48.1663	-124.7568333	E2128.OC0919	CANS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2128_3B	48.1663	-124.7568333	E2128.OC0919	CANS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2128_4B	48.1663	-124.7568333	E2128.OC0919	CANS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2129_1B	48.16601667	-124.8233667	E2129.OC0919	CA42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2129_2B	48.16601667	-124.8233667	E2129.OC0919	CA42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2129_3B	48.16601667	-124.8233667	E2129.OC0919	CA42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2129_4B	48.16601667	-124.8233667	E2129.OC0919	CA42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2129_5B	48.16601667	-124.8233667	E2129.OC0919	CA42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2130_1B	47.35678333	-124.3481333	E2130.OC0919	CENS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2130_2B	47.35678333	-124.3481333	E2130.OC0919	CENS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2130_3B	47.35678333	-124.3481333	E2130.OC0919	CENS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2130_4B	47.35678333	-124.3481333	E2130.OC0919	CENS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2130_5B	47.35678333	-124.3481333	E2130.OC0919	CENS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2131_1B	47.35313333	-124.4887333	E2131.OC0919	CE42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2131_2B	47.35313333	-124.4887333	E2131.OC0919	CE42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2131_3B	47.35313333	-124.4887333	E2131.OC0919	CE42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2131_4B	47.35313333	-124.4887333	E2131.OC0919	CE42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2131_5B	47.35313333	-124.4887333	E2131.OC0919	CE42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2132_1B	47.60083333	-124.4284	E2132.OC0919	CLNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2132_2B	47.60083333	-124.4284	E2132.OC0919	CLNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2132_3B	47.60083333	-124.4284	E2132.OC0919	CLNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2132_4B	47.60083333	-124.4284	E2132.OC0919	CLNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2132_5B	47.60083333	-124.4284	E2132.OC0919	CLNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2133_1B	47.59456667	-124.4970667	E2133.OC0919	CL42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2133_2B	47.59456667	-124.4970667	E2133.OC0919	CL42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2133_3B	47.59456667	-124.4970667	E2133.OC0919	CL42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2133_4B	47.59456667	-124.4970667	E2133.OC0919	CL42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2133_5B	47.59456667	-124.4970667	E2133.OC0919	CL42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2134_1B	48.32396667	-124.7353833	E2134.OC0919	MB42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2134_2B	48.32396667	-124.7353833	E2134.OC0919	MB42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2134_3B	48.32396667	-124.7353833	E2134.OC0919	MB42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2134_4B	48.32396667	-124.7353833	E2134.OC0919	MB42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2134_5B	48.32396667	-124.7353833	E2134.OC0919	MB42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2135_1B	47.87611667	-124.6194667	E2135.OC0919	THNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2135_2B	47.87611667	-124.6194667	E2135.OC0919	THNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2135_3B	47.87611667	-124.6194667	E2135.OC0919	THNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2135_4B	47.87611667	-124.6194667	E2135.OC0919	THNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2135_5B	47.87611667	-124.6194667	E2135.OC0919	THNS	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2136_1B	47.87615	-124.7334167	E2136.OC0919	TH42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2136_2B	47.87615	-124.7334167	E2136.OC0919	TH42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2136_3B	47.87615	-124.7334167	E2136.OC0919	TH42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2136_4B	47.87615	-124.7334167	E2136.OC0919	TH42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2136_5B	47.87615	-124.7334167	E2136.OC0919	TH42	NA	surface	2019	Sep	2019_Sep	OCNMS	Bottle	1000	0
MP_E2137_1B	47.59456667	-124.4970667	E2137.OC0919	CL42	NA	deep	2019	Sep	2019_Sep	OCNMS	Bottle	1000	NA
MP_E446_1B_PCR2	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	77.1
MP_E446_1B_PCR3	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	77.1
MP_E446_2B_PCR2	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	76.2
MP_E446_2B_PCR3	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	76.2
MP_E446_3B_PCR2	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	76.5
MP_E446_3B_PCR3	47.954	-124.907	E446.WCOA21	ChaBa	NA	deep	2021	Jun	2021_Jun	WCOA	Niskin	1000	76.5
MP_E447_1B_PCR2	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
MP_E447_1B_PCR3	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
MP_E447_2B_PCR2	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
MP_E447_2B_PCR3	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
MP_E447_3B_PCR2	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
MP_E447_3B_PCR3	47.954	-124.907	E447.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	10.8
MP_E448_1B_PCR2	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.3
MP_E448_1B_PCR3	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.3
MP_E448_2B_PCR2	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	2.9
MP_E448_2B_PCR3	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	2.9
MP_E448_3B_PCR2	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.1
MP_E448_3B_PCR3	47.954	-124.907	E448.WCOA21	ChaBa	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.1
MP_E449_1B_PCR2	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	25.7
MP_E449_1B_PCR3	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	25.7
MP_E449_2B_PCR2	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	25.3
MP_E449_2B_PCR3	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	25.3
MP_E449_3B_PCR2	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	26
MP_E449_3B_PCR3	47.946	-124.746	E449.WCOA21	Sokul	NA	mid	2021	Jun	2021_Jun	WCOA	Niskin	1000	26
MP_E450_1B_PCR2	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.1
MP_E450_1B_PCR3	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.1
MP_E450_2B_PCR2	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.6
MP_E450_2B_PCR3	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.6
MP_E450_3B_PCR2	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.6
MP_E450_3B_PCR3	47.946	-124.746	E450.WCOA21	Sokul	NA	surface	2021	Jun	2021_Jun	WCOA	Niskin	1000	3.6
MP_E475_PCR2	46.131	-124.031	E475.WCOA21	CR3	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	19.7
MP_E475_PCR3	46.131	-124.031	E475.WCOA21	CR3	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	19.7
MP_E486_PCR2	46.129	-124.269	E486.WCOA21	CR13	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	87.7
MP_E486_PCR3	46.129	-124.269	E486.WCOA21	CR13	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	87.7
MP_E492_1B_PCR2	46.129	-124.526	E492.WCOA21	CR24	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	131
MP_E492_1B_PCR3	46.129	-124.526	E492.WCOA21	CR24	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	131
MP_E494_PCR2	46.128	-124.526	E494.WCOA21	CR24	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	79.7
MP_E494_PCR3	46.128	-124.526	E494.WCOA21	CR24	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	79.7
MP_E496_1T_PCR2	46.128	-124.526	E496.WCOA21	CR24	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	20.5
MP_E496_1T_PCR3	46.128	-124.526	E496.WCOA21	CR24	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	20.5
MP_E496_3B_PCR2	46.128	-124.526	E496.WCOA21	CR24	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	20.3
MP_E496_3B_PCR3	46.128	-124.526	E496.WCOA21	CR24	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	20.3
MP_E498_1B_PCR2	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	350	3.2
MP_E498_1B_PCR3	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	350	3.2
MP_E498_2B_PCR2	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.2
MP_E498_2B_PCR3	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.2
MP_E498_3B_PCR2	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.2
MP_E498_3B_PCR3	46.128	-124.527	E498.WCOA21	CR24	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	3.2
MP_E573_1B_PCR2	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	70.4
MP_E573_1B_PCR3	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	70.4
MP_E573_2B_PCR2	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	71.1
MP_E573_2B_PCR3	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	71.1
MP_E573_3B_PCR2	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	70.5
MP_E573_3B_PCR3	44.652	-124.297	E573.WCOA21	NH10	NA	deep	2021	Jul	2021_Jul	WCOA	Niskin	1000	70.5
MP_E574_1B_PCR2	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	40.6
MP_E574_1B_PCR3	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	40.6
MP_E574_2B_PCR2	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	39.6
MP_E574_2B_PCR3	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	39.6
MP_E574_3B_PCR2	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	40.4
MP_E574_3B_PCR3	44.652	-124.298	E574.WCOA21	NH10	NA	mid	2021	Jul	2021_Jul	WCOA	Niskin	1000	40.4
MP_E575_1B_PCR2	44.652	-124.298	E575.WCOA21	NH10	NA	surface	2021	Jul	2021_Jul	WCOA	Niskin	1000	4
