dada2_input	filtered	dada_f	dada_r	merged	nonchim	final_perc_reads_retained
MP_E479	270927	210182	209973	210102	206727	185471	68.5
MP_E486_PCR1	289504	202293	202147	202055	196024	191546	66.2
MP_E487	228011	178798	178735	178756	174366	171371	75.2
MP_E488	244322	154228	154095	154117	149217	145206	59.4
MP_E489	234213	190483	190417	190442	187985	183104	78.2
MP_E490	242135	158782	158609	158674	155120	147861	61.1
MP_E491	227709	173048	172889	172935	170091	156098	68.6
MP_E492_1B_PCR1	245352	171471	171362	171385	154071	152303	62.1
MP_E494_PCR1	225031	136016	135972	135964	132115	130317	57.9
MP_E495_PCR1	248253	164320	164239	164247	160813	158494	63.8
MP_E496_1T_PCR1	198806	132685	132611	132644	131110	126465	63.6
MP_E496_2T_PCR1	230846	164131	164024	164065	162780	156345	67.7
MP_E496_3B_PCR1	198676	129729	129669	129661	128038	123713	62.3
MP_E497_PCR1	163636	136154	136109	136140	134814	129706	79.3
MP_E498_1B_PCR1	233564	188762	188678	188686	185928	178927	76.6
MP_E498_2B_PCR1	325179	270389	270320	270321	268539	259960	79.9
MP_E498_3B_PCR1	276726	200052	199979	199974	196341	186165	67.3
MP_E499	192150	140394	140268	140276	129457	127955	66.6
MP_E501	224103	137726	137558	137609	122585	121603	54.3
MP_E502	89	64	61	64	54	51	57.3
MP_E503	260017	178163	178103	178106	176197	170804	65.7
MP_E504	249156	161124	161082	161054	158060	153262	61.5
MP_E505	227341	175539	175476	175506	173549	166596	73.3
MP_E506	183555	107851	107840	107792	103333	102776	56
MP_E516	176766	130928	130612	130701	127176	125398	70.9
MP_E520_1B	266593	206530	206516	206501	202651	201529	75.6
MP_E522_1B	245503	143563	143230	143388	137974	135800	55.3
MP_E522_2T	208235	149712	149560	149530	145495	143164	68.8
MP_E522_3T	214270	135475	135336	135319	131511	129537	60.5
MP_E523_1B	253384	188733	188682	188689	186191	179556	70.9
MP_E523_2B	232736	205886	205832	205864	204801	195475	84
MP_E523_3B	263822	230072	229973	230045	228689	214276	81.2
MP_E524	283646	199193	199058	199014	193496	190156	67
MP_E528	226940	148536	148196	148325	136813	135640	59.8
MP_E529	312607	214834	214596	214585	204193	202092	64.6
MP_E531	237284	153529	153419	153370	150766	142451	60
MP_E532	186269	155062	154959	154980	146194	144404	77.5
MP_E533	236457	134120	134017	134043	127985	124443	52.6
MP_E534	195801	111810	111694	111739	103955	100904	51.5
MP_E535	233469	124727	124580	124608	122788	118366	50.7
MP_E536	254286	205926	205848	205825	202726	194011	76.3
MP_E537	201197	138588	138434	138469	133771	131491	65.4
MP_E538	243800	163534	163465	163448	156579	151667	62.2
MP_E539	249872	142658	142593	142562	132148	126163	50.5
MP_E540	301039	247371	247243	247272	245536	234086	77.8
MP_E541	274154	143832	143747	143728	141444	136872	49.9
MP_E542	251568	233021	232952	232944	230025	214929	85.4
MP_E543	294365	193147	193032	193016	189114	176680	60
MP_E544	268719	232987	232894	232894	229727	213035	79.3
MP_E545	237218	221102	221001	221067	219275	203952	86
MP_E552	239922	173880	173811	173848	163074	160814	67
MP_E555	147021	96348	96242	96225	91006	90525	61.6
MP_E557	244219	184044	183961	183966	180541	174042	71.3
MP_E560	331741	223350	223157	222998	203977	202165	60.9
MP_E561	278680	154157	154031	153948	143894	142666	51.2
MP_E562	282459	162155	161987	161979	146092	144212	51.1
MP_E563	252019	157093	156946	156945	149768	147040	58.3
MP_E564	268677	202545	202486	202512	200608	191157	71.1
MP_E565	300350	186232	186024	186039	171263	169255	56.4
MP_E566	244766	140247	140116	140123	124638	122979	50.2
MP_E567	261233	167298	167159	167177	158691	155417	59.5
MP_E568	249044	194797	194739	194766	192404	184894	74.2
MP_E569	235539	164926	164787	164819	157933	156503	66.4
MP_E570	261930	174080	173846	173808	160291	158746	60.6
MP_E571	247788	161774	161600	161626	155675	153628	62
MP_E572	243059	210011	209963	209963	208118	195211	80.3
MP_E573_1B_PCR1	302669	192195	192011	192070	185321	179853	59.4
MP_E573_2B_PCR1	268427	187770	187656	187637	181464	175949	65.5
MP_E573_3B_PCR1	284268	186655	186555	186506	180184	175074	61.6
MP_E574_1B_PCR1	221060	192587	192525	192540	189152	184344	83.4
MP_E574_2B_PCR1	210127	149721	149671	149683	146486	142455	67.8
MP_E574_3B_PCR1	212786	158773	158705	158737	155683	151691	71.3
MP_E575_1B_PCR1	179358	163839	163738	163791	158454	143728	80.1
MP_E575_2B_PCR1	290782	267537	267341	267418	260544	236894	81.5
MP_E575_3B_PCR1	242854	226243	226150	226088	221342	203071	83.6
MP_E579	274822	239381	239217	239264	237215	222313	80.9
MP_E580	248022	198894	198780	198654	193997	180023	72.6
MP_E581	267332	230831	230702	230561	225023	208026	77.8
MP_E583	272653	224305	224109	224201	218692	217558	79.8
MP_E588	312697	280862	280738	280669	276328	275083	88
MP_E590	252977	185384	185118	185227	176214	174095	68.8
MP_E592	259274	184681	184479	184500	175066	171671	66.2
MP_E593	224201	207315	207124	207293	204656	186931	83.4
MP_E594	249955	190209	190025	190035	182129	179492	71.8
MP_E595	295910	189845	189757	189719	181965	179778	60.8
MP_E596	258026	169054	168933	168930	162622	160710	62.3
MP_E597	256747	247211	247040	247074	243466	211672	82.4
MP_E598_1B_PCR1	279152	202629	202514	202479	169628	167790	60.1
MP_E598_2B_PCR1	255166	185794	185585	185606	165241	162537	63.7
MP_E598_3B_PCR1	295317	212744	212621	212550	179329	175915	59.6
MP_E599_PCR1	227837	158752	158640	158617	149085	147455	64.7
MP_E600_1B_PCR1	223328	192144	191995	192094	189551	175328	78.5
MP_E600_2B_PCR1	213056	179616	179538	179553	177399	159726	75
MP_E600_3B_PCR1	227625	184139	183970	184015	181309	160900	70.7
MP_E601	279031	198938	198802	198765	138384	136595	49
MP_E602	235646	178403	178317	178279	166832	164003	69.6
MP_E603	246248	222229	222027	222125	216649	195868	79.5
MP_E604	259050	212536	212408	212359	207540	198934	76.8
MP_E605	249824	210149	210061	210057	207799	203991	81.7
MP_E606	250144	222841	222675	222574	220757	207116	82.8
MP_E607	254981	190195	190112	190087	175745	173129	67.9
MP_E609	280927	257879	257686	257621	255822	238567	84.9
MP_E622	221667	160607	160488	160490	154727	152821	68.9
MP_E623	293975	235213	235087	235119	232291	224689	76.4
MP_E626	275127	216092	215935	215861	204876	201050	73.1
MP_E627	217222	183417	183276	183317	181063	171528	79
MP_E632	276820	210506	210307	210178	203863	200743	72.5
MP_E633	249504	197377	197210	197268	191829	188635	75.6
MP_E634	274263	197565	197459	197495	190722	181499	66.2
MP_E635	159756	129305	129177	129257	122678	120284	75.3
MP_E636	247305	194993	194854	194914	189077	181759	73.5
MP_E637	302431	248496	248361	248456	244734	231911	76.7
MP_E638	288209	264090	263738	263789	255175	237981	82.6
MP_E639	265498	225555	225377	225309	216808	200695	75.6
MP_E640	249038	204381	204264	204130	198858	185276	74.4
MP_E649	229440	188412	188291	188289	181522	178552	77.8
MP_E650	256314	217859	217778	217782	213542	205990	80.4
MP_E653	215165	151322	151115	151181	143453	141710	65.9
MP_E654	284715	227219	227072	227135	223602	214211	75.2
MP_E655	262427	186926	186747	186779	177808	175224	66.8
MP_E656	199897	122415	122367	122333	117195	115328	57.7
MP_E657	279159	183300	183115	183150	176316	173085	62
MP_E658_1B	366933	296863	296665	296672	288008	284658	77.6
MP_E658_2T	246216	155543	155458	155370	146732	144436	58.7
MP_E658_3T	233419	147644	147483	147483	137842	135974	58.3
MP_E659_1B	206323	136092	136015	135961	128256	126354	61.2
MP_E659_2B	199511	147954	147760	147859	139967	137992	69.2
MP_E659_3B	230880	180801	180709	180643	169421	166358	72.1
MP_E660_1B	244715	205866	205793	205740	202633	200453	81.9
MP_E660_2B	259674	211235	210906	211094	206120	202675	78
MP_E660_3B	233503	150329	150246	150146	145606	142539	61
MP_E661	205614	149619	149448	149413	141453	139407	67.8
MP_E663	278068	205664	205276	205553	202047	199588	71.8
MP_E666	241488	181925	181778	181832	176675	173825	72
MP_E667	233249	151155	151071	151089	146323	143755	61.6
MP_E675_1B	267610	206180	205957	205913	193690	191205	71.4
MP_E680	226011	182148	181960	181930	172439	170316	75.4
MP_E681	242861	176298	176218	176229	172826	164485	67.7
MP_E685	257425	182556	182416	182440	177703	175648	68.2
MP_E686	235454	194600	194477	194474	191431	186143	79.1
MP_E687	262871	212300	212161	212202	209263	197217	75
MP_E688	255482	216363	216301	216291	214417	210237	82.3
MP_E689	281342	222867	222668	222710	219778	213266	75.8
MP_E690	240100	188233	188077	188113	185417	176856	73.7
MP_E691_1B	311251	208703	208500	208530	201853	195788	62.9
MP_E691_2B	249044	168000	167873	167757	158104	155122	62.3
MP_E691_3B	230395	160044	160022	160016	153653	152595	66.2
MP_E692_1B	237982	180351	180240	180236	177720	173352	72.8
MP_E692_2B	242997	193987	193805	193852	191900	186970	76.9
MP_E692_3B	222676	170009	169933	169902	167034	163693	73.5
MP_E693_1B	165092	135036	134927	134958	132592	126595	76.7
MP_E693_2B	248205	201875	201748	201745	198687	188976	76.1
MP_E693_3B	297346	246788	246531	246559	242554	232257	78.1
MP_E694_1B	233172	137703	137541	137566	131587	129514	55.5
MP_E694_2B	226988	147005	146892	146877	138532	136673	60.2
MP_E694_3B	238001	146093	146006	145917	139472	137482	57.8
MP_E695_1B	292582	208212	208075	208097	202116	198924	68
MP_E695_2B	200098	151264	151153	151156	144581	141484	70.7
MP_E695_3B	248042	181381	181220	181192	176520	173161	69.8
MP_E696_1B	243938	173571	173479	173534	171753	164893	67.6
MP_E696_2B	246875	174226	174123	174183	172034	163070	66.1
MP_E696_3B	258549	175632	175498	175448	172668	165490	64
MP_E699	272486	190905	190782	190737	181937	179600	65.9
MP_E700	223333	179202	179094	179121	176409	168039	75.2
MP_E707	238292	218467	218296	218271	194244	193568	81.2
MP_E709	133532	128985	128815	128844	127141	125995	94.4
MP_E713	255695	224226	224015	223998	221198	212665	83.2
MP_E715	223102	186706	186496	186445	184272	176427	79.1
MP_E716	255574	237292	237092	237106	234453	225807	88.4
MP_E718	170060	157638	157514	157496	155620	151131	88.9
MP_E721	275324	186413	186241	186267	181977	179611	65.2
MP_E724	245185	199413	199244	199286	196364	186457	76
MP_E725_1B	290503	201607	201397	201417	197778	193372	66.6
MP_E730_1B	249251	186613	186509	186542	183496	174640	70.1
MP_E733	119546	104264	104165	104231	102106	100038	83.7
MP_E737	273004	222572	222426	222443	209052	195288	71.5
MP_E742_1B	297516	271863	271803	271791	268625	258986	87
MP_E742_2T	251944	216130	216006	216073	212144	199997	79.4
MP_E742_3T	279946	237630	237594	237500	234730	230498	82.3
MP_E746	242335	148170	147967	147891	137700	136123	56.2
MP_E747	270295	191849	191662	191739	183155	171868	63.6
MP_E748	289109	192532	192364	192429	184488	168489	58.3
MP_E749	273294	168482	168355	168404	159965	150890	55.2
MP_E750	313658	220180	220019	219956	207729	204607	65.2
MP_E753	259997	224556	224409	224361	216184	203925	78.4
MP_E756	202999	146601	146448	146475	141356	139181	68.6
MP_E757	211204	184745	184548	184644	179117	162730	77
MP_E758	218101	166014	165902	165912	162368	159539	73.1
MP_E759	273862	191766	191669	191669	186416	182206	66.5
MP_E760	241626	200931	200735	200780	190878	177685	73.5
MP_E761	235236	160293	160178	160111	155018	152745	64.9
MP_E768_1B	244463	170990	170785	170839	162353	160383	65.6
MP_E769_1B	243942	137904	137785	137748	133175	131123	53.8
MP_E769_2T	260167	156175	156013	156058	150184	148291	57
MP_E769_3T	220756	144888	144808	144772	139661	138197	62.6
MP_E770	260018	189922	189830	189876	184421	178112	68.5
MP_E771	230964	174481	174350	174412	166629	159890	69.2
MP_E772_1B	299435	222530	222379	222397	211955	199915	66.8
MP_E772_2B	245778	191903	191781	191797	183069	172879	70.3
MP_E772_3B	273009	219047	218911	218827	211509	197056	72.2
MP_E773	256637	175125	174956	174991	171095	168037	65.5
MP_E774	219977	158133	157988	158012	152334	147868	67.2
MP_E775	215465	182118	181971	181991	175297	165516	76.8
MP_E780	221631	153094	152556	152844	144887	142847	64.5
MP_E781	268578	221481	221302	221268	213137	202922	75.6
MP_E784	259956	196826	196634	196648	189126	186602	71.8
MP_E785	297341	202944	202846	202861	188891	182849	61.5
MP_E788_1B	258390	192289	192194	192170	186901	181938	70.4
MP_E788_2B	291777	221629	221472	221528	215567	205678	70.5
MP_E788_3B	256096	201419	201319	201310	195271	187522	73.2
MP_E789	292190	210419	210265	210255	202586	196739	67.3
MP_E792	288711	234020	233827	233845	228979	222165	77
MP_E400	224675	159454	159119	159060	150126	149284	66.4
MP_E798	301757	254939	254816	254834	251241	241088	79.9
MP_E800	220225	174141	173879	173821	165123	163448	74.2
MP_E801	253850	225662	225439	225548	219200	207026	81.6
MP_E804	264426	206060	205710	205639	195531	192758	72.9
MP_E805	267923	253837	253472	253610	239919	222128	82.9
MP_E809_1B	260963	225537	225373	225236	220559	217142	83.2
MP_E809_2T	285239	227206	226827	226895	216895	213465	74.8
MP_E809_3T	266274	200138	199888	199901	192161	189909	71.3
MP_E810_1B	258224	242663	242400	242480	232832	215562	83.5
MP_E810_2B	200530	188880	188627	188678	181222	168015	83.8
MP_E810_3B	312555	299908	299642	299770	287996	270520	86.6
MP_E811_1B	262671	191573	191417	191401	184815	182800	69.6
MP_E811_2B	260022	163378	163073	163084	154526	152725	58.7
MP_E811_3B	279810	192304	191904	191753	178639	175313	62.7
MP_E812	234708	134875	134693	134629	128506	126947	54.1
MP_E813_1B	266015	157160	156946	156982	147395	146107	54.9
MP_E813_2B	268006	189967	189692	189611	176175	173851	64.9
MP_E813_3B	230991	169048	168744	168783	158209	155407	67.3
MP_E814_1B	95924	87099	86849	87067	82187	77722	81
MP_E814_2B	168849	162481	162319	162336	153726	142496	84.4
MP_E814_3B	222200	214009	213803	213773	203627	189721	85.4
MP_E819	248329	233432	233234	233304	223507	208844	84.1
MP_E822	221999	152735	152624	152605	147968	146562	66
MP_E823	226681	212746	212508	212681	203492	189603	83.6
MP_E824	320401	317011	316823	316908	316213	299687	93.5
MP_E825	200915	171997	171794	171870	162289	153409	76.4
MP_E826	200297	198671	198603	198628	198047	191704	95.7
MP_E829	238185	162869	162492	162470	148461	146944	61.7
MP_E831	228992	166426	166191	166129	157995	155601	68
MP_E832	231265	167204	167116	167123	163101	159131	68.8
MP_E833	208730	197393	197234	197275	189719	178488	85.5
MP_E840	227822	175387	175192	175111	156206	154751	67.9
MP_E841	212890	170985	170754	170824	163254	161244	75.7
MP_E843	157999	153294	153170	153167	148040	141217	89.4
MP_E846	272715	182548	182339	182285	141161	137341	50.4
MP_E852	297425	221191	220835	220942	205596	203387	68.4
MP_E853	126250	122102	122092	122097	119429	118023	93.5
MP_E854	235284	158904	158767	158723	148084	140591	59.8
MP_E855	100467	96350	96284	96326	96079	93445	93
MP_E860_1B	283953	194544	194398	194326	179384	177307	62.4
MP_E860_2B	288103	202049	201821	201759	184625	182602	63.4
MP_E860_3B	273837	167991	167748	167839	154486	152797	55.8
MP_E861_1B	198865	163435	163284	163251	157844	153753	77.3
MP_E861_2B	212075	155519	155415	155416	150869	146638	69.1
MP_E861_3B	255269	217567	217481	217473	213007	208258	81.6
MP_E862_1B	261579	252330	252216	252272	246963	236787	90.5
MP_E862_2B	201070	190229	190003	190052	182524	171704	85.4
MP_E862_3B	228497	214568	214389	214473	205628	193775	84.8
MP_E866	229918	157061	156825	156742	151241	149659	65.1
MP_E867	180391	153560	153435	153390	146559	140636	78
MP_E868	211240	198159	198086	198078	193887	188488	89.2
MP_E869	214839	203170	203000	203049	194058	183459	85.4
MP_E870	197684	187149	187032	187041	181282	172956	87.5
MP_E871	218405	197042	196811	196715	184978	174506	79.9
MP_E856	276579	209631	209280	209184	201521	199855	72.3
MP_E857	209085	162706	162406	162346	156808	155900	74.6
MP_E858	215464	166717	166580	166625	163269	160584	74.5
MP_E859	242516	231665	231455	231469	223825	217775	89.8
MP_E872_1B	229280	164401	164112	164111	157078	155271	67.7
MP_E872_2B	277493	204360	203993	204074	192611	190326	68.6
MP_E872_3B	254921	181830	181662	181615	173689	171637	67.3
MP_E873_1B	187848	139132	138977	138975	135755	131784	70.2
MP_E873_2B	268999	205705	205452	205519	200252	193958	72.1
MP_E873_3B	243840	190719	190534	190532	186392	181323	74.4
MP_E874_1B	186693	180981	180794	180844	177147	169273	90.7
MP_E874_2B	216811	208797	208608	208629	203463	191864	88.5
MP_E874_3B	202945	193373	193058	193232	188282	177410	87.4
MP_E875	369032	305378	305125	305166	297491	285580	77.4
MP_E876	241935	235567	235351	235362	231401	218712	90.4
MP_E880	194628	134746	134405	134479	124759	123281	63.3
MP_E881	246088	227072	226655	226824	220031	212894	86.5
MP_E885_1B	211984	142985	142642	142772	137285	136115	64.2
MP_E885_2T	232504	151381	151023	150959	143674	142208	61.2
MP_E885_3T	185932	119723	119445	119450	113207	112178	60.3
MP_E886_1B	242022	219240	218923	218941	214499	210426	86.9
MP_E886_2B	230543	189594	189299	189248	182430	176588	76.6
MP_E886_3B	223125	191583	191315	191434	186617	182209	81.7
MP_E892	242413	205167	204839	204894	198787	193438	79.8
MP_E895	233946	173595	173382	173326	169544	167154	71.4
MP_E896	259676	226681	226488	226546	224733	218428	84.1
MP_E901	225698	200138	199933	200043	197513	194485	86.2
MP_E903_1B	204819	134629	134369	134474	127592	126529	61.8
MP_E904_1B	185581	158322	158174	158179	152641	146336	78.9
MP_E904_2B	239898	211954	211743	211768	206529	197354	82.3
MP_E904_3B	230947	197155	197007	196972	192157	183578	79.5
MP_E907	235679	185976	185802	185784	181536	173927	73.8
MP_POSITIVE	69279	68510	68508	68400	68237	68236	98.5
