Percent	Sample	TerminalTaxa
0.00450062365784973	MP_E234_3B_NO20	zzOther
0.629601963504429	MP_E274_1B_NO20	zzOther
0.00121813065669424	MP_E49_2B_DY20	zzOther
0.00122104594795902	MP_E66_1B_DY20	zzOther
0.00584385226741468	MP_E292_3B_NO20	zzOther
0.461902881958152	MP_E888_WCOA21	zzOther
0.00419337760841192	MP_E282_3B_NO20	zzOther
0.0026083781104909	MP_E2139_2T_QiavacTest	zzOther
0.0195656427313637	MP_E2140_Kotzebue23	zzOther
0.00503163641395273	MP_E40_1B_DY20	zzOther
0.0017950420937371	MP_E50_2B_DY20	zzOther
0.00150480031299847	MP_E233_1B_NO20	zzOther
0.0034938403594463	MP_E259_1B_NO20	zzOther
0.000442963960452178	MP_E277_2B_NO20	zzOther
0.00056657223796034	MP_E281_3B_NO20	zzOther
0.00312644109394174	MP_E283_1B_NO20	zzOther
0.0545987860482677	MP_E285_1B_NO20	zzOther
0.00117231461798174	MP_E288_2B_NO20	zzOther
0.00123942870599512	MP_E293_2B_NO20	zzOther
0.000967857453954182	MP_E295_1B_NO20	zzOther
0.00150831837584277	MP_E300_1B_NO20	zzOther
0.684472759944458	MP_E782_WCOA21	zzOther
0.0149870469094568	MP_E65_1B_DY20	zzOther
0.00701372937525206	MP_E290_3B_NO20	zzOther
0.00434555883886668	MP_E2141_Kotzebue23	zzOther
0.00174778577389769	MP_E239_2B_NO20	zzOther
0.00104334035849175	MP_E243_2B_NO20	zzOther
0.164547112772172	MP_E249_2B_NO20	zzOther
0.017074926623964	MP_E291_2B_NO20	zzOther
0.031796075199957	MP_E293_1B_NO20	zzOther
0.0121813065669424	MP_E49_2B_DY20	zzOther
0.00238592874662391	MP_E237_1B_NO20	zzOther
0.0339356918639179	MP_E289_2B_NO20	zzOther
0.0116226632635509	MP_E295_2B_NO20	zzOther
0.00278139358944406	MP_E264_2B_NO20	zzOther
0.0024419428096994	MP_E32_2B_DY20	zzOther
0.00127561596305816	MP_E34_2B_DY20	zzOther
0.00117203066032207	MP_E36_2B_DY20	zzOther
0.00235513006205768	MP_E38_2B_DY20	zzOther
0.00164264301260729	MP_E40_2B_DY20	zzOther
0.0101835586445683	MP_E43_1B_DY20	zzOther
0.000717880243217826	MP_E47_1B_DY20	zzOther
0.0357464968433094	MP_E49_1B_DY20	zzOther
0.00913597992520678	MP_E49_2B_DY20	zzOther
0.0134934556739981	MP_E51_1B_DY20	zzOther
0.0202995308552869	MP_E51_2B_DY20	zzOther
0.0502436472758307	MP_E53_1B_DY20	zzOther
0.0179448782842221	MP_E53_2B_DY20	zzOther
0.00216550210775539	MP_E55_1B_DY20	zzOther
0.00141510768969519	MP_E55_2B_DY20	zzOther
0.0050466454226926	MP_E60_2B_DY20	zzOther
0.00169070282516442	MP_E62_2B_DY20	zzOther
0.00157959583407925	MP_E66_2B_DY20	zzOther
0.00104182945251862	MP_E68_2B_DY20	zzOther
0.00221376073673957	MP_E72_2B_DY20	zzOther
0.00100320020866564	MP_E233_1B_NO20	zzOther
0.0334332043154551	MP_E234_3B_NO20	zzOther
0.000525430853299706	MP_E235_2B_NO20	zzOther
0.0730094196466917	MP_E237_1B_NO20	zzOther
0.00988723607259209	MP_E245_2B_NO20	zzOther
0.00198975277321793	MP_E249_1B_NO20	zzOther
0.0298542410583621	MP_E255_1B_NO20	zzOther
0.00179890626499089	MP_E259_2B_NO20	zzOther
0.00828866662982815	MP_E261_2B_NO20	zzOther
0.0173464716794758	MP_E263_2B_NO20	zzOther
0.00618365453983304	MP_E265_1B_NO20	zzOther
0.00130442722600506	MP_E267_1B_NO20	zzOther
0.000561984028413912	MP_E268_2B_NO20	zzOther
0.00117109731818714	MP_E269_1B_NO20	zzOther
0.000585370422403297	MP_E277_1B_NO20	zzOther
0.00221481980226089	MP_E277_2B_NO20	zzOther
0.0381944282713295	MP_E279_2B_NO20	zzOther
0.00100862373291644	MP_E281_2B_NO20	zzOther
0.0135977337110482	MP_E281_3B_NO20	zzOther
0.00859771300833978	MP_E283_1B_NO20	zzOther
0.00453750453750454	MP_E287_1B_NO20	zzOther
0.0242587437609543	MP_E287_3B_NO20	zzOther
0.0544107070264861	MP_E288_1B_NO20	zzOther
0.0101600600225084	MP_E288_2B_NO20	zzOther
0.0152839213147769	MP_E292_3B_NO20	zzOther
0.0026869922704189	MP_E293_1B_NO20	zzOther
0.000798046382455748	MP_E294_2B_NO20	zzOther
0.000798696527267499	MP_E296_1B_NO20	zzOther
0.00381644793649431	MP_E299_2B_NO20	zzOther
0.0428687548018573	MP_E299_3B_NO20	zzOther
0.0191053660940085	MP_E300_1B_NO20	zzOther
0.00156835683254654	MP_E828_WCOA21	zzOther
0.0481390071138755	MP_E1005_1T_NA128	zzOther
0.000975505067748827	MP_E1021_1T_NA128	zzOther
0.00125827314593452	MP_E1634_Chaba22	zzOther
0.0147877634472205	MP_E234_3B_NO20	zzOther
0.00190822396824715	MP_E299_2B_NO20	zzOther
0.0222726168299992	MP_E2090_SKQ23_12S	zzOther
0.0025717849473427	MP_E234_3B_NO20	zzOther
0.00746250093281262	MP_E58_1B_DY20	zzOther
0.0793502837011649	MP_E283_2B_NO20	zzOther
0.0033000033000033	MP_E287_1B_NO20	zzOther
0.00121293718804772	MP_E287_3B_NO20	zzOther
0.0105780044316271	MP_E299_3B_NO20	zzOther
0.00177077338527602	MP_E1014_1T_NA128	zzOther
0.00695289414218669	MP_E2141_Kotzebue23	zzOther
0.00465527675620316	MP_E32_1B_DY20	zzOther
0.0494493418964128	MP_E32_2B_DY20	zzOther
0.00734573947110676	MP_E34_1B_DY20	zzOther
0.00956711972293621	MP_E34_2B_DY20	zzOther
0.0210319210285288	MP_E36_1B_DY20	zzOther
0.0920044068352828	MP_E36_2B_DY20	zzOther
0.00490226116796372	MP_E38_1B_DY20	zzOther
0.00235513006205768	MP_E38_2B_DY20	zzOther
0.00143805230196222	MP_E39_1B_DY20	zzOther
0.00251581820697636	MP_E40_1B_DY20	zzOther
0.00381883449171313	MP_E43_1B_DY20	zzOther
0.00203657692151033	MP_E43_2B_DY20	zzOther
0.138934479415559	MP_E44_DY20	zzOther
0.121538089267252	MP_E49_1B_DY20	zzOther
0.0468980302827281	MP_E49_2B_DY20	zzOther
0.00314784647952719	MP_E50_1B_DY20	zzOther
0.00568145502063078	MP_E51_1B_DY20	zzOther
0.0199598050821793	MP_E53_1B_DY20	zzOther
0.0452228517530315	MP_E54_1B_DY20	zzOther
0.0129930126465323	MP_E55_1B_DY20	zzOther
0.00283021537939037	MP_E55_2B_DY20	zzOther
0.00559687569960946	MP_E58_1B_DY20	zzOther
0.00794677108242246	MP_E58_2B_DY20	zzOther
0.00525793455185967	MP_E60_1B_DY20	zzOther
0.00450854086710512	MP_E62_2B_DY20	zzOther
0.00423285542379953	MP_E64_1B_DY20	zzOther
0.00190554832152952	MP_E64_2B_DY20	zzOther
0.0183156892193853	MP_E66_1B_DY20	zzOther
0.00391386368795548	MP_E68_1B_DY20	zzOther
0.0369849455644111	MP_E68_2B_DY20	zzOther
0.056748820482365	MP_E70_1B_DY20	zzOther
0.0542888165038002	MP_E70_2B_DY20	zzOther
0.0701024233300865	MP_E72_2B_DY20	zzOther
0.0145464030256518	MP_E233_1B_NO20	zzOther
0.0546504301310324	MP_E234_3B_NO20	zzOther
0.00284187791292486	MP_E235_1B_NO20	zzOther
0.00244380471067796	MP_E235_3B_NO20	zzOther
0.00334030024527348	MP_E237_1B_NO20	zzOther
0.0357879977840856	MP_E239_1B_NO20	zzOther
0.00830198242601404	MP_E239_2B_NO20	zzOther
0.00434440722735586	MP_E241_1B_NO20	zzOther
0.0345731783976005	MP_E241_2B_NO20	zzOther
0.0291426240018651	MP_E243_1B_NO20	zzOther
0.100160674415208	MP_E243_2B_NO20	zzOther
0.149297264696141	MP_E245_2B_NO20	zzOther
0.152351065445159	MP_E247_2B_NO20	zzOther
0.00101523873338816	MP_E251_2B_NO20	zzOther
0.010598459690525	MP_E253_NO20	zzOther
0.00117075455130832	MP_E255_1B_NO20	zzOther
0.00871717981798529	MP_E256_1B_NO20	zzOther
0.000461718887072795	MP_E256_2B_NO20	zzOther
0.0260870825462925	MP_E257_2B_NO20	zzOther
0.0101938021682817	MP_E259_2B_NO20	zzOther
0.0251894177930093	MP_E261_1B_NO20	zzOther
0.0186494999171133	MP_E261_2B_NO20	zzOther
0.0611944973137061	MP_E263_2B_NO20	zzOther
0.00343536363324058	MP_E265_1B_NO20	zzOther
0.0118142019834732	MP_E273_1B_NO20	zzOther
0.000561643143179686	MP_E274_1B_NO20	zzOther
0.0105366676032593	MP_E277_1B_NO20	zzOther
0.0101881710904001	MP_E277_2B_NO20	zzOther
0.00539607165983164	MP_E279_1B_NO20	zzOther
0.00838414279126745	MP_E279_2B_NO20	zzOther
0.00728770018401443	MP_E281_1B_NO20	zzOther
0.00806898986333148	MP_E281_2B_NO20	zzOther
0.00509915014164306	MP_E281_3B_NO20	zzOther
0.0625288218788348	MP_E283_1B_NO20	zzOther
0.0535375408104245	MP_E283_2B_NO20	zzOther
0.0205583258829323	MP_E283_3B_NO20	zzOther
0.011962511962512	MP_E287_1B_NO20	zzOther
0.18609084410353	MP_E287_2B_NO20	zzOther
0.00424528015816701	MP_E287_3B_NO20	zzOther
0.000625410425591795	MP_E288_1B_NO20	zzOther
0.00468925847192697	MP_E288_2B_NO20	zzOther
0.000534490683827381	MP_E290_1B_NO20	zzOther
0.0214609987618655	MP_E291_1B_NO20	zzOther
0.00201167778956844	MP_E292_1B_NO20	zzOther
0.164526917682598	MP_E292_3B_NO20	zzOther
0.00145178618093127	MP_E295_1B_NO20	zzOther
0.000384850735642181	MP_E295_3B_NO20	zzOther
0.00638957221814	MP_E296_1B_NO20	zzOther
0.0031094251117172	MP_E296_2B_NO20	zzOther
0.0218100243025985	MP_E296_3B_NO20	zzOther
0.00147274682009416	MP_E297_2B_NO20	zzOther
0.00463739164556059	MP_E297_3B_NO20	zzOther
0.0138379884028729	MP_E299_1B_NO20	zzOther
0.00906406384917398	MP_E299_2B_NO20	zzOther
0.0656949748911579	MP_E299_3B_NO20	zzOther
0.00201109116779036	MP_E300_1B_NO20	zzOther
0.110118410728297	MP_E300_2B_NO20	zzOther
0.0205380084249532	MP_E300_3B_NO20	zzOther
0.217810862972153	MP_E611_1B_WCOA21	zzOther
0.0077264825188333	MP_E614_WCOA21	zzOther
0.213971463193633	MP_E619_WCOA21	zzOther
1.87467070040961	MP_E645_WCOA21	zzOther
0.240007836990596	MP_E668_WCOA21	zzOther
0.00515204987184276	MP_E671_WCOA21	zzOther
0.183191848561405	MP_E678_WCOA21	zzOther
0.0217017813545529	MP_E697_WCOA21	zzOther
0.117936966047578	MP_E777_WCOA21	zzOther
0.28587764436821	MP_E782_WCOA21	zzOther
0.106757301436866	MP_E786_WCOA21	zzOther
0.582682553739635	MP_E790_WCOA21	zzOther
0.237592397043295	MP_E806_1B_WCOA21	zzOther
0.58294998035712	MP_E815_WCOA21	zzOther
0.0548924891391289	MP_E828_WCOA21	zzOther
1.55195681511471	MP_E882_1B_WCOA21	zzOther
0.0355309909198579	MP_E888_WCOA21	zzOther
0.48881917338489	MP_E893_WCOA21	zzOther
0.312337324310255	MP_E902_1B_WCOA21	zzOther
0.00898866304872979	MP_E969_1T_NA128	zzOther
0.00596703214738569	MP_E970_1T_NA128	zzOther
0.103206274941516	MP_E972_1T_NA128	zzOther
0.0817843866171004	MP_E973_1T_NA128	zzOther
0.466933386259414	MP_E977_2T_NA128	zzOther
0.00582168995342648	MP_E978_2T_NA128	zzOther
0.0272457728984694	MP_E979_1T_NA128	zzOther
0.791717417783191	MP_E980_1T_NA128	zzOther
0.587455784300427	MP_E985_1T_NA128	zzOther
0.293577124345876	MP_E991_1T_NA128	zzOther
0.0051252701444472	MP_E996_1T_NA128	zzOther
0.00534877856820839	MP_E1005_1T_NA128	zzOther
0.00417271710647105	MP_E1011_2T_NA128	zzOther
0.133400453058142	MP_E1012_1T_NA128	zzOther
