ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_10100	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10101	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca sp_ RCC2608
ASV_10102	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	NA	NA	NA
ASV_10103	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10105	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10106	Bacteria	Candidatus Parcubacteria	NA	NA	NA	NA	NA
ASV_10107	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10108	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	NA
ASV_10109	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus
ASV_1011	Eukaryota	Chordata	Actinopteri	Perciformes	Anoplopomatidae	Anoplopoma	Anoplopoma fimbria
ASV_10110	Eukaryota	Chordata	Actinopteri	Perciformes	Anoplopomatidae	Anoplopoma	Anoplopoma fimbria
ASV_10111	Eukaryota	Chordata	Actinopteri	Perciformes	Anoplopomatidae	Anoplopoma	Anoplopoma fimbria
ASV_10112	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	Nitrospina sp_ SCGC AAA001_C22
ASV_10113	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	NA	NA
ASV_10114	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10115	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10116	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10117	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10118	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10119	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina sp_ clone 124
ASV_1012	Eukaryota	Chordata	Actinopteri	Perciformes	Anoplopomatidae	Anoplopoma	Anoplopoma fimbria
ASV_10121	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	NA
ASV_10122	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10123	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10124	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10125	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10126	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10127	Bacteria	Bacillota	Clostridia	Peptostreptococcales	NA	NA	NA
ASV_10128	Bacteria	Planctomycetota	Candidatus Brocadiia	Candidatus Brocadiales	NA	NA	NA
ASV_10129	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_1013	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10130	Eukaryota	Bolidophyceae__p	Bolidophyceae	Parmales	Triparmaceae	NA	NA
ASV_10131	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10132	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10133	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10134	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10135	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA
ASV_10136	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10137	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10138	Bacteria	Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Hellea	Hellea balneolensis
ASV_10139	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	NA
ASV_1014	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10140	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Aureococcus	Aureococcus anophagefferens
ASV_10141	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Aureococcus	Aureococcus anophagefferens
ASV_10142	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Aureococcus	Aureococcus anophagefferens
ASV_10143	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10144	Eukaryota	Foraminifera	Rotaliida__c	Rotaliida	Elphidiidae	Elphidium	Elphidium williamsoni
ASV_10145	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10146	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	NA
ASV_10147	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10148	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	NA	NA	NA
ASV_10149	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	NA	NA	NA
ASV_1015	Bacteria	Pseudomonadota	NA	NA	NA	NA	NA
ASV_10150	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10151	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10152	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10153	Eukaryota	Bacillariophyta	NA	NA	NA	NA	NA
ASV_10154	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas antarctica
ASV_10155	Bacteria	Cyanobacteriota	NA	NA	NA	NA	NA
ASV_10156	Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	Thalassionema	Thalassionema sp_ CCMP1100
ASV_10157	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina camella
ASV_10158	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10159	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1016	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii
ASV_10160	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10161	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10162	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10163	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10164	Eukaryota	Dinophyceae__p	Dinophyceae	Dinophysales	Dinophysaceae	Dinophysis	Dinophysis cf_ acuta Dph32
ASV_10165	Bacteria	Bacillota	Clostridia	Lachnospirales	NA	NA	NA
ASV_10166	Bacteria	Pseudomonadota	Gammaproteobacteria	Kangiellales	Kangiellaceae	Kangiella	Kangiella sp_ KLE1212
ASV_10167	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	NA
ASV_10168	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	NA
ASV_10169	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	NA
ASV_1017	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	NA	NA	NA
ASV_10170	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10171	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10172	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10173	Eukaryota	Chordata	Actinopteri	Perciformes	Anoplopomatidae	Anoplopoma	Anoplopoma fimbria
ASV_10174	Eukaryota	Chordata	Actinopteri	Perciformes	Anoplopomatidae	Anoplopoma	Anoplopoma fimbria
ASV_10175	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10176	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10177	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	NA	NA	NA
ASV_10178	Eukaryota	Haptophyta	Phaeocystales__c	Phaeocystales	Phaeocystaceae	NA	NA
ASV_10179	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_1018	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10180	Bacteria	Candidatus Latescibacterota	NA	NA	NA	NA	NA
ASV_10181	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	NA
ASV_10182	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	NA
ASV_10183	Bacteria	Planctomycetota	Candidatus Brocadiia	Candidatus Brocadiales	NA	NA	NA
ASV_10184	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	NA	NA	NA
ASV_10185	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	NA
ASV_10186	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10187	Bacteria	Candidatus Peregrinibacteria	NA	NA	NA	NA	NA
ASV_10188	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10189	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1019	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10190	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10191	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	NA	NA	NA	NA
ASV_10192	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	NA
ASV_10193	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10194	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10195	Bacteria	Candidatus Paceibacterota	NA	NA	NA	NA	NA
ASV_10196	Eukaryota	Bolidophyceae__p	Bolidophyceae	Parmales	Triparmaceae	NA	NA
ASV_10197	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_10198	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10199	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_102	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_1020	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	NA	NA
ASV_10200	Eukaryota	Dictyochophyceae__p	Dictyochophyceae	Florenciellales	Florenciella__f	Florenciella	NA
ASV_10201	Bacteria	Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	NA	NA
ASV_10202	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10203	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	NA
ASV_10204	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA
ASV_10205	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10206	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10207	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
ASV_10208	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10209	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_1021	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii
ASV_10210	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10211	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
ASV_10212	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	NA	NA	NA
ASV_10213	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10214	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10215	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10216	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10217	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10218	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
ASV_10219	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1022	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10220	Eukaryota	Dictyochophyceae__p	Dictyochophyceae	Florenciellales	Florenciella__f	Florenciella	NA
ASV_10221	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10222	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10223	Viruses	Lenarviricota	Howeltoviricetes	Cryppavirales	NA	NA	NA
ASV_10224	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10225	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	NA
ASV_10226	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_10227	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10228	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10229	Eukaryota	Bacillariophyta	NA	NA	NA	NA	NA
ASV_1023	Eukaryota	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Megaptera	Megaptera novaeangliae
ASV_10230	Bacteria	Candidatus Latescibacterota	NA	NA	NA	NA	NA
ASV_10231	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10232	Eukaryota	Chlorophyta	Trebouxiophyceae	Picochlorum__f__o	Picochlorum__f	Picochlorum	NA
ASV_10233	Eukaryota	Cryptophyceae__p	Cryptophyceae	NA	NA	NA	NA
ASV_10234	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	NA
ASV_10235	Eukaryota	Telonemida__c__p	Telonemida__c	NA	NA	NA	NA
ASV_10236	Bacteria	Candidatus Parcubacteria	NA	NA	NA	NA	NA
ASV_10237	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10238	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10239	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Croceitalea	NA
ASV_1024	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10240	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10241	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	NA	NA
ASV_10242	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10243	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	NA	NA
ASV_10244	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10245	Bacteria	Gemmatimonadota	NA	NA	NA	NA	NA
ASV_10246	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10247	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus
ASV_10248	Bacteria	Chloroflexota	NA	NA	NA	NA	NA
ASV_10249	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1025	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10250	Eukaryota	Chordata	Actinopteri	Perciformes	Anoplopomatidae	Anoplopoma	Anoplopoma fimbria
ASV_10251	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	NA
ASV_10252	Bacteria	Acidobacteriota	NA	NA	NA	NA	NA
ASV_10254	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10255	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10256	Eukaryota	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	NA	NA	NA
ASV_10257	Bacteria	Acidobacteriota	NA	NA	NA	NA	NA
ASV_10258	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10259	Bacteria	Candidatus Latescibacterota	NA	NA	NA	NA	NA
ASV_1026	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Sulfurimonas sp_ MA01
ASV_10260	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10261	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10262	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10263	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_10264	Bacteria	Candidatus Schekmaniibacteriota	NA	NA	NA	NA	NA
ASV_10265	Bacteria	Myxococcota	Polyangiales__c	Polyangiales	NA	NA	NA
ASV_10266	Bacteria	Candidatus Falkowbacteria	NA	NA	NA	NA	NA
ASV_10267	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10268	Eukaryota	Streptophyta	Mesostigmatophyceae	Spirotaenia__f__o	NA	NA	NA
ASV_10269	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1027	Bacteria	Deltaproteobacteria__p	Deltaproteobacteria	NA	NA	NA	NA
ASV_10270	Bacteria	Candidatus Campbellbacteria	NA	NA	NA	NA	NA
ASV_10271	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
ASV_10272	Eukaryota	Bolidophyceae__p	Bolidophyceae	Parmales	Triparmaceae	NA	NA
ASV_10273	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10274	Bacteria	NA	NA	NA	NA	NA	NA
ASV_10275	Bacteria	Candidatus Paceibacterota	NA	NA	NA	NA	NA
ASV_10276	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	NA	NA
ASV_10277	Bacteria	Candidatus Moduliflexota	Candidatus Moduliflexia	Candidatus Moduliflexales	Candidatus Moduliflexaceae	NA	NA
ASV_10278	Eukaryota	Dictyochophyceae__p	Dictyochophyceae	Florenciellales	Florenciella__f	Florenciella	NA
ASV_10279	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Bacterioplanes	NA
ASV_1028	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
ASV_10280	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	NA
