x	MP_E446_1B_PCR2	MP_E446_1B_PCR3	MP_E446_2B_PCR2	MP_E446_2B_PCR3	MP_E446_3B_PCR2	MP_E446_3B_PCR3	MP_E449_1B_PCR2	MP_E449_1B_PCR3	MP_E449_2B_PCR2	MP_E449_2B_PCR3	MP_E449_3B_PCR2	MP_E449_3B_PCR3	MP_E475_PCR2	MP_E475_PCR3	MP_E486_PCR2	MP_E486_PCR3	MP_E492_1B_PCR2	MP_E492_1B_PCR3	MP_E573_1B_PCR2	MP_E573_1B_PCR3	MP_E573_2B_PCR2	MP_E573_2B_PCR3	MP_E573_3B_PCR2	MP_E573_3B_PCR3	MP_E598_1B_PCR2	MP_E598_1B_PCR3	MP_E598_2B_PCR2	MP_E598_2B_PCR3	MP_E598_3B_PCR2	MP_E598_3B_PCR3
ASV_230	0.00889824076545808	0	0.0077011089596902	0	0.055387772711902	0	0.00749628699534762	0.0110876627576496	0.00255331317918131	0.0599954670091593	0.00224817111279974	0.0113334169847444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_231	0	0	0.0346549903186059	0.11094674556213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_233	0.337086297232647	0.268331416680357	0.287691427565569	0.333627093037895	0.285684301356126	0.360652834754892	0.0370129170395289	0.0524816037195413	0.0592368657570063	0.0706613278107876	0.0526072040395139	0.0518099062159744	0	0	0.08653690137798	0.0513791062636984	0.0256695473603149	0.0230496181446594	0.194607801357993	0.0991926013989074	0.107408965268598	0.0959938824237642	0.202442408111986	0.205795102514422	0.622685748696332	0.783477060437098	0.655592976490207	1.28033166686989	1.72483893163195	1.42237819983485
ASV_239	0.273751760019681	0.0164284540824708	0.00330047526843866	0.00157371270300894	0	0	0	0	0	0	0	0	0	0	0	0.043574685059086	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_24	0.203612685750776	0.991183396309074	0.52257525083612	1.21923391665618	0.837229911729381	1.17463034560104	0.680756562765006	0.745460526072639	1.13264972628483	0.852824453263531	0.758982567681191	1.11755586767426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_242	0	0	0	0	0	0	0.0637184394604547	0.0654172102701324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_249	0	0	0	0.113307314616644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_25	1.11070981790012	1.07332566672143	0.83502024291498	0.958391036132444	0.893783742814165	1.14688781985066	0.035138845290692	0.0421331184790683	0.0388103603235558	0.0475519627405929	0.0355211035822358	0.0469527275082268	0.000465458336824271	0.000839655237559458	0.177280457684056	0.285511742402071	0.417130144605117	0.402599996926718	0.254268587175772	0.137119184286725	0.125811200576854	0.168802801719755	0.251266753597818	0.188827953104988	0.959653550974388	1.1832834322391	0.716901546610862	1.50997845791164	1.96253205729655	1.967382328654
ASV_250	0.108872592895016	0	0.0429061784897025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_251	0	0	0	0	0.166163318135706	0	0	0.00517424262023646	0.0148092164392516	0.00311087606714159	0.0152875635670382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167908114963471	0	0	0	0	0	0	0
ASV_256	0	0	0	0	0.00932846698305717	0	0	0	0	0	0	0	0	0	0	0	0	0.421039691442445	0	0	0	0	0	0	0	0	0	0	0	0
ASV_257	0.0905526854367204	0	0.00220031684562577	0	0.0274023717627304	0.0289230587610306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_259	0	0.0383330595257653	0.00275039605703221	0.0413099584539846	0.0501405100339323	0.079685978219166	0.00234258968604613	0	0	0	0	0	0	0	0	0	0	0.0891251901593497	0	0.00291742945290904	0	0	0	0	0	0	0	0	0	0
ASV_260	0	0	0	0.105438751101599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126424046137674	0	0	0	0	0	0	0	0	0	0	0
ASV_262	0	0	0	0	0.0734616774915752	0	0	0.00221753255152991	0	0	0	0	0	0	0	0	0	0	0.0591872875176378	0.103568745578271	0.456300324480231	0.318488177702574	0.126824214493686	0.114938754063906	0	0	0	0	0	0
ASV_265	0	0	0	0	0.152753646847561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_28	0	0	0	0	0.155668792779767	0	0	0	0	0	0	0	0.413327003099953	0.43410175781824	0	0	8.53940275519808	4.89420225271601	0	0	0	0	0	0	0	0.487656202377324	0.570578425922898	0	0	4.18455821635012
ASV_280	0	0	0.170524555535997	0.0523259473750472	0.175491785118763	0.418498952276953	0.00796480493255684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150092129721902	0	0	0	0	0	0	0	0
ASV_282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106537117531748	0	0	0	0	0	0	0	0	0	0	0
ASV_286	0	0	0	0	0	0	0	0.0158923166192977	0	0.0462187301403894	0.0211328084603175	0.0048571787077476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_292	0	0	0.0038505544798451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213912894669291	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126821844574952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_299	0	0	0	0	0.00816240861017502	0	0	0.0181098491708276	0	0.00222205433367257	0.00584524489327932	0.000809529784624601	0	0	0	0	0	0	0.023201416706914	0.0116697178116362	0.00262889075832232	0	0	0.0240824056133898	0	0	0	0	0	0
ASV_307	0.0214604630225754	0	0.0104515050167224	0.00747513533929246	0.0134096712881447	0.00472213204261724	0	0.000739177517176638	0	0.000444410866734513	0	0	0	0	0.00060095070401375	0.0013007368674354	0	0.00153664120964396	0.00142049490042331	0	0	0	0	0	0.00256249279298902	0.0179285368521075	0.0130791616257398	0.0406454497419014	0.0203290173265778	0.0268373245251858
ASV_312	0	0	0	0	0	0	0	0	0.0102132527167252	0.0066661630010177	0	0	0	0	0	0	0	0	0	0	0.0660978247806754	0	0	0	0	0	0	0	0	0
ASV_315	0	0	0	0	0	0	0	0	0	0.0186652564028496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31195654122667	0	0	0	0
