x	MP_E446_1B_PCR2	MP_E446_1B_PCR3	MP_E446_2B_PCR2	MP_E446_2B_PCR3	MP_E446_3B_PCR2	MP_E446_3B_PCR3	MP_E449_1B_PCR2	MP_E449_1B_PCR3	MP_E449_2B_PCR2	MP_E449_2B_PCR3	MP_E449_3B_PCR2	MP_E449_3B_PCR3	MP_E475_PCR2	MP_E475_PCR3	MP_E486_PCR2	MP_E486_PCR3	MP_E492_1B_PCR2	MP_E492_1B_PCR3	MP_E573_1B_PCR2	MP_E573_1B_PCR3	MP_E573_2B_PCR2	MP_E573_2B_PCR3	MP_E573_3B_PCR2	MP_E573_3B_PCR3	MP_E598_1B_PCR2	MP_E598_1B_PCR3	MP_E598_2B_PCR2	MP_E598_2B_PCR3	MP_E598_3B_PCR2	MP_E598_3B_PCR3
ASV_13	0.345984537998105	0	0.0165023763421933	0.00668827898778799	0	0	15.3851920220766	15.5389897660873	0.0500449383119536	0.0679948626103806	4.82367593962312	4.86325018113229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0572213321126116	0.73365036784132	0.9883029961844	0.0846407927332783
ASV_14	7.67918178059032	10.152784622967	0	0	10.9189706036684	2.00808665112298	0	0	0.444787155813383	1.15813471871014	0	0	0	0	0	7.22689403547109	0	25.5020975152512	1.32200725399396	0	0	0.761849753303857	0	0	0	0	0	0	0	0
ASV_15	5.23844668121791	0	0	0	1.00455928823797	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0188073524816	27.1554333476774	0	0	0	0	0	0	0	0	0	0
ASV_16	0	0	0	2.84527256704016	0	0	0.693406547069655	0.614256516773786	0.823188168968053	0.80838336659008	1.04315139633908	1.16369906539786	0.0232729168412135	0.0344258647399378	0.976544894022343	6.7716361318687	30.0697356036622	1.51820151512823	0	0	0	0	0	4.48206408109203	0	0	3.70875976849884	0	0	0
ASV_17	0	0	0	0	0	0	0	0	0	0	7.24360732544075	7.33555414337582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459293582083486	0	0
ASV_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0823887042245518	0.195467773344906	4.76317449825742	7.75435328189254	0	0	0	0	0	0	0	0
ASV_19	0.495684353228753	0.525710530639067	0.373503784544974	0.467786100969407	0.329411490339206	0.509990260602662	0	0.000739177517176638	0	0.00488851953407965	0.000449634222559947	0.0004047648923123	0	0	1.06428369680835	1.40154397466165	0.973303670745273	0.748344269096609	1.00381639629914	0.877416907962394	0.662480471097224	0.903806808244085	1.46592120226974	1.36229789935744	1.24537149739266	1.69783243989458	1.45832652126999	2.81266512213958	3.01651341715144	3.10900082576383
ASV_20	0.808693057801925	1.24856251026778	0.434012497799683	0.525226614629233	0.338156928135822	1.02234158722663	0	0	0	0	0	0	0	0	2.06546756969526	2.11239667271509	1.42786857191752	3.26997249412235	1.01991533850393	0.598802395209581	0.668113808436486	0.377060716130633	0.398335208902703	0.556084638709183	1.46830837038271	2.68748767413091	0.338423307066017	3.28618461163273	1.43397760680553	0.386044591246903
ASV_21	0.0497254631010893	0.240950659876239	0.0313545150501672	0.216385496663729	0.941592136102333	0.782103119558481	0	0	0.00868126480921644	0.00799939560122124	0.00359707378047958	0.00728576806162141	0.113571834185122	0.0961405247005579	0.431482605481872	0.529399905046209	0.635321297167793	0.92352136699602	1.42002140212317	0.597343680483126	0.427382526138685	0.132194965202218	0.734746857677033	1.03554344137576	0.853310100065344	0.708177205658246	4.83356766831246	10.8482705361135	0.842872333771189	1.1952931461602
ASV_22	0.704007872325948	0.881660369092602	0.474168280232353	0.631058793906584	0.60868247064448	0.82991470648998	0.0473203116581318	0.0646780327529558	0.0786420459187842	0.0746610256113982	0.0624991569358327	0.0651671476622804	0	0	0.323311478759397	0.470866746011616	0.463121416959014	0.504018316763219	0.535053079159446	0.443449276842174	0.394709169570965	0.377874223608801	0.900273297250951	0.730134752005955	0.726466706812387	1.31416175125948	0.943334532256482	2.28224200300776	1.6841808969788	1.8373245251858
ASV_23	0.00471083334641898	0	4.32692307692308	4.34698791388644	0.0122436129152625	0.00354159903196293	0.0089018408069753	0.00665259765458974	0.10928180406896	0.0755498473448673	0.0638480596035125	0.0429050785851038	0.00884370839966115	0.00671724190047567	0.259009753429926	0.37331148095396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_24	0.203612685750776	0.991183396309074	0.52257525083612	1.21923391665618	0.837229911729381	1.17463034560104	0.680756562765006	0.745460526072639	1.13264972628483	0.852824453263531	0.758982567681191	1.11755586767426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_25	1.1033818549168	1.07332566672143	0.833920084492167	0.954456754374921	0.893200713627724	1.14688781985066	0.035138845290692	0.0406547634447151	0.0377890350518833	0.0475519627405929	0.0355211035822358	0.0469527275082268	0.000465458336824271	0.000839655237559458	0.177280457684056	0.285511742402071	0.417130144605117	0.402599996926718	0.254268587175772	0.137119184286725	0.125811200576854	0.168802801719755	0.251266753597818	0.188827953104988	0.959653550974388	1.1832834322391	0.716901546610862	1.50997845791164	1.96253205729655	1.967382328654
ASV_26	1.4912404671053	1.23213405618531	0.830069530012322	0.95603046707793	1.12757844657704	1.60493462798454	0.102136910311611	0.105702384956259	0.154730778658387	0.122212988351991	0.135339900990544	0.129120000647624	0.000465458336824271	0	0.253000246389789	0.371360375652807	1.29845127064259	1.06181907586398	0.0980141481292082	0.0802293099549986	0.0612155990866482	0.106569479639942	0.118488350630251	0.145041761080643	0.0884060013581212	0.360363590727361	0.152045253899225	0.343454050319067	0.293988865953587	0.497522708505367
ASV_27	0.549073797821501	0.295712173484475	0.243135011441648	0.381625330479668	0.23904196644084	0.435616680931441	0	0	0	0.000444410866734513	0	0.0044524138154353	0	0	0.815490105346658	1.61746629465592	0.975442799691965	0.600826712970788	0.167144899949809	0.330398885541949	0.218949044585987	0.156600189547242	0.247694240513489	0.250128621939072	0.725185460415893	0.819334134141313	0.848510610469869	1.6095598097793	1.68105335585163	2.67547481420314
ASV_28	0	0	0	0	0.155668792779767	0	0	0	0	0	0	0	0.413327003099953	0.43410175781824	0	0	8.36506374604261	4.89420225271601	0	0	0	0	0	0	0	0.487656202377324	0.570578425922898	0	0	4.18455821635012
ASV_29	0	0	0	0	0	0	0.309221838558089	0.117898813989674	0.314568183675137	0	0.352962864709559	0.290216427787919	0	0	0	0	0	0	2.25195791547108	0	0.191533469534912	0	4.64248075308576	0	0	0	0	0	0	0
ASV_31	0	0	0	0	0	0	2.89544085195302	3.1100894035207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_32	1.48809991154102	1.50594162422649	0.183176377398345	0.315922825129044	0.265861309017129	0.430894548888823	0	0.0136747840677678	0.00204265054334504	0.0119990934018319	0.00449634222559948	0.0275240126772364	0	0	0.655036267374987	1.07570938936908	1.19898177462137	1.76560074988091	0.0189399320056441	0.207866848519769	0.224957937747867	0.217613250409804	0.136350916051897	0.27147439055094	0.171687017130264	0.157771124298546	0	0	0.311190342152999	0.173410404624277
ASV_33	0.772576668812713	0.51475822791742	0.132569089948953	0.544898023416845	0	0.730159667089691	0.189749764569737	0.445354454098924	0.409040771304845	0.15554380335708	0.390282505182034	0.267144828926118	0.742406047234712	0.722943159538693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_34	0	0	0	0	2.58515141267972	0	0	0	0	0	0	0	0	0	0.00180285211204125	0.355751533243582	0	0	0	2.04365933176278	0	0	0	0	0	0	0	0	0	7.53303055326177
ASV_35	2.41822778449508	0	0.902129906706566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.429519778024	0	0	0	0	0	0	0	0	0	0	0
ASV_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142049490042331	0	1.83421463766374	2.03987000150499	0	0.000547327400304314	0	0	0	0	0	0
ASV_37	0.313008704573172	0.224522205793768	0.259637387783841	0.304906836207982	0.258281929593395	0.332910309004516	0.0370129170395289	0.0517424262023646	0.0592368657570063	0.066661630010177	0.0526072040395139	0.0514051413236622	0	0	0.084133098561925	0.0455257903602391	0.0139043381535039	0.0230496181446594	0.194607801357993	0.0991926013989074	0.107408965268598	0.0955871286846804	0.202442408111986	0.205795102514422	0.621404502299837	0.758377108844147	0.65395808128699	1.28033166686989	1.72171139050479	1.40792733278282
ASV_38	0	0.0273807568041181	0.0880126738250308	0.00944227621805363	0	0.0613877165540241	0.210364553806942	0.207708882326635	1.48398561974017	1.46211175155655	0.183450762804459	0.148143950586302	0.0418912503141844	0.0369448304526162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_39	0.41717046412177	0.328569081649417	0.226632635099454	0.311988543371522	0.589442507491925	0.521205324203878	0.0196777533627875	0.0210665592395342	0.0199158427976142	0.0191096672695841	0.0139386608993584	0.0230715988618011	0	0.00167931047511892	0.0661045774415125	0.0871493701181719	0.00320869342003936	0	0.0975406498290671	0.109403604484089	0.122806753995914	0.122432875464208	0.216137041601915	0.273116372751853	0.576560878422529	0.127292611649963	0.223980642840794	0.550745844002764	0.663038718959154	0.408753096614368
ASV_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8492981007432
ASV_41	0.272181482237541	0	0.00825118817109664	0	0	0.911961750730455	0.100731356499984	0.103115263646141	0.402402157038974	0.287089419910496	0.482457520806824	0.57355185240653	0.14708483443647	0.141062079909989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_42	1.472920559647	0	0	0	0	0	0	0	0.481044202957758	0.360861623788425	0.356110304267478	0.602694924653015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00780442120461241	0	0	0	0	1.37566097824781	1.21456666490407	0	0	0	0	0	0	0	0
ASV_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2991911555501	0	0
ASV_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1347970225808	0
ASV_46	0	0	0	0	0	0	0	0	0.0153198790750878	0	0	0	0	0	0	0	0	3.70637859766123	0	0	0	0	1.29741766845888	0	0	0	0	0	0	0
ASV_47	0.393616297389675	0.071189967690707	0	0.245499181669394	0	0	0	0.0546991362710712	0	0	0	0	0	0	1.26440028124493	0.60809448552605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6828656411489	0	0	0	0	0	0	0	0	0
ASV_49	0	0.125951481298943	0	0	0	0	0	0	0.00153198790750878	0.00222205433367257	0	0.0044524138154353	0	0	0.630998239214437	0.317379795654238	0	0	0	0	0.765007210671794	0	0.493602224484814	0	0	0	0	0	0	0
ASV_50	0	0.0438092108865889	0.0379554655870445	0.0365888203449578	0.632586667288564	0.369506832334799	0.00983887668139375	0.00295671006870655	0	0	0	0	0	0	0.405040774505267	0.349247848906405	0.433173611705314	0.118321373142585	0.0714982433213065	0.0350091534349085	0	0	0	0	0	0	0	0	0.342465753424658	0.379851362510322
ASV_51	0	0	0	0.227794913760544	0	0.0277425257503763	0.0730887982046393	0.0236536805496524	0.0653648173870414	0.105769786282814	0.0215824426828775	0.00809529784624601	0.469647461855689	0.471046588270856	0.220548908373046	0.0995063703588083	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_52	0.711335835309266	0	0	0	0	0	0.258621901339493	0.214361479981225	0.159326742380913	0.272868272174991	0.0948728209601489	0.0825720380317093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.554206037039	0	0	0	0	0	0	0	0
ASV_54	0	0	0	0	0	2.23474898916861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_55	0	0	0	0	0	0	0	0	0	0.338196669584965	0	0	0	0	0	0	0	0	0.00568197960169323	0	0	0	0	0	0	0	0	0	4.7038218552574	0
ASV_56	0.102068055839078	0.071189967690707	0.178775743707094	0.15146984766461	0.563206194102077	0.763804857893339	0.0196777533627875	0.0158923166192977	0.0245118065201405	0.0151099694689735	0.008543050228639	0.0141667712309305	0.000930916673648542	0.00377844856901756	0	0	0	0	0.0165724405049386	0.0116697178116362	0.0567089292152386	0.0467766799946309	0.00297709423694098	0.000547327400304314	0	0	0	0	0	0
ASV_57	0.194714444985318	0.131427632659767	0.100114416475973	0.0885213395442528	0.120687041593302	0.139893161762536	0.00374814349767381	0.00923971896470797	0.00510662635836261	0.00888821733469027	0.0116904897865586	0.00809529784624601	0	0.00125948285633919	0.07692169011376	0.0806456857809949	0.0791477710276376	0.0983450374172135	0.0558727994166501	0.0488669433362265	0.042813363778392	0.0597927996453107	0.100030366361217	0.114391426663602	0.213968148214583	0.222313856966133	0.137331197070268	0.331260415396496	0.293988865953587	0.315854665565648
ASV_58	1.82623306062843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_59	0.118294259587854	0.290236022123652	0.0918632283048759	0.125503588064963	0.170827551627234	0.195378213263288	0.014524056053486	0.0107180739990612	0.0102132527167252	0.0124435042685664	0.0125897582316785	0.0101191223078075	0.00279275002094563	0.00167931047511892	0.00420665492809625	0.00975552650576552	0	0	0.0250954099074784	0.0131284325380907	0.0165244561951688	0.0126093659115961	0.0154808900320931	0.0585640318325616	0.356186498225474	0.421320616024526	0.258313442108361	0.461325854570581	0.378432476387065	0.419075144508671
ASV_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00406580346532	0
ASV_61	0	0.0383330595257653	0	0	0	0	0	0	0	0	0	0	0	0	0.0186294718244262	0.0526798431311338	0	0	0	0.0350091534349085	0.0334244682129552	0.0976208973800992	1.57309659479961	0	0	0	0	0	0	0
ASV_62	0.0198901852404357	0	0.0143020594965675	0.0153436988543372	0.0192399631525554	0.0212495941917776	0.356073632279012	0.351848498176079	0.193030476346107	0.166209664158708	0.0755385493900712	0.0769053295393371	0.0162910417888495	0.0209913809389865	0	0.000650368433717701	0	0	0.000946996600282205	0.00218807208968178	0.000375555822617474	0	0	0.00218930960121726	0	0	0	0	0	0
ASV_63	0.23083083397453	0.268331416680357	0.18097606055272	0.212057786730455	0.164414230576383	0.28627925508367	0.00515369730930149	0.00628300889600142	0.00663861426587139	0.00844380646795575	0.00809341600607905	0.00728576806162141	0	0	0.012019014080275	0.0169095792766602	0	0.0138297708867956	0.0345653759103005	0.00875228835872712	0.0229089051796659	0.00528779860808871	0.0261984292850806	0.0213457686118682	0.0845622621686376	0.0968140990013805	0.0629434653238727	0.15648498150632	0.131356727340965	0.282824112303881
ASV_64	0.126145648498553	0	0.23653406090477	0	0	0.0637487825753328	0	0	0	0	0	0	0	0	0	0	0	0	0.0800212127238463	0.086793526224044	0	0	0	0.0892143662496032	0	0	1.42562861720564	0	0	0
ASV_65	0.0329758334249329	0	0	0.0204582651391162	0.0996979908814235	0	0.0646554753348732	0.0657867990287207	0.0148092164392516	0.0266646520040708	0.0143882951219183	0	0	0	0	0	0	0	0.018466433705503	0.0116697178116362	0	0.0134228733897636	0	0	0.213968148214583	0.150599709557703	0	0	2.70063176330769	0
ASV_66	0.996602965731305	0	0	0	0.0087454377966161	0	0.0712147264558024	0.0824182931651951	0	0.0395525671393717	0.0831823311735903	0	0	0	0.0210332746404812	0.0240636320475549	0	0	0.00378798640112882	0.0175045767174542	0.014271121259464	0	0	0	0	0	0	0	0	0
ASV_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45808402413868	0	0	0	0	0
ASV_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984331811080399	0	0	0	0	0	0	0	0	0
ASV_70	0	0	0	0	0.0734616774915752	0	0	0.00221753255152991	0	0	0	0	0	0	0	0	0	0	0.0591872875176378	0.103568745578271	0.456300324480231	0.210291683106297	0.126824214493686	0.114938754063906	0	0	0	0	0	0
ASV_71	0	0.383330595257653	0	0.22189349112426	0.356813862101937	0.083817843756456	0	0	0	0	0	0	0	0	0	0	0	0	0.183717340454748	0	0	0.0902993300765917	0	0	0	0	0.152045253899225	0	0	0.227085053674649
ASV_72	0.27532203780182	0	0.167774159478965	0.16012526753116	0.0548047435254609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113166093733723	0	0	0.0589792921671432	0	0	0	0	0.258313442108361	0	0.00938262338149747	0.119735755573906
ASV_73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47111380162938	0	0	0	0	0	0	0	0	0	0
ASV_74	0	0	0	0.240778043560368	0	0.636897559248001	0	0	0	0	0	0	0	0	0	0	0	0	0.134947015540214	0	0	0	0	0.0153251672085208	0	0	0	0	0	0
ASV_75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225385190867165	0.312894308824495	0.0709800504747026	0	0.0649006543653133	0.428010027037974	0	0	0	0	0	0
ASV_76	0	0	0	0.0228188341936296	0	0.0525337189741168	0	0.00221753255152991	0.0107239153525615	0.0213317216032566	0.00764378178351911	0	0	0.000839655237559458	0	0	0	0	0.106537117531748	0	0.200922365100349	0.294896460835716	0.0845494763291237	0.0552800674307357	0	0	0	0	0	0
ASV_77	0	0	0	0	0	1.14393648732403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_78	0	0	0	0	0.179572989423851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.535918158875135	0	0	0.105086860858428	0	0	0	0	0	0
ASV_79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00436382305125	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_80	0.0512957408832289	0	0	0	0	0	0.0154610919279045	0.00813095268894301	0.00868126480921644	0.016443202069177	0.00314743955791963	0.0048571787077476	0.324889919103341	0.373226753095179	0	0	0	0	0	0.00291742945290904	0	0	0	0	0	0	0	0	0	0
ASV_81	0	0	0	0	0	0	0	0	0	0	0	0	0.387726794574618	0.383722443564672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02352499866031	0	0	0	0	0	0	0
ASV_84	0.0214604630225754	0	0.00605087132547087	0.00354085358177011	0.0215720798983197	0.0247911932237405	0	0	0	0	0	0	0	0	0.0582922182893337	0.0357702638544736	0.635321297167793	0.288888547413065	0.0393003589117115	0.0583485890581808	0.0300444658093979	0.0231849631277736	0.111343324461593	0.0536380852298228	0	0	0	0	0.0265840995809095	0
ASV_85	0	0	0.218931526139764	0	0	0.0667001151019685	0	0	0	0	0	0	0	0	0	0	0	0	0.169038893150374	0	0.160737892080279	0	0	0	0	0	0.212536376418272	0	0	0.115606936416185
ASV_86	0	0	0.11441647597254	0.0239991187208863	0	0	0	0	0.00102132527167252	0	0	0	0	0	0	0	0.734790793189013	0	0	0	0	0	0	0	0	0	0.514991989013504	0.0406454497419014	0	0
ASV_87	0	0	0.0528076042950185	0.0523259473750472	0.175491785118763	0.418498952276953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150092129721902	0	0	0	0	0	0	0	0
ASV_88	0.0251244445142346	0.208093751711297	0.0275039605703221	0.020064836963364	0.120104012406861	0.107428503969542	0.182253477574389	0.0746569292348404	0.0275757823351581	0.0359972802054956	0	0	0	0	0	0	0	0	0.0236749150070551	0.0116697178116362	0	0	0.0101221204055993	0.029555679616433	0	0.188249636947129	0	0	0.0953900043785576	0
ASV_89	0	0	0.144670832599894	0.180583532670276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165995673596923	0.138296271288474	0	0	0	0	0	0	0	0
ASV_90	0	1.35808553748426	0	0.175468966385497	0	0.0631585160700056	0	0.00369588758588319	0	0	0	0	0	0	0	0	0	0	0.107010615831889	0.0882522409504985	0.0420622521331571	0.0601995533843945	0	0.0164198220091294	0	0	0	0	0	0
ASV_91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.580437585672506	0	0	0	0	0	0	0	0
ASV_92	0.214081204298374	0.273807568041181	0.0308044358387608	0.0306873977086743	0.0862883195932788	0.118053301065431	0.0215518251116244	0.00923971896470797	0.0382996976877196	0.0266646520040708	0.00449634222559948	0.00607147338468451	0	0	0.0588931689933475	0.0689390539740763	0	0.00153664120964396	0	0	0.00262889075832232	0.000406753739083747	0.0101221204055993	0.0109465480060863	0	0	0	0	0	0
ASV_93	0.32609435275767	0	0	0	0.44543429844098	0	0	0	0	0	0	0.00607147338468451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1231730046104	0	0	0
ASV_95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41676676766409	0	0	0	0
ASV_96	0.00209370370951955	0	0	0	0	0	0.00140555381162768	0.0059134201374131	0.0270651196993218	0.0302199389379469	0	0	0	0	0.329921936503549	0.422089113482788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_97	0.00418740741903909	0.377854443896829	0	0	0	0	0	0	0	0	0	0	0	0	0.599147851901708	0.0468265272276745	0.0427825789338581	0	0	0	0.0544555942795337	0	0	0	0	0	0	0	0	0
ASV_98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487471457757481	0	0	0	0	0	0	0	0	0
ASV_99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.486720346112246	0	0	0	0	0	0	0	0	0
ASV_100	0	0	0	0	0.12476824589839	0	0.0299851479813905	0	0.00102132527167252	0.0844380646795575	0	0	0	0	0	0.00780442120461241	0	0	0	0.0218807208968178	0	0	0	0	0	0	0	0	0	1.61436829066887
ASV_101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36904252588346	0	0	0	0	0	0	0	0	0	0	0	0	0
