x	Anacapa	B2_5	B5	B9	BS14	BS2	BS20	BS32	BS43	BS48	BS64	C19	C26	C2_5	C32	C35	C41	C77	C8	CB06	CC73_3_50	CC80_50_5	CC80_51	CC80_70	CC90_27_7	CC90_28	CM1	CM3	CM5	CMAP_CO2_Buoy	CR0	CR1	CR13	CR2	CR24	CR3	CR30	CR40	CR50	ChaBa	GGTX1	GGTX2	GGTX4	GGTX5	HH10	HH20	HH29	HH3	HH37	HH42	JF20	JF23	JF2_5	JF35	JF54	JF9	Kalaloch	ML1	ML11	ML5	ML8	NH1	NH10	NH25	NH30	NH35	NH45	NH55	PA3	PR1	PR10	PR15	PR4	QC2	QC43	QC74	SB2	SB3	SB4	SCORP	Sokul
ASV_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000580919130247878	5.06396513103611	0	0.00388840283853407	0	0	0	0	0	0.17791135523543	0	0	0	3.82395856839607	0.106082834894481	1.62900851308968	0	0.209247034587304	1.00528646949564	0	1.77020213403051	0	0	12.4027928428334	0	0	0	0	0	0	0	78.4713181642101	10.4888479178293	0	0	5.48815301170425	0	1.23739384288747	0	0.892763207334486	0.531715156886012	0	0	0	0	0	3.28890227096386	8.00369352253792	0	3.28099647589411	4.32549129470538	10.1864678082027	4.07025350114289	0	0	6.80141161373115	0	0	0.249785878147454	0	0	0	0	1.14275036294901	1.40407180824391	0	0	0
ASV_12	0.67422617223414	0	0	0.321829798351661	0	0.00263888797260834	0.355523495465787	0.44293049169257	2.30844878452753	15.0648680049054	0	0.40743188461093	0.0872183915612092	0	4.44802533203156	8.59711347565192	0.752405949256343	0	0.00685034731260875	0.1755524176621	0.653061224489796	0	3.8243239106935	0	0	0.34326871821079	3.73908521736306	2.30748974908776	3.3497621028825	0	0	0	2.33445038582939	0	1.92796956328922	0	3.39870693088659	9.93156523221549	0.575162405500893	0.53602585516273	0.681832424641223	0.496546181665104	0	0	0.0977970267163696	2.15249016675072	3.00193332942762	0.169196234127383	17.6830277366709	0.710889744170251	2.21050070771408	9.95677071637099	5.61584128654092	22.0947173948961	9.24585793182251	2.08717250220335	0	0.0418170413534176	1.36913867014145	0.844228787159384	1.40099130748575	0	0.436130821167589	6.50623317441575	5.44037695261457	9.59051184411241	19.5941066011845	0	4.47262639415728	0	0.129409128042741	1.06372505868998	0.179946932825683	0	20.7478949368175	1.60505669944157	12.2827696244017	42.553404874135	15.9581082239945	7.71031845287918	0.00131946139585821
ASV_13	0	0.114161075537641	1.24616657742297	62.2235945182054	21.5320242246284	4.26444296373508	0	0	0	0	0	43.0842184870514	0.0584198660457156	0	0	0	0	0	0	0.0737829001768245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24274677310179	0	0.0843409713407709	0	0	0	0	0.0889764834197585	0	0	0	0.138914818010365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0793072657204625	0.0346920367490705	0	0	0.133990073411463	0	0	0.0241338889053065	0	0	0	0	0	0	0.0562444759889654	0.000873309055341595	0
ASV_14	0	79.4950126278732	2.09317042301514	0	0	0	1.10676009892828	0	0	0	0	0.696313354636071	0	40.8850883868457	0	0	0	0	0.0321966323692611	0	0	0	0	0	0.178956884305297	0	0	0	0	0	0.0323911818246601	0.00628661237319617	0	0	0	0.00482020630482985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454290371716416	0	0	0	0.0414238612636517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_15	0	0.123727646113421	5.15747456554544	1.33897822007933	9.80069737566526	0.21836797973334	1.50350370981039	1.12718858311899	0	0	0	0.440135447255285	0.131650402356542	0.0203321695586757	0.237696024115223	0.700439447678958	0	0	0.0458973269944786	5.75888257069801	0	0	0	0	0	0	0.00925839443244042	0.400255802580597	0	0	0.00583041272843881	0.178311187312473	0.0292110580082927	0.012234936539316	0	0.0449885921784119	0.0350724831318057	0	0	4.92751048717428	2.51801717114746	0.342511624347027	0	0	0	0	0.373777022672681	13.3740409421382	0	0.00301864010263376	0	0	0.332907492297287	0	10.7788992572843	0.874662820820981	7.59180978321748	0	0	0	0	4.4934662355362	28.8420926922925	0.0404470432409745	0.000662128876764573	0.0257045064058336	0.209446771630796	0.0390053632374451	0	0.0666704493871993	0.000722956022585146	4.2703486568231	0.125905931420617	4.33352728376635	0.00490262167694174	0	0	0	0	0.000873309055341595	0.870550471583075
ASV_16	0.827459393196445	0	4.95059144234046	0.931050043939862	0.953569462286658	0	0.870774938169827	7.83669172633649	0	0	0	2.08894006390821	0	0.00174275739074363	0.00354957792291608	0	0	0	0.656263272547918	10.4186543525551	5.05009276437848	0	1.15601304942121	0	0.349611645111894	0.435972014840336	0.249481381592847	1.00440130910732	0.208026627408308	1.73127423870889	0.0660780109223065	1.14873553364766	7.30195308379517	0.551216088297605	12.7955558667694	0	2.61316019708063	0	0	1.50828048912504	5.19019865889578	11.8166510399724	1.35359645572856	0.0198971765264665	2.99424013615378	0	2.03995547483742	4.88910108218581	0	0	1.56581740976645	14.3372445542331	5.2190576388367	14.3503011550535	0	4.5482466682691	0	2.20721253056735	0	0.0046322567196674	0.169817128180091	0.294620667539617	5.79635741900676	2.41115168048705	2.51374659272488	0.0361505396255156	0	0	5.44641340655608	0.125539037675896	3.04581372315122	3.46178927256734	0.722606331418884	0	0	0	0	0	0	0	0.0746712180551957
ASV_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.1227053853108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18	0.919399325773828	0	0	0.209605016269624	0.0264268673151037	0	0.223619126133553	0.249272541288868	0.41752212694743	4.2578368725661	0.0335430529617609	0.255496583159028	0.123422252209258	0	1.96713768983757	2.63222467599099	0.421891707980947	0.0869565217391304	0	0.276049816178809	2.50927643784787	0	5.36941470932749	0	0.000461229083261074	4.85422023852483	1.75578706795808	0.860700447654516	2.20721585696302	0	0	0	1.35263426943955	0	0.646546693742268	0	0.978822257746207	2.49872141448089	0.144360445238005	0.316725777492579	2.94917591025882	1.46859034461644	0	0	0.0241317338650782	1.64914924876881	1.61930985998008	0.159982577813516	5.56343801996564	0.298845370160743	0.89680644019816	4.07450033685156	1.59990982189825	5.00473136368416	4.86573985907446	0.782522767940603	0	0.189994818323137	3.40868317186939	1.25649963520978	3.88456680711958	0	0.405833422592385	1.90390592507608	2.88917542401759	5.06219229185659	2.99725552506139	0	4.12915888203212	0.00212778029959147	0.289182409034058	2.48720162960212	0.794940751877307	0	17.908051330449	0.283497207852273	7.20579568485964	40.0461337879852	12.4560216871732	17.7471972042084	0.00101593493952647
ASV_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130434782608696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20	0	0.447077731574785	0	0.0261264042942308	0	0	0	0	0	0	0	0	0.106965951914691	0	0.349378681977827	1.32949653126324	0	5.69565217391304	0	0	0	62.5090047835483	0.154287678570001	0	0.00922458166522148	0.0127211627142721	0	0	0	0	0	0	0	0.00128788805677011	0	0	0	0	0	0.0180824789934239	0.10904305320549	0.208568531026961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153286521987772	0	0	0.110016097092101	0	0	0	0	0	0	0	0	0	0	0	0	0.00658450008679568	0	0	0	0	0	0	0.0574691335137741	0
ASV_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137006946252175	0	0	0	0	0	0	0	0.0105337607030533	0	0.104546715312893	0	0	0	0	0	0	0	0	0	0	0	0	0	36.241985984792	3.35812992214427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153657037492317	0	0	0	0	0	0	0	33.9182364956877	0	0	0	0	0	0	0	0	0	0	0
ASV_22	0.0919399325773828	0	0.922455337584579	0.264826734436976	1.8102404110846	0.149097170452371	3.66755976916735	2.51159464908186	0.0112144372940425	0.533574302373115	0.00453284499483256	1.63994740177008	1.15852354073757	0	0.544843589451372	0	0.0213862156119374	0.173913043478261	0.0582279521571744	2.12571079647369	0.236549165120594	0	0.313149845411534	0	0.012453185248049	0.262602603285824	2.80096302396562	1.17142534702629	2.38003797819454	0	0	0	1.64799052263451	0	2.08435450365287	0	1.699573179392	0	0	4.0564911114685	3.68866328257191	5.23143453052946	0.0207672154891478	0.00320922202039782	0.304186855825591	6.13131583218297	1.05102817974105	1.85948336516233	3.25453552668187	0.0241491208210701	0.938826963906582	1.28003593083315	2.92552791763733	1.19560809288493	0	2.50647651096333	0.00471650836885454	0.1745406943447	0.292712405340585	0.266354761380876	0.305670830724164	0.266561556345368	2.64553100626018	0.99724497024406	1.45110355742185	2.71205552445283	0	0	1.37575723263319	0.0858204720835225	0.561013873526073	0.593307024886231	1.22765954484856	1.00179614966227	4.27998872397014	0.0359724553770256	0.65690178096566	2.09607862802126	0.447266905502135	0.620687255035726	0.231834812734387
ASV_23	0	0	0.0511123010271139	0.0130632021471154	2.15452376582859	0.0857638591097711	4.53936521022259	2.30204681556811	0	0	0	0.626136959795058	1.00136587292445	0	1.16189079226856	0	0	0	0.00411020838756525	0.760727143202432	0.334879406307978	0	0.168217128414595	0	0	0	2.23126728803602	0.978821051047662	0.408585632294267	0	0.000647823636493201	0	0.686459863194878	0	1.02700557850757	0.100420964683955	0.284755160665375	0	0	0.208695484981844	0.467506423513192	0	0	0	0.501051000514387	4.00114104264586	0	0.160820182932958	0.239080787896089	0.159987925439589	5.77450460014154	3.7951942510667	3.70631998196438	0.135181819547291	0	4.2331009801565	17.7735722244822	0	0	0	0.0647427801186597	0	0.462243608417832	0.0434920132848331	0.190693116508197	0.17468460857179	0	0	0	0	0	0	0.0250819040526668	0.951200384527815	0.826091752564684	0	43.0249105204905	0	0.179446661488604	0	0.0204702559188293
ASV_24	0	2.27875711115079	0.0730175728958769	0	0.0983666727839971	33.6537383146742	0.31121187139324	0.429026843971279	0	0	0	0	0.125067882238715	0	0.196205046691834	0	0	0	0.0123306251626957	0	0	0	0	0	0	0	0.0442382649035128	0	0	0	0	0	0	1.13269754592931	0	0	0	0	0	0.0607416640982522	0	0.519507854805687	0	0	0.114943258673136	4.71355759429154	1.66617845216474	0	13.9095770075432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46474740064257	0	0	0	0	0	0	5.43480402160225
ASV_25	0.153233220962305	0	1.3654286131529	0.457212075149039	0	0	3.0234954657873	0	0	0	0	1.02471162952314	0	0.0174275739074363	0	0	0	0	0.128101494745784	0	0.0602968460111317	0	0.269803582991582	0	0	0	0.252470855829876	0	0	0	0	0	8.28782629157504	0.0186743768231665	0	0	0	0	0	1.33482369742167	1.66948674562888	9.88882723254435	0.0175722592600481	0	0	0	0	9.69192883706905	0	0	0	0	0.41031036296686	0	0	0	0	4.28988300319082	0	0	0	0	9.17719958946018	0	0	0	0	0	4.67078072807564	0.00141852019972764	1.08804881399065	1.73510416380151	2.70174242079676	0	0	0	0	0	0	0	0
ASV_26	0	0	0	0.164477590670499	1.02624334740319	0	0	0.823294568639329	0	0	0	0	0.460776408247898	2.17321846625731	0	0	0	0	0	0.438881044155249	0	0	0.207049268132799	0	0	0	0.741106076669537	0	5.55377755019309	0	0	0	0	0	13.2763812057979	0.428194993412385	1.25191331474619	0	0	0.101193955329077	0.411104844268973	0	0	0	0	0.204312952574849	2.73712578358428	0	5.30438195832144	0	8.01817940552017	1.52706040871323	2.79176373337341	1.14904546615197	0	1.54768581577331	0	0	0	2.2813864344362	7.39341321814072	0	0	0.75811133382682	2.69230726646978	0.680401176507672	0	0	4.28956953329936	0	0.726570802698072	7.79636911537218	0	0	0.903308043976516	0	0.355043194526298	5.14492026877946	0.447002829945974	0	0
ASV_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0315723005683014	0	0	0	0	0	0	0	0	0	0	0.00826632599383783	0	0	0	0	0.117269529012845	0	0	0	0	0	0	0	0	0	0	0	0.0461019064911484	0	2.85228868217881	17.3764384088638	0	0	0	0	0	0	0	0
ASV_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.973031102012788	34.0534362051722	0	12.629674228716	0	0.00160673543494328	0	0	0	0	0	0	0	0	0	0	0	0.0887861426609039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0573303811481891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_29	0	0.149876272353887	0	0	18.2352725270692	0.366145706199408	0	0	0	0	0	0	2.10146954761631	0.0836523547556945	0	0	0	0	0	39.2512307751021	0	0	0	0	0	0	0	0	0	0	0.0939344272915142	0.0577225317902558	0	0.0585989065830398	6.11301729570758	0.0305279732639224	0	0	0	0.710708738898488	0	0	0	0	0	0	0	4.88156263611083	0	0	0	0	0	0	0	0	0.315416497167147	0	0	0	0	0.198418000587905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622274050113758
ASV_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.1833533329855	0	0	0	0	0	0	0	0	0	0	0	0	0.293935973077169	1.74453309028825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122448979591837	0	0.0135265373755136	0	0	0	5.63696356488219	1.43174209080992	23.3640572659967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49548800081286	0	15.7876852774035	0	0	0	0	0	0.0270534305252874	0	0	0	0	0	0	0	0	0	0	0.0561409929054419	0.0540014051844779	0	0	0	0	0	0	0.330501606814924	0	0.174555389713881	0.463297748470995	0	0	0	0.136137552525512	0	0
ASV_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0314330618659809	0	37.7956508020323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227386096409114	16.4297756822403	0	15.2865872898328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59738091511452	0	0	0	0	0	0	0	0	0	0	0.30832863320173	0	3.8115827813159	0.00962766606119345	0	0	0	30.7903641907059	0	0	0	0	0	0	0	0	0	0.0772706198921848	0	0	0	0.00534459260842842	0.205718903367412	0	0	0	0	0	0	0.00992964139809351	0.0701267341907592	1.08735965037278	0.193535582452405	0	0	0	0	0	0	0	0.00116202727278009
ASV_37	0	0.000637771371718666	0	0	0	0	2.82048639736191	0	0	0	0	0	0	0	0	0	0	0	0.0239762155941306	0	0	0	0	0	0	0	0	0	0	0	0.0349824763706329	0	0	0	0	0	0	0	0	0.546841636731147	3.45428338660149	3.85660435123706	1.20236852755117	0.355581799860078	0	0	0	6.00311589104433	0	0	0	0	0	0	0	2.31819031594691	0	0	0	5.11516948269273	0	0	0.304997221535249	0	0	0	0	0	0	0.152490921470722	0	0	3.85294620585763	0	0	0	0	0	0	0	0.0481603409488247
ASV_38	0	0	0.384559217251619	21.6801653088854	1.34189759588915	0.00395833195891251	0.0288540807914262	0	0	0	0	3.55514978913015	0	0	0	0	0	0	0	0.123395539950896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149445294231412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019032584904921	0	0	0.792617335673442	0	0	0	0	0	0	0	0.058934295447685	0	0.262474221281838	0	0
ASV_39	0	0	0	0.116381255492483	0	0	0	0	0	0	0	0.175781649213411	0	0	0.784199284720842	0	0	0	0	1.3967866274854	0	0	0	0	0	0	0.239768457907594	0	0	0	0	0	0	0	0.721238008542819	0	0.212105017035206	0	0	0	0	0	0	0	0.301011627685449	0	0.444079910949675	0	2.30159862974593	0	0	0	0	0	0	0	0	0	0	0	0.621955231959584	0	0	9.6674789783171	1.83568772541368	3.1664377667508	0	0	0.594463001755081	0	0	0	0	0	0	0	0	0	0	0	0
ASV_40	0	0	0	0.00712538298933568	0	0	0	0	0	0	0	0	0	0.0673866191087539	0	0	0	0	0.0212360766690871	0	0	0	0	0	0	0	0	0	0	0	0.45542001645472	0.010858694099157	0	0.000643944028385053	0.22640804798917	0.30849320350911	0	0	0	0.0223892059444344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.292576805391	0	0	0	0	3.17535608348254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641186973736578
ASV_41	0	0.001913314115156	0	0	0	0	0	0	0	21.3601841691947	0	0	0	0	2.67919233061792	0	13.2555652765627	0	0	0	0	0	0	0	0	0	1.5421500024607	0.00827596584283189	0	0	0	0	0	0	0	0	0	7.8882638026351	0.729400144360445	0	0	0	0	0	0	0	0	0	0	0	0	11.806647204132	0	6.79213542214278	0	0	0	0	0	0	0	0	0	0	0	1.23102804141789	0	0	0.00943592066277907	0	0	0	0	0	0	0	0	0	0	0	0
ASV_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16975881261596	0	0.899232932609664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143773030309485	0.358149177476396	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75077952419479	0	12.437609292307	8.92601279996604	0	0	0	0	0	0	0	0	0	0	4.68764543112833	0	0	0	0	0	0	0	0	0
ASV_43	0	0	0	0	15.6432372912461	0	0	0	0	0	0	0	0	0	0.00434631432545202	0	0	0	0.0911096192576964	0	0	0	0	0	0	0	0	0	0	0	0	0.08058294042006	0	0.0109470484825459	0	0	0	0	0	3.35483727200811	0	0	0	0	0	0	0	0	0	0	0	0	3.70857443450815	0	0	0	0	0	0	0	0	0.5077362978007	0	0	0	0	0	0	0	0.175187244666364	0	0	0.461912657604	0	0	0	0	0	0	0	0.0488801073331993
ASV_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134773238217508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18686631536843	0.00323911818246601	2.36262323189027	0	0.0251138171070171	0	0	0	0	0	0	0	0	0	19.046732691061	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09178840577075	0	0	0	0	0	0	0	0	0	0	0	0.0255333635950976	0	0	0.0939453431484864	0	0	0	0	0	0	0	0
