x	Anacapa	B2_5	B5	B9	BS14	BS2	BS20	BS32	BS43	BS48	BS64	C19	C26	C2_5	C32	C35	C41	C77	C8	CB06	CC73_3_50	CC80_50_5	CC80_51	CC80_70	CC90_27_7	CC90_28	CM1	CM3	CM5	CMAP_CO2_Buoy	CR0	CR1	CR13	CR2	CR24	CR3	CR30	CR40	CR50	ChaBa	GGTX1	GGTX2	GGTX4	GGTX5	HH10	HH20	HH29	HH3	HH37	HH42	JF20	JF23	JF2_5	JF35	JF54	JF9	Kalaloch	ML1	ML11	ML5	ML8	NH1	NH10	NH25	NH30	NH35	NH45	NH55	PA3	PR1	PR10	PR15	PR4	QC2	QC43	QC74	SB2	SB3	SB4	SCORP	Sokul
ASV_107	13.6684033098376	0	0	2.14236515212693	0	0.248715191418336	0	10.7852581609447	0	0	0	0	4.47940494018135	0	2.45856674497251	0	0	0	0	0	4.17439703153989	0	3.29144495213011	0	0	0	25.9181177243837	38.6389797991197	44.439821630502	0	0.0576563036478949	0.123446206600943	2.34824449655553	0.301365805284205	0	0	8.83179076299673	0	0	6.18928904794727	3.67236949301247	0	0	0	0	0	49.8271720663191	0	16.9053757280626	0	0	0	0	0	0	20.0384584568544	0	6.28255593029281	0	0.765480422925038	44.7998811280103	0.898559632292029	0	45.9763484578093	45.3557662580185	25.1014130768779	0	0	0	0	0	5.95830834039753	0	1.99600293455438	0	0	0	0	0	0	0.0304780481857942
ASV_1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0623381605447396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1072	0	0	0	0	0	0.0138541618561938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338562239024941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0373901663862404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0531021960327521	0	0	0	0	0.00591173674932811
ASV_1076	0	0	0	0.00712538298933568	0	0	0	0	0	0	0	0	0	0.0673866191087539	0	0	0	0	0.0212360766690871	0	0	0	0	0	0	0	0	0	0	0	0.45542001645472	0.0200028575510787	0	0.0160986007096263	0.22640804798917	0.30849320350911	0	0	0	0.0223892059444344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.292576805391	0	0	0	0	3.19138986130782	0.022701819172443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641186973736578
ASV_1079	0	0	0	0	0	0	0	0	0	0	0.617373488296194	0.0606378557364093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340779123777513	0	0	0.0828036336182753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213360643495701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0096699896267384	0	0	0	0	0	0	0	0	0	0	0	0.0118178595129224	0	0	0.0403315679427716	0	0	0.00593072908429543	0	0.0142051219611186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1083	0	0	0	0	0	0.0620138673562961	0	0	0	0	2.28546044639458	0	0	0	1.18071869272272	0.50859934417453	0	0	0	0	0	0	0.22436516539736	1.92876313514989	0.0212165378300094	0.57527924718986	0.0544317900183678	0.103825753300982	0.0362713093942691	0	0	0	0	0	0	0	0	0.0462726187866832	0.803099950613532	0.0444050749965094	0.0112803158488438	0	0	0	0.0603293346626955	0.0334054187105508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033189141054128	0	0	0	0	0	0	0	0	0.0682986745099983	0.0116359348697939	0.786764147840826	0.241454117589381	0.568707389770119	0	0	0	0.135021566373759	0.00153937162850125
ASV_1084	0	0	0.00730175728958769	0	0	0	0	0.00397247077751184	0	0	0	0.00681324221757408	0	0	0.002508083943646	0	0	0	0	0	0	0	0	0	0	0	0.00632740203101426	0.00300944212466614	0.00640081930487102	0	0	0	0.00162283655601626	0	0	0	0.0146253970381785	0	0	0.00139274214214883	0.00626684213824654	0.00861062742771857	0	0	0	0.00947913746816548	0.00117171480461656	0.00167521023888498	0	0	0	0.00561419267909275	0	0	0	0	0	0.00181813223275729	0	0	0	0	0.018063974205931	0	0.00749754062594133	0.00828025775612659	0	0	0.00754873653022325	0	0	0.000962440364693378	0	0	0	0	0	0	0.0042877969299374	0.00698647244273276	0
ASV_1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472908162127194	0	0	0.00137006946252175	0	0	0	0	0	0	0	0	0.00827596584283189	0	0	0	0	0	0.00386366417031032	0.0280092430502066	0.011247148044603	0.0149652346088318	0	0	0.00989813914983983	0	0.00765389104686095	0	0.532089010981958	0	0	0.502665651180503	0	0	0	0	0	0	0.162218183456749	0	0	0	0	0	0	0	0.00400844445632132	0.0391191762785986	0	0	0	0	0	0	0.00141852019972764	0	0.0437541389630664	0.100681760736011	0	0	0	0	0	0	0	0
ASV_1088	0	0	0	0.164477590670499	1.02624334740319	0	0	0.972262222796024	0	0	0	0	0.460776408247898	2.17321846625731	0	0	0	0	0	0.438881044155249	0	0	0.207049268132799	0	0	0	0.741106076669537	0	5.67966032985555	0	0	0	0	0	13.4631094927993	0.428194993412385	1.25191331474619	0	0	0.101193955329077	0.411104844268973	0	0	0	0	0.204312952574849	2.98787275177222	0	5.30438195832144	0	8.01817940552017	1.52706040871323	3.00443375666942	1.14904546615197	0	1.54768581577331	0	0	0	2.2813864344362	7.99201859497554	0	0	0.75811133382682	2.76867722605245	0.743663125873624	0	0	4.28956953329936	0	0.726570802698072	7.81365818867785	0	0	0.903308043976516	0	0.481536316462792	5.14492026877946	0.447002829945974	0.299863012221036	0
ASV_109	0.398406374501992	0.00255108548687466	19.0527186876308	0.0326580053677885	0.0491833363919985	0.102256908938573	0.436933223413026	0.564090850406682	0	0	0	0.0143078086569056	0.167854263004591	54.4437408868311	0.00186270613947944	0	0	0	34.4517667045719	0.104313755422407	0.188311688311688	31.9528589863853	0.476574348056043	0	0.209398003800528	0.227236380029926	0.429305860413986	0.388970394613099	0.152552860099426	0.00782595085302864	86.8666714173733	16.730961565938	0.317264546701179	0.9176202404487	0.494829960553649	96.7929560718532	1.17829879837649	0	0	1.48093020818097	0.186751895719747	0.192304012552381	1.57511342094613	31.9580747235255	0.0133359581885959	0.134421598433311	0.021090866483098	0.0452306764498945	0.0321153297173851	0	0.0641365888181175	0.575454749607006	0.747726760351695	0.0165222223891134	0	0.0721096066020351	0.0035373812766409	0.5363490086634	0.0887579551677903	0.0984354552929323	0.0774790647321665	3.53077149194303	0.286305550084239	0.00967346194465822	0.01161964918494	0.050555718193796	0	0	0.0943592066277907	0.0347537448933273	0.0209657246549692	0.28053113176141	0.0634271669660677	1.11816640947153	0.276998124747209	0	0.113556325374808	0.491425132885368	0.194022811079667	1.21542271214695	0.296419954655965
ASV_1092	0	0	0	0	0	0.00593749793836877	0	0	1.14818584910543	0	0	0	0	0	0	1.7399451248076	0.225527364634976	3.04347826086957	0	0	0	0	0.0360707663347029	0	0	0.0600600600600601	0	0	0	0	0	0	0	0	0	0	0	0.18265507415796	0	0	0	0	0	0	0	0	0	0	0	0.49354765678062	0	0	0	0.597804046442465	9.112549990478	0	0	24.9175022499386	0	0	0	0	0	0	0	0.035826042173969	1.11945688285425	0	0	0	0	0.0312849897912139	0.000598590916981426	0	0	0.0976395217376409	0	0	0	0	0
ASV_1094	0	0	0	0	0.00807487612405946	0.00131944398630417	0.0340065952184666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00150472106233307	0	0	0	0	0	0	0	0	0	0	0	0.0025069358558679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00498138208445933	0	0	0	0	0	0	0	0	0.00788045352010008	0	0	0	0	0	0	0	0	0.000193671212130015
ASV_1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.0265780730897	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1098	0.827459393196445	0	5.36679160784696	0.931050043939862	0.953569462286658	0	0.870774938169827	7.83669172633649	0	0	0	2.08894006390821	0	0.00174275739074363	0.00354957792291608	0	0	0	0.656263272547918	10.503886323449	5.13636363636364	0	1.2230821305748	0	0.349611645111894	0.435972014840336	0.249481381592847	1.00440130910732	0.208026627408308	1.73127423870889	0.0660780109223065	1.14873553364766	8.62943338661647	0.551216088297605	12.7955558667694	0	2.70870746419855	0	0	1.50828048912504	5.28420129096948	13.0718891716576	1.35359645572856	0.0198971765264665	3.02726250881126	0	2.03995547483742	4.88910108218581	0	0	1.56581740976645	14.5239164608129	5.24686255354325	15.643540562056	0	4.5482466682691	0	2.20721253056735	0	0.0046322567196674	0.169817128180091	0.294620667539617	6.16049186007606	2.41115168048705	2.51374659272488	0.0361505396255156	0	0	5.44641340655608	0.129085338175216	3.04581372315122	3.46178927256734	0.722606331418884	0	0	0	0	0	0	0	0.0746712180551957
ASV_1099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00185528756957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0781796860085634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_110	0	0	0.153336903081342	0.00950051065244757	0.0880895577170123	0.0244097137466272	0.225680131904369	0.158898831100474	0	0	0	0.0708577190627704	0.0452548258100614	0	0.0050406436449654	0	0	0	0.0027401389250435	0.366370262946991	0.104823747680891	0	0.0363948191708325	0	0.0110694979982658	0.0560721126023333	0.0278939007597843	0.0218184554038295	0.0266700804369626	0	0	0.00114302043149021	0.0551764429045529	0	0.0513502789253787	0.000803367717471641	0.0270617294806006	0	0	0.295363901926536	0.065175158237764	0.0564474464705995	0.00319495622909966	0.00128368880815913	0.0336574182855038	1.16158809431075	0.0222625812877146	0.162495393171843	0.0463888095917785	0	0.0265392781316348	0.0140354816977319	0.0721424814007665	0.00901212130315274	0	0.13487167160751	0.0135599615604568	0.0454533058189322	0.126527297792382	0.0799064284142627	0.0700495653742876	0.00868496298869619	0.161512156477153	0.0514413744558366	0.0643066765819745	0.140471630569291	0	0	0.0415180509162279	0.00141852019972764	0.00289182409034058	0.0237487921943271	0.0124865281441857	0.794353512610994	0.194879211658434	0	0.150929293219681	0.0401163373783974	0.0514535631592488	0.132066806400079	0.0724984383035557
ASV_1101	0	0	0	0	0.00146815929528354	0	0	0	0	0	0	0	0.0115194102061974	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00438397219764541	0.0127901290298311	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012437572951149	0	0.00256737761631825	0	0	0	0.0083760511944249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00989869055052878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1103	0	0	0	0	0	0.0877430250892274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046383879272293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9385514432442	0	0	0	0	0	0.0166845871491602	0
ASV_1106	0	0	0	0	0	0	0	0	0	0.178575270552292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1107	0	0	0	0	0	0.0389235975959731	0.361706512778236	0.407178254694964	0	0	0	0	0	0	0	0	0	0	0.0246612503253915	0	0	0	0	0	0	0	0	0.795245081443028	0	0	0.0252651218232348	0.00514359194170596	0	0.0264017051637872	0	0	0	0	0	0	0	0	0	0.0224645541427847	0	0	0	0.23536703856334	0	0	0.430157466383581	0	0	0	0	0	0	0	0	0	0	0.0968707410277652	0	0	0	0	0	0	0	0.108516795279165	0	0	0	0	0	0	0	0	0	0	0.00539732665189002
ASV_111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04668966239453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59738091511452	0	0	0	0	0	0	0	0	0	0	0.30832863320173	0	3.8115827813159	0.00962766606119345	0	0	0	30.7903641907059	0	0	0	0	0	0	0	0	0	0.0772706198921848	0	0	0	0.00534459260842842	0.205718903367412	0	0.0487592818873954	0	0	0	0	0.00992964139809351	0.0701267341907592	1.13922687028979	0.193535582452405	0	0	0	0	0	0	0	0.00116202727278009
ASV_1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416334351596868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00449291082855694	0	0	0	0	0	0	0	0	0.267528368527843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00761951204644855
ASV_1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0762443631840047	0.0255802580596622	0	0	0	0	0	0	0	0	0	0	0	0.0103062918519014	0	0	0	0	0	0	0.0960806139785576	0	0	0	0	0	0.046592019237995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000581013636390046
ASV_1115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068299225114246	0	0	0	0	0	1.52040816326531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36869535569031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338167881566093	0	0	0	0	0.0163631900948156	0	0	0	0	0	0	0.0123366857787386	0	0	0	0	0	0.0339789330615019	0.682676266261461	1.17110879276856	0	0	0	0	0	0	0	0
ASV_1119	0	0	0	0	0	0.0534374814453189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0753563506299154	0	0	0.28070496452721	0.0475843594322775	0.0794890310734938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1124	0	0	0	0	0	0.00395833195891251	0	0	0	0	0	0	0	0.00116183826049576	0	0	0	0	0.00753538204386962	0	0	0	0	0	0	0	0	0	0	0	0	0.00171453064723532	0	0	0	0.0578424756579582	0	0	0	0.0122561308509097	0.0112803158488438	0.092803428943189	0	0	0	0	0	0	0	0	0	0	0.00826632599383783	0	0	0	0	0.132723652991282	0	0	0	0	0.0369452504597401	0	0	0.0885667291123328	0	0	0	0.104261234679982	0	3.93459330828099	20.1905386670486	0	0	0	0	0	0	0	0.00152880157143935
ASV_1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0773899584355055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1127	0	0	0	0	0	13.4372175565217	0	0	0	0	0	0	0	1.25420440220517	0	0	0	0	2.80453218978202	0	0	0	0	0	0	0	0	0	0	0	6.14136807395555	8.3154736390913	0.167963583547683	1.30205482539458	0	0.691699604743083	0	0	0	4.73824095736132	0	0	0	0.0263156205672621	0	0	0	0	0	0	0	0	0	0	0	0	44.0008961365901	0	0	0	0	0.762272520777104	0	0	0	0	0	0	0	17.901015660463	0	0	0.0222375644178283	0	0	0	0	0	0	0	61.9446891980717
ASV_113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00890545150639137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0965093689289967	0.141596984366928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00200422222816066	0.00353139409349114	0	0	0	0	0	0	0.0191500226963232	0	2.35555134346358	0	0	0	0	0	0	0	0	0
ASV_1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119236284054034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171453064723532	0	0	0	0	0	0	0	0.115361638135262	0	0	0	0.0507057079222855	0	0	0	0	0	0	0	0	0	0	0	0	0.0165077792909909	0	0	0	0	0.0287271852703028	0	0	0	0	0	0	0	0.181570585565138	0	0	0.100446978046237	0	0	0	0	0	0	0	0.00843906108707801
ASV_1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0484303596264653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_114	0	0	0	0.218511745006294	0	0	0	0	0	0	0.54575453737784	0	0	0	0	0	0.688247302420531	0	0	0	0	0	0	1.59820467330816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0784846426684778	0	0	0	0	0	0	0	0	0	3.1406700559345	0	0	0	0	0	0	0	0	0	0	0.132300952133082	2.49483063326184	0	0	0	0	0	0	0	0	0
ASV_1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176246947151094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187525876135506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1153	0	0	0	0	0	0.0296874896918439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0693585586790119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189734119254218	0	0	0	0	0	0	0
ASV_1157	0.0612932883849219	0.256384091430904	17.0325658375116	0.118756383155595	2.45329418241879	1.5035064223936	11.2118713932399	3.29019892147418	0.0258794706785597	0.447513931022612	0.00634598299276558	0.546422025849441	0.384254611878158	0.156848165166927	0.30941344025936	0.379218809252939	0.00194420141926704	0.130434782608696	0.0664483689323049	1.41205205510819	1.15491651205937	0	0.950185775093141	0.039424403705894	1.7784993450547	0.847592938948531	4.21621528015065	2.94248203739232	3.27188546800657	0.0895636597624389	0.0388694181895921	0.00342906129447064	0.895805778920976	0.00450760819869537	2.52783418528114	0.00803367717471641	1.90927626231447	0.0803682326295024	0.0098772936215477	2.58392565023624	2.02795011593658	2.23397944930254	0.217257023578777	0.678429535112098	0.0711251103391779	3.07358847620331	1.40019919151678	1.42141588769391	1.7844406953334	0	0.876901981599434	0.945991466427128	1.10468174644924	0.36799495321207	0.695105694153495	2.41300109499773	1.96029879080517	1.02542657927511	1.2577191093989	0.687890122870609	0.82891985692907	0.365436519601293	1.12109179072035	0.606918954857249	0.8507029661529	1.19954206114175	0.180557561750686	0.0780107264748903	1.46445488686331	0.268100317748525	0.310871089711613	0.385120215458844	1.56673820730043	23.0362518657188	1.6117368762946	0.0479632738360341	0.468599519901105	0.952763012736937	0.259641366400127	2.66672946881229	0.289273641936345
ASV_116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.992371888376097	2.65207087236204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00457208172596085	0	0.0212501529367067	0	0	0	0	0	0.0125346792793395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273046736295625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0087964093057214
ASV_1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287790488524354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1169	0	0	0	0	0	0.0415624855685814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151787295403375	0	0	0	0	0	0	0.000387342424260031
ASV_1170	0	0	0	0	0	0.0349652656370605	0.321516900247321	0	0	0	0	0	0	0.00580919130247878	0	0	0	0	21.7738289331269	0	0	0	0	0	0	0	0	0	0	0	0.00583041272843881	0.0988712673239034	0	0.0379926976747181	0	0.130145570230406	0	3.25369572100046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00471650836885454	0	0	0	0	0.0561182223884984	0	0	0	0	0	0	0	0.0170222423967317	0	0	0	0	0	0	0	0	0	0	0.408452034609739
ASV_1171	0	0	0	0.0184072393891172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.960089086569612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0761022348273768	0.0763699595826675	0.0918318619828336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1172	0	0	0	0	0	0.0046180539520646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0887785426776511	1.25669419018968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849804258569655	0	0	0	0	0	0	0	0	0	0	0	0.307793544826415	0	0	0	0	0.156481963696014	0	0	0	0	0	0	0	0	0	0	0	0	0.133915419021346	0	0
ASV_1174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0620049429292532	0
ASV_1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093475415965601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0194983899900837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_118	0	0	0	0	0	0	0.18239901071723	0	0	0	0	0	0.285516810110751	0	0	0	0	0	0.0924796887202181	0	0	0	0	0	0	0	0	0	0	5.08686805446862	0	0	1.15708246443959	0.00579549625546547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25606622894662	0	0	0	0	0	5.00856979622929	0	0	0	0	0	0	0.019374148205553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21746782122122
ASV_1185	0	0	0	0	0	0.00659721993152086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0331038633713275	0	0	0	0	0	0	0	0	0	0	0	0.00194983899900837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00467651853237487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0796766067139258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163171866247778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24025974025974	0	0	0	0	0.173969636666291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169083940783047	0	0	0	0	0	0	0.394899885351646	0	0	0	0	0	0	0	0	0	0	0	0.0445985175316028	0.0476877430528536	0	0	0	0	0	0	0	0.000774684848520061
ASV_1195	0	0	0	0	0	0.00131944398630417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0324257970376718	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0910723772420248	0	0	0	0	0	0	0
